x,y,frame,particle
-56.49295322162718,67.80269922339254,0,0
-57.61909326748027,67.651668707006,1,0
-57.47094629750582,67.08741851660155,2,0
-49.62802782306327,66.540929901342,3,0
-55.632616664434,65.78197977749863,4,0
-57.782892735015366,66.05706087251818,5,0
-58.30881295586627,66.99716709222473,6,0
-56.288627572190904,71.21037305194281,7,0
-58.77686440686609,67.37704500773091,8,0
-59.348653313248725,70.73097889842563,9,0
-62.21099004346527,69.56449915633081,10,0
-57.18172829744673,65.51162512196836,11,0
-61.29716685043628,63.474596496558185,12,0
-59.061526997752,63.96928010114864,13,0
-56.41376590080218,64.16253411315564,14,0
-60.40010960422273,66.11570082091464,15,0
-61.81131425087409,60.82242481687955,16,0
-60.154740879815456,65.30998512860728,17,0
-62.93857701802555,69.27818013262154,18,0
-62.51929523319764,65.22798414171645,19,0
-60.544914067764275,65.57377706201692,20,0
-60.501632683683,67.07694288397592,21,0
-62.88405089812545,65.74568389524882,22,0
-65.84280615099608,62.88286232276418,23,0
-63.56124651305527,61.016207034865,24,0
-60.61069004500255,62.06580234807018,25,0
-59.67363791317037,62.510309641245456,26,0
-61.77457512320018,62.385268146772454,27,0
-61.01570871746546,63.05313901261873,28,0
-58.70804720214509,61.29825641366681,29,0
-61.03132536234645,60.26737282819009,30,0
-55.54340711500682,57.52199181944491,31,0
-59.95030393746745,57.0641380085431,32,0
-57.638178189671095,58.40158225861646,33,0
-56.52268135362618,54.89263748306364,34,0
-56.635361277060454,51.18967847190072,35,0
-57.17256609416227,57.008733719285544,36,0
-57.334202780276,56.85374160143882,37,0
-58.68714287500673,56.115605956168636,38,0
-60.879755202026814,57.55091599532982,39,0
-58.57144596441409,56.44098104482773,40,0
-59.27580201471682,60.114668283824635,41,0
-59.00760503035573,60.05036366495991,42,0
-53.765836307699274,61.786025229495365,43,0
-54.42007755990672,63.212856957628,44,0
-55.39826089204218,59.20741135875727,45,0
-55.99859969077609,62.84218730267591,46,0
-55.735733400055906,58.37635158668755,47,0
-53.93119584833219,60.39270601463272,48,0
-54.29759812304727,61.66578319256809,49,0
-53.996847935281274,63.413170605879365,50,0
-54.12433568008145,61.40485178042573,51,0
-48.93560051433182,63.82665111424891,52,0
-52.466433416763905,63.333573946687,53,0
-51.90318494192118,61.470142744579995,54,0
-48.88507961365636,60.82922932593273,55,0
-43.887544550464,67.11048993972682,56,0
-51.62281711950364,63.01116992434055,57,0
-44.738300154781456,64.79226133161828,58,0
-42.31730474104582,70.80876315864073,59,0
-37.35501444608,67.251874410997,60,0
-41.87041974310828,68.8422865265361,61,0
-37.520897011280184,64.47974574555418,62,0
-37.01251247925137,67.90670054182728,63,0
-38.141225319835634,65.97062201808446,64,0
-36.22565392149309,69.23011589820163,65,0
-33.84174832204591,69.11769127358919,66,0
-37.15117126221409,66.39779842985227,67,0
-33.02637474799982,68.63923432504863,68,0
-35.98021827815091,68.29645956125827,69,0
-37.82002699433318,70.83936284409482,70,0
-34.50845722000318,72.33613119237991,71,0
-38.89909513314809,69.708513000895,72,0
-35.85049173928936,69.96454794033818,73,0
-37.10244779804964,72.24764924627846,74,0
-39.545648985370185,73.92438495897692,75,0
-40.304253475511,77.40792482908817,76,0
-36.28454892483273,75.14991955143253,77,0
-37.78700113516591,79.35977795518654,78,0
-37.966568304580456,79.41918336877245,79,0
-36.54234089519691,79.17777708339074,80,0
-39.70625407544818,79.62755098706346,81,0
-39.96022517357718,81.80798686804928,82,0
-38.299791571475,83.89402369384572,83,0
-40.42541008179737,83.58478029518254,84,0
-39.32144008252173,82.78345883135846,85,0
-38.70008555268645,84.491674050841,86,0
-39.325702251059546,85.50056380186746,87,0
-40.259214358435635,83.26393695803846,88,0
-36.832879667204274,85.1593792849489,89,0
-39.50757654043364,86.09725038463583,90,0
-40.644040034189096,83.39264389726127,91,0
-39.32913772852309,86.461033649691,92,0
-35.243506630954634,88.07710504398318,93,0
-37.351169573660364,84.56723071813445,94,0
-37.845616874121546,86.19849756663363,95,0
-37.067352561780545,84.91455100305964,96,0
-37.390394063505454,84.74420484401219,97,0
-37.23189494830054,85.42982003064681,98,0
-35.47180096414336,85.10768063109846,99,0
-35.685730880604,84.19761744860455,100,0
-35.38294747244991,84.825976322137,101,0
-36.631572762724,81.50037624565608,102,0
-37.773212919925996,77.7313997840259,103,0
-35.67335057175009,81.69932038331882,104,0
-35.75267647077218,79.78609700700099,105,0
-32.65061704353491,79.40454713900291,106,0
-28.57375319564018,77.953244084757,107,0
-28.767712635435366,77.15140556920409,108,0
-30.084014165126455,75.60520848517301,109,0
-31.997764972062274,72.29562461252755,110,0
-23.811997720663637,71.29542957241763,111,0
-25.204811814670183,71.32334314685355,112,0
-27.78665794707427,69.5005459685861,113,0
-21.873798030039275,71.61340180457846,114,0
-27.461590122072092,68.87541199203636,115,0
-27.035830140421726,66.24211645567046,116,0
-22.885195525525454,63.774769517406455,117,0
-20.474167519586363,61.98056017870336,118,0
-28.186917896718,60.84928438349327,119,0
-24.801378812977273,61.505938063137364,120,0
-27.608676624189545,60.832321449989,121,0
-27.804746253142,58.30970038295009,122,0
-26.04132640423191,60.66266617332654,123,0
-29.229133848025544,56.73184420990627,124,0
-25.442851989462092,55.21262373227346,125,0
-28.445594434756728,55.32053441349609,126,0
-26.15173098608891,57.93148448318664,127,0
-25.519811487701908,58.284605645727005,128,0
-27.49423587810182,54.35551474469437,129,0
-27.291875421856638,52.343564696331725,130,0
-28.54495318974309,49.19688854811191,131,0
-29.191353356797183,50.55242068296845,132,0
-27.993487084052727,51.945055108894366,133,0
-31.219859698134,50.10937050421528,134,0
-29.571930759273453,50.75293466826709,135,0
-29.417439644173452,51.468001854008726,136,0
-29.413786672233638,52.05969853615582,137,0
-32.914235579183455,48.899805673946176,138,0
-29.813426270836544,48.180830417672816,139,0
-28.29811535476009,48.44213830439009,140,0
-27.13609692519445,45.69580023066182,141,0
-30.534890444556815,46.14607880243163,142,0
-30.393877993242455,42.87064417913864,143,0
-32.625908697329,41.613889682876,144,0
-33.828292748361,41.560044940745456,145,0
-34.258893767136094,38.88119900028373,146,0
-32.13967582086246,41.57091508368864,147,0
-27.93548517902755,38.478564599687,148,0
-29.91820483036982,36.31362063393891,149,0
-29.05101163573291,36.26533527018773,150,0
-28.676414153607997,35.722929292868,151,0
-29.931099341795274,37.811731197956185,152,0
-28.964364166603726,39.51232297309627,153,0
-31.93414167902091,36.494660124607,154,0
-30.408070295749273,39.107070255060094,155,0
-28.536104135608092,37.660539022299005,156,0
-31.028972199114637,40.56973526360073,157,0
-27.48448783833109,36.156899742739185,158,0
-27.69883716887627,35.555943279335,159,0
-30.134739497209363,36.20474158927209,160,0
-29.20417928873709,36.96690162783773,161,0
-26.557471880366272,37.98500939030673,162,0
-26.66084397495809,37.981477153349,163,0
-27.04096463469409,35.972475930805,164,0
-26.04012698784309,38.79834562180473,165,0
-23.842739726517273,35.68555530627118,166,0
-24.74852630530364,35.13345813423482,167,0
-22.75765577437209,33.905948296284,168,0
-21.496023844396454,35.60842144110482,169,0
-18.086539856045,39.28900368519673,170,0
-22.52994983773773,37.66669565230546,171,0
-22.426542455687727,36.90215255229791,172,0
-24.855544232068272,36.34247705371745,173,0
-23.90586722772718,35.60284080064836,174,0
-20.036982582735636,35.005879044549,175,0
-18.469303871460273,35.093484379078,176,0
-20.59756544190118,35.174613203819725,177,0
-17.828378508174183,38.48608036893918,178,0
-13.975088131104183,41.1788841134,179,0
-13.953716560551909,41.72558820771073,180,0
-12.640869683028273,40.82096496284309,181,0
-12.611613182549181,40.60474704743445,182,0
-11.163711910602455,45.109849668439274,183,0
-7.599869731269064,45.106183063371,184,0
-9.165752126048638,45.517679838819,185,0
-6.239808958964237,47.860291336038365,186,0
-4.256218386719418,48.68890022653972,187,0
2.9481074869704726,51.181425347310544,188,0
0.9441553500951091,51.88734898766991,189,0
4.358069505369182,54.82010301571473,190,0
2.4079282030293636,53.09622744606391,191,0
2.480823926459455,54.506934729427364,192,0
2.5128016737936636,53.86953132993591,193,0
6.258383550592673,56.565170507346636,194,0
8.09692448114538,53.99918865083927,195,0
7.0666206599523,55.40518210814572,196,0
7.352895044090581,57.13816557810391,197,0
11.602179611342727,56.243356043094,198,0
11.216658492005545,56.10462988833055,199,0
16.71313353291582,58.935787343312455,200,0
13.680810401433545,60.18720602817537,201,0
15.265308202051001,61.50448115968682,202,0
14.419863764666182,64.14355963302846,203,0
11.268738514583726,61.59605555092991,204,0
13.437056945989818,63.13098209200509,205,0
17.402012059828365,62.92173130068146,206,0
19.494121675509906,63.23389653436764,207,0
19.777137067300636,66.65130277510237,208,0
17.532100745195,62.76341310650736,209,0
18.874525398371183,60.410774040082636,210,0
23.017648512290272,59.79589756684682,211,0
21.209245865961364,63.938891345353184,212,0
23.08171059288918,62.97347895311173,213,0
24.43478178273309,63.283132976570094,214,0
22.26392595697818,63.38022911286609,215,0
24.338656789547453,62.74186471100918,216,0
28.435742516061907,65.84061623850654,217,0
23.31907068987391,63.612145418394185,218,0
22.592911995814003,61.39769288599909,219,0
20.22789563203709,63.66812936380581,220,0
