frame,x,y,particle
0,,,0
1,,,0
2,,,0
3,-0.3577555121286764,-17.480518711106612,0
4,-1.8641281933012976,-20.280432787474922,0
5,-1.2351364335660833,-21.23019341419814,0
6,-0.19017077531128734,-20.839714228443654,0
7,2.022343978462658,-19.88344700797242,0
8,-4.506710448688125,14.216315160472163,0
9,1.4758164148456672,-19.306200323362106,0
10,1.4626760029255195,-20.36477550044134,0
11,-2.168686408934292,-19.97074552673749,0
12,-3.4509682950202603,-19.971587457375136,0
13,-1.8751456783401466,-20.454857813913463,0
14,-3.1859086221696202,-18.463417916106806,0
15,-2.041996351339691,-19.64956722387609,0
16,-2.1255729819553153,-19.10487262066536,0
17,-1.351034400006455,-17.530370427130094,0
18,-0.6178297356775033,-17.29367784309997,0
19,-2.434868306516506,-16.240972897968817,0
20,-2.412311498192821,-15.535330008327122,0
21,-2.529777508579201,-14.268878191878542,0
22,-1.1014295114014772,-14.745302828878891,0
23,-1.4489813794972974,-14.430613553962644,0
24,-3.3471660053553762,-14.370235248258297,0
25,-0.7955713680989334,-13.783631330355036,0
26,-1.7541379195387776,-12.787720087995694,0
27,-1.3099400362999631,-12.640740394732205,0
28,-1.1767267708501663,-11.1107427521938,0
29,-1.8486071869103853,-12.43662549510708,0
30,-1.06697198173498,-14.353839313447423,0
31,-0.7446906921780965,-10.777660619057286,0
32,-1.1668606429809643,-8.995123646122664,0
33,-0.7493240799464331,-9.048677428996712,0
34,-2.24387917736712,-8.881303362733718,0
35,-0.8812313643052505,-8.149467040919887,0
36,-3.0281175763805948,-7.978213674076471,0
37,-5.879523537481873,-7.26672745986167,0
38,-2.581020141961716,-6.191227606357501,0
39,-2.970128772141038,-5.77584924549069,0
40,-2.9322796897451724,-4.76659925159035,0
41,-3.2589795827888395,-5.2343544443193935,0
42,-2.564312647733601,-3.583665991828383,0
43,-2.0679231325486,-3.82490501988039,0
44,-6.256870052558014,-4.759901332900853,0
45,-1.201302974387744,-2.999957554832605,0
46,-1.2223667196262227,-4.071928983174047,0
47,-7.750306617825629,-2.8187246806756434,0
48,-4.1106555615943705,-3.2902114622444287,0
49,-6.152701796122216,-1.4633899178770946,0
50,-3.851399893543146,-3.5829126334630246,0
51,-1.0397647624493231,-4.581016801145921,0
52,-1.765358392323293,-3.685134605917966,0
53,-2.765358402531831,-4.466641848397586,0
54,-2.777028929965553,-3.8046301998340653,0
55,-1.5919429604162758,-4.871271582737421,0
56,0.6290707521867205,-4.987431455193928,0
57,-5.587396646102292,-5.2707416222153824,0
58,0.6591971028736054,-5.982164368116628,0
59,-1.0237627819273314,0.12067824822645434,0
60,-1.7333735525984082,-6.0077673093401245,0
61,-0.05990141298428853,-5.892373862757523,0
62,-0.16768458678708953,-6.854714417590003,0
63,-1.950694353366373,-8.688625249855932,0
64,-1.1196904733213557,-8.124629711874292,0
65,,,0
66,0.3854911833731194,-7.430784282274914,0
67,-1.0293311491330996,-8.920527713780842,0
68,-0.29117409554359597,-8.039783439520903,0
69,-0.8007560310656743,-8.474317121495972,0
70,0.7858336585000529,-7.904144302382207,0
71,0.27717318456396356,-9.931793040293343,0
72,0.08474350150399346,-8.86549938574663,0
73,-4.05025374349637,-7.753965114355623,0
74,0.8404225196451591,-8.620464169569374,0
75,-0.8939762613416349,-8.731720767132998,0
76,-0.5211683003933842,-9.805123725015136,0
77,0.4395373208634794,-10.590244475430637,0
78,0.10380453698209635,-11.028984546829975,0
79,-0.7677865476510704,-10.692767565048968,0
80,-0.4181719554336212,-11.883133432167512,0
81,-5.068518474774265,-9.496798638028764,0
82,-0.8557039211816573,-11.59933977341035,0
83,0.20433744978456048,-13.185449301178807,0
84,-6.697388095242076,-12.665100448130232,0
85,0.07572090234012308,-12.699836846495458,0
86,-0.7199144167608154,-11.675532196165534,0
87,-1.0732094649783335,-13.030510181449984,0
88,-0.637567270727601,-14.097940118108426,0
89,-0.521619086460845,-13.596173063698188,0
90,-0.584391283299766,-12.956358549995912,0
91,-0.2692999786434598,-11.928901616761522,0
92,-1.724485250562509,-12.81094616598429,0
93,0.5277544212623297,-11.675068234831684,0
94,0.4735938321850881,-12.332075021282861,0
95,-0.7265690534613611,-10.18560136231315,0
96,0.7806868047155433,-11.33853544785444,0
