x,y,frame,particle
290,221,0,0
290,212,50,0
287,227,100,0
286,243,150,0
288,238,200,0
289,242,250,0
287,252,300,0
285,263,350,0
287,257,400,0
287,257,450,0
289,241,500,0
289,217,550,0
290,212,600,0
289,209,650,0
289,198,700,0
287,218,750,0
288,229,800,0
290,245,850,0
292,237,900,0
287,216,950,0
289,238,1000,0
288,232,1050,0
287,231,1100,0
289,204,1150,0
282,186,1200,0
289,203,1250,0
290,236,1300,0
287,250,1350,0
291,232,1400,0
292,231,1450,0
289,235,1500,0
288,241,1550,0
285,247,1600,0
286,243,1650,0
283,254,1700,0
285,252,1750,0
279,274,1800,0
286,241,1850,0
287,230,1900,0
286,246,1950,0
290,235,2000,0
288,224,2050,0
288,238,2100,0
289,229,2150,0
290,223,2200,0
288,235,2250,0
288,240,2300,0
285,244,2350,0
287,261,2400,0
288,260,2450,0
291,243,2500,0
289,244,2550,0
290,236,2600,0
287,235,2650,0
287,226,2700,0
287,217,2750,0
291,221,2800,0
289,219,2850,0
289,218,2900,0
287,200,2950,0
288,206,3000,0
287,224,3050,0
282,200,3100,0
285,205,3150,0
288,242,3200,0
285,262,3250,0
289,248,3300,0
289,239,3350,0
283,216,3400,0
282,195,3450,0
285,197,3500,0
289,208,3550,0
289,220,3600,0
288,234,3650,0
285,223,3700,0
289,234,3750,0
291,235,3800,0
290,255,3850,0
291,252,3900,0
291,226,3950,0
286,202,4000,0
289,215,4050,0
290,227,4100,0
291,217,4150,0
290,209,4200,0
290,218,4250,0
290,243,4300,0
286,263,4350,0
289,258,4400,0
289,250,4450,0
288,255,4500,0
291,236,4550,0
289,229,4600,0
292,241,4650,0
289,256,4700,0
289,252,4750,0
289,234,4800,0
289,224,4850,0
291,216,4900,0
289,226,4950,0
290,217,5000,0
291,245,5050,0
283,244,5100,0
288,235,5150,0
287,230,5200,0
291,219,5250,0
290,215,5300,0
290,204,5350,0
288,211,5400,0
290,223,5450,0
289,222,5500,0
287,220,5550,0
288,225,5600,0
289,250,5650,0
287,251,5700,0
290,233,5750,0
290,232,5800,0
290,234,5850,0
289,232,5900,0
289,245,5950,0
287,257,6000,0
287,257,6050,0
287,232,6100,0
287,220,6150,0
281,215,6200,0
282,230,6250,0
287,247,6300,0
287,250,6350,0
283,257,6400,0
287,238,6450,0
288,246,6500,0
286,258,6550,0
285,260,6600,0
285,246,6650,0
285,241,6700,0
287,232,6750,0
288,226,6800,0
288,234,6850,0
289,232,6900,0
288,220,6950,0
287,214,7000,0
285,220,7050,0
287,235,7100,0
285,255,7150,0
287,249,7200,0
288,220,7250,0
287,218,7300,0
288,219,7350,0
282,206,7400,0
282,216,7450,0
286,214,7500,0
289,221,7550,0
287,241,7600,0
285,252,7650,0
289,254,7700,0
287,251,7750,0
289,252,7800,0
289,251,7850,0
290,243,7900,0
292,250,7950,0
290,245,8000,0
291,222,8050,0
287,214,8100,0
288,220,8150,0
289,224,8200,0
290,218,8250,0
291,216,8300,0
287,201,8350,0
286,199,8400,0
288,210,8450,0
287,208,8500,0
288,210,8550,0
286,209,8600,0
289,221,8650,0
287,209,8700,0
288,210,8750,0
292,223,8800,0
288,211,8850,0
291,219,8900,0
286,207,8950,0
285,202,9000,0
288,221,9050,0
282,246,9100,0
