frame,x,y,particle
0,596.0772885586512,338.2834736584542,0
1,594.3774224519385,341.9220994195628,0
2,,,0
3,596.1869057570182,339.75360919481096,0
4,,,0
5,592.3971514523113,337.71043990872994,0
6,593.0707257428498,335.508325592213,0
7,600.5458490092697,340.2720882215013,0
8,595.8839491718386,338.00205310688636,0
9,,,0
10,595.8525195091177,335.66606900499903,0
11,,,0
12,597.9174224741793,336.70021220252573,0
13,595.826721205771,335.65414329507155,0
14,595.5615510106622,335.5475501410797,0
15,592.7518726486285,337.2924508237584,0
16,601.7593785651343,337.8284494165949,0
17,591.7467396071195,334.0449778822205,0
18,594.4281160884327,336.80697437052385,0
19,,,0
20,600.0194283274902,334.5011065368797,0
21,593.8078934655086,336.71856616371576,0
22,592.8198433048558,332.97232299974854,0
23,597.5873244982167,333.0909299926767,0
24,596.7133918020353,332.7674003695896,0
25,595.255007098199,333.1929466287853,0
26,591.3179832873399,330.9083188449002,0
27,,,0
28,,,0
29,598.8334111663185,329.75648583986793,0
30,600.1906221170611,327.79172542955087,0
31,594.6032112022408,334.70491231338536,0
32,599.9094889450614,328.5770527370606,0
33,593.6182382701052,330.0699099343893,0
34,598.5301077721074,329.68864895665394,0
35,596.6345331182347,327.9548743489425,0
36,592.420933838876,328.88933818318804,0
37,593.0920336493507,330.3520184174031,0
38,593.0044060800692,328.6843491294252,0
39,592.8818875142135,328.1574497836013,0
40,593.1516676757936,328.3070675831756,0
41,600.5710123704148,327.2572749322087,0
42,598.2249705868386,328.2439135850774,0
43,598.5574804462902,329.20548508509313,0
44,598.1111409564389,329.67690869758,0
45,591.8283592659826,328.66692895455856,0
46,595.7014139711646,328.26053825018033,0
47,587.9875796458937,329.2136538697411,0
48,591.181253978858,329.1843823985687,0
49,595.7488833015801,328.67342281197045,0
50,600.5596810428992,331.3546780712022,0
51,595.9533633506001,331.6155046312438,0
52,590.6519265697113,328.66171410714844,0
53,,,0
54,591.9647567087868,327.9595860732309,0
55,591.8387300821685,327.10426647270344,0
56,596.6346474015052,329.754329849008,0
57,594.5178295257645,328.38875803227825,0
58,596.4988330061399,326.20442059067244,0
59,597.7818875921159,329.4757613019266,0
60,593.5481116556091,329.1396825758812,0
61,,,0
62,597.952938387622,326.7077326759181,0
63,595.1468714106823,326.9036080805861,0
64,602.0762629044149,328.968355073422,0
65,589.5780027587327,328.20454006064665,0
66,592.1760662658186,326.4162622743356,0
67,592.3007581153583,327.4190071234998,0
68,598.4559313464404,327.4263075108331,0
69,603.1847972149794,328.0143396246351,0
70,593.0590702452681,325.6661398100736,0
71,594.6641191996376,324.9370812090594,0
72,592.0655470861218,325.54547976914716,0
73,597.4308642346887,330.7680504938397,0
74,593.3628710610672,323.2280764340528,0
75,598.7771096254919,327.3165012309513,0
76,589.8614292921854,325.8431238433805,0
77,593.9382784451057,325.7719215046918,0
78,591.8457478897764,324.80636255117264,0
79,595.3172685289517,326.65991945196276,0
80,594.8311864693824,327.20136642965906,0
81,,,0
82,600.0752678829301,327.4396391889125,0
83,591.2582366523382,329.2409137072192,0
84,592.0294945456607,328.1884320369408,0
85,595.0194936429069,329.28426807034606,0
86,600.2243023587891,329.50342555085274,0
87,591.7783688077095,328.8855799598168,0
88,,,0
89,596.2840308508613,332.6503831930711,0
90,595.1218995331034,330.28232028746686,0
91,591.900299341602,332.00301630607504,0
92,595.4056329511707,329.8729338183265,0
93,,,0
94,592.9888004245304,331.0652383819237,0
95,592.5600479094037,333.48205139869896,0
96,593.8325993092271,333.56800170129554,0
97,593.8354432436718,331.80260549656725,0
98,,,0
99,599.3103847732839,334.663529271321,0
100,594.2803768827878,332.89976281444575,0
101,601.9199153216639,334.3987648093408,0
102,,,0
103,594.9883133093283,332.85111823831744,0
104,592.7625098230621,332.9012953711693,0
105,591.490246736663,332.0695777928311,0
106,597.6042713182104,334.35601578114756,0
107,591.3833384565463,333.9564463509289,0
108,,,0
109,597.5055770766921,333.0975359919084,0
110,590.5780044640637,331.99054576080624,0
