x,y,frame,particle
416,282,0,0
419,287,50,0
396,286,100,0
408,254,150,0
413,246,200,0
403,274,250,0
407,290,300,0
398,313,350,0
407,281,400,0
404,294,450,0
392,284,500,0
383,298,550,0
382,308,600,0
400,294,650,0
407,280,700,0
405,253,750,0
409,245,800,0
404,231,850,0
399,211,900,0
383,180,950,0
360,154,1000,0
333,131,1050,0
312,118,1100,0
305,116,1150,0
315,127,1200,0
350,166,1250,0
368,172,1300,0
370,175,1350,0
373,162,1400,0
399,209,1450,0
396,191,1500,0
398,225,1550,0
385,199,1600,0
388,184,1650,0
404,215,1700,0
399,225,1750,0
400,217,1800,0
407,233,1850,0
399,218,1900,0
394,193,1950,0
400,200,2000,0
400,219,2050,0
403,241,2100,0
406,255,2150,0
374,224,2200,0
374,220,2250,0
369,211,2300,0
405,246,2350,0
408,276,2400,0
407,265,2450,0
410,282,2500,0
401,286,2550,0
397,273,2600,0
384,262,2650,0
396,257,2700,0
393,254,2750,0
389,249,2800,0
402,256,2850,0
409,260,2900,0
407,270,2950,0
408,259,3000,0
412,252,3050,0
407,234,3100,0
406,276,3150,0
386,297,3200,0
366,299,3250,0
367,317,3300,0
393,305,3350,0
408,290,3400,0
399,312,3450,0
403,299,3500,0
404,294,3550,0
402,304,3600,0
394,327,3650,0
395,323,3700,0
392,320,3750,0
377,335,3800,0
392,324,3850,0
407,296,3900,0
410,280,3950,0
409,262,4000,0
410,255,4050,0
412,269,4100,0
407,247,4150,0
401,228,4200,0
405,261,4250,0
405,287,4300,0
403,274,4350,0
386,280,4400,0
376,300,4450,0
378,320,4500,0
385,310,4550,0
379,334,4600,0
378,325,4650,0
377,296,4700,0
375,327,4750,0
390,316,4800,0
400,323,4850,0
406,313,4900,0
395,340,4950,0
390,349,5000,0
387,342,5050,0
398,319,5100,0
406,300,5150,0
407,323,5200,0
384,340,5250,0
366,357,5300,0
341,374,5350,0
407,239,5400,0
406,225,5450,0
398,237,5500,0
396,242,5550,0
381,253,5600,0
373,240,5650,0
356,221,5700,0
374,238,5750,0
391,277,5800,0
383,301,5850,0
398,296,5900,0
394,306,5950,0
384,319,6000,0
383,296,6050,0
378,315,6100,0
395,317,6150,0
399,276,6200,0
406,255,6250,0
404,240,6300,0
