frame,x,y,particle
0,232.83804189555988,153.7682605117924,0
1,231.53159056703794,153.27489934627545,0
2,235.84453534904426,152.73736676224783,0
3,237.0025378370131,153.56742522356683,0
4,236.83429560618816,153.37867105606978,0
5,232.1948320920018,156.55178178835078,0
6,235.99113014038315,154.76186306701024,0
7,237.0627857035253,152.7701104436396,0
8,236.5686983918198,152.77428725209037,0
9,229.09290730316283,152.54703535889894,0
10,231.9953091845193,153.55805496638177,0
11,235.9232644097724,153.88168508285796,0
12,239.79803722474193,151.6725952458765,0
13,232.1788595475577,155.08006557797881,0
14,239.30349319420785,151.92950031720082,0
15,239.2286595614367,154.5424927623069,0
16,236.8629452532121,156.10586362621845,0
17,239.1346453761015,152.2720565597583,0
18,232.44138707075425,153.97443802673047,0
19,238.41831337215578,153.98660085963596,0
20,232.51395731078375,155.09231265674183,0
21,239.07297210302394,154.6686008678215,0
22,232.02580612831602,153.53109184571915,0
23,231.12331007271715,153.71157904088096,0
24,235.33334542402088,153.77633591788427,0
25,238.16034000084852,151.09759092126686,0
26,231.62758291610825,154.11707492526872,0
27,234.41243497989853,153.88545738466968,0
28,238.33719052182667,154.4638539653412,0
29,239.2178233445583,154.1706481203724,0
30,231.4610310355976,153.42932759986806,0
31,,,0
32,233.28437635638795,154.95845088603556,0
33,231.72127209321923,154.8217459461016,0
34,239.2658705852892,155.15765283780888,0
35,237.48424723201194,154.5584935766759,0
36,236.3927654783053,154.46141944103877,0
37,239.56986626359623,155.11626090318262,0
38,231.6503884428421,155.1214430048544,0
39,236.23487013647556,156.43121720339573,0
40,231.86668317611145,155.4571636784566,0
41,,,0
42,231.7488527783718,155.91924632586418,0
43,230.6899821914603,155.3710899425492,0
44,236.32925153274107,156.12615131158213,0
45,230.48158811292097,154.5947419063355,0
46,230.7848883072592,155.77871378504352,0
47,231.29975838227858,155.28896674965208,0
48,,,0
49,239.68957097607327,153.1063442053296,0
50,233.05928224501582,154.21528624919068,0
51,238.10104919973097,152.05425559107323,0
52,,,0
53,,,0
54,233.78482276452957,155.3842670605316,0
55,,,0
56,,,0
57,,,0
58,239.67360160206584,153.21617632974807,0
59,230.23079701876497,154.50602813085968,0
60,231.74351249572555,156.1828179613477,0
61,232.52263525299145,155.75295651590096,0
62,231.68408380940193,153.10701517143073,0
63,239.8926732344925,153.91386417197646,0
64,235.0037124838273,155.98199662873233,0
65,,,0
66,233.00833750983935,155.4131693142506,0
67,237.48121438988045,153.96064419402688,0
68,238.83450404485154,154.18781960682952,0
69,238.41439011783683,153.82713973610316,0
70,,,0
71,237.7875095333037,156.50773490049374,0
72,237.79849208453356,155.7346305836505,0
73,234.185609441123,157.82335878795115,0
74,231.0073707213078,158.49087043937737,0
75,238.43962409010754,158.92814603640062,0
76,230.83913009087587,154.07507027623748,0
77,232.10340473187514,156.19615384200853,0
78,239.5162991335432,153.49467176035353,0
79,236.24561399856805,155.59499199195804,0
80,232.48314941608595,155.83019238527046,0
81,236.23663692306098,155.04930012700657,0
82,231.8536887598664,154.07682166629615,0
83,231.9875861481708,153.96966806056582,0
84,237.68554487661228,155.04674711400367,0
85,239.84389378794324,154.15937510809496,0
86,237.59555950477142,156.41963802375687,0
87,,,0
88,237.86751843915212,154.15068540603818,0
89,238.62262890108718,156.022829633612,0
90,239.65942250687317,153.84761637668845,0
91,232.31213229444018,155.02035340261713,0
92,230.65029483881105,154.31457206558062,0
93,237.61729299798222,153.00733481301384,0
94,237.4715202483835,155.1247263085636,0
95,,,0
96,239.62660707084962,153.5023951384058,0
97,238.92663700013597,155.52783779857026,0
98,,,0
99,,,0
100,239.66526930035684,153.61731517985194,0
101,239.60606512665376,152.90447870432584,0
102,231.89750338172533,153.92111615130233,0
103,236.6551626640658,155.0769887277152,0
104,239.16339252170215,152.31099859840123,0
105,230.8170733350242,154.55496728962783,0
106,239.723781358344,152.78848383683717,0
107,237.9918121820537,154.15371654244956,0
108,232.77899146071007,155.38257067858407,0
109,237.60136556709494,154.44137348725116,0
110,231.67353402487637,153.97702764511112,0
111,232.64913284185587,154.6887714975392,0
112,232.3006818310966,154.37770881013677,0
113,240.12658832845239,152.62197463490003,0
114,239.05627244074088,154.82604708713546,0
115,230.56835376025236,154.36533888346898,0
116,230.5211029176752,153.89804235209306,0
117,239.53172728272708,154.55471869254544,0
118,228.82938165745793,153.72564427040138,0
119,232.97709409936974,153.1074269559826,0
120,237.65641044039828,152.05237802853958,0
121,232.51915188739477,154.9048484372518,0
122,238.25601193829894,154.96080137269033,0
123,235.7478838589304,155.2244175981649,0
124,237.3803772337155,152.48851254587322,0
125,230.80342697137374,154.85755755004632,0
126,231.04460470696569,155.42694473804588,0
127,232.03540546661114,155.245601360271,0
128,232.74406295669877,156.05590173628556,0
129,232.8210430522506,155.82198122361078,0
