x,y,frame,particle
-8.02333582986059,12.975620341873272,0,0
-6.76551227641249,13.554940132611636,1,0
-6.3214998421793815,7.0094597165015635,2,0
-5.789415725815455,7.9321051414771,3,0
-7.7278241546666,6.245804319387499,4,0
-7.786505457275018,4.61997382739761,5,0
-9.97631430249409,11.97301938403791,6,0
-8.257815424548573,12.440330020954091,7,0
-2.6246150849049092,13.911531134275364,8,0
-4.603902304457,9.965766992411002,9,0
-4.465939357620446,10.807458395548,10,0
-8.855003755004228,5.053026156554637,11,0
-11.459168753461272,13.442204646521182,12,0
-9.292952045503272,6.346405998790536,13,0
-7.3238619363607,8.896739744726254,14,0
-7.745831224763064,6.6318278034559,15,0
-9.891829160815638,9.726111462665637,16,0
-6.006448520185882,12.456497365503637,17,0
-7.401295718828782,7.955127987014928,18,0
-3.4627910947905094,10.975990250879,19,0
-10.314874243836455,7.8142961965774,20,0
-14.115961814127637,8.793989165414981,21,0
-8.264281871782718,11.017479656384818,22,0
-6.124037319124963,13.566508828214273,23,0
-11.654851466433,9.894065015201363,24,0
-8.189239684684019,10.394539698279456,25,0
-9.37240768161909,6.8532925937372084,26,0
-9.037770874779174,0.41648076117739,27,0
-8.615003948368745,9.341581827121272,28,0
-4.6843730022772725,9.771826845060636,29,0
-10.460313623168362,11.112463145556363,30,0
-8.109383063645982,13.182893128070818,31,0
-12.664618325136273,14.433826345502908,32,0
-11.165217547313091,8.527138187507491,33,0
-7.052655795448154,8.874068587300654,34,0
-12.83027082112791,9.874061765521,35,0
-9.495825011011,9.465498189227727,36,0
-10.133169186531456,12.449937102903181,37,0
-11.725028269761818,10.995646027150817,38,0
-8.709509099544873,8.977379212514208,39,0
-9.939127850626727,9.377039026739364,40,0
-11.230893613255635,11.006837770866817,41,0
-9.493904249639273,13.680867552885182,42,0
-13.602047969865092,13.777644155154363,43,0
-11.158674867225091,12.119124426951364,44,0
-13.816740141621091,11.696598721307726,45,0
-10.366457593700728,19.05833661568173,46,0
-8.937729070898682,14.569737866135,47,0
-11.479159837360273,11.382618641098365,48,0
-6.766944595350491,15.941134734123727,49,0
-17.93156813034309,13.260527953391636,50,0
-6.878381225837609,22.404238482636362,51,0
-7.990198573648454,21.381845163987546,52,0
-6.6926561836266725,18.28612299983409,53,0
-12.58579378018109,13.836147848597454,54,0
-11.285872465323727,13.917464707702363,55,0
-10.93782978413191,14.551896487340091,56,0
-10.91484550233791,12.819821764109365,57,0
-12.346297577109727,15.865955616856999,58,0
-13.121297383961183,13.866787419591999,59,0
-10.387787650976636,12.87298284293609,60,0
-10.299614709323091,10.513922203563636,61,0
-8.959772516210426,11.212857721021454,62,0
-7.199410418066054,15.158563395888544,63,0
-2.5746261518756275,17.375201099365,64,0
0.48262058758731363,16.906226955625726,65,0
