x,y,frame,particle
802,494,0,0
780,444,50,0
792,536,100,0
788,596,150,0
794,576,200,0
794,554,250,0
790,508,300,0
800,522,350,0
800,556,400,0
786,482,450,0
780,430,500,0
788,480,550,0
796,468,600,0
802,516,650,0
790,504,700,0
790,526,750,0
792,510,800,0
802,502,850,0
792,516,900,0
798,528,950,0
800,508,1000,0
800,524,1050,0
808,510,1100,0
808,562,1150,0
794,612,1200,0
796,570,1250,0
792,568,1300,0
806,524,1350,0
802,546,1400,0
800,554,1450,0
802,584,1500,0
804,558,1550,0
800,564,1600,0
802,570,1650,0
802,534,1700,0
806,516,1750,0
806,538,1800,0
788,542,1850,0
788,528,1900,0
790,538,1950,0
802,496,2000,0
800,488,2050,0
798,484,2100,0
812,508,2150,0
806,582,2200,0
802,546,2250,0
808,516,2300,0
800,498,2350,0
798,494,2400,0
790,476,2450,0
804,506,2500,0
798,582,2550,0
798,610,2600,0
804,560,2650,0
814,534,2700,0
802,534,2750,0
796,532,2800,0
802,516,2850,0
808,528,2900,0
804,524,2950,0
808,538,3000,0
802,542,3050,0
802,496,3100,0
806,496,3150,0
804,480,3200,0
808,506,3250,0
806,492,3300,0
800,496,3350,0
802,518,3400,0
808,554,3450,0
792,578,3500,0
798,558,3550,0
804,522,3600,0
792,496,3650,0
812,518,3700,0
804,582,3750,0
798,584,3800,0
800,592,3850,0
804,540,3900,0
796,530,3950,0
798,484,4000,0
806,496,4050,0
802,532,4100,0
806,558,4150,0
800,560,4200,0
790,546,4250,0
792,560,4300,0
798,588,4350,0
816,616,4400,0
816,570,4450,0
810,566,4500,0
814,586,4550,0
814,578,4600,0
820,586,4650,0
810,618,4700,0
806,608,4750,0
808,600,4800,0
818,576,4850,0
810,530,4900,0
820,574,4950,0
822,550,5000,0
812,530,5050,0
822,560,5100,0
822,556,5150,0
818,534,5200,0
798,546,5250,0
796,518,5300,0
818,528,5350,0
816,520,5400,0
816,530,5450,0
818,548,5500,0
816,560,5550,0
816,554,5600,0
822,574,5650,0
814,584,5700,0
808,600,5750,0
822,546,5800,0
820,510,5850,0
814,480,5900,0
814,508,5950,0
810,576,6000,0
810,578,6050,0
800,562,6100,0
814,592,6150,0
814,560,6200,0
826,606,6250,0
816,562,6300,0
808,516,6350,0
818,526,6400,0
826,552,6450,0
832,574,6500,0
818,530,6550,0
822,546,6600,0
830,604,6650,0
832,580,6700,0
818,644,6750,0
808,650,6800,0
816,656,6850,0
810,660,6900,0
830,618,6950,0
832,594,7000,0
830,550,7050,0
836,590,7100,0
838,586,7150,0
838,582,7200,0
842,570,7250,0
840,558,7300,0
836,518,7350,0
816,500,7400,0
830,560,7450,0
828,576,7500,0
838,538,7550,0
822,518,7600,0
816,542,7650,0
814,580,7700,0
822,634,7750,0
838,608,7800,0
830,616,7850,0
844,548,7900,0
830,534,7950,0
832,550,8000,0
830,518,8050,0
822,524,8100,0
828,512,8150,0
802,466,8200,0
800,496,8250,0
820,464,8300,0
836,534,8350,0
842,600,8400,0
844,618,8450,0
840,608,8500,0
844,626,8550,0
842,570,8600,0
850,614,8650,0
824,684,8700,0
840,658,8750,0
832,636,8800,0
846,594,8850,0
842,582,8900,0
836,608,8950,0
836,632,9000,0
842,624,9050,0
842,628,9100,0
834,630,9150,0
824,680,9200,0
832,650,9250,0
846,600,9300,0
834,652,9350,0
850,620,9400,0
844,594,9450,0
846,594,9500,0
836,582,9550,0
832,592,9600,0
848,590,9650,0
844,640,9700,0
854,610,9750,0
850,566,9800,0
862,550,9850,0
846,620,9900,0
862,540,9950,0
854,572,10000,0
858,522,10050,0
848,606,10100,0
846,608,10150,0
856,586,10200,0
850,516,10250,0
860,524,10300,0
854,488,10350,0
862,494,10400,0
856,486,10450,0
852,456,10500,0
860,508,10550,0
866,460,10600,0
832,436,10650,0
850,462,10700,0
840,464,10750,0
848,480,10800,0
844,428,10850,0
844,466,10900,0
856,486,10950,0
860,534,11000,0
836,596,11050,0
850,544,11100,0
850,462,11150,0
844,516,11200,0
834,514,11250,0
850,492,11300,0
842,512,11350,0
830,536,11400,0
810,532,11450,0
854,542,11500,0
834,592,11550,0
850,552,11600,0
852,500,11650,0
860,478,11700,0
850,460,11750,0
852,508,11800,0
850,494,11850,0
850,540,11900,0
836,606,11950,0
850,528,12000,0
848,584,12050,0
850,602,12100,0
852,498,12150,0
842,440,12200,0
834,394,12250,0
838,406,12300,0
848,436,12350,0
860,520,12400,0
850,562,12450,0
844,596,12500,0
858,486,12550,0
