frame,x,y,particle
0,,,0
50,,,0
100,,,0
150,,,0
200,,,0
250,,,0
300,,,0
350,,,0
400,,,0
450,,,0
500,,,0
550,,,0
600,,,0
650,,,0
700,,,0
750,,,0
800,,,0
850,,,0
900,,,0
950,,,0
1000,,,0
1050,,,0
1100,,,0
1150,,,0
1200,,,0
1250,,,0
1300,,,0
1350,,,0
1400,4.794781338326544,-6.527958138884486,0
1450,,,0
1500,,,0
1550,,,0
1600,2.9959704903847353,7.185571160684162,0
1650,2.598749501827882,14.99408273666532,0
1700,1.7342058464595596,12.98582841479083,0
1750,,,0
1800,3.0755131968024045,12.049911433757245,0
1850,0.2286041181402254,17.558375934425925,0
1900,2.0759488368281325,17.513837573494868,0
1950,1.636769796251059,15.43093357727463,0
2000,6.340329770232387,18.098620978575298,0
2050,3.5935372121666376,12.97409886672375,0
2100,1.5608010771128136,21.981747840483678,0
2150,1.3791835899067735,18.91605488588931,0
2200,,,0
2250,6.615125289219321,5.504107205502038,0
2300,7.386747723220481,7.5613060372655525,0
2350,2.620272573438882,16.063304776390112,0
2400,2.7433042959275724,9.53599063915712,0
2450,2.808164988332777,12.0478963638391,0
2500,3.148938102836354,7.024743908719813,0
2550,7.281678730600504,18.570975283051325,0
2600,0.9551927553984854,13.434727128072467,0
2650,0.8748403632140764,13.36705161129322,0
2700,,,0
2750,,,0
2800,-3.0647835597800963,-8.066022304170502,0
2850,-3.2020471158524515,-14.464872488982621,0
2900,,,0
2950,0.2664981728385385,-2.9451695514021594,0
3000,,,0
3050,-0.6302174187126752,4.064134570049447,0
3100,6.108252233784668,5.465977577353385,0
3150,1.4327461504968255,4.469484678075503,0
3200,3.1981477632145072,-0.0033320921025676853,0
3250,,,0
3300,2.4309279777065456,-12.517868752155522,0
3350,,,0
3400,3.230086235033326,-11.001106868454087,0
3450,1.6066059013583356,-11.083745236991888,0
3500,,,0
3550,4.745603992721357,-9.467628815539655,0
3600,6.564309267980946,-4.500810333600384,0
3650,6.776987100713825,-0.4989791876402023,0
3700,4.152940729739299,-9.940291671391947,0
3750,,,0
3800,4.166768061597935,-5.9991646676148775,0
3850,,,0
3900,,,0
3950,,,0
4000,,,0
4050,2.236968212612311,-16.47463961836351,0
4100,0.7872259400179757,-21.535970831665594,0
4150,,,0
4200,-8.649504170175192,-15.483640668659064,0
4250,,,0
4300,,,0
4350,2.2261806853209407,-21.4979785777806,0
4400,3.8529072687096004,-12.499129569609067,0
4450,5.713879673017658,1.5857456721238066,0
4500,4.754370315393572,10.535014911757486,0
4550,5.108926375109007,3.4761936730863283,0
4600,,,0
4650,,,0
4700,,,0
4750,6.160113175654288,3.942864887126177,0
4800,1.8465624504966343,17.068948677549827,0
4850,1.7373369263605412,16.953182832673946,0
4900,4.257366665631679,6.996187932122837,0
4950,3.1890604491042893,8.01337379455876,0
5000,6.750526106819933,2.5391620111002737,0
5050,6.284521992573417,-3.4373819864529196,0
5100,,,0
5150,3.2753355467297354,9.043710159412342,0
5200,4.789102958799617,24.532057404785945,0
5250,-0.6451837285968907,20.532732366232892,0
5300,8.72215341189056,21.034032365758577,0
5350,1.3064198252546646,22.428850313103,0
5400,2.3610097686773486,4.042787089164278,0
5450,6.24537787186722,2.071660580601673,0
5500,,,0
5550,-0.034691814879380445,21.571750319704307,0
5600,3.2641152778330422,19.49311400512127,0
5650,3.2300137437428305,25.01496241382091,0
5700,1.839771987134469,17.48336886520815,0
5750,3.162691009616964,7.509153355675295,0
5800,3.3913481200715125,8.592544029310233,0
5850,3.698160306457936,8.51373803139839,0
5900,4.008854200319831,6.998847241000107,0
5950,2.8118101947505636,9.920978228714745,0
6000,3.726380150402605,14.543452489494683,0
6050,2.2489861323656157,14.458266932016727,0
6100,,,0
6150,3.226046024180249,3.546218915656567,0
6200,2.70598726452684,10.041259850608498,0
6250,-1.6758440175940734,19.50878007484272,0
6300,-0.40887799539746084,22.520400041545145,0
6350,-1.1576648752721042,25.53257704902964,0
6400,2.171602321297229,21.510152338568446,0
6450,2.733730953345713,23.530610899409538,0
6500,5.779739036872968,15.429352856201433,0
6550,1.955705562575048,9.968730440087342,0
6600,4.933667365340341,8.5335940696757,0
6650,,,0
6700,,,0
6750,6.668105034958472,3.5574240519383977,0
6800,5.164622231626055,1.002443951914472,0
6850,3.741402236370078,8.483561961971105,0
6900,,,0
6950,,,0
7000,,,0
7050,4.700701503258415,2.9519910620430494,0
7100,7.419330896369274,3.5381014860373057,0
7150,3.7198653057077706,2.5348501349373294,0
7200,7.86351239768868,12.972727848165107,0
7250,2.1887727405279236,16.99561173768211,0
7300,6.659772056386316,5.999629563867387,0
7350,9.294605576340246,-2.9294763669024064,0
7400,4.693893839634171,-1.4821274327989045,0
7450,2.8704902443211324,-2.541104599003347,0
7500,9.284648322082631,-5.943303631978523,0
7550,0.7088579563969972,-21.95800278583718,0
7600,2.6630595487048083,-23.01803419772625,0
7650,,,0
7700,,,0
7750,-13.457579333970585,-34.01264853311545,0
7800,-1.7065782009661632,-31.426504468685607,0
7850,,,0
7900,,,0
7950,,,0
8000,,,0
8050,-2.169574046823328,-31.857858974644927,0
8100,,,0
8150,4.327059057534115,-18.406072890679923,0
8200,3.5972750112777874,-16.44830736894187,0
8250,,,0
8300,,,0
8350,,,0
8400,0.5885349010439711,-5.88996221611157,0
8450,-0.3273068013268414,-2.4776906492277817,0
8500,,,0
8550,,,0
8600,4.4306507375865465,4.031001833228601,0
8650,1.759466987321133,10.132410993692218,0
8700,,,0
8750,,,0
8800,,,0
8850,,,0
8900,,,0
8950,-9.85521505531051,41.954999901465015,0
9000,,,0
9050,-5.15378912510775,50.51077382172343,0
9100,-11.513101187949331,49.44263975834096,0
9150,,,0
9200,-13.077103850470309,55.34700546540731,0
9250,,,0
9300,-14.839859458762959,47.023614832786336,0
9350,,,0
9400,-6.038325867682971,37.44316455054616,0
9450,-8.937850908437866,40.399864891482736,0
9500,,,0
9550,-2.3917789087470567,39.084694552884116,0
9600,-8.524319214983194,36.52349616701386,0
9650,-1.046110823158898,24.468885058114978,0
9700,,,0
9750,-6.408293763621401,30.002744321294102,0
9800,,,0
9850,-2.760021350612675,34.56293629906693,0
9900,-8.494735728576444,30.993950319411653,0
9950,-9.545022549029937,35.49209108462696,0
10000,-7.630602230368055,46.01011443701401,0
10050,-4.524089603988813,38.438781910446636,0
10100,-7.629899176881366,49.02740963463518,0
10150,-12.682835971527282,55.423204338926524,0
10200,,,0
10250,-2.807732583025796,42.96654861332894,0
10300,-6.86860482943402,45.00567562658236,0
10350,,,0
10400,-5.1664771047167335,42.44070961753988,0
10450,1.3814670805874414,37.01329837624988,0
10500,,,0
10550,-1.2748181149902678,31.467263102960118,0
10600,-1.7671032113915714,26.48713706322573,0
10650,0.1656484890410752,36.48579586622378,0
10700,-6.566971704999361,36.75678748757886,0
10750,-3.5169423792362693,31.989948210915543,0
10800,,,0
10850,,,0
10900,-3.226948306784692,39.0156299617114,0
10950,-1.1430292939183175,32.07075568263227,0
11000,1.8552477251081996,24.057025941063188,0
11050,4.270084278882877,19.506224754952285,0
11100,0.742588310755167,13.53226630007768,0
11150,2.396730858090251,10.483168883357934,0
11200,3.2551886782224244,3.5588683283106946,0
11250,2.8063160112099297,11.52030195757817,0
11300,1.9453932080930656,11.5235719553244,0
11350,2.835171175677118,4.523853844010176,0
11400,5.753499186270005,-4.064911853197515,0
11450,3.827720921915301,-9.457398417359258,0
11500,4.801718225169424,-6.9819916741537895,0
11550,3.271300792457197,-10.484869570094418,0
11600,2.4274744027478334,-13.995455167204653,0
