x,y,frame,particle
-17.44939001318382,44.34813873242227,0,0
-19.564366766662367,44.14470416179873,1,0
-19.23450244327091,43.75820869264537,2,0
-21.922744641752548,44.160262511186545,3,0
-22.164368139600363,43.88375726063554,4,0
-24.044323214680634,44.85627278965191,5,0
-25.004868757939636,44.48213389173673,6,0
-23.496632113486,45.13809684964855,7,0
-23.50323142850118,45.70926027790854,8,0
-23.345837656636636,44.93964246849745,9,0
-25.273967680198457,45.986243721435365,10,0
-26.831486249659818,45.73046592324273,11,0
-26.845822756870092,46.05401771829318,12,0
-26.18830237194655,46.549218356965824,13,0
-23.92025523133409,48.759830838222186,14,0
-22.90612462306382,48.99585204184045,15,0
-23.60145832168791,51.03815362065009,16,0
-24.812585788195545,51.78346283080864,17,0
-25.81409503934609,51.91803254930946,18,0
-25.58591607448109,52.950116479243185,19,0
-24.304611705220456,54.729944695618634,20,0
-23.179002821722456,55.925458172020086,21,0
-23.300328292849457,58.47456216057209,22,0
-23.39661772947282,59.39720251054536,23,0
-23.324393504630272,61.322062084257176,24,0
-23.055928261405818,62.77546692976327,25,0
-23.876250231683272,63.93171692763927,26,0
-19.944785009347456,63.64841844820982,27,0
-19.958040000381725,62.331595338908905,28,0
-22.183467478973547,61.564644454448725,29,0
-25.258335773752272,60.990990547580815,30,0
-23.60346184107,61.69612541390209,31,0
-21.937451994840817,61.21110676347409,32,0
-20.527300443458998,60.81766825355418,33,0
-19.11778882959718,60.91181290794545,34,0
-17.153144371297362,61.36174857386064,35,0
-16.785697919126907,61.37659114703591,36,0
-15.850453075363728,60.33451751176627,37,0
-15.923220729533455,60.67282788947063,38,0
-16.112653487115455,60.64953697665318,39,0
-15.69944529265991,59.26852285194764,40,0
-15.944958914829819,58.37789661319073,41,0
-12.772347302558273,56.159644096357454,42,0
-17.911303931135365,57.42289466978546,43,0
-21.807088162474912,56.56143537323555,44,0
-18.970802591133,58.632821734006,45,0
-20.015338259860457,59.328509251189004,46,0
-20.54134646133918,60.16231495324618,47,0
-20.789447645748908,61.901656449719546,48,0
-24.753422575559547,61.80317657553381,49,0
-26.657378855462,64.27830785395454,50,0
-28.149909222476637,63.387533896013906,51,0
-31.28668960336609,63.10647659885618,52,0
-33.48783772024482,60.96317405979191,53,0
-39.474320854035724,60.98997179310482,54,0
-38.15793671959437,60.96320004649545,55,0
-37.16513647860691,61.824688492109274,56,0
-37.10397435267764,60.75417561857482,57,0
-38.998304421546905,60.406558909696095,58,0
-38.34428066019755,60.78985620944836,59,0
-38.600722835581905,59.26480401145618,60,0
-47.93661722445209,60.22246503442037,61,0
-39.230259157259816,58.527536798643276,62,0
-36.055227420203366,58.05264020600037,63,0
-36.67672996071864,58.90490406114181,64,0
-35.27434593365227,58.330558787815455,65,0
-36.49125926229773,56.11416190690328,66,0
-35.52467947567527,56.60823622969863,67,0
-34.07628013058682,56.50841267770964,68,0
-34.613463988739,55.794421915854635,69,0
-34.07352628387473,56.70744441820473,70,0
-35.85963212873273,54.12694549375027,71,0
-36.39741764632673,53.30221233788682,72,0
-32.954316706045,53.202178905807905,73,0
-33.28084055967109,51.87946509809791,74,0
-32.223992513878,53.20605765081491,75,0
-31.622648458976183,51.788457922480454,76,0
-31.378222820704543,49.886825054687996,77,0
-32.14992645475,51.62219966608054,78,0
-31.02648258438991,50.47453326291528,79,0
-30.730912976720635,52.300708386336,80,0
-30.223311054959,51.739436101257276,81,0
-28.49876092343809,54.08717654865164,82,0
-27.341202556410543,53.850919525238005,83,0
-26.680228819625185,55.28529847195637,84,0
-25.973044651192907,55.70953436807091,85,0
-25.384765879744364,56.78557454023736,86,0
-26.90100430416073,56.754010298648815,87,0
-25.858033203914275,56.238294870083365,88,0
-26.101879951458454,54.50000179026518,89,0
-27.172458740125457,54.30737809545345,90,0
-28.627467999867818,56.95676274944573,91,0
-27.37258058397082,56.379301477605914,92,0
-25.215411385562092,56.46993366344027,93,0
-24.439304122444362,54.291117777487905,94,0
-25.475684527199,52.680418994021636,95,0
-22.408805168485273,49.872873887353094,96,0
-20.31634464210091,47.57988465420454,97,0
-17.118820920829545,47.358894147708185,98,0
-18.727491614067453,44.57620458864419,99,0
-18.776434031626817,44.571597919470186,100,0
-18.345065317669455,46.31338316778972,101,0
-16.485485137644726,46.465371070823004,102,0
-16.12190622267018,45.21664466874673,103,0
-17.956550380701547,44.03871258580864,104,0
-18.52745532802918,43.66284530173382,105,0
-19.809791679168818,43.63534787564055,106,0
-19.748454162447636,43.961055078327185,107,0
-19.149048502095365,43.87202387471591,108,0
-19.05926797489836,42.59629109142337,109,0
-19.254597626190183,42.373157688796184,110,0
-20.254800534685728,42.838421926838365,111,0
-20.05347593582891,41.57427937915745,112,0
-22.028411269723364,42.251188664330364,113,0
-22.975330262565908,43.31826388265336,114,0
-21.651232555106272,45.32288726447936,115,0
-23.077541272281728,46.27377910601636,116,0
-24.30349465976318,46.71288446203173,117,0
-26.64069754457291,47.094287836770455,118,0
-24.943239511507546,47.802269466544914,119,0
-27.459082087058363,46.47203253466191,120,0
-26.667975828321183,47.23406358124637,121,0
-26.236310416472637,46.68057910525628,122,0
-28.252838023402727,48.870751163950366,123,0
-28.663633245683634,49.46991682472209,124,0
-27.711243274879727,49.73549681547945,125,0
-28.883025127205908,50.69043774120864,126,0
-27.23359853919391,48.089213512455906,127,0
-29.835659319159998,49.40002608582236,128,0
