x,y,frame,particle
-25.876700279611544,-17.257398900523274,0,0
-26.296053489665272,-18.15496008182709,1,0
-25.483841839652456,-17.60793008999609,2,0
-25.898083482536364,-18.037753299263635,3,0
-25.22952688257418,-17.624942582836635,4,0
-24.948231366589365,-17.549310264478002,5,0
-24.891894332353456,-17.321989344944818,6,0
-24.151417623440548,-18.037553008858637,7,0
-23.966349289161364,-18.04593830119,8,0
-22.988130950828275,-18.078924104749092,9,0
-22.475409614874366,-18.107158759214364,10,0
-21.504390383960544,-18.139713213519457,11,0
-20.924877329171636,-18.636745928587818,12,0
-20.624103299856547,-19.564366766662367,13,0
-20.17110978664109,-19.496262958297365,14,0
-19.594423754711638,-20.36770808361745,15,0
-18.644178329755725,-20.061765921746908,16,0
-18.084962489553636,-20.095744629460548,17,0
-17.099887662668273,-21.085338505619,18,0
-16.604629230167273,-21.537525124325636,19,0
-15.612879531553546,-21.520803443328546,20,0
-14.735187628055819,-21.67558482597618,21,0
-13.651717949522272,-22.499021781661636,22,0
-11.589251391569274,-23.014490127609633,23,0
-10.753880266075454,-22.981609495239365,24,0
-10.383380070431727,-23.477240119994818,25,0
-10.75720492970891,-23.95675891329536,26,0
-10.409801343766182,-23.477240119994818,27,0
-10.18283663892509,-23.39398749545582,28,0
-9.772716754250546,-23.035464096231454,29,0
-9.858906390259273,-22.786733057642,30,0
-9.260153404701546,-22.075754231421364,31,0
-8.815518804899638,-21.975251332790364,32,0
-9.169074706488637,-21.736654438172,33,0
-8.235001317600254,-21.979967153158363,34,0
-7.812527539930718,-21.996693445760908,35,0
-7.404885328544881,-21.97578871697191,36,0
-7.4472187409621355,-21.520803443328546,37,0
-7.2865891573976365,-21.056718464212363,38,0
-7.755873968212609,-21.48087616421291,39,0
-7.789516397837801,-21.484573134501364,40,0
-7.058565319495072,-21.92301504436909,41,0
-6.814921090387409,-21.899047867484,42,0
-5.846019117181273,-21.520803443328546,43,0
-5.186767856077028,-20.99024434457164,44,0
-5.064161089986063,-20.542585104995457,45,0
-4.844509866030709,-21.031694274162,46,0
-3.8807420940441726,-21.07096581329218,47,0
-3.1107343158993452,-21.537572900557088,48,0
-2.649634563902318,-20.936687457129636,49,0
-1.9413871637688274,-21.009120004815816,50,0
-0.9648180871231,-21.00489377174191,51,0
-0.9481193125382728,-21.024169517713272,52,0
-1.6420093536306,-21.35111250708709,53,0
-1.0293192963057727,-22.301918086624454,54,0
0.019564366766644546,-22.499021781661636,55,0
0.45570659176003636,-23.14798614270218,56,0
0.908345599880739,-22.901817568034094,57,0
0.9957761033800909,-22.524104303157365,58,0
1.5483953255935363,-22.46119013321782,59,0
2.173074071228582,-22.481154780048275,60,0
1.9498270932990727,-22.955083033992636,61,0
1.8038705138069089,-23.374033598060546,62,0
1.7501858221983637,-23.836705894924453,63,0
1.9328245098788455,-23.91575178890273,64,0
2.7759662623363908,-24.498934828920454,65,0
3.619407851832491,-25.260392405299182,66,0
3.9639743113050634,-25.433676796661,67,0
4.934248383062618,-25.922785965827543,68,0
5.892237022303354,-26.862792650319545,69,0
