x,y,frame,particle
575,291,0,0
583,343,50,0
559,364,100,0
559,348,150,0
578,354,200,0
579,334,250,0
580,336,300,0
578,346,350,0
566,374,400,0
569,359,450,0
572,328,500,0
575,306,550,0
569,287,600,0
573,324,650,0
567,289,700,0
572,305,750,0
573,324,800,0
578,296,850,0
580,282,900,0
578,281,950,0
574,307,1000,0
580,305,1050,0
580,304,1100,0
565,347,1150,0
553,368,1200,0
569,311,1250,0
542,273,1300,0
533,234,1350,0
534,309,1400,0
571,324,1450,0
578,314,1500,0
563,345,1550,0
574,309,1600,0
558,322,1650,0
566,353,1700,0
547,398,1750,0
560,367,1800,0
564,329,1850,0
567,262,1900,0
556,208,1950,0
553,205,2000,0
566,226,2050,0
575,265,2100,0
580,274,2150,0
576,252,2200,0
580,289,2250,0
577,298,2300,0
564,330,2350,0
572,355,2400,0
576,291,2450,0
568,293,2500,0
542,271,2550,0
554,264,2600,0
562,290,2650,0
574,271,2700,0
572,265,2750,0
547,241,2800,0
579,308,2850,0
572,262,2900,0
549,195,2950,0
573,261,3000,0
561,209,3050,0
571,282,3100,0
576,297,3150,0
574,264,3200,0
579,282,3250,0
578,312,3300,0
572,318,3350,0
558,323,3400,0
574,270,3450,0
564,273,3500,0
573,324,3550,0
566,353,3600,0
561,339,3650,0
572,269,3700,0
573,277,3750,0
572,272,3800,0
576,302,3850,0
573,267,3900,0
571,278,3950,0
577,290,4000,0
556,265,4050,0
576,283,4100,0
565,257,4150,0
576,256,4200,0
570,243,4250,0
562,231,4300,0
567,256,4350,0
559,210,4400,0
572,241,4450,0
559,235,4500,0
571,227,4550,0
562,230,4600,0
578,285,4650,0
576,314,4700,0
550,398,4750,0
544,398,4800,0
541,407,4850,0
566,302,4900,0
566,282,4950,0
567,291,5000,0
569,308,5050,0
570,322,5100,0
568,294,5150,0
572,314,5200,0
576,282,5250,0
572,308,5300,0
569,313,5350,0
571,346,5400,0
571,325,5450,0
556,348,5500,0
547,387,5550,0
530,405,5600,0
567,295,5650,0
545,298,5700,0
530,293,5750,0
546,364,5800,0
561,347,5850,0
571,345,5900,0
560,370,5950,0
572,329,6000,0
564,274,6050,0
564,254,6100,0
564,258,6150,0
555,295,6200,0
577,269,6250,0
567,268,6300,0
569,338,6350,0
565,355,6400,0
580,310,6450,0
575,308,6500,0
561,233,6550,0
570,284,6600,0
572,308,6650,0
576,292,6700,0
570,285,6750,0
573,274,6800,0
571,258,6850,0
575,268,6900,0
569,252,6950,0
561,229,7000,0
573,246,7050,0
576,302,7100,0
578,281,7150,0
578,291,7200,0
550,212,7250,0
564,251,7300,0
569,338,7350,0
561,368,7400,0
581,296,7450,0
583,283,7500,0
579,307,7550,0
577,249,7600,0
578,272,7650,0
576,268,7700,0
556,229,7750,0
555,230,7800,0
574,273,7850,0
580,258,7900,0
572,340,7950,0
581,295,8000,0
575,299,8050,0
573,320,8100,0
578,286,8150,0
573,270,8200,0
574,251,8250,0
563,261,8300,0
567,259,8350,0
578,296,8400,0
552,316,8450,0
541,367,8500,0
548,391,8550,0
561,354,8600,0
572,309,8650,0
579,281,8700,0
578,288,8750,0
576,265,8800,0
566,223,8850,0
567,241,8900,0
575,280,8950,0
580,288,9000,0
582,301,9050,0
571,245,9100,0
575,263,9150,0
579,306,9200,0
561,334,9250,0
564,292,9300,0
570,313,9350,0
574,305,9400,0
572,283,9450,0
559,274,9500,0
571,282,9550,0
572,243,9600,0
571,284,9650,0
566,296,9700,0
544,333,9750,0
561,320,9800,0
562,308,9850,0
573,311,9900,0
566,239,9950,0
554,193,10000,0
574,295,10050,0
569,347,10100,0
578,324,10150,0
563,359,10200,0
565,355,10250,0
572,336,10300,0
575,332,10350,0
574,318,10400,0
571,307,10450,0
562,220,10500,0
578,282,10550,0
558,333,10600,0
576,280,10650,0
543,191,10700,0
549,214,10750,0
569,276,10800,0
569,323,10850,0
564,339,10900,0
556,370,10950,0
562,360,11000,0
560,287,11050,0
552,229,11100,0
561,257,11150,0
566,243,11200,0
569,237,11250,0
550,269,11300,0
557,288,11350,0
551,255,11400,0
554,218,11450,0
554,250,11500,0
544,278,11550,0
549,271,11600,0
553,267,11650,0
568,269,11700,0
574,274,11750,0
574,283,11800,0
565,313,11850,0
577,291,11900,0
573,296,11950,0
557,344,12000,0
562,308,12050,0
538,346,12100,0
566,309,12150,0
557,363,12200,0
550,373,12250,0
573,313,12300,0
573,293,12350,0
578,252,12400,0
579,263,12450,0
566,267,12500,0
572,263,12550,0
573,256,12600,0
548,190,12650,0
570,226,12700,0
562,231,12750,0
571,232,12800,0
563,228,12850,0
565,250,12900,0
573,316,12950,0
569,329,13000,0
569,323,13050,0
567,329,13100,0
575,314,13150,0
568,337,13200,0
559,327,13250,0
567,325,13300,0
567,244,13350,0
554,235,13400,0
559,276,13450,0
558,315,13500,0
548,364,13550,0
555,306,13600,0
565,259,13650,0
570,281,13700,0
573,312,13750,0
558,342,13800,0
563,313,13850,0
557,213,13900,0
571,259,13950,0
560,273,14000,0
575,269,14050,0
568,280,14100,0
573,301,14150,0
551,199,14200,0
557,202,14250,0
573,281,14300,0
574,300,14350,0
573,335,14400,0
576,312,14450,0
573,311,14500,0
578,291,14550,0
579,266,14600,0
581,277,14650,0
572,306,14700,0
575,304,14750,0
561,363,14800,0
560,332,14850,0
564,314,14900,0
559,279,14950,0
561,240,15000,0
579,275,15050,0
577,278,15100,0
570,350,15150,0
562,359,15200,0
519,426,15250,0
512,434,15300,0
551,374,15350,0
559,340,15400,0
583,292,15450,0
574,279,15500,0
582,294,15550,0
571,313,15600,0
574,307,15650,0
572,322,15700,0
576,313,15750,0
538,363,15800,0
558,344,15850,0
559,308,15900,0
553,358,15950,0
549,293,16000,0
569,292,16050,0
573,280,16100,0
568,274,16150,0
572,281,16200,0
569,287,16250,0
579,273,16300,0
574,249,16350,0
579,279,16400,0
571,327,16450,0
563,311,16500,0
577,301,16550,0
577,318,16600,0
557,361,16650,0
547,288,16700,0
579,267,16750,0
575,303,16800,0
570,325,16850,0
574,304,16900,0
578,261,16950,0
573,318,17000,0
553,347,17050,0
545,378,17100,0
580,311,17150,0
574,319,17200,0
555,375,17250,0
562,342,17300,0
578,270,17350,0
575,260,17400,0
567,220,17450,0
550,188,17500,0
573,266,17550,0
559,361,17600,0
569,301,17650,0
572,279,17700,0
568,221,17750,0
557,213,17800,0
579,269,17850,0
579,272,17900,0
575,269,17950,0
576,279,18000,0
576,265,18050,0
556,203,18100,0
562,288,18150,0
557,329,18200,0
548,341,18250,0
568,274,18300,0
553,206,18350,0
569,231,18400,0
571,232,18450,0
565,226,18500,0
554,219,18550,0
556,269,18600,0
558,302,18650,0
571,284,18700,0
573,256,18750,0
576,265,18800,0
575,272,18850,0
576,283,18900,0
576,244,18950,0
573,314,19000,0
574,305,19050,0
577,292,19100,0
578,266,19150,0
564,220,19200,0
572,255,19250,0
580,309,19300,0
580,298,19350,0
578,275,19400,0
568,250,19450,0
557,204,19500,0
574,269,19550,0
566,333,19600,0
568,310,19650,0
567,253,19700,0
568,245,19750,0
566,236,19800,0
574,298,19850,0
574,303,19900,0
576,322,19950,0
563,343,20000,0
561,353,20050,0
562,340,20100,0
569,321,20150,0
563,271,20200,0
578,291,20250,0
573,285,20300,0
574,279,20350,0
569,261,20400,0
557,232,20450,0
573,267,20500,0
561,234,20550,0
570,244,20600,0
573,262,20650,0
576,268,20700,0
569,245,20750,0
571,301,20800,0
571,320,20850,0
570,350,20900,0
572,319,20950,0
569,257,21000,0
570,295,21050,0
570,258,21100,0
573,307,21150,0
549,359,21200,0
561,347,21250,0
528,390,21300,0
564,338,21350,0
565,320,21400,0
565,349,21450,0
555,366,21500,0
563,342,21550,0
570,273,21600,0
565,257,21650,0
569,281,21700,0
573,288,21750,0
564,327,21800,0
568,342,21850,0
564,322,21900,0
567,314,21950,0
569,308,22000,0
559,363,22050,0
572,341,22100,0
578,306,22150,0
577,315,22200,0
577,309,22250,0
577,288,22300,0
576,310,22350,0
566,338,22400,0
577,319,22450,0
576,262,22500,0
580,311,22550,0
575,236,22600,0
567,257,22650,0
552,182,22700,0
546,176,22750,0
552,187,22800,0
569,223,22850,0
568,236,22900,0
576,284,22950,0
573,313,23000,0
567,359,23050,0
566,339,23100,0
540,386,23150,0
573,330,23200,0
572,325,23250,0
577,304,23300,0
575,289,23350,0
551,247,23400,0
552,264,23450,0
570,306,23500,0
570,262,23550,0
574,240,23600,0
573,309,23650,0
576,329,23700,0
563,362,23750,0
578,316,23800,0
573,278,23850,0
562,228,23900,0
559,260,23950,0
559,257,24000,0
564,267,24050,0
568,269,24100,0
570,219,24150,0
566,216,24200,0
576,255,24250,0
576,275,24300,0
577,308,24350,0
573,244,24400,0
564,234,24450,0
557,299,24500,0
564,271,24550,0
539,237,24600,0
541,249,24650,0
545,274,24700,0
552,309,24750,0
561,354,24800,0
558,343,24850,0
554,292,24900,0
566,285,24950,0
573,291,25000,0
563,236,25050,0
567,243,25100,0
537,185,25150,0
517,176,25200,0
548,264,25250,0
534,340,25300,0
561,303,25350,0
552,335,25400,0
549,308,25450,0
550,379,25500,0
557,354,25550,0
553,355,25600,0
570,280,25650,0
563,246,25700,0
570,313,25750,0
