x,y,frame,particle
42.01341383632827,13.42371955583309,0,0
41.790968519153,12.515060562464273,1,0
43.009105738771815,13.450589695679454,2,0
43.79758808929328,12.935692798633456,3,0
42.06607553493409,14.240156166617,4,0
42.63146315447891,15.731439823274545,5,0
42.883202848065366,15.280709524967545,6,0
42.05371183691163,16.575940847480638,7,0
42.541965087609,15.241011894012182,8,0
41.854832937840726,17.900518010287545,9,0
42.59184482575627,15.717744656520274,10,0
42.25260120406182,15.906334412591727,11,0
41.424761175401365,16.37089204389891,12,0
40.57429577486791,17.181982115175362,13,0
40.18868732326554,17.039497132058635,14,0
40.90286098562218,17.884648067113726,15,0
40.577362121297455,17.71016083725136,16,0
40.16522118099454,18.681355965702817,17,0
39.97662354271055,19.292375652330183,18,0
40.135951463641454,19.201892853154273,19,0
37.48852820862755,17.01204213464182,20,0
37.39828378809682,17.06069105574482,21,0
38.048597089998,18.193000341198363,22,0
38.33680577397364,18.08816551123573,23,0
38.71425825641863,19.078389195678366,24,0
36.583640983558,18.67907902343509,25,0
36.76071096371509,17.858077576304364,26,0
36.51965614980891,18.378457784012728,27,0
35.92425303094427,18.93376854975409,28,0
36.51983818215263,19.21883450147591,29,0
34.826097461933905,16.94887991090609,30,0
36.13335350683509,18.760571475372362,31,0
35.54653142207482,17.548935709745365,32,0
36.210759633853726,19.694640611511364,33,0
34.047514672163274,18.87745260308364,34,0
34.10100492264882,17.81372824598791,35,0
34.04515159785091,19.471698695884,36,0
34.25127746622664,18.94078393609618,37,0
34.26220259952509,19.37774664304509,38,0
35.02246690970318,20.898859489914546,39,0
33.548439215597725,20.549518045119818,40,0
33.81764171740482,21.451084085816273,41,0
33.13061447038591,21.17155522325527,42,0
32.33364518159291,19.691986322973,43,0
32.05956601517227,19.94888709657291,44,0
32.360510413244,19.592665608917912,45,0
31.20646649572109,19.119831548625363,46,0
33.56190571034527,19.298312748552362,47,0
32.348440907944905,19.93122325581764,48,0
31.67763576666873,19.80756399802709,49,0
30.844217164288906,19.00890795136427,50,0
31.77486726668391,20.179248813880275,51,0
30.90733169769827,20.15466497882418,52,0
32.696764354131,19.24302620988509,53,0
32.106555896474,19.715503888873,54,0
31.706333937607816,18.50973353847491,55,0
32.07312554544836,18.225062946719273,56,0
31.737377229838998,19.19868070385891,57,0
31.54447026772518,18.126456611657545,58,0
31.58753659404191,18.99319631865382,59,0
32.42875459105309,19.74748057922309,60,0
32.24835440055109,18.307707078995637,61,0
30.614375725553998,17.40307089364418,62,0
32.14405214978736,18.273764032168366,63,0
32.304895749020545,18.300416848791546,64,0
32.640495760211635,19.57071109196109,65,0
31.852967857928,18.7304487695,66,0
32.89550498180009,18.32236976254327,67,0
33.219329543698095,18.66810004345218,68,0
33.23626182126309,18.589793715549185,69,0
33.50492690425563,17.545994122552816,70,0
33.412588914456364,16.922793851726727,71,0
33.731998305190906,16.514629506713,72,0
34.288028553878725,15.163460165223817,73,0
34.329107237662086,16.215813334003546,74,0
33.418479577873185,17.182196272411726,75,0
32.52897188628082,19.138690013614816,76,0
32.735621629205816,20.05349836968991,77,0
32.693643257387365,18.103631576056728,78,0
33.06935223026328,19.171587586489,79,0
32.55855576317436,18.849478839453088,80,0
32.85635471569945,18.793529834152636,81,0
34.144742101001725,19.295870638048452,82,0
34.18721301143545,20.474552837003543,83,0
34.52254038428282,19.778268396996637,84,0
34.033701102509454,21.39665324472982,85,0
31.752971388245726,19.463738635515636,86,0
32.66188508126846,21.714628568318457,87,0
31.27675839688318,21.27363128494709,88,0
31.37762990636091,21.61437603246709,89,0
32.20292446984391,23.081338206253907,90,0
31.42830105988436,22.63705621695991,91,0
32.358146776269,20.63079874406718,92,0
31.384797332061908,20.018106771995452,93,0
31.137061044787366,21.120608318300544,94,0
31.316586330944727,20.846543834039,95,0
31.76809152641791,21.718293831319453,96,0
31.566150097799,23.811732581371817,97,0
31.54078636616282,22.453656067151815,98,0
32.271895974399094,21.82116715919718,99,0
32.89599918478082,21.941722332708817,100,0
32.613300098234,22.476970890145182,101,0
32.86716944127536,23.136953875864183,102,0
32.68164069419682,23.04521743452509,103,0
31.55934246473927,22.636651986382365,104,0
32.15987114833128,23.082039766196818,105,0
31.18392255605309,24.332313550864725,106,0
31.62840874342173,24.474275520703454,107,0
32.73208426966764,23.850014949598545,108,0
32.084693664899184,23.427836890517998,109,0
31.962054612620182,22.826857313060543,110,0
32.41122082254236,23.282551796841727,111,0
31.96882784872109,23.704669425853726,112,0
31.536166540846455,22.71221154391191,113,0
31.086859664702818,22.978022127825273,114,0
32.18894183868591,22.640970232141637,115,0
32.846082461308455,21.927944135051547,116,0
32.35779172604373,22.786618675805364,117,0
31.574906033032452,22.524967031474272,118,0
33.01450743266882,24.191142908115363,119,0
32.748727812019276,24.314914380803998,120,0
33.041986306550726,24.46932600499864,121,0
33.68851375168045,25.01354191087091,122,0
33.06784408608382,24.354444264793546,123,0
32.96557842802564,24.568905016854636,124,0
34.15097492685381,23.139995029300728,125,0
35.37480126003582,24.30732716934818,126,0
35.52438056724573,23.290866362821273,127,0
33.75307157137327,24.121474022096816,128,0
34.75809832167309,23.500646977831728,129,0
34.75831702824173,25.111969229496363,130,0
33.66596773456464,24.239104795814274,131,0
33.89583340421,24.300402100045638,132,0
35.05196744555191,25.592193434956727,133,0
33.805843164524546,23.691134255692273,134,0
33.93803438534536,23.95945018341918,135,0
34.71156174649654,24.868994713978637,136,0
35.54459476603336,25.85996972066173,137,0
34.71525318333282,27.713731404535636,138,0
35.722114930455,25.999301926691363,139,0
35.350392915598995,25.950422783766545,140,0
35.56584970210964,26.451663860603816,141,0
35.690309258355995,25.78167892785818,142,0
35.765334904194,26.806620633155546,143,0
34.03578709243218,26.55328265946109,144,0
32.682296034170726,26.349924544716547,145,0
33.212212421386546,25.98999841627073,146,0
33.504180860338,27.36027244695218,147,0
33.13057300699073,26.705998647597273,148,0
33.787462363872365,27.335678453577,149,0
33.46984627368964,27.689198615491453,150,0
32.97766952977782,28.361575151838547,151,0
32.9786408674,28.397799811156183,152,0
33.49481950561745,28.608724213395092,153,0
33.53094798744691,28.192280311094546,154,0
33.376669266947815,28.100298298448728,155,0
32.66238538276527,28.01592402591909,156,0
33.74546913086009,27.625810399839544,157,0
33.54507652736936,28.50933911712209,158,0
34.284406838463724,27.963245410980907,159,0
34.85904830279291,28.811317971833365,160,0
33.32098794525845,29.46552391993691,161,0
34.46463019966718,29.62567986745291,162,0
34.00888089483491,30.66994352269182,163,0
34.516355911937,31.290718474316815,164,0
35.40740925993855,31.063450512284547,165,0
33.49193896121591,30.81378320464309,166,0
34.592504848337,30.852586023844182,167,0
34.15631093965963,29.865607794006728,168,0
34.58811508405009,30.870241925142636,169,0
34.223088716003815,34.21388514628373,170,0
34.00916884095391,32.55926069412646,171,0
33.78000138611091,32.645806743991,172,0
34.54701773859418,32.685821907760634,173,0
34.41675010976236,31.07888820769391,174,0
35.682539988045455,30.97944028400391,175,0
34.41858764868964,31.102261920673364,176,0
33.833146576726904,32.89492013175709,177,0
33.16490336132491,34.60108603242428,178,0
34.00432145890091,34.61863024880136,179,0
33.060468800628094,33.17270014794336,180,0
33.203300630481365,33.78696556141709,181,0
32.188237899093366,35.08131730541963,182,0
32.42382395670963,34.24694360806018,183,0
31.444358433258724,36.60324372389109,184,0
31.245930482527275,36.85883214366909,185,0
30.86171650841745,37.40059108152109,186,0
30.833069694772725,37.86274262169482,187,0
30.458562178079816,37.48883375503755,188,0
31.218630755724817,36.327050109512,189,0
31.460048267909183,37.149227765491275,190,0
31.46097806045382,35.339084315691,191,0
31.15279022452536,35.86071895695327,192,0
31.426477288090453,36.422510378303,193,0
29.96917924195373,36.087406867723274,194,0
30.342666165232817,34.990562755118816,195,0
30.08889555862818,35.755058248250094,196,0
30.41418943950936,35.944973887795996,197,0
30.093557814835,34.62779427983182,198,0
30.665344826687363,37.45575238745109,199,0
30.069701747636362,37.056408162912,200,0
29.079588841201094,36.33099173442482,201,0
28.076563331938456,37.42665599190436,202,0
27.510191648266726,35.28037495176591,203,0
26.649028904585276,39.16406158889673,204,0
26.74682137164218,36.88604210733691,205,0
25.660100216373547,34.84100660824946,206,0
25.505624250461636,34.93840877877036,207,0
24.530570243239364,34.03436798832127,208,0
25.266602998585636,34.35152600234855,209,0
25.060110858310093,35.23670196294355,210,0
24.325446187744,35.984131517860185,211,0
24.005584614391907,34.64904811880228,212,0
23.82168293846918,37.85579098199782,213,0
23.690843294651636,37.90084653579627,214,0
24.296592949443454,38.651372555847,215,0
24.03567219139291,36.39646631366482,216,0
23.23790433351382,36.88749717104964,217,0
22.69230423302618,37.11071153128081,218,0
23.22174375631509,37.03350444755191,219,0
22.579738722304,38.335239322177905,220,0
20.52650118162527,38.09324155064464,221,0
20.99606714656318,39.582256703405186,222,0
20.790886867111276,34.87173648906982,223,0
21.050251123617635,39.11875557548109,224,0
19.78199484413836,41.18903265128027,225,0
19.259977259804273,41.85097231655273,226,0
20.19760819427191,43.05847100116882,227,0
19.131148880357635,41.81591555508409,228,0
18.789064210679634,42.706530175798,229,0
19.15980754158518,42.52915727472364,230,0
19.652860107927182,44.05902212182546,231,0
18.584625001054363,43.33279205593409,232,0
17.79684791536309,41.96125419965836,233,0
17.493025939393544,43.481849399568,234,0
17.343779448187366,42.13483321081755,235,0
17.247534805577455,42.72639201684982,236,0
16.754195244002183,43.035847836945905,237,0
15.615151605343,41.07238515106845,238,0
15.50494904949009,39.96095565685927,239,0
16.002203487610362,41.15231856215036,240,0
16.443173436606816,41.602736949292,241,0
15.626003082230637,43.70639855629255,242,0
16.632304182911728,42.50846858507,243,0
16.555626726215547,43.34668269090845,244,0
16.03697582385409,44.189872748336825,245,0
15.910842807797728,43.52912516413136,246,0
16.611814356664,43.75555229041782,247,0
17.244046501311544,44.723262962746176,248,0
17.26649456757,45.136008303807635,249,0
16.768176985513545,45.95081734412091,250,0
15.996780771296454,45.77613018943745,251,0
14.786022529467,45.13173171365409,252,0
15.88511530100518,46.51489408753563,253,0
14.256778294289454,45.62628781371255,254,0
15.186127601332455,46.63736055294791,255,0
13.022217951891363,44.953273232865,256,0
12.76635255911091,45.319456080959185,257,0
12.015842600913272,46.29009778267118,258,0
11.640583009571726,45.817043370696275,259,0
11.299281434830636,46.465269299215905,260,0
10.18175387306309,46.51622775178318,261,0
10.080393774779909,46.80733778549273,262,0
11.236495514832091,48.875025280170995,263,0
10.702531763163545,48.539047450672,264,0
9.898735691231092,49.131180482874,265,0
10.063404369019182,50.583472799789995,266,0
8.201270380917208,50.313710488232815,267,0
9.630797143981273,50.27123172306118,268,0
10.563550859945272,49.91061897999445,269,0
9.257856886052183,50.165128081362546,270,0
11.091332532423726,49.754378187548,271,0
9.161623616244546,49.35213786601691,272,0
9.167285623257728,48.98784735689336,273,0
10.819819776907183,48.50220401957573,274,0
10.660724766563455,48.82014292776045,275,0
9.735905639166544,47.73748331924718,276,0
10.246369426715727,48.93519202562909,277,0
8.516795130841755,47.832105071950814,278,0
9.357088122961272,48.89148187101573,279,0
9.154203163641636,50.08844073539509,280,0
9.176810640426636,48.05477618783491,281,0
10.626904486611727,49.18730367646899,282,0
10.502454967375455,49.18205187322955,283,0
10.568723099545545,48.38384513029536,284,0
10.40040903683809,48.259652459413275,285,0
12.191274316762454,49.300172749629176,286,0
12.177923632486364,50.646427821639996,287,0
11.950299553358363,48.16142743617973,288,0
11.626065664343,48.45342322083746,289,0
10.272781998174272,48.730906018802,290,0
