particle,frame,x,y,Distance,Velocity,Pixel Value
1,69,408,290,2.737,1.368,5757
1,70,399,312,3.066,1.533,6389
1,71,403,299,1.755,0.877,5180
1,72,404,294,0.658,0.329,5093
1,73,402,304,1.316,0.658,8153
1,74,394,327,3.141,1.571,6656
1,75,395,323,0.532,0.266,13069
1,76,392,320,0.547,0.274,13740
1,77,377,335,2.737,1.368,19634
1,78,392,324,2.400,1.200,15452
1,79,407,296,4.098,2.049,5720
1,80,410,280,2.100,1.050,8572
1,81,409,262,2.326,1.163,8158
1,82,410,255,0.912,0.456,7454
1,83,412,269,1.824,0.912,7630
1,84,407,247,2.910,1.455,7346
1,85,401,228,2.570,1.285,6120
1,86,405,261,4.288,2.144,6831
1,87,405,287,3.354,1.677,6679
1,88,403,274,1.697,0.848,6596
1,89,386,280,2.326,1.163,4888
1,90,376,300,2.885,1.442,5818
1,91,378,320,2.593,1.296,5424
1,92,385,310,1.575,0.787,4384
1,93,379,334,3.191,1.596,5744
1,94,378,325,1.168,0.584,6661
1,95,377,296,3.743,1.872,5572
1,96,375,327,4.007,2.004,5075
1,97,390,316,2.400,1.200,4393
1,98,400,323,1.575,0.787,5826
1,99,406,313,1.504,0.752,6522
1,100,395,340,3.761,1.880,8241
1,101,390,349,1.328,0.664,7144
1,102,387,342,0.982,0.491,9059
1,103,398,319,3.289,1.644,7496
1,104,406,300,2.659,1.330,8619
1,105,407,323,2.970,1.485,8472
1,106,384,340,3.689,1.845,12575
1,107,366,357,3.194,1.597,11544
1,108,341,374,3.900,1.950,10239
1,109,407,239,19.385,9.692,5208
1,110,406,225,1.811,0.905,4172
1,111,398,237,1.860,0.930,4240
1,112,396,242,0.695,0.347,5654
1,113,381,253,2.400,1.200,5783
1,114,373,240,1.969,0.985,4857
1,115,356,221,3.289,1.644,4649
1,116,374,238,3.194,1.597,4703
1,117,391,277,5.488,2.744,4371
1,118,383,301,3.263,1.632,6614
1,119,398,296,2.040,1.020,4497
1,120,394,306,1.389,0.695,5094
1,121,384,319,2.116,1.058,5093
1,122,383,296,2.970,1.485,4876
1,123,378,315,2.534,1.267,5060
1,124,395,317,2.208,1.104,5048
1,125,399,276,5.314,2.657,4473
1,126,406,255,2.856,1.428,6269
1,127,404,240,1.952,0.976,4652
1,128,400,260,2.631,1.316,4854
1,129,407,245,2.135,1.068,5641
1,130,404,211,4.403,2.202,5015
1,131,404,239,3.612,1.806,6073
1,132,391,262,3.408,1.704,5814
1,133,395,295,4.288,2.144,4725
1,134,385,328,4.448,2.224,4672
1,135,386,343,1.939,0.970,6079
1,136,371,360,2.925,1.462,7486
1,137,384,343,2.761,1.380,8312
1,138,388,341,0.577,0.288,4746
1,139,390,331,1.316,0.658,4719
1,140,406,300,4.500,2.250,6811
1,141,402,315,2.003,1.001,8579
1,142,402,310,0.645,0.323,8795
1,143,397,327,2.286,1.143,5557
1,144,391,330,0.865,0.433,8055
1,145,383,314,2.308,1.154,24736
1,146,371,308,1.731,0.865,27745
1,147,384,328,3.077,1.539,15064
1,148,391,338,1.575,0.787,7693
1,149,374,358,3.386,1.693,8202
1,150,380,332,3.442,1.721,8463
1,151,394,258,9.715,4.858,19864
1,152,374,258,2.580,1.290,24881
1,153,349,265,3.349,1.675,17646
1,154,321,299,5.682,2.841,9184
1,155,342,314,3.329,1.665,14712
1,156,373,310,4.032,2.016,29227
1,157,379,318,1.290,0.645,27752
1,158,402,294,4.288,2.144,8251
1,159,401,288,0.785,0.392,10854
1,160,398,259,3.761,1.880,16132
1,161,398,237,2.838,1.419,14794
1,162,404,249,1.731,0.865,7235
1,163,403,306,7.354,3.677,5542
1,164,407,284,2.885,1.442,4846
1,165,403,293,1.271,0.635,5469
1,166,394,317,3.307,1.653,3793
1,167,387,342,3.349,1.675,4006
1,168,385,345,0.465,0.233,10928
1,169,398,319,3.750,1.875,5727
1,170,390,341,3.020,1.510,6923
1,171,393,331,1.347,0.673,6762
1,172,397,315,2.128,1.064,5670
1,173,398,302,1.682,0.841,4530
1,174,388,314,2.015,1.008,5254
1,175,400,311,1.596,0.798,4527
1,176,390,329,2.656,1.328,5193
1,177,371,321,2.659,1.330,4921
1,178,380,340,2.712,1.356,5027
1,179,363,360,3.386,1.693,6128
1,180,334,384,4.856,2.428,4789
1,181,347,364,3.077,1.539,5253
1,182,359,375,2.100,1.050,4804
1,183,367,355,2.779,1.389,4206
1,184,397,297,8.424,4.212,5086
1,185,404,272,3.349,1.675,6149
1,186,409,264,1.217,0.608,7397
1,187,402,236,3.723,1.862,4884
1,188,394,197,5.136,2.568,5524
1,189,397,204,0.982,0.491,4977
1,190,378,169,5.137,2.569,4178
1,191,355,146,4.196,2.098,4331
1,192,349,141,1.008,0.504,5320
1,193,368,151,2.770,1.385,7386
1,194,371,171,2.609,1.304,5844
1,195,366,194,3.036,1.518,4126
1,196,361,222,3.669,1.835,5108
1,197,350,227,1.559,0.779,6146
1,198,357,240,1.905,0.952,5131
1,199,353,236,0.730,0.365,5440
1,200,342,212,3.406,1.703,5492
1,201,341,182,3.872,1.936,4754
1,202,347,189,1.189,0.595,5000
1,203,384,206,5.253,2.626,5603
1,204,397,254,6.415,3.208,4145
1,205,395,268,1.824,0.912,4794
1,206,393,270,0.365,0.182,6004
1,207,373,312,6.001,3.000,4314
1,208,371,325,1.697,0.848,4710
1,209,390,306,3.466,1.733,4645
1,210,402,302,1.632,0.816,5718
1,211,393,322,2.829,1.415,4477
1,212,386,342,2.733,1.367,7561
1,213,390,336,0.930,0.465,7212
1,214,393,325,1.471,0.735,9995
1,215,383,320,1.442,0.721,17378
1,216,381,318,0.365,0.182,28042
1,217,373,309,1.553,0.777,26618
1,218,394,299,3.000,1.500,18813
1,219,388,331,4.200,2.100,10442
1,220,383,344,1.797,0.898,10093
1,221,404,304,5.828,2.914,9632
1,222,405,280,3.099,1.549,10897
1,223,386,283,2.481,1.241,30139
1,224,381,313,3.923,1.962,26076
1,225,407,293,4.232,2.116,7018
1,226,406,296,0.408,0.204,5112
1,227,402,279,2.253,1.126,4960
1,228,395,319,5.238,2.619,5012
1,229,371,360,6.129,3.064,5138
1,230,359,370,2.015,1.008,4220
1,231,348,369,1.425,0.712,4282
1,232,370,358,3.173,1.586,4379
1,233,373,358,0.387,0.194,4536
1,234,380,341,2.372,1.186,4778
1,235,358,367,4.394,2.197,4521
1,236,349,329,5.038,2.519,4517
1,237,332,359,4.448,2.224,4908
1,238,344,361,1.569,0.785,6345
1,239,347,379,2.354,1.177,4274
1,240,346,388,1.168,0.584,4358
1,241,363,375,2.761,1.380,6096
1,242,379,362,2.659,1.330,8867
1,243,384,356,1.008,0.504,8348
1,244,383,350,0.785,0.392,7013
1,245,389,332,2.448,1.224,13320
1,246,374,333,1.939,0.970,28084
1,247,388,337,1.878,0.939,14250
1,248,392,329,1.154,0.577,5175
1,249,381,359,4.122,2.061,10615
1,250,355,362,3.376,1.688,10427
1,251,335,372,2.885,1.442,9981
1,252,311,382,3.354,1.677,9445
1,253,281,393,4.122,2.061,8681
1,254,404,223,27.068,13.534,6944
1,255,408,237,1.878,0.939,7394
1,256,405,225,1.596,0.798,7552
1,257,404,216,1.168,0.584,8801
1,258,407,225,1.224,0.612,10388
1,259,409,258,4.265,2.132,6676
1,260,406,244,1.847,0.923,7029
1,261,406,226,2.322,1.161,8365
1,262,407,249,2.970,1.485,9879
1,263,406,266,2.197,1.098,10933
1,264,403,307,5.303,2.652,6302
1,265,399,306,0.532,0.266,5089
1,266,405,288,2.448,1.224,7044
1,267,409,276,1.632,0.816,4644
1,268,401,293,2.424,1.212,5826
1,269,391,311,2.656,1.328,5127
1,270,388,332,2.737,1.368,5826
1,271,389,321,1.425,0.712,4235
1,272,387,301,2.593,1.296,6001
1,273,384,317,2.100,1.050,4555
1,274,395,317,1.419,0.710,5447
1,275,404,298,2.712,1.356,4797
1,276,406,262,4.651,2.326,7245
1,277,404,235,3.493,1.746,7706
1,278,395,206,3.917,1.959,8967
1,279,396,202,0.532,0.266,7870
1,280,397,218,2.068,1.034,11011
1,281,371,181,5.834,2.917,22758
1,282,347,148,5.264,2.632,22419
1,283,360,162,2.465,1.232,24871
1,284,346,170,2.080,1.040,24592
1,285,315,139,5.655,2.828,21587
1,286,285,125,4.271,2.135,21833
1,287,241,115,5.821,2.910,21300
1,288,249,101,2.080,1.040,11500
1,289,240,101,1.161,0.581,10426
1,290,217,108,3.101,1.551,17284
1,291,225,108,1.032,0.516,14435
1,292,220,112,0.826,0.413,20372
1,293,194,124,3.694,1.847,21716
1,294,233,131,5.111,2.556,18258
1,295,224,148,2.481,1.241,12342
1,296,182,180,6.811,3.406,12781
1,297,190,213,4.380,2.190,8368
1,298,202,208,1.677,0.839,8597
1,299,222,187,3.741,1.871,7844
1,300,249,198,3.761,1.880,10060
1,301,299,203,6.482,3.241,9901
1,302,346,220,6.447,3.224,17321
1,303,347,230,1.296,0.648,14895
1,304,360,209,3.186,1.593,18921
1,305,385,200,3.428,1.714,17760
1,306,401,214,2.743,1.371,12110
1,307,392,211,1.224,0.612,18346
1,308,395,219,1.102,0.551,21486
1,309,397,233,1.824,0.912,19511
1,310,380,249,3.012,1.506,22163
1,311,340,235,5.467,2.733,12816
1,312,335,213,2.910,1.455,13127
1,313,337,210,0.465,0.233,14329
1,314,365,200,3.835,1.918,24426
1,315,387,219,3.750,1.875,22899
1,316,403,232,2.659,1.330,14663
1,317,407,258,3.393,1.697,10206
1,318,406,277,2.454,1.227,8473
1,319,401,261,2.162,1.081,8831
1,320,406,289,3.669,1.835,10065
1,321,401,291,0.695,0.347,4528
1,322,402,272,2.454,1.227,4526
1,323,393,256,2.368,1.184,5716
1,324,395,280,3.107,1.553,4476
1,325,400,298,2.410,1.205,5649
1,326,407,295,0.982,0.491,7417
1,327,408,283,1.553,0.777,9354
1,328,406,285,0.365,0.182,10241
1,329,404,308,2.978,1.489,8251
1,330,395,330,3.066,1.533,8750
1,331,390,326,0.826,0.413,10474
1,332,394,317,1.271,0.635,10636
1,333,394,307,1.290,0.645,11355
1,334,410,275,4.615,2.308,8608
1,335,411,258,2.197,1.098,4756
1,336,392,219,5.596,2.798,5212
1,337,371,203,3.406,1.703,5386
1,338,350,191,3.120,1.560,4626
1,339,365,229,5.270,2.635,4676
1,340,371,217,1.731,0.865,4555
1,341,350,198,3.653,1.827,4402
1,342,356,220,2.942,1.471,5847
1,343,357,210,1.296,0.648,4726
1,344,336,182,4.515,2.258,4322
1,345,351,163,3.123,1.561,5749
1,346,351,164,0.129,0.065,4024
1,347,357,177,1.847,0.923,6192
1,348,355,181,0.577,0.288,5017
1,349,340,174,2.135,1.068,5639
1,350,357,183,2.481,1.241,4967
1,351,384,196,3.866,1.933,4514
1,352,388,227,4.032,2.016,4311
1,353,384,203,3.139,1.569,5381
1,354,400,200,2.100,1.050,4814
1,355,401,225,3.228,1.614,5717
1,356,398,221,0.645,0.323,4679
1,357,390,198,3.141,1.571,4460
1,358,381,176,3.066,1.533,4697
1,359,362,166,2.770,1.385,5244
1,360,361,181,1.939,0.970,4874
1,361,378,192,2.612,1.306,5501
1,362,385,201,1.471,0.735,5761
1,363,369,183,3.107,1.553,4947
1,364,358,170,2.197,1.098,5458
1,365,338,171,2.583,1.292,4939
1,366,341,184,1.721,0.861,4949
1,367,362,198,3.256,1.628,5961
1,368,385,224,4.478,2.239,5468
1,369,396,247,3.289,1.644,4526
1,370,394,287,5.166,2.583,4878
1,371,382,327,5.387,2.694,3947
1,372,381,329,0.288,0.144,5020
1,373,381,341,1.548,0.774,4730
1,374,365,371,4.386,2.193,5329
1,375,348,389,3.194,1.597,4959
1,376,344,394,0.826,0.413,8296
1,377,365,373,3.831,1.916,7399
1,378,378,354,2.970,1.485,10983
1,379,390,341,2.282,1.141,6235
1,380,381,358,2.481,1.241,5566
1,381,396,324,4.794,2.397,6052
1,382,402,283,5.345,2.673,10972
1,383,401,254,3.743,1.872,10307
1,384,403,238,2.080,1.040,8044
1,385,408,238,0.645,0.323,9244
1,386,403,236,0.695,0.347,12712
1,387,369,181,8.341,4.171,23187
1,388,375,200,2.570,1.285,28943
1,389,386,191,1.833,0.917,11282
1,390,390,198,1.040,0.520,8623
1,391,404,214,2.743,1.371,8941
1,392,403,216,0.288,0.144,8765
1,393,408,250,4.433,2.217,7067
1,394,403,280,3.923,1.962,4312
1,395,411,265,2.193,1.097,7873
1,396,405,294,3.820,1.910,11951
1,397,408,292,0.465,0.233,8813
1,398,402,296,0.930,0.465,9774
1,399,409,275,2.856,1.428,5074
1,400,411,260,1.952,0.976,7437
1,401,412,243,2.197,1.098,4767
1,402,412,266,2.967,1.484,7993
1,403,411,259,0.912,0.456,4393
1,404,412,251,1.040,0.520,4325
1,405,414,243,1.064,0.532,7720
1,406,405,212,4.164,2.082,7916
1,407,390,195,2.925,1.462,27151
1,408,401,223,3.881,1.940,17541
1,409,409,221,1.064,0.532,15072
1,410,396,191,4.218,2.109,8867
1,411,399,195,0.645,0.323,10246
1,412,406,220,3.349,1.675,5583
1,413,408,225,0.695,0.347,5534
1,414,408,214,1.419,0.710,8704
1,415,411,235,2.737,1.368,5444
1,416,407,253,2.379,1.189,5719
1,417,409,274,2.721,1.361,4314
1,418,399,253,3.000,1.500,5085
1,419,397,258,0.695,0.347,4151
1,420,405,268,1.652,0.826,5269
1,421,406,287,2.454,1.227,4895
1,422,412,263,3.191,1.596,5012
1,423,409,239,3.120,1.560,7071
1,424,413,236,0.645,0.323,6337
1,425,410,247,1.471,0.735,5352
1,426,411,265,2.326,1.163,6097
1,427,412,229,4.646,2.323,10071
1,428,400,194,4.773,2.386,5940
1,429,396,185,1.271,0.635,5649
1,430,396,181,0.516,0.258,7251
1,431,395,184,0.408,0.204,8240
1,432,385,171,2.116,1.058,10396
1,433,389,175,0.730,0.365,9917
1,434,392,180,0.752,0.376,15417
1,435,393,180,0.129,0.065,7782
1,436,401,192,1.860,0.930,6048
1,437,403,198,0.816,0.408,7859
1,438,400,190,1.102,0.551,4049
1,439,405,200,1.442,0.721,5011
1,440,410,225,3.289,1.644,5859
1,441,411,240,1.939,0.970,5082
1,442,400,213,3.761,1.880,4595
1,443,381,198,3.123,1.561,4220
1,444,380,194,0.532,0.266,4701
1,445,377,204,1.347,0.673,4592
1,446,362,193,2.400,1.200,5459
1,447,365,186,0.982,0.491,4282
1,448,341,149,5.689,2.845,4000
1,449,347,150,0.785,0.392,5174
1,450,338,135,2.257,1.128,5086
1,451,326,132,1.596,0.798,4184
1,452,325,135,0.408,0.204,4148
1,453,304,130,2.785,1.392,4277
1,454,286,131,2.326,1.163,4991
1,455,303,129,2.208,1.104,3988
1,456,309,131,0.816,0.408,6113
1,457,335,162,5.219,2.610,4601
1,458,366,169,4.100,2.050,5341
1,459,369,164,0.752,0.376,4264
1,460,388,177,2.970,1.485,5518
1,461,406,227,6.855,3.428,4098
1,462,393,210,2.761,1.380,5094
1,463,375,200,2.656,1.328,4089
1,464,366,162,5.038,2.519,6887
1,465,350,150,2.580,1.290,4484
1,466,349,179,3.743,1.872,4349
1,467,340,194,2.257,1.128,4678
1,468,335,214,2.659,1.330,4812
1,469,333,235,2.721,1.361,5527
1,470,334,269,4.388,2.194,4826
1,471,335,282,1.682,0.841,4308
1,472,358,295,3.408,1.704,4304
1,473,382,291,3.139,1.569,4816
1,474,398,291,2.064,1.032,5474
1,475,401,301,1.347,0.673,6043
1,476,402,315,1.811,0.905,4304
1,477,405,305,1.347,0.673,5336
1,478,409,292,1.755,0.877,6890
1,479,410,285,0.912,0.456,7890
1,480,400,325,5.319,2.659,4808
1,481,392,344,2.659,1.330,5280
1,482,393,339,0.658,0.329,6942
1,483,395,335,0.577,0.288,8205
1,484,399,329,0.930,0.465,11804
1,485,387,352,3.347,1.673,10367
1,486,386,350,0.288,0.144,11068
1,487,385,335,1.939,0.970,22888
1,488,393,315,2.779,1.389,23006
1,489,397,308,1.040,0.520,21322
1,490,406,311,1.224,0.612,10824
1,491,407,303,1.040,0.520,12058
1,492,407,301,0.258,0.129,5171
1,493,401,307,1.095,0.547,4782
1,494,394,324,2.372,1.186,5234
1,495,380,307,2.841,1.420,5638
1,496,384,289,2.379,1.189,4195
1,497,384,273,2.064,1.032,4054
1,498,385,255,2.326,1.163,5039
1,499,399,233,3.364,1.682,6979
1,500,395,228,0.826,0.413,4794
1,501,409,254,3.809,1.905,4716
1,502,402,259,1.110,0.555,6515
1,503,396,213,5.984,2.992,4277
1,504,397,197,2.068,1.034,5344
1,505,410,228,4.336,2.168,5211
1,506,414,278,6.471,3.235,8198
1,507,403,311,4.487,2.244,14481
1,508,414,281,4.122,2.061,7327
1,509,414,256,3.225,1.613,8230
1,510,411,240,2.100,1.050,6096
1,511,409,235,0.695,0.347,5766
1,512,411,259,3.107,1.553,5010
1,513,407,274,2.003,1.001,4809
1,514,390,266,2.424,1.212,5149
1,515,382,258,1.459,0.730,4777
1,516,382,268,1.290,0.645,4958
1,517,397,283,2.737,1.368,4617
1,518,399,253,3.879,1.939,6898
1,519,400,285,4.130,2.065,5867
1,520,412,275,2.015,1.008,4871
1,521,410,283,1.064,0.532,6039
1,522,411,282,0.182,0.091,4938
1,523,408,289,0.982,0.491,8485
1,524,404,314,3.266,1.633,6544
1,525,396,326,1.860,0.930,6202
1,526,393,319,0.982,0.491,4809
1,527,387,343,3.191,1.596,6446
1,528,372,353,2.326,1.163,5842
1,529,346,374,4.311,2.156,4682
1,530,353,348,3.473,1.737,4526
1,531,376,318,4.876,2.438,4625
1,532,390,290,4.038,2.019,4859
1,533,381,288,1.189,0.595,4548
1,534,381,280,1.032,0.516,5021
1,535,391,260,2.885,1.442,4692
1,536,406,248,2.478,1.239,4497
1,537,396,199,6.451,3.226,5546
1,538,398,194,0.695,0.347,3882
1,539,408,237,5.695,2.848,3827
1,540,410,223,1.824,0.912,4633
1,541,406,221,0.577,0.288,4678
1,542,404,211,1.316,0.658,7157
1,543,379,177,5.444,2.722,5905
1,544,386,185,1.371,0.686,5320
1,545,405,212,4.259,2.129,5736
1,546,406,212,0.129,0.065,9234
1,547,410,215,0.645,0.323,12659
1,548,402,201,2.080,1.040,4956
1,549,404,204,0.465,0.233,5093
1,550,410,225,2.817,1.409,5497
1,551,412,239,1.824,0.912,5117
1,552,412,268,3.741,1.871,4544
1,553,412,263,0.645,0.323,5994
1,554,407,233,3.923,1.962,5316
1,555,408,250,2.197,1.098,6230
1,556,408,230,2.580,1.290,5539
1,557,410,244,1.824,0.912,5715
1,558,412,245,0.288,0.144,5302
1,559,414,251,0.816,0.408,9206
1,560,412,240,1.442,0.721,12794
1,561,407,241,0.658,0.329,22927
1,562,404,278,4.789,2.394,26266
1,563,407,285,0.982,0.491,16944
1,564,414,284,0.912,0.456,7579
1,565,411,288,0.645,0.323,6718
1,566,407,305,2.253,1.126,4814
1,567,403,280,3.266,1.633,5217
1,568,388,285,2.040,1.020,6665
1,569,374,282,1.847,0.923,4748
1,570,381,271,1.682,0.841,4183
1,571,374,292,2.856,1.428,5007
1,572,358,310,3.107,1.553,4231
1,573,370,314,1.632,0.816,4420
1,574,392,326,3.233,1.616,6012
1,575,401,298,3.794,1.897,4679
1,576,386,331,4.676,2.338,4924
1,577,368,345,2.942,1.471,4639
1,578,359,352,1.471,0.735,5456
1,579,377,330,3.667,1.833,4814
1,580,381,302,3.649,1.824,5560
1,581,379,276,3.364,1.682,5707
1,582,360,308,4.801,2.400,4837
1,583,334,336,4.929,2.465,5697
1,584,338,311,3.266,1.633,4283
1,585,349,307,1.510,0.755,4294
1,586,351,287,2.593,1.296,4760
1,587,351,260,3.483,1.742,4763
1,588,324,261,3.485,1.743,5112
1,589,332,249,1.860,0.930,4872
1,590,347,257,2.193,1.097,4779
1,591,358,221,4.856,2.428,5064
1,592,375,226,2.286,1.143,5834
1,593,357,208,3.284,1.642,4727
1,594,374,211,2.227,1.113,5475
1,595,386,178,4.530,2.265,4760
1,596,396,182,1.389,0.695,6028
1,597,399,190,1.102,0.551,8100
1,598,386,170,3.077,1.539,5943
1,599,388,175,0.695,0.347,4975
1,600,396,181,1.290,0.645,7359
1,601,383,169,2.282,1.141,3760
1,602,368,146,3.542,1.771,5943
1,603,356,131,2.478,1.239,7777
1,604,362,133,0.816,0.408,7406
1,605,367,141,1.217,0.608,8137
1,606,361,136,1.008,0.504,8644
1,607,377,155,3.204,1.602,12787
1,608,365,144,2.100,1.050,12224
1,609,369,149,0.826,0.413,16758
1,610,371,151,0.365,0.182,18705
