<x>,<y>,<x^2>,<y^2>,msd,lagt
-0.003793103448275866,0.060147783251231546,2.087697044345252,36.055556157631386,38.14325320197664,1.0
-0.004342105263157919,0.12429276315789473,4.030016447368421,97.3155833881618,101.34559983553022,2.0
-0.00652388797364087,0.20332784184514002,5.71159868205006,151.46752092256355,157.17911960461362,3.0
-0.007623762376237631,0.2766336633663366,6.468588118801023,188.90987227723102,195.37846039603204,4.0
-0.0109090909090909,0.3425454545454545,6.779520000012453,210.69143999999713,217.47096000000957,5.0
-0.00983443708609271,0.3726158940397351,6.822476821180606,222.95255662252916,229.77503344370976,6.0
-0.007114427860696552,0.3907462686567164,6.925353731385511,228.07452537312759,234.9998791045131,7.0
-0.008770764119601378,0.4138704318936878,6.9359531561500605,226.76616029901757,233.70211345516762,8.0
-0.011530782029950141,0.44805324459234613,7.077050415988076,223.56861963393956,230.64567004992765,9.0
-0.009900000000000091,0.5010500000000001,7.172880000012617,220.52268150001143,227.69556150002404,10.0
-0.011018363939899918,0.5514691151919867,7.193581302148074,220.57485926543706,227.76844056758512,11.0
-0.020418060200669004,0.6202675585284282,7.164636622092696,225.70344481604752,232.86808143814022,12.0
-0.02874371859296496,0.6517085427135679,7.364704522605318,235.58499346733393,242.94969798993924,13.0
-0.03266778523489947,0.6522483221476512,7.598698489930506,245.87610100671623,253.47479949664674,14.0
-0.03715966386554634,0.6344873949579833,7.942745042022537,255.05990621851396,263.0026512605365,15.0
-0.043333333333333446,0.5972222222222224,7.994066666686274,263.3691500000066,271.36321666669284,16.0
-0.050640809443507684,0.5553794266441824,7.949332715010563,265.2289801011864,273.1783128161969,17.0
-0.05797297297297306,0.510050675675676,8.246599662180587,262.4418258446118,270.6884255067924,18.0
-0.059746192893401114,0.4969543147208125,8.34586751271928,260.80204873096494,269.1479162436842,19.0
-0.05872881355932214,0.5050677966101698,8.719198474591062,256.9274008474739,265.64659932206496,20.0
-0.059949066213922,0.5221731748726658,8.613453820069497,251.98091816639683,260.59437198646634,21.0
-0.06061224489795931,0.5314795918367351,8.300476530592153,246.75499132653812,255.05546785713028,22.0
-0.058466780238500986,0.5346337308347533,7.922799659293189,246.70302470187693,254.62582436117012,23.0
-0.0574402730375428,0.5304778156996591,7.767580546069979,248.67073412968716,256.43831467575717,24.0
-0.056974358974359096,0.5201025641025645,7.85997384615943,246.58310769231528,254.4430815384747,25.0
-0.06441780821917824,0.5000856164383565,7.980281506843661,240.4812220890547,248.46150359589836,26.0
-0.06849056603773601,0.4833962264150946,8.110715094372297,234.23773584904637,242.34845094341867,27.0
-0.07484536082474241,0.46664948453608274,8.288375257716044,229.34171597938024,237.63009123709628,28.0
-0.07270223752151479,0.47710843373494005,8.318385542170008,225.53658588640968,233.8549714285797,29.0
-0.06998275862068981,0.48532758620689675,8.376850862068864,222.25269568967792,230.62954655174678,30.0
-0.06554404145077738,0.47989637305699506,8.250632642490052,221.93481450777546,230.1854471502655,31.0
-0.06108996539792408,0.4578892733564016,8.130383564023926,225.69958339101123,233.82996695503516,32.0
