<x>,<y>,<x^2>,<y^2>,msd,lagt
0.006984126984126848,0.18449735449735463,36.91345079365389,785.113109523805,822.0265603174588,43.0
0.04197879858657232,0.0886219081272086,35.994336042408385,780.695249469964,816.6895855123723,44.0
0.06833628318584058,0.009345132743362934,35.50352017696848,778.5744785840698,814.0779987610382,45.0
0.09186170212765948,-0.07840425531914881,34.92040691491058,779.5394106383092,814.4598175532198,46.0
0.12543516873889865,-0.17877442273534627,33.661512255767896,781.2708442273515,814.9323564831194,47.0
0.16030249110320274,-0.27480427046263334,32.290012633454495,783.9924149466281,816.2824275800825,48.0
0.19529411764705878,-0.4023529411764704,30.780070588251647,778.5631764705879,809.3432470588396,49.0
0.22216071428571424,-0.525642857142857,29.819736964282182,767.6205428571507,797.4402798214328,50.0
0.23967799642218246,-0.6198568872987475,29.38234991055775,757.1121520572583,786.4945019678161,51.0
0.2454301075268817,-0.6883870967741934,29.530830645159313,753.0364741935565,782.5673048387158,52.0
0.24409335727109516,-0.7613105924596049,29.472211131093694,753.1428199281993,782.615031059293,53.0
0.23562949640287773,-0.8327158273381293,29.213208453247336,755.6369260791455,784.8501345323929,54.0
0.2301081081081081,-0.9037837837837837,29.449895675661597,760.2208929729757,789.6707886486373,55.0
0.22337545126353792,-0.9709386281588446,29.93944061373357,764.9371884476616,794.8766290613952,56.0
0.21005424954792043,-1.0478842676311029,30.124142495474054,768.8962285714409,799.020371066915,57.0
0.19429347826086957,-1.1089673913043476,30.099604891289186,774.4962081521837,804.595813043473,58.0
0.1706896551724138,-1.1319419237749544,30.53291161525352,777.7562896551669,808.2892012704204,59.0
0.1434,-1.1585999999999996,30.90997800000012,775.5099660000103,806.4199440000104,60.0
0.1051912568306011,-1.212404371584699,30.74609999999214,769.05160163935,799.7977016393421,61.0
