<x>,<y>,<x^2>,<y^2>,msd,lagt
-1.5673565217391305,-0.8247130434782608,220.99825095652238,998.946518086953,1219.9447690434754,35.0
-1.5861846689895471,-0.8324738675958188,221.0918534843264,1013.8392689895413,1234.9311224738676,36.0
-1.610261780104712,-0.8143455497382199,218.4750659685894,1021.4257445026118,1239.900810471201,37.0
-1.6344230769230772,-0.7892307692307692,214.03171730769304,1019.2438384615344,1233.2755557692276,38.0
-1.654045534150613,-0.7721190893169877,208.33885954465268,1010.6015359019215,1218.9403954465743,39.0
-1.6685263157894739,-0.7398947368421053,203.47219894736548,994.6807547368371,1198.1529536842027,40.0
-1.6789982425307557,-0.7278558875219683,201.21906590510835,977.4410409490301,1178.6601068541386,41.0
-1.6871830985915495,-0.7250704225352113,202.38336443662328,962.8297637323931,1165.2131281690163,42.0
-1.6913227513227513,-0.7211111111111111,204.25068888888487,953.7586841269772,1158.0093730158621,43.0
-1.7106360424028269,-0.6938162544169612,209.5001268551254,948.4370363957559,1157.9371632508812,44.0
-1.745787610619469,-0.6307964601769911,219.5680348672599,943.121029380526,1162.6890642477858,45.0
-1.7874999999999999,-0.5611170212765957,228.40404095744768,937.5434632978686,1165.9475042553163,46.0
-1.824671403197158,-0.5029129662522203,236.1186047957393,936.0510138543489,1172.169618650088,47.0
-1.8690213523131671,-0.4585943060498221,241.4613346975045,934.5327133451907,1175.994048042695,48.0
-1.9170588235294115,-0.4117647058823529,248.00101764705332,931.8974823529372,1179.8984999999905,49.0
-1.9605535714285711,-0.3783214285714286,256.5444808928562,932.5359803571382,1189.0804612499944,50.0
-2.0047942754919497,-0.32468694096601075,262.7365427549182,932.4824522361326,1195.2189949910507,51.0
-2.043870967741935,-0.2655376344086022,268.5481806451682,938.7541048387066,1207.3022854838748,52.0
-2.06294434470377,-0.20795332136445244,273.513005385998,955.8289858168727,1229.3419912028708,53.0
-2.0886151079136686,-0.14600719424460432,277.3066030575478,978.7736136690636,1256.0802167266115,54.0
-2.123297297297297,-0.11772972972972974,279.35754000000185,1001.5511416216204,1280.9086816216222,55.0
-2.1503610108303244,-0.1042418772563177,282.13041444044114,1023.0260604693091,1305.1564749097502,56.0
-2.1816998191681733,-0.09488245931283908,285.55746184448435,1041.0968001808292,1326.6542620253135,57.0
-2.2077717391304343,-0.08548913043478262,288.74696902173866,1059.3375733695618,1348.0845423913006,58.0
-2.232141560798548,-0.0850453720508167,290.7216931034434,1077.6882348457307,1368.409927949174,59.0
-2.2601999999999998,-0.099,291.61618200000373,1093.398173999998,1385.014356000002,60.0
-2.2967759562841525,-0.11120218579234974,289.32190983606426,1102.949316393438,1392.2712262295022,61.0
