<x>,<y>,<x^2>,<y^2>,msd,lagt
0.007475728155339813,-0.0010679611650485843,0.920892232998868,20.228967961146946,21.149860194145813,1.0
0.02035714285714289,0.018214285714285666,1.2435107142845918,50.07384642858252,51.31735714286711,2.0
0.02149837133550487,0.06557003257328989,1.4245680781499959,75.03919446251753,76.46376254066753,3.0
0.008627450980392113,0.10245098039215685,1.3915000000079862,95.22023823529823,96.6117382353062,4.0
0.004327868852458901,0.12442622950819668,1.4917514753879093,108.39977409836577,109.89152557375368,5.0
0.004342105263157779,0.14654605263157888,1.5425111841606467,115.52892927631221,117.07144046047286,6.0
0.005445544554455371,0.1644554455445544,1.6816603960131262,117.46859702968926,119.15025742570239,7.0
0.006556291390728349,0.1715562913907284,1.7423999999828685,114.76509437082792,116.50749437081079,8.0
0.0032890365448503397,0.17651162790697664,1.7225013288895157,110.85043156145765,112.57293289034718,9.0
-9.473903143468003e-17,0.17599999999999985,1.6255140000085035,103.37150999999916,104.99702400000767,10.0
-0.0011036789297660232,0.19314381270903,1.626215719085274,96.00718695649809,97.63340267558337,11.0
-0.005536912751677967,0.205973154362416,1.6382506711270985,92.91143355704219,94.54968422816928,12.0
-0.006666666666666728,0.24222222222222212,1.5818000000083086,91.8045333333326,93.38633333334091,13.0
-0.010033783783783876,0.24861486486486478,1.4918564189779195,92.30709831081835,93.79895472979626,14.0
-0.008949152542372931,0.2561694915254236,1.5408427118244818,94.10252033896997,95.64336305079445,15.0
-0.012346938775510284,0.24244897959183664,1.446443877556697,99.955383673475,101.4018275510317,16.0
-0.014641638225256043,0.2308873720136518,1.4580706485098947,111.07391160407418,112.53198225258407,17.0
-0.015821917808219194,0.20568493150684922,1.5126657533931405,119.21864794519385,120.73131369858699,18.0
-0.012474226804123696,0.21546391752577315,1.5758690721390582,119.44421443298357,121.02008350512263,19.0
-0.01251724137931033,0.2105172413793103,1.5700375862162688,113.96234793102947,115.53238551724574,20.0
-0.013702422145328649,0.1941176470588235,1.6007169550445872,106.55017162629993,108.15088858134452,21.0
-0.011458333333333274,0.19593750000000001,1.6274500000549272,99.65068437498606,101.27813437504098,22.0
-0.013797909407665433,0.18627177700348435,1.5663386759338478,92.9315414634186,94.49788013935245,23.0
-0.013846153846153775,0.17192307692307698,1.6312153845947315,88.05631153846251,89.68752692305723,24.0
-0.019684210526315738,0.15631578947368424,1.6235652631442798,85.27710631580598,86.90067157895027,25.0
-0.01975352112676051,0.1580281690140846,1.7374151408095175,87.34163450704179,89.0790496478513,26.0
-0.02098939929328621,0.19473498233215553,1.781650176646958,92.86245477032377,94.64410494697073,27.0
-0.025744680851063798,0.21882978723404267,1.743944680886277,97.88526702125338,99.62921170213966,28.0
-0.024661921708185076,0.22665480427046283,1.6490017793462795,107.7121761565849,109.36117793593118,29.0
-0.025928571428571395,0.2486785714285716,1.8116292857298895,116.2394710714197,118.0511003571496,30.0
-0.026021505376344053,0.25903225806451635,1.8017290322557358,119.84347419354624,121.64520322580198,31.0
