particle,frame,x,y,Distance,Velocity,Pixel Value
1,167,250,236,1.442,0.721,1820
1,168,248,231,0.695,0.347,1645
1,169,274,212,4.154,2.077,1812
1,170,280,234,2.942,1.471,1450
1,171,285,249,2.04,1.02,1742
1,172,296,270,3.058,1.529,1647
1,173,305,260,1.736,0.868,1806
1,174,314,260,1.161,0.581,2148
1,175,319,250,1.442,0.721,1663
1,176,299,250,2.58,1.29,1723
1,177,298,265,1.939,0.97,1591
1,178,297,273,1.04,0.52,1644
1,179,303,278,1.008,0.504,1944
1,180,277,279,3.356,1.678,1502
1,181,301,263,3.721,1.86,2011
1,182,296,253,1.442,0.721,1989
1,183,293,275,2.864,1.432,2240
1,184,283,236,5.194,2.597,2128
1,185,263,221,3.225,1.613,1622
1,186,258,213,1.217,0.608,1310
1,187,246,218,1.677,0.839,1456
1,188,250,235,2.253,1.126,1603
1,189,242,240,1.217,0.608,1492
1,190,213,248,3.881,1.94,2029
1,191,263,247,6.451,3.226,1447
1,192,281,263,3.107,1.553,1193
1,193,257,287,4.378,2.189,1442
1,194,257,276,1.419,0.71,2000
1,195,253,263,1.755,0.877,1559
1,196,237,272,2.368,1.184,1782
1,197,257,257,3.225,1.613,1580
1,198,284,261,3.521,1.761,1531
1,199,277,269,1.371,0.686,1987
1,200,255,283,3.364,1.682,1349
1,201,303,270,6.415,3.208,1455
1,202,284,262,2.659,1.33,1744
1,203,287,227,4.532,2.266,1381
1,204,286,248,2.712,1.356,2109
1,205,284,244,0.577,0.288,1594
1,206,288,254,1.389,0.695,1594
1,207,270,282,4.294,2.147,1665
1,208,253,291,2.481,1.241,1438
1,209,277,267,4.378,2.189,1997
1,210,293,270,2.1,1.05,1899
1,211,274,282,2.899,1.449,1720
1,212,267,273,1.471,0.735,1756
1,213,270,253,2.609,1.304,2510
1,214,296,283,5.121,2.561,1483
1,215,278,261,3.667,1.833,1459
1,216,298,260,2.583,1.292,1855
1,217,295,262,0.465,0.233,1436
1,218,303,251,1.755,0.877,1532
1,219,269,283,6.023,3.012,1818
1,220,281,260,3.347,1.673,1439
1,221,312,278,4.624,2.312,1176
1,222,328,270,2.308,1.154,1759
1,223,297,262,4.13,2.065,1610
1,224,271,246,3.938,1.969,1647
1,225,256,273,3.984,1.992,1408
1,226,265,262,1.833,0.917,1233
1,227,269,252,1.389,0.695,1536
1,228,261,261,1.553,0.777,1812
1,229,263,253,1.064,0.532,1746
1,230,256,250,0.982,0.491,1684
1,231,273,252,2.208,1.104,1355
1,232,285,254,1.569,0.785,1860
1,233,288,240,1.847,0.923,2033
1,234,282,240,0.774,0.387,1236
1,235,295,254,2.465,1.232,1670
1,236,286,281,3.671,1.836,2482
1,237,271,282,1.939,0.97,1750
1,238,248,290,3.141,1.571,2098
