<x>,<y>,<x^2>,<y^2>,msd,lagt
-0.009211822660098498,-0.024384236453201962,2.082690147783956,39.255678325139094,41.33836847292305,1.0
-0.015197368421052647,-0.04070723684210524,3.9841638157805916,105.05178207236857,109.03594588814916,2.0
-0.01957166392092261,-0.04892915980230638,5.052457660633022,163.60655189457134,168.65900955520436,3.0
-0.017970297029702993,-0.06643564356435643,5.60906881186189,202.8081000000054,208.4171688118673,4.0
-0.02127272727272728,-0.09054545454545453,6.012179999989419,224.50788000001887,230.5200600000083,5.0
-0.030049668874172195,-0.10872516556291388,6.176469039739362,234.83185182119541,241.0083208609348,6.0
-0.0300995024875622,-0.10781094527363183,6.397649253741722,239.9092283582324,246.30687761197413,7.0
-0.031245847176079738,-0.11456810631229233,6.5309247508447035,243.06425730895833,249.59518205980302,8.0
-0.032396006655574044,-0.11915141430948417,6.706681697172254,247.2604397670637,253.96712146423596,9.0
-0.03300000000000002,-0.11274999999999999,6.919506000007193,251.2103384999993,258.12984450000647,10.0
-0.03250417362270455,-0.09475792988313855,7.2210335559234995,252.8930704507585,260.114104006682,11.0
-0.024832775919732528,-0.06732441471571905,7.231652006681348,249.06522642141425,256.2968784280956,12.0
-0.009396984924623186,-0.03758793969849246,7.294840703507764,238.76607738692357,246.06091809043133,13.0
-0.004429530201342354,-0.03543624161073824,7.307993959723003,227.87105738255977,235.17905134228278,14.0
-0.003882352941176522,-0.02939495798319327,7.2139386554600815,221.50058672269728,228.71452537815736,15.0
0.0016666666666665863,0.012777777777777784,7.3364500000144695,218.739949999998,226.07640000001248,16.0
0.010016863406408043,0.0884822934232715,7.422095109587676,221.7014848229367,229.12357993252436,17.0
0.020067567567567512,0.1516216216216216,7.195126013515668,224.79645709459973,231.9915831081154,18.0
0.03294416243654817,0.20604060913705582,7.087344670053666,223.68299543147185,230.7703401015255,19.0
0.04474576271186437,0.2757457627118644,6.935268813586336,219.6843391525417,226.61960796612803,20.0
0.054346349745331056,0.3356027164685908,6.8007957555088,216.0570453310635,222.8578410865723,21.0
0.05948979591836733,0.3900510204081632,6.815139795906943,213.56234540816928,220.3774852040762,22.0
0.05959114139693354,0.4177001703577512,6.8898265758240544,218.4814134582598,225.37124003408385,23.0
0.0596928327645051,0.4150341296928327,6.912362457332503,230.51658378838985,237.42894624572236,24.0
0.05866666666666665,0.38076923076923075,6.869076923077178,243.20162307693917,250.07070000001636,25.0
0.05650684931506844,0.33847602739726024,7.064328082192893,251.06540702056293,258.12973510275583,26.0
0.055471698113207506,0.3028301886792453,7.201596226428171,252.24733018868093,259.4489264151091,27.0
0.05613402061855663,0.275,7.390792268043531,250.41592422680756,257.8067164948511,28.0
0.05566265060240955,0.2675215146299484,7.2192640275135,251.99178846815855,259.21105249567205,29.0
0.05575862068965508,0.26627586206896553,6.8302831034593545,254.86242517241888,261.69270827587826,30.0
0.058134715025906634,0.27471502590673574,6.650987564777514,253.3074186528375,259.958406217615,31.0
0.059377162629757674,0.2729065743944637,6.438288581309434,244.38704948096978,250.8253380622792,32.0
0.060051993067590896,0.2688041594454073,6.296005372623017,233.97155563258912,240.26756100521214,33.0
0.06760416666666656,0.2893229166666667,6.225071874996906,224.61778281250088,230.84285468749778,34.0
0.07575652173913033,0.3265565217391305,6.3124121739164645,220.46000086956698,226.77241304348345,35.0
0.08278745644599295,0.3759930313588851,6.694124738695522,221.2927682926807,227.98689303137624,36.0
0.08293193717277479,0.4019895287958116,6.883696335063919,225.9220774869189,232.80577382198283,37.0
0.08192307692307685,0.4257692307692309,6.851942307686993,234.72785769230393,241.5797999999909,38.0
0.08148861646234672,0.4380735551663749,6.62420963221303,242.54223257444812,249.16644220666115,39.0
0.08684210526315785,0.4440526315789475,6.171382105285138,245.0351257894711,251.20650789475624,40.0
0.0840949033391915,0.4297539543057998,5.787776625677551,239.71186660808922,245.49964323376676,41.0
0.08656690140845064,0.414242957746479,5.4225681338091976,233.37289172534267,238.79545985915186,42.0
0.08962962962962957,0.39925925925925937,5.348968253971933,231.03086984126682,236.37983809523877,43.0
0.09270318021201403,0.3871378091872792,5.606810777392172,235.04121731449405,240.64802809188623,44.0
0.09403539823008844,0.366212389380531,6.0565746902694215,239.82536230088598,245.8819369911554,45.0
0.09771276595744678,0.3381914893617021,6.222553723405862,242.81572021276472,249.03827393617058,46.0
0.10492007104795736,0.28603907637655424,6.274226110144047,242.93481634104654,249.20904245119058,47.0
0.1109786476868327,0.24544483985765128,6.302054626343513,242.13624341637427,248.43829804271778,48.0
0.11235294117647054,0.23294117647058823,6.330370588218146,239.86263529411823,246.1930058823364,49.0
0.1119642857142857,0.26753571428571427,6.303754285716319,237.47161821428952,243.77537250000583,50.0
0.11157423971377456,0.32763864042933805,6.506531484804928,237.89506958854886,244.4016010733538,51.0
0.11591397849462357,0.3790860215053763,6.882167741930026,239.39401129031,246.27617903224004,52.0
0.1184919210053859,0.414129263913824,7.0388111310678285,240.61953554758585,247.6583466786537,53.0
0.12345323741007182,0.4392086330935251,6.888120863311958,239.96859280574773,246.8567136690597,54.0
0.12545945945945935,0.45129729729729723,6.857560540561203,240.98196486485702,247.83952540541821,55.0
0.1256859205776172,0.44794223826714796,6.857358303270723,239.00680072200132,245.86415902527204,56.0
0.12471971066907765,0.4398010849909584,6.990277215184991,232.1163130199055,239.1065902350905,57.0
0.12494565217391294,0.42864130434782605,6.939415760884953,227.43666358697027,234.3760793478552,58.0
0.12397459165154255,0.42522686025408346,6.701006352110426,223.20942468241452,229.91043103452495,59.0
0.12179999999999991,0.41879999999999995,6.441930000023408,220.17877200001342,226.62070200003683,60.0
0.12743169398907095,0.38409836065573766,6.456242622946727,215.64560491804758,222.1018475409943,61.0
