particle,frame,x,y,Distance,Velocity,Pixel Value
1,80,514,366,7.170,3.585,5243
1,81,510,387,2.758,1.379,3418
1,82,499,396,1.833,0.917,3951
1,83,489,395,1.296,0.648,3769
1,84,507,377,3.284,1.642,3420
1,85,511,362,2.003,1.001,3687
1,86,504,367,1.110,0.555,4186
1,87,507,387,2.609,1.304,4572
1,88,504,366,2.737,1.368,3823
1,89,508,345,2.758,1.379,3903
1,90,509,321,3.099,1.549,5049
1,91,503,298,3.066,1.533,5570
1,92,507,308,1.389,0.695,4654
1,93,512,340,4.178,2.089,4220
1,94,504,329,1.755,0.877,4149
1,95,501,311,2.354,1.177,4269
1,96,507,336,3.317,1.658,4142
1,97,514,375,5.111,2.556,4809
1,98,512,413,4.909,2.454,5702
1,99,516,421,1.154,0.577,6356
1,100,516,412,1.161,0.581,5341
1,101,517,365,6.064,3.032,5296
1,102,514,342,2.992,1.496,6145
1,103,515,358,2.068,1.034,5193
1,104,519,388,3.904,1.952,5259
1,105,514,404,2.162,1.081,4557
1,106,514,407,0.387,0.194,5604
1,107,517,393,1.847,0.923,5914
1,108,518,373,2.583,1.292,6279
1,109,515,370,0.547,0.274,7435
1,110,518,376,0.865,0.433,5299
1,111,516,384,1.064,0.532,7013
1,112,518,377,0.939,0.470,5958
1,113,518,386,1.161,0.581,5371
1,114,518,399,1.677,0.839,5736
1,115,517,394,0.658,0.329,5113
1,116,508,354,5.289,2.644,3795
1,117,507,343,1.425,0.712,3923
1,118,510,353,1.347,0.673,4466
1,119,509,366,1.682,0.841,3707
1,120,510,395,3.743,1.872,4754
1,121,502,417,3.020,1.510,3330
1,122,512,415,1.316,0.658,3891
1,123,512,414,0.129,0.065,3927
1,124,512,401,1.677,0.839,4252
1,125,508,415,1.878,0.939,4557
1,126,511,427,1.596,0.798,4593
1,127,512,423,0.532,0.266,4220
1,128,510,402,2.721,1.361,4289
1,129,507,381,2.737,1.368,4218
1,130,515,356,3.386,1.693,4801
1,131,515,348,1.032,0.516,5814
1,132,515,343,0.645,0.323,4511
1,133,512,336,0.982,0.491,4469
1,134,513,350,1.811,0.905,3901
1,135,510,378,3.633,1.816,4467
1,136,510,389,1.419,0.710,3853
1,137,516,403,1.965,0.982,4476
1,138,516,384,2.451,1.226,4803
1,139,513,382,0.465,0.233,4987
1,140,518,372,1.442,0.721,5009
1,141,513,362,1.442,0.721,4592
1,142,508,340,2.910,1.455,5573
1,143,509,351,1.425,0.712,5085
1,144,515,364,1.847,0.923,3636
1,145,513,407,5.553,2.776,5245
1,146,514,407,0.129,0.065,5062
1,147,517,407,0.387,0.194,7212
1,148,517,402,0.645,0.323,5149
1,149,516,375,3.485,1.743,4509
1,150,517,368,0.912,0.456,5221
1,151,516,376,1.040,0.520,6247
1,152,519,390,1.847,0.923,5767
1,153,518,389,0.182,0.091,4652
1,154,515,384,0.752,0.376,5988
1,155,517,372,1.569,0.785,8154
1,156,515,360,1.569,0.785,4905
1,157,516,353,0.912,0.456,5237
1,158,515,378,3.228,1.614,6138
1,159,516,390,1.553,0.777,5273
1,160,517,389,0.182,0.091,5725
1,161,517,375,1.806,0.903,3914
1,162,516,376,0.182,0.091,4399
1,163,508,354,3.020,1.510,3903
1,164,502,347,1.189,0.595,3619
1,165,489,327,3.077,1.539,3406
1,166,492,357,3.889,1.945,3055
1,167,505,383,3.750,1.875,4048
1,168,514,388,1.328,0.664,4160
1,169,516,376,1.569,0.785,4254
1,170,514,366,1.316,0.658,4991
1,171,516,365,0.288,0.144,4689
1,172,517,377,1.553,0.777,5435
1,173,514,394,2.227,1.113,4300
1,174,508,415,2.817,1.409,5355
1,175,506,397,2.336,1.168,3634
1,176,501,379,2.410,1.205,4020
1,177,500,381,0.288,0.144,4070
1,178,503,390,1.224,0.612,3794
1,179,511,381,1.553,0.777,3464
1,180,512,385,0.532,0.266,3600
1,181,514,379,0.816,0.408,3939
1,182,512,419,5.166,2.583,4180
1,183,512,410,1.161,0.581,4796
1,184,514,414,0.577,0.288,4554
1,185,517,360,6.977,3.488,6049
1,186,513,338,2.885,1.442,4959
1,187,515,366,3.621,1.811,5163
1,188,517,391,3.235,1.618,4638
1,189,517,389,0.258,0.129,5037
1,190,516,376,1.682,0.841,4291
1,191,521,369,1.110,0.555,4171
1,192,517,378,1.271,0.635,5657
1,193,517,383,0.645,0.323,5910
1,194,512,368,2.040,1.020,4651
1,195,512,348,2.580,1.290,4977
1,196,512,337,1.419,0.710,6214
1,197,513,329,1.040,0.520,4701
1,198,513,343,1.806,0.903,6328
1,199,513,334,1.161,0.581,7308
1,200,512,337,0.408,0.204,5924
1,201,517,352,2.040,1.020,5728
1,202,518,372,2.583,1.292,4900
1,203,517,399,3.485,1.743,4824
1,204,517,415,2.064,1.032,5549
1,205,517,401,1.806,0.903,6743
1,206,513,394,1.040,0.520,8068
1,207,514,408,1.811,0.905,6793
1,208,513,415,0.912,0.456,6545
1,209,515,405,1.316,0.658,5733
1,210,517,405,0.258,0.129,5078
1,211,518,403,0.288,0.144,6093
1,212,520,375,3.621,1.811,5272
1,213,516,357,2.379,1.189,5123
1,214,516,356,0.129,0.065,4368
1,215,516,361,0.645,0.323,4467
1,216,503,383,3.296,1.648,4446
1,217,513,383,1.290,0.645,4268
1,218,512,352,4.001,2.001,3999
1,219,506,322,3.947,1.973,3891
1,220,507,335,1.682,0.841,4363
1,221,510,354,2.481,1.241,4259
1,222,513,372,2.354,1.177,4956
1,223,518,405,4.306,2.153,5407
1,224,508,442,4.944,2.472,5141
1,225,512,423,2.505,1.252,6033
1,226,516,409,1.878,0.939,5672
1,227,518,387,2.850,1.425,6569
1,228,514,364,3.012,1.506,5066
1,229,512,366,0.365,0.182,3492
1,230,517,397,4.051,2.025,5182
1,231,511,420,3.066,1.533,5102
1,232,513,412,1.064,0.532,5430
1,233,516,414,0.465,0.233,4906
1,234,514,422,1.064,0.532,5752
1,235,515,423,0.182,0.091,4038
1,236,508,439,2.253,1.126,4375
1,237,506,419,2.593,1.296,3780
1,238,495,421,1.442,0.721,3386
1,239,488,436,2.135,1.068,3844
1,240,496,436,1.032,0.516,4252
1,241,506,435,1.296,0.648,4224
1,242,512,415,2.694,1.347,4144
1,243,515,392,2.992,1.496,4728
1,244,513,373,2.465,1.232,4707
1,245,511,362,1.442,0.721,4122
1,246,509,382,2.593,1.296,3924
1,247,512,367,1.973,0.987,4361
1,248,510,344,2.978,1.489,4394
1,249,508,348,0.577,0.288,3804
1,250,504,349,0.532,0.266,3928
1,251,496,348,1.040,0.520,4030
1,252,502,366,2.448,1.224,3620
1,253,508,396,3.947,1.973,3359
1,254,504,418,2.885,1.442,4728
1,255,509,408,1.442,0.721,4690
1,256,505,385,3.012,1.506,4415
1,257,502,371,1.847,0.923,3394
1,258,506,417,5.956,2.978,3599
1,259,508,420,0.465,0.233,4846
1,260,514,406,1.965,0.982,4340
1,261,514,408,0.258,0.129,7119
1,262,516,378,3.879,1.939,4730
1,263,513,340,4.917,2.459,4521
1,264,510,327,1.721,0.861,4985
1,265,514,338,1.510,0.755,7115
1,266,516,367,3.750,1.875,5305
1,267,518,362,0.695,0.347,7119
1,268,517,369,0.912,0.456,4643
1,269,517,379,1.290,0.645,4354
1,270,513,357,2.885,1.442,4376
1,271,508,364,1.110,0.555,4407
1,272,512,364,0.516,0.258,3922
1,273,518,391,3.568,1.784,5441
1,274,516,414,2.978,1.489,4254
1,275,516,410,0.516,0.258,4585
1,276,509,412,0.939,0.470,4618
1,277,516,393,2.612,1.306,4223
1,278,517,378,1.939,0.970,4572
1,279,520,387,1.224,0.612,5019
1,280,516,383,0.730,0.365,5744
1,281,516,379,0.516,0.258,4332
1,282,514,417,4.909,2.454,4521
1,283,504,437,2.885,1.442,4004
1,284,509,407,3.923,1.962,3418
1,285,512,398,1.224,0.612,3564
1,286,514,395,0.465,0.233,4557
1,287,514,392,0.387,0.194,4053
1,288,509,393,0.658,0.329,4940
1,289,499,367,3.594,1.797,3289
1,290,505,342,3.317,1.658,3727
1,291,508,313,3.761,1.880,5499
1,292,501,304,1.471,0.735,4565
1,293,513,335,4.288,2.144,5282
1,294,514,332,0.408,0.204,6898
1,295,513,373,5.291,2.645,8687
1,296,517,408,4.544,2.272,5150
1,297,511,391,2.326,1.163,5360
1,298,504,322,8.947,4.473,5090
1,299,497,303,2.612,1.306,5248
1,300,491,292,1.616,0.808,3777
1,301,495,313,2.758,1.379,3967
1,302,511,352,5.438,2.719,3504
1,303,516,401,6.354,3.177,4259
1,304,509,432,4.100,2.050,4685
1,305,511,430,0.365,0.182,5210
1,306,518,399,4.100,2.050,7477
1,307,517,377,2.841,1.420,4421
1,308,513,406,3.776,1.888,6764
1,309,520,384,2.978,1.489,6507
1,310,515,351,4.306,2.153,5376
1,311,516,364,1.682,0.841,6319
1,312,521,393,3.796,1.898,4325
1,313,516,404,1.559,0.779,4948
1,314,518,376,3.621,1.811,4682
1,315,514,355,2.758,1.379,8088
1,316,513,346,1.168,0.584,7162
1,317,517,365,2.505,1.252,4896
1,318,516,375,1.296,0.648,4689
1,319,516,387,1.548,0.774,5450
1,320,516,401,1.806,0.903,5527
1,321,514,354,6.068,3.034,6103
1,322,508,326,3.694,1.847,7563
1,323,509,329,0.408,0.204,5375
1,324,505,326,0.645,0.323,3976
1,325,503,330,0.577,0.288,3939
1,326,498,321,1.328,0.664,4823
1,327,505,347,3.473,1.737,5604
1,328,509,360,1.755,0.877,3670
1,329,505,350,1.389,0.695,3939
1,330,506,367,2.197,1.098,4726
1,331,505,360,0.912,0.456,4849
1,332,496,329,4.164,2.082,4102
1,333,497,317,1.553,0.777,4200
1,334,500,320,0.547,0.274,3708
1,335,508,335,2.193,1.097,4484
1,336,515,389,7.024,3.512,5844
1,337,517,399,1.316,0.658,6779
1,338,516,377,2.841,1.420,5418
1,339,515,350,3.485,1.743,5809
1,340,516,359,1.168,0.584,5600
1,341,517,371,1.553,0.777,7539
1,342,516,343,3.614,1.807,5994
1,343,512,340,0.645,0.323,4184
1,344,505,355,2.135,1.068,3873
1,345,514,397,5.541,2.770,4517
1,346,512,403,0.816,0.408,4796
1,347,503,438,4.662,2.331,5679
1,348,504,433,0.658,0.329,4692
1,349,511,435,0.939,0.470,4449
1,350,509,439,0.577,0.288,5193
1,351,510,429,1.296,0.648,3630
1,352,517,405,3.225,1.613,4390
1,353,516,397,1.040,0.520,4689
1,354,514,413,2.080,1.040,5062
1,355,514,421,1.032,0.516,4881
1,356,513,413,1.040,0.520,4334
1,357,513,384,3.741,1.871,5421
1,358,515,373,1.442,0.721,3858
1,359,515,383,1.290,0.645,3784
1,360,514,383,0.129,0.065,4877
1,361,514,383,0.000,0.000,4625
1,362,518,396,1.755,0.877,3735
1,363,514,416,2.631,1.316,4846
1,364,509,422,1.008,0.504,4504
1,365,512,418,0.645,0.323,4904
1,366,507,405,1.797,0.898,4832
1,367,507,390,1.935,0.968,4250
1,368,510,406,2.100,1.050,4508
1,369,507,412,0.865,0.433,3710
1,370,510,408,0.645,0.323,4934
1,371,513,367,5.303,2.652,4809
1,372,517,371,0.730,0.365,5656
1,373,514,364,0.982,0.491,3769
1,374,509,364,0.645,0.323,4541
1,375,508,338,3.356,1.678,4665
1,376,504,319,2.505,1.252,4869
1,377,510,338,2.570,1.285,4357
1,378,513,347,1.224,0.612,5431
1,379,516,367,2.609,1.304,4870
1,380,511,367,0.645,0.323,4299
1,381,508,386,2.481,1.241,4303
1,382,511,387,0.408,0.204,3212
1,383,512,383,0.532,0.266,3859
1,384,513,379,0.532,0.266,4193
1,385,512,386,0.912,0.456,4220
1,386,510,372,1.824,0.912,3734
1,387,514,350,2.885,1.442,4481
1,388,512,364,1.824,0.912,4937
1,389,512,358,0.774,0.387,3927
1,390,509,371,1.721,0.861,4723
1,391,510,384,1.682,0.841,4140
1,392,512,380,0.577,0.288,3963
1,393,506,392,1.731,0.865,3786
1,394,507,393,0.182,0.091,3965
1,395,512,396,0.752,0.376,3854
1,396,516,407,1.510,0.755,4689
1,397,516,403,0.516,0.258,4585
1,398,514,393,1.316,0.658,5027
1,399,515,361,4.130,2.065,5451
1,400,514,363,0.288,0.144,6107
1,401,517,397,4.403,2.202,7281
1,402,516,426,3.743,1.872,7665
1,403,513,421,0.752,0.376,4737
1,404,513,419,0.258,0.129,6003
1,405,516,384,4.532,2.266,5998
1,406,516,375,1.161,0.581,6428
1,407,517,359,2.068,1.034,5186
1,408,508,338,2.947,1.474,4665
1,409,507,360,2.841,1.420,3820
1,410,503,398,4.929,2.465,4447
1,411,506,391,0.982,0.491,4324
1,412,509,387,0.645,0.323,4469
1,413,506,394,0.982,0.491,4292
1,414,512,379,2.084,1.042,4433
1,415,516,377,0.577,0.288,4404
1,416,517,376,0.182,0.091,5041
1,417,510,363,1.905,0.952,3812
1,418,510,368,0.645,0.323,4216
1,419,511,339,3.743,1.872,4190
1,420,512,331,1.040,0.520,4220
1,421,517,352,2.785,1.392,7501
1,422,515,394,5.424,2.712,8631
1,423,513,429,4.522,2.261,7233
1,424,502,459,4.122,2.061,8261
1,425,505,452,0.982,0.491,6983
1,426,508,449,0.547,0.274,5685
1,427,508,449,0.000,0.000,7972
1,428,511,433,2.100,1.050,5936
1,429,514,417,2.100,1.050,4845
1,430,517,419,0.465,0.233,5296
1,431,506,457,5.103,2.552,5707
1,432,506,457,0.000,0.000,4759
1,433,507,451,0.785,0.392,5733
1,434,501,472,2.817,1.409,7143
1,435,498,476,0.645,0.323,6126
1,436,508,447,3.957,1.979,6153
1,437,511,421,3.376,1.688,6513
1,438,513,422,0.288,0.144,4411
1,439,510,413,1.224,0.612,4286
1,440,517,399,2.019,1.010,4752
1,441,518,400,0.182,0.091,6570
1,442,516,379,2.721,1.361,5165
1,443,517,392,1.682,0.841,5983
1,444,518,400,1.040,0.520,5880
1,445,516,381,2.465,1.232,5958
1,446,517,376,0.658,0.329,4789
1,447,515,395,2.465,1.232,5772
1,448,513,430,4.522,2.261,5715
1,449,513,428,0.258,0.129,7122
1,450,512,434,0.785,0.392,4547
1,451,508,444,1.389,0.695,7609
1,452,509,442,0.288,0.144,5193
1,453,508,446,0.532,0.266,4884
1,454,507,447,0.182,0.091,4541
1,455,513,414,4.327,2.163,4959
1,456,513,374,5.160,2.580,4633
1,457,512,351,2.970,1.485,3817
1,458,511,345,0.785,0.392,4195
1,459,513,361,2.080,1.040,4376
1,460,514,387,3.356,1.678,5459
1,461,515,396,1.168,0.584,5194
1,462,516,384,1.553,0.777,4911
1,463,513,394,1.347,0.673,4412
1,464,510,393,0.408,0.204,3530
1,465,510,397,0.516,0.258,4467
1,466,511,428,4.001,2.001,5569
1,467,509,445,2.208,1.104,6207
1,468,510,436,1.168,0.584,6431
1,469,514,425,1.510,0.755,3939
1,470,510,415,1.389,0.695,4361
1,471,511,414,0.182,0.091,4121
1,472,512,397,2.197,1.098,4035
1,473,506,361,4.708,2.354,3677
1,474,500,338,3.066,1.533,4115
1,475,502,330,1.064,0.532,4594
1,476,510,337,1.371,0.686,4904
1,477,510,330,0.903,0.452,4358
1,478,507,339,1.224,0.612,4939
1,479,501,342,0.865,0.433,3906
1,480,508,363,2.856,1.428,3686
1,481,508,372,1.161,0.581,4924
1,482,509,378,0.785,0.392,4577
1,483,512,388,1.347,0.673,4112
1,484,513,368,2.583,1.292,4920
1,485,516,369,0.408,0.204,6288
1,486,517,374,0.658,0.329,6159
1,487,518,383,1.168,0.584,4973
1,488,508,408,3.473,1.737,4520
1,489,509,408,0.129,0.065,3784
1,490,510,417,1.168,0.584,4144
1,491,513,412,0.752,0.376,3764
1,492,517,397,2.003,1.001,5074
1,493,514,372,3.248,1.624,5022
1,494,514,383,1.419,0.710,4914
1,495,516,377,0.816,0.408,4404
1,496,517,391,1.811,0.905,4746
1,497,515,379,1.569,0.785,4254
1,498,509,394,2.084,1.042,5085
1,499,512,396,0.465,0.233,4651
1,500,516,396,0.516,0.258,7334
1,501,514,374,2.850,1.425,10326
1,502,518,387,1.755,0.877,6570
1,503,514,385,0.577,0.288,4553
1,504,511,371,1.847,0.923,4118
1,505,508,370,0.408,0.204,5427
1,506,506,396,3.364,1.682,3598
1,507,505,375,2.712,1.356,4410
1,508,507,368,0.939,0.470,3960
1,509,501,358,1.504,0.752,3869
1,510,510,391,4.412,2.206,3743
1,511,509,432,5.291,2.645,5048
1,512,510,445,1.682,0.841,3858
1,513,500,452,1.575,0.787,3675
1,514,506,438,1.965,0.982,3967
1,515,510,426,1.632,0.816,3449
1,516,511,411,1.939,0.970,3869
1,517,517,390,2.817,1.409,4389
1,518,513,350,5.186,2.593,5096
1,519,508,331,2.534,1.267,5146
1,520,516,335,1.154,0.577,4151
1,521,516,350,1.935,0.968,6500
1,522,516,376,3.354,1.677,6536
1,523,517,343,4.259,2.129,7792
1,524,516,351,1.040,0.520,5672
1,525,519,363,1.596,0.798,5476
1,526,518,363,0.129,0.065,5874
1,527,518,376,1.677,0.839,5009
1,528,518,378,0.258,0.129,5699
1,529,520,387,1.189,0.595,5236
1,530,518,409,2.850,1.425,6061
1,531,517,392,2.197,1.098,5368
1,532,518,368,3.099,1.549,6243
1,533,515,344,3.120,1.560,5881
1,534,515,346,0.258,0.129,6315
1,535,512,333,1.721,0.861,5883
1,536,515,347,1.847,0.923,5262
1,537,514,372,3.228,1.614,5166
1,538,516,400,3.621,1.811,4984
1,539,511,417,2.286,1.143,3982
1,540,512,422,0.658,0.329,4402
1,541,515,391,4.018,2.009,4977
1,542,517,363,3.621,1.811,5801
1,543,518,353,1.296,0.648,5881
1,544,518,353,0.000,0.000,6896
1,545,515,391,4.917,2.459,9023
1,546,515,383,1.032,0.516,5591
1,547,515,363,2.580,1.290,5814
1,548,517,375,1.569,0.785,5001
1,549,519,367,1.064,0.532,4786
1,550,518,375,1.040,0.520,4938
1,551,515,410,4.532,2.266,6062
1,552,516,395,1.939,0.970,6283
1,553,516,371,3.096,1.548,6574
1,554,513,342,3.761,1.880,6262
1,555,512,328,1.811,0.905,6573
1,556,515,354,3.376,1.688,6387
1,557,518,363,1.224,0.612,4750
1,558,514,384,2.758,1.379,5165
1,559,511,401,2.227,1.113,4520
1,560,511,437,4.644,2.322,3795
1,561,515,420,2.253,1.126,6210
1,562,518,381,5.046,2.523,6239
1,563,518,369,1.548,0.774,5046
1,564,519,364,0.658,0.329,5444
1,565,515,388,3.139,1.569,5555
1,566,513,389,0.288,0.144,4629
1,567,518,391,0.695,0.347,4170
1,568,516,367,3.107,1.553,4798
1,569,507,347,2.829,1.415,3892
1,570,499,332,2.193,1.097,3947
1,571,512,359,3.866,1.933,4108
1,572,513,375,2.068,1.034,4743
1,573,510,390,1.973,0.987,4794
1,574,515,401,1.559,0.779,4074
1,575,514,423,2.841,1.420,4773
1,576,517,401,2.864,1.432,5005
1,577,516,376,3.228,1.614,5197
1,578,512,337,5.057,2.529,4366
1,579,508,331,0.930,0.465,4384
1,580,512,340,1.271,0.635,4547
1,581,515,359,2.481,1.241,4837
1,582,518,365,0.865,0.433,6825
1,583,516,344,2.721,1.361,6795
1,584,516,338,0.774,0.387,5849
1,585,511,332,1.008,0.504,4625
1,586,514,349,2.227,1.113,5025
1,587,518,366,2.253,1.126,5444
1,588,515,392,3.376,1.688,5849
1,589,516,411,2.454,1.227,4110
1,590,515,400,1.425,0.712,6061
1,591,517,404,0.577,0.288,4675
1,592,518,381,2.970,1.485,5548
1,593,515,395,1.847,0.923,3496
1,594,513,429,4.394,2.197,4557
1,595,516,382,6.075,3.038,6180
1,596,512,338,5.699,2.850,4506
1,597,513,335,0.408,0.204,6764
1,598,519,373,4.963,2.481,4351
1,599,518,382,1.168,0.584,4611
1,600,516,386,0.577,0.288,4621
1,601,516,372,1.806,0.903,6795
1,602,516,362,1.290,0.645,7483
1,603,515,360,0.288,0.144,5376
1,604,517,370,1.316,0.658,7573
1,605,503,353,2.841,1.420,11292
1,606,512,338,2.257,1.128,6210
1,607,519,367,3.848,1.924,6747
1,608,518,385,2.326,1.163,5227
1,609,520,374,1.442,0.721,3997
1,610,515,369,0.912,0.456,5190
