particle,frame,x,y,Distance,Velocity,Pixel Value
1,178,566,223,5.569,2.785,114
1,179,567,241,2.326,1.163,127
1,180,575,280,5.136,2.568,93
1,181,580,288,1.217,0.608,93
1,182,582,301,1.697,0.848,102
1,183,571,245,7.362,3.681,102
1,184,575,263,2.379,1.189,81
1,185,579,306,5.571,2.785,78
1,186,561,334,4.294,2.147,164
1,187,564,292,5.432,2.716,174
1,188,570,313,2.817,1.409,163
1,189,574,305,1.154,0.577,190
1,190,572,283,2.850,1.425,122
1,191,559,274,2.040,1.020,107
1,192,571,282,1.860,0.930,95
1,193,572,243,5.033,2.516,116
1,194,571,284,5.291,2.645,97
1,195,566,296,1.677,0.839,71
1,196,544,333,5.553,2.776,104
1,197,561,320,2.761,1.380,77
1,198,562,308,1.553,0.777,54
1,199,573,311,1.471,0.735,65
1,200,566,239,9.332,4.666,70
1,201,554,193,6.133,3.066,73
1,202,574,295,13.409,6.704,66
1,203,569,347,6.739,3.369,61
1,204,578,324,3.186,1.593,64
1,205,563,359,4.912,2.456,76
1,206,565,355,0.577,0.288,63
1,207,572,336,2.612,1.306,68
1,208,575,332,0.645,0.323,71
1,209,574,318,1.811,0.905,66
1,210,571,307,1.471,0.735,58
1,211,562,220,11.283,5.641,71
1,212,578,282,8.260,4.130,60
1,213,558,333,7.067,3.533,134
1,214,576,280,7.221,3.610,83
1,215,543,191,12.245,6.122,54
1,216,549,214,3.066,1.533,41
1,217,569,276,8.404,4.202,49
1,218,569,323,6.063,3.032,72
1,219,564,339,2.162,1.081,71
1,220,556,370,4.130,2.065,56
1,221,562,360,1.504,0.752,54
1,222,560,287,9.421,4.710,49
1,223,552,229,7.553,3.776,48
1,224,561,257,3.794,1.897,56
1,225,566,243,1.918,0.959,59
1,226,569,237,0.865,0.433,63
1,227,550,269,4.801,2.400,47
1,228,557,288,2.612,1.306,52
1,229,551,255,4.327,2.163,54
1,230,554,218,4.789,2.394,52
1,231,554,250,4.128,2.064,50
1,232,544,278,3.835,1.918,43
1,233,549,271,1.110,0.555,51
1,234,553,267,0.730,0.365,46
1,235,568,269,1.952,0.976,56
1,236,574,274,1.008,0.504,60
1,237,574,283,1.161,0.581,64
1,238,565,313,4.040,2.020,99
1,239,577,291,3.233,1.616,85
1,240,573,296,0.826,0.413,57
1,241,557,344,6.527,3.263,50
1,242,562,308,4.689,2.344,52
1,243,538,346,5.798,2.899,47
1,244,566,309,5.986,2.993,53
1,245,557,363,7.062,3.531,63
1,246,550,373,1.575,0.787,51
1,247,573,313,8.289,4.145,61
1,248,573,293,2.580,1.290,74
1,249,578,252,5.328,2.664,69
1,250,579,263,1.425,0.712,71
1,251,566,267,1.755,0.877,47
1,252,572,263,0.930,0.465,45
1,253,573,256,0.912,0.456,87
1,254,548,190,9.104,4.552,85
1,255,570,226,5.443,2.721,56
1,256,562,231,1.217,0.608,54
1,257,571,232,1.168,0.584,66
1,258,563,228,1.154,0.577,43
1,259,565,250,2.850,1.425,84
1,260,573,316,8.576,4.288,51
1,261,569,329,1.755,0.877,57
1,262,569,323,0.774,0.387,56
1,263,567,329,0.816,0.408,64
1,264,575,314,2.193,1.097,65
1,265,568,337,3.101,1.551,74
1,266,559,327,1.736,0.868,56
1,267,567,325,1.064,0.532,66
1,268,567,244,10.449,5.224,66
1,269,554,235,2.040,1.020,48
1,270,559,276,5.328,2.664,45
1,271,558,315,5.033,2.516,45
1,272,548,364,6.451,3.226,39
1,273,555,306,7.536,3.768,47
1,274,565,259,6.199,3.099,54
1,275,570,281,2.910,1.455,59
1,276,573,312,4.018,2.009,67
1,277,558,342,4.327,2.163,105
1,278,563,313,3.796,1.898,77
1,279,557,213,12.923,6.462,70
1,280,571,259,6.203,3.101,55
1,281,560,273,2.297,1.148,56
1,282,575,269,2.003,1.001,55
1,283,568,280,1.682,0.841,48
1,284,573,301,2.785,1.392,54
1,285,551,199,13.461,6.730,91
1,286,557,202,0.865,0.433,88
1,287,573,281,10.398,5.199,84
1,288,574,300,2.454,1.227,67
1,289,573,335,4.517,2.258,64
1,290,576,312,2.992,1.496,52
1,291,573,311,0.408,0.204,67
1,292,578,291,2.659,1.330,78
1,293,579,266,3.228,1.614,79
1,294,581,277,1.442,0.721,76
1,295,572,306,3.917,1.959,69
1,296,575,304,0.465,0.233,57
1,297,561,363,7.822,3.911,68
1,298,560,332,4.001,2.001,62
1,299,564,314,2.379,1.189,50
1,300,559,279,4.561,2.280,46
1,301,561,240,5.038,2.519,53
1,302,579,275,5.077,2.539,51
1,303,577,278,0.465,0.233,50
1,304,570,350,9.332,4.666,79
1,305,562,359,1.553,0.777,96
1,306,519,426,10.270,5.135,80
1,307,512,434,1.371,0.686,66
1,308,551,374,9.231,4.616,56
1,309,559,340,4.506,2.253,43
1,310,583,292,6.923,3.461,58
1,311,574,279,2.040,1.020,89
1,312,582,294,2.193,1.097,62
1,313,571,313,2.832,1.416,91
1,314,574,307,0.865,0.433,77
1,315,572,322,1.952,0.976,75
1,316,576,313,1.271,0.635,56
1,317,538,363,8.101,4.051,43
1,318,558,344,3.559,1.779,64
1,319,559,308,4.646,2.323,52
1,320,553,358,6.496,3.248,52
1,321,549,293,8.401,4.200,48
1,322,569,292,2.583,1.292,39
1,323,573,280,1.632,0.816,80
1,324,568,274,1.008,0.504,67
1,325,572,281,1.040,0.520,46
1,326,569,287,0.865,0.433,53
1,327,579,273,2.219,1.110,45
1,328,574,249,3.162,1.581,60
1,329,579,279,3.923,1.962,58
1,330,571,327,6.277,3.139,63
1,331,563,311,2.308,1.154,50
1,332,577,301,2.219,1.110,64
1,333,577,318,2.193,1.097,72
1,334,557,361,6.118,3.059,112
1,335,547,288,9.505,4.752,149
1,336,579,267,4.938,2.469,91
1,337,575,303,4.673,2.336,81
1,338,570,325,2.910,1.455,65
1,339,574,304,2.758,1.379,67
1,340,578,261,5.571,2.785,92
1,341,573,318,7.381,3.691,73
1,342,553,347,4.544,2.272,64
1,343,545,378,4.130,2.065,69
1,344,580,311,9.751,4.876,72
1,345,574,319,1.290,0.645,90
1,346,555,375,7.628,3.814,88
1,347,562,342,4.352,2.176,47
1,348,578,270,9.515,4.757,61
1,349,575,260,1.347,0.673,64
1,350,567,220,5.262,2.631,60
1,351,550,188,4.674,2.337,85
1,352,573,266,10.490,5.245,87
1,353,559,361,12.387,6.194,81
1,354,569,301,7.847,3.923,94
1,355,572,279,2.864,1.432,59
1,356,568,221,7.500,3.750,77
1,357,557,213,1.755,0.877,96
1,358,579,269,7.761,3.881,75
1,359,579,272,0.387,0.194,70
1,360,575,269,0.645,0.323,88
1,361,576,279,1.296,0.648,74
1,362,576,265,1.806,0.903,71
1,363,556,203,8.404,4.202,61
1,364,562,288,10.992,5.496,51
1,365,557,329,5.328,2.664,51
1,366,548,341,1.935,0.968,50
1,367,568,274,9.020,4.510,57
1,368,553,206,8.983,4.491,51
1,369,569,231,3.829,1.914,49
1,370,571,232,0.288,0.144,58
1,371,565,226,1.095,0.547,65
1,372,554,219,1.682,0.841,54
1,373,556,269,6.455,3.228,52
1,374,558,302,4.265,2.132,54
1,375,571,284,2.864,1.432,56
1,376,573,256,3.621,1.811,73
1,377,576,265,1.224,0.612,65
1,378,575,272,0.912,0.456,57
1,379,576,283,1.425,0.712,66
1,380,576,244,5.031,2.516,64
1,381,573,314,9.038,4.519,65
1,382,574,305,1.168,0.584,63
1,383,577,292,1.721,0.861,60
1,384,578,266,3.356,1.678,56
1,385,564,220,6.203,3.101,66
1,386,572,255,4.631,2.316,54
1,387,580,309,7.042,3.521,60
1,388,580,298,1.419,0.710,57
1,389,578,275,2.978,1.489,122
1,390,568,250,3.473,1.737,48
1,391,557,204,6.101,3.051,79
1,392,574,269,8.667,4.334,69
1,393,566,333,8.320,4.160,57
1,394,568,310,2.978,1.489,91
1,395,567,253,7.354,3.677,80
1,396,568,245,1.040,0.520,46
1,397,566,236,1.189,0.595,63
1,398,574,298,8.064,4.032,67
1,399,574,303,0.645,0.323,81
1,400,576,322,2.465,1.232,100
1,401,563,343,3.186,1.593,65
1,402,561,353,1.316,0.658,94
1,403,562,340,1.682,0.841,60
1,404,569,321,2.612,1.306,72
1,405,563,271,6.496,3.248,77
1,406,578,291,3.225,1.613,76
1,407,573,285,1.008,0.504,64
1,408,574,279,0.785,0.392,48
1,409,569,261,2.410,1.205,87
1,410,557,232,4.049,2.024,90
1,411,573,267,4.964,2.482,85
1,412,561,234,4.530,2.265,74
1,413,570,244,1.736,0.868,70
1,414,573,262,2.354,1.177,55
1,415,576,268,0.865,0.433,75
1,416,569,245,3.101,1.551,56
1,417,571,301,7.229,3.614,86
1,418,571,320,2.451,1.226,97
1,419,570,350,3.872,1.936,78
1,420,572,319,4.007,2.004,79
1,421,569,257,8.007,4.004,74
1,422,570,295,4.904,2.452,94
1,423,570,258,4.773,2.386,83
1,424,573,307,6.333,3.166,65
1,425,549,359,7.388,3.694,89
1,426,561,347,2.189,1.095,83
1,427,528,390,6.992,3.496,70
1,428,564,338,8.159,4.079,68
1,429,565,320,2.326,1.163,102
1,430,565,349,3.741,1.871,52
1,431,555,366,2.544,1.272,58
1,432,563,342,3.263,1.632,57
1,433,570,273,8.947,4.473,66
1,434,565,257,2.162,1.081,105
1,435,569,281,3.139,1.569,108
1,436,573,288,1.040,0.520,75
1,437,564,327,5.163,2.582,50
1,438,568,342,2.003,1.001,57
1,439,564,322,2.631,1.316,103
1,440,567,314,1.102,0.551,93
1,441,569,308,0.816,0.408,85
1,442,559,363,7.211,3.606,56
1,443,572,341,3.296,1.648,66
1,444,578,306,4.581,2.290,107
1,445,577,315,1.168,0.584,90
1,446,577,309,0.774,0.387,117
1,447,577,288,2.709,1.355,106
1,448,576,310,2.841,1.420,67
1,449,566,338,3.835,1.918,64
1,450,577,319,2.832,1.416,94
1,451,576,262,7.354,3.677,105
1,452,580,311,6.342,3.171,95
1,453,575,236,9.696,4.848,121
1,454,567,257,2.899,1.449,110
1,455,552,182,9.867,4.933,96
1,456,546,176,1.095,0.547,72
1,457,552,187,1.616,0.808,107
1,458,569,223,5.136,2.568,76
1,459,568,236,1.682,0.841,117
1,460,576,284,6.277,3.139,68
1,461,573,313,3.761,1.880,65
1,462,567,359,5.984,2.992,71
1,463,566,339,2.583,1.292,51
1,464,540,386,6.929,3.464,75
1,465,573,330,8.385,4.192,116
1,466,572,325,0.658,0.329,90
1,467,577,304,2.785,1.392,92
1,468,575,289,1.952,0.976,74
1,469,551,247,6.240,3.120,58
1,470,552,264,2.197,1.098,55
1,471,570,306,5.895,2.947,63
1,472,570,262,5.676,2.838,57
1,473,574,240,2.885,1.442,70
1,474,573,309,8.902,4.451,72
1,475,576,329,2.609,1.304,72
1,476,563,362,4.575,2.288,113
1,477,578,316,6.242,3.121,70
1,478,573,278,4.944,2.472,109
1,479,562,228,6.604,3.302,88
1,480,559,260,4.146,2.073,66
1,481,559,257,0.387,0.194,68
1,482,564,267,1.442,0.721,61
1,483,568,269,0.577,0.288,59
1,484,570,219,6.455,3.228,94
1,485,566,216,0.645,0.323,95
1,486,576,255,5.194,2.597,99
1,487,576,275,2.580,1.290,88
1,488,577,308,4.259,2.129,77
1,489,573,244,8.272,4.136,98
1,490,564,234,1.736,0.868,64
1,491,557,299,8.433,4.217,60
1,492,564,271,3.723,1.862,60
1,493,539,237,5.444,2.722,54
1,494,541,249,1.569,0.785,77
1,495,545,274,3.266,1.633,65
1,496,552,309,4.604,2.302,105
1,497,561,354,5.920,2.960,102
1,498,558,343,1.471,0.735,78
1,499,554,292,6.599,3.300,59
1,500,566,285,1.792,0.896,92
1,501,573,291,1.189,0.595,79
1,502,563,236,7.211,3.606,97
1,503,567,243,1.040,0.520,71
1,504,537,185,8.424,4.212,72
1,505,517,176,2.829,1.415,64
1,506,548,264,12.036,6.018,56
1,507,534,340,9.969,4.984,47
1,508,561,303,5.909,2.954,63
1,509,552,335,4.288,2.144,64
1,510,549,308,3.504,1.752,54
1,511,550,379,9.160,4.580,68
1,512,557,354,3.349,1.675,76
1,513,553,355,0.532,0.266,83
1,514,570,280,9.920,4.960,81
1,515,563,246,4.478,2.239,74
1,516,570,313,8.690,4.345,76
1,517,570,363,6.450,3.225,100
1,518,579,328,4.662,2.331,62
1,519,565,361,4.624,2.312,50
1,520,552,346,2.561,1.280,51
1,521,568,338,2.308,1.154,72
1,522,581,313,3.635,1.817,101
1,523,580,261,6.709,3.355,70
1,524,582,320,7.615,3.808,98
1,525,582,323,0.387,0.194,106
1,526,570,327,1.632,0.816,85
1,527,562,366,5.136,2.568,93
1,528,571,365,1.168,0.584,91
1,529,579,334,4.130,2.065,92
1,530,562,383,6.691,3.345,71
1,531,568,356,3.568,1.784,84
1,532,581,275,10.583,5.291,65
1,533,577,256,2.505,1.252,67
1,534,574,277,2.737,1.368,96
1,535,578,304,3.521,1.761,96
1,536,575,336,4.146,2.073,82
1,537,566,291,5.920,2.960,92
1,538,550,350,7.886,3.943,66
1,539,569,342,2.659,1.330,101
1,540,580,290,6.856,3.428,116
1,541,558,305,3.435,1.717,80
1,542,554,349,5.699,2.850,55
1,543,563,345,1.271,0.635,71
1,544,567,367,2.885,1.442,115
1,545,575,326,5.389,2.694,92
1,546,585,298,3.835,1.918,128
1,547,566,216,10.858,5.429,136
1,548,559,239,3.101,1.551,153
1,549,570,251,2.100,1.050,87
1,550,572,241,1.316,0.658,106
1,551,582,256,2.326,1.163,137
1,552,573,354,12.695,6.348,110
1,553,563,352,1.316,0.658,75
1,554,578,293,7.853,3.927,75
1,555,561,352,7.921,3.960,76
1,556,577,322,4.386,2.193,56
1,557,573,321,0.532,0.266,79
1,558,580,297,3.225,1.613,84
1,559,580,279,2.322,1.161,99
1,560,571,231,6.300,3.150,91
1,561,576,251,2.659,1.330,76
1,562,571,245,1.008,0.504,67
1,563,579,255,1.652,0.826,66
1,564,583,286,4.032,2.016,61
1,565,573,321,4.696,2.348,88
1,566,567,353,4.200,2.100,51
1,567,572,320,4.306,2.153,46
1,568,577,260,7.767,3.883,51
1,569,570,300,5.238,2.619,84
1,570,557,315,2.561,1.280,79
1,571,580,275,5.952,2.976,83
1,572,585,289,1.918,0.959,102
1,573,584,274,1.939,0.970,84
1,574,577,329,7.152,3.576,78
1,575,572,355,3.415,1.708,99
1,576,558,371,2.743,1.371,69
1,577,566,313,7.553,3.776,50
1,578,564,285,3.621,1.811,41
1,579,573,252,4.412,2.206,70
1,580,575,221,4.007,2.004,58
1,581,585,255,4.572,2.286,118
1,582,583,285,3.879,1.939,100
1,583,572,337,6.856,3.428,97
1,584,573,300,4.775,2.387,120
1,585,571,280,2.593,1.296,123
1,586,572,293,1.682,0.841,126
1,587,584,258,4.773,2.386,131
1,588,566,220,5.424,2.712,118
1,589,573,241,2.856,1.428,90
1,590,574,245,0.532,0.266,69
1,591,580,254,1.395,0.698,60
1,592,570,215,5.194,2.597,75
1,593,577,225,1.575,0.787,72
1,594,579,249,3.107,1.553,132
1,595,572,236,1.905,0.952,53
1,596,580,290,7.042,3.521,94
1,597,568,332,5.635,2.817,90
1,598,553,369,5.150,2.575,63
1,599,562,358,1.833,0.917,94
1,600,565,347,1.471,0.735,74
1,601,569,349,0.577,0.288,108
1,602,564,348,0.658,0.329,133
1,603,585,297,7.115,3.557,73
1,604,564,318,3.831,1.916,72
1,605,569,311,1.110,0.555,83
1,606,557,326,2.478,1.239,81
1,607,569,307,2.899,1.449,85
1,608,571,323,2.080,1.040,113
1,609,574,320,0.547,0.274,108
1,610,577,308,1.596,0.798,92
