particle,frame,x,y,Distance,Velocity,Pixel Value
1,72,289,208,1.510,0.755,132
1,73,289,220,1.548,0.774,97
1,74,288,234,1.811,0.905,79
1,75,285,223,1.471,0.735,75
1,76,289,234,1.510,0.755,109
1,77,291,235,0.288,0.144,97
1,78,290,255,2.583,1.292,121
1,79,291,252,0.408,0.204,99
1,80,291,226,3.354,1.677,77
1,81,286,202,3.162,1.581,111
1,82,289,215,1.721,0.861,101
1,83,290,227,1.553,0.777,93
1,84,291,217,1.296,0.648,95
1,85,290,209,1.040,0.520,110
1,86,290,218,1.161,0.581,91
1,87,290,243,3.225,1.613,98
1,88,286,263,2.631,1.316,90
1,89,289,258,0.752,0.376,97
1,90,289,250,1.032,0.516,97
1,91,288,255,0.658,0.329,97
1,92,291,236,2.481,1.241,104
1,93,289,229,0.939,0.470,64
1,94,292,241,1.596,0.798,92
1,95,289,256,1.973,0.987,99
1,96,289,252,0.516,0.258,92
1,97,289,234,2.322,1.161,107
1,98,289,224,1.290,0.645,114
1,99,291,216,1.064,0.532,116
1,100,289,226,1.316,0.658,101
1,101,290,217,1.168,0.584,93
1,102,291,245,3.614,1.807,105
1,103,283,244,1.040,0.520,156
1,104,288,235,1.328,0.664,117
1,105,287,230,0.658,0.329,117
1,106,291,219,1.510,0.755,74
1,107,290,215,0.532,0.266,97
1,108,290,204,1.419,0.710,106
1,109,288,211,0.939,0.470,85
1,110,290,223,1.569,0.785,102
1,111,289,222,0.182,0.091,114
1,112,287,220,0.365,0.182,99
1,113,288,225,0.658,0.329,112
1,114,289,250,3.228,1.614,109
1,115,287,251,0.288,0.144,98
1,116,290,233,2.354,1.177,102
1,117,290,232,0.129,0.065,87
1,118,290,234,0.258,0.129,108
1,119,289,232,0.288,0.144,91
1,120,289,245,1.677,0.839,107
1,121,287,257,1.569,0.785,101
1,122,287,257,0.000,0.000,84
1,123,287,232,3.225,1.613,123
1,124,287,220,1.548,0.774,125
1,125,281,215,1.008,0.504,157
1,126,282,230,1.939,0.970,124
1,127,287,247,2.286,1.143,96
1,128,287,250,0.387,0.194,91
1,129,283,257,1.040,0.520,115
1,130,287,238,2.505,1.252,109
1,131,288,246,1.040,0.520,92
1,132,286,258,1.569,0.785,120
1,133,285,260,0.288,0.144,120
1,134,285,246,1.806,0.903,140
1,135,285,241,0.645,0.323,101
1,136,287,232,1.189,0.595,117
1,137,288,226,0.785,0.392,98
1,138,288,234,1.032,0.516,111
1,139,289,232,0.288,0.144,134
1,140,288,220,1.553,0.777,127
1,141,287,214,0.785,0.392,81
1,142,285,220,0.816,0.408,88
1,143,287,235,1.952,0.976,98
1,144,285,255,2.593,1.296,99
1,145,287,249,0.816,0.408,116
1,146,288,220,3.743,1.872,84
1,147,287,218,0.288,0.144,117
1,148,288,219,0.182,0.091,103
1,149,282,206,1.847,0.923,75
1,150,282,216,1.290,0.645,76
1,151,286,214,0.577,0.288,114
1,152,289,221,0.982,0.491,85
1,153,287,241,2.593,1.296,133
1,154,285,252,1.442,0.721,121
1,155,289,254,0.577,0.288,135
1,156,287,251,0.465,0.233,129
1,157,289,252,0.288,0.144,113
1,158,289,251,0.129,0.065,89
1,159,290,243,1.040,0.520,121
1,160,292,250,0.939,0.470,119
1,161,290,245,0.695,0.347,107
1,162,291,222,2.970,1.485,95
1,163,287,214,1.154,0.577,103
1,164,288,220,0.785,0.392,121
1,165,289,224,0.532,0.266,116
1,166,290,218,0.785,0.392,111
1,167,291,216,0.288,0.144,111
1,168,287,201,2.003,1.001,99
1,169,286,199,0.288,0.144,96
1,170,288,210,1.442,0.721,133
1,171,287,208,0.288,0.144,97
1,172,288,210,0.288,0.144,127
1,173,286,209,0.288,0.144,121
1,174,289,221,1.596,0.798,98
1,175,287,209,1.569,0.785,88
1,176,288,210,0.182,0.091,104
1,177,292,223,1.755,0.877,102
1,178,288,211,1.632,0.816,104
1,179,291,219,1.102,0.551,109
1,180,286,207,1.677,0.839,129
1,181,285,202,0.658,0.329,101
1,182,288,221,2.481,1.241,113
1,183,282,246,3.317,1.658,137
1,184,288,229,2.326,1.163,101
1,185,291,231,0.465,0.233,99
1,186,290,244,1.682,0.841,117
1,187,290,241,0.387,0.194,126
1,188,288,252,1.442,0.721,110
1,189,284,261,1.271,0.635,107
1,190,285,252,1.168,0.584,114
1,191,282,258,0.865,0.433,146
1,192,285,230,3.633,1.816,120
1,193,285,228,0.258,0.129,119
1,194,288,245,2.227,1.113,104
1,195,288,242,0.387,0.194,67
1,196,285,243,0.408,0.204,101
1,197,286,244,0.182,0.091,88
1,198,289,231,1.721,0.861,81
1,199,287,258,3.493,1.746,94
1,200,285,262,0.577,0.288,101
1,201,286,225,4.775,2.387,76
1,202,289,224,0.408,0.204,99
1,203,285,247,3.012,1.506,133
1,204,289,238,1.271,0.635,99
1,205,288,222,2.068,1.034,87
1,206,290,214,1.064,0.532,89
1,207,289,204,1.296,0.648,101
1,208,285,193,1.510,0.755,90
1,209,287,206,1.697,0.848,105
1,210,289,211,0.695,0.347,111
1,211,287,215,0.577,0.288,110
1,212,289,224,1.189,0.595,114
1,213,289,233,1.161,0.581,125
1,214,290,242,1.168,0.584,98
1,215,287,264,2.864,1.432,86
1,216,290,249,1.973,0.987,120
1,217,289,254,0.658,0.329,110
1,218,289,229,3.225,1.613,110
1,219,291,210,2.465,1.232,103
1,220,288,207,0.547,0.274,92
1,221,288,210,0.387,0.194,94
1,222,292,215,0.826,0.413,79
1,223,289,240,3.248,1.624,83
1,224,290,238,0.288,0.144,106
1,225,290,231,0.903,0.452,104
1,226,293,237,0.865,0.433,107
1,227,289,254,2.253,1.126,77
1,228,287,267,1.697,0.848,78
1,229,289,246,2.721,1.361,114
1,230,291,245,0.288,0.144,125
1,231,289,225,2.593,1.296,89
1,232,290,215,1.296,0.648,92
1,233,290,225,1.290,0.645,81
1,234,288,250,3.235,1.618,104
1,235,293,230,2.659,1.330,98
1,236,290,210,2.609,1.304,91
1,237,288,202,1.064,0.532,90
1,238,286,206,0.577,0.288,82
1,239,288,245,5.038,2.519,103
1,240,286,256,1.442,0.721,111
1,241,290,222,4.416,2.208,112
1,242,290,216,0.774,0.387,100
1,243,288,243,3.493,1.746,114
1,244,286,250,0.939,0.470,113
1,245,291,215,4.561,2.280,97
1,246,289,201,1.824,0.912,77
1,247,289,221,2.580,1.290,83
1,248,288,235,1.811,0.905,113
1,249,286,218,2.208,1.104,85
1,250,289,211,0.982,0.491,89
1,251,289,204,0.903,0.452,97
1,252,288,199,0.658,0.329,100
1,253,288,204,0.645,0.323,110
1,254,289,204,0.129,0.065,87
1,255,289,209,0.645,0.323,110
1,256,290,218,1.168,0.584,110
1,257,290,242,3.096,1.548,107
1,258,291,223,2.454,1.227,113
1,259,288,225,0.465,0.233,94
1,260,288,220,0.645,0.323,96
1,261,286,221,0.288,0.144,131
1,262,288,228,0.939,0.470,112
1,263,286,213,1.952,0.976,139
1,264,286,194,2.451,1.226,115
1,265,288,217,2.978,1.489,107
1,266,288,236,2.451,1.226,107
1,267,285,232,0.645,0.323,84
1,268,290,236,0.826,0.413,97
1,269,286,214,2.885,1.442,83
1,270,288,205,1.189,0.595,95
1,271,292,224,2.505,1.252,86
1,272,291,213,1.425,0.712,100
1,273,291,222,1.161,0.581,106
1,274,290,229,0.912,0.456,82
1,275,291,221,1.040,0.520,89
1,276,289,220,0.288,0.144,123
1,277,286,203,2.227,1.113,143
1,278,287,200,0.408,0.204,104
1,279,291,214,1.878,0.939,109
1,280,289,220,0.816,0.408,107
1,281,290,219,0.182,0.091,112
1,282,290,227,1.032,0.516,103
1,283,291,242,1.939,0.970,97
1,284,286,245,0.752,0.376,96
1,285,290,254,1.271,0.635,90
1,286,289,229,3.228,1.614,120
1,287,289,230,0.129,0.065,104
1,288,288,228,0.288,0.144,111
1,289,286,243,1.952,0.976,118
1,290,285,256,1.682,0.841,89
1,291,289,254,0.577,0.288,106
1,292,291,251,0.465,0.233,113
1,293,289,257,0.816,0.408,81
1,294,289,248,1.161,0.581,103
1,295,289,239,1.161,0.581,139
1,296,288,239,0.129,0.065,114
1,297,290,237,0.365,0.182,131
1,298,290,223,1.806,0.903,107
1,299,289,223,0.129,0.065,87
1,300,289,238,1.935,0.968,97
1,301,286,259,2.737,1.368,115
1,302,288,258,0.288,0.144,109
1,303,291,237,2.737,1.368,105
1,304,290,224,1.682,0.841,117
1,305,288,214,1.316,0.658,143
1,306,286,206,1.064,0.532,103
1,307,289,214,1.102,0.551,91
1,308,289,204,1.290,0.645,102
1,309,290,229,3.228,1.614,98
1,310,288,210,2.465,1.232,95
1,311,287,194,2.068,1.034,87
1,312,288,215,2.712,1.356,103
1,313,289,218,0.408,0.204,97
1,314,291,238,2.593,1.296,106
1,315,291,245,0.903,0.452,103
1,316,292,246,0.182,0.091,94
1,317,292,230,2.064,1.032,87
1,318,293,219,1.425,0.712,90
1,319,292,230,1.425,0.712,124
1,320,292,229,0.129,0.065,92
1,321,292,223,0.774,0.387,81
1,322,291,225,0.288,0.144,85
1,323,289,205,2.593,1.296,133
1,324,291,213,1.064,0.532,137
1,325,292,207,0.785,0.392,92
1,326,291,211,0.532,0.266,104
1,327,288,218,0.982,0.491,112
1,328,289,230,1.553,0.777,117
1,329,292,225,0.752,0.376,107
1,330,290,231,0.816,0.408,83
1,331,285,246,2.040,1.020,145
1,332,287,239,0.939,0.470,103
1,333,291,217,2.885,1.442,103
1,334,292,200,2.197,1.098,123
1,335,292,197,0.387,0.194,119
1,336,292,211,1.806,0.903,101
1,337,294,206,0.695,0.347,111
1,338,293,200,0.785,0.392,79
1,339,289,197,0.645,0.323,107
1,340,289,196,0.129,0.065,120
1,341,289,214,2.322,1.161,120
1,342,289,220,0.774,0.387,91
1,343,290,223,0.408,0.204,108
1,344,289,230,0.912,0.456,91
1,345,286,244,1.847,0.923,103
1,346,287,222,2.841,1.420,90
1,347,286,235,1.682,0.841,107
1,348,285,239,0.532,0.266,87
1,349,286,237,0.288,0.144,78
1,350,290,231,0.930,0.465,108
1,351,287,219,1.596,0.798,125
1,352,287,228,1.161,0.581,100
1,353,285,250,2.850,1.425,86
1,354,289,222,3.649,1.824,121
1,355,289,202,2.580,1.290,110
1,356,289,206,0.516,0.258,93
1,357,289,209,0.387,0.194,137
1,358,289,221,1.548,0.774,100
1,359,290,212,1.168,0.584,109
1,360,290,204,1.032,0.516,98
1,361,291,213,1.168,0.584,92
1,362,290,216,0.408,0.204,98
1,363,290,211,0.645,0.323,104
1,364,289,213,0.288,0.144,83
1,365,288,235,2.841,1.420,79
1,366,289,213,2.841,1.420,94
1,367,290,211,0.288,0.144,117
1,368,290,210,0.129,0.065,130
1,369,290,218,1.032,0.516,93
1,370,289,223,0.658,0.329,96
1,371,289,196,3.483,1.742,100
1,372,287,182,1.824,0.912,140
1,373,290,179,0.547,0.274,98
1,374,286,186,1.040,0.520,108
1,375,289,208,2.864,1.432,128
1,376,290,224,2.068,1.034,96
1,377,291,221,0.408,0.204,103
1,378,289,212,1.189,0.595,102
1,379,288,190,2.841,1.420,105
1,380,287,184,0.785,0.392,97
1,381,287,185,0.129,0.065,100
1,382,287,182,0.387,0.194,80
1,383,288,201,2.454,1.227,90
1,384,290,224,2.978,1.489,102
1,385,291,228,0.532,0.266,89
1,386,291,233,0.645,0.323,123
1,387,287,223,1.389,0.695,109
1,388,289,231,1.064,0.532,92
1,389,290,229,0.288,0.144,81
1,390,287,228,0.408,0.204,105
1,391,288,226,0.288,0.144,101
1,392,289,233,0.912,0.456,105
1,393,289,245,1.548,0.774,114
1,394,285,238,1.040,0.520,145
1,395,288,231,0.982,0.491,107
1,396,291,215,2.100,1.050,97
1,397,290,203,1.553,0.777,108
1,398,288,193,1.316,0.658,89
1,399,287,200,0.912,0.456,104
1,400,286,197,0.408,0.204,81
1,401,288,188,1.189,0.595,100
1,402,288,200,1.548,0.774,110
1,403,288,183,2.193,1.097,131
1,404,288,177,0.774,0.387,120
1,405,286,192,1.952,0.976,82
1,406,288,201,1.189,0.595,95
1,407,293,207,1.008,0.504,98
1,408,291,215,1.064,0.532,126
1,409,286,222,1.110,0.555,88
1,410,286,217,0.645,0.323,99
1,411,289,220,0.547,0.274,105
1,412,291,226,0.816,0.408,109
1,413,287,233,1.040,0.520,94
1,414,286,230,0.408,0.204,100
1,415,288,237,0.939,0.470,106
1,416,286,222,1.952,0.976,119
1,417,288,216,0.816,0.408,104
1,418,289,230,1.811,0.905,123
1,419,290,222,1.040,0.520,109
1,420,291,216,0.785,0.392,81
1,421,287,210,0.930,0.465,113
1,422,289,217,0.939,0.470,112
1,423,289,215,0.258,0.129,140
1,424,291,221,0.816,0.408,99
1,425,290,203,2.326,1.163,102
1,426,290,207,0.516,0.258,115
1,427,293,208,0.408,0.204,99
1,428,291,207,0.288,0.144,134
1,429,290,215,1.040,0.520,111
1,430,289,233,2.326,1.163,121
1,431,290,227,0.785,0.392,106
1,432,288,217,1.316,0.658,120
1,433,290,216,0.288,0.144,92
1,434,290,218,0.258,0.129,100
1,435,291,217,0.182,0.091,123
1,436,289,210,0.939,0.470,131
1,437,289,192,2.322,1.161,131
1,438,290,188,0.532,0.266,95
1,439,287,183,0.752,0.376,94
1,440,283,196,1.755,0.877,113
1,441,286,200,0.645,0.323,110
1,442,289,199,0.408,0.204,102
1,443,288,193,0.785,0.392,123
1,444,288,203,1.290,0.645,112
1,445,288,205,0.258,0.129,114
1,446,289,214,1.168,0.584,93
1,447,289,205,1.161,0.581,124
1,448,287,198,0.939,0.470,87
1,449,287,200,0.258,0.129,94
1,450,289,211,1.442,0.721,130
1,451,290,214,0.408,0.204,92
1,452,289,213,0.182,0.091,114
1,453,291,207,0.816,0.408,115
1,454,290,207,0.129,0.065,101
1,455,287,204,0.547,0.274,102
1,456,290,199,0.752,0.376,114
1,457,289,201,0.288,0.144,126
1,458,289,210,1.161,0.581,101
1,459,290,222,1.553,0.777,108
1,460,286,214,1.154,0.577,128
1,461,288,206,1.064,0.532,104
1,462,291,212,0.865,0.433,95
1,463,290,220,1.040,0.520,118
1,464,290,217,0.387,0.194,123
1,465,290,215,0.258,0.129,117
1,466,290,209,0.774,0.387,102
1,467,290,216,0.903,0.452,83
1,468,291,217,0.182,0.091,80
1,469,287,222,0.826,0.413,83
1,470,286,218,0.532,0.266,106
1,471,289,213,0.752,0.376,102
1,472,286,225,1.596,0.798,102
1,473,287,227,0.288,0.144,121
1,474,286,235,1.040,0.520,100
1,475,289,229,0.865,0.433,115
1,476,290,219,1.296,0.648,92
1,477,290,222,0.387,0.194,101
1,478,290,224,0.258,0.129,100
1,479,289,226,0.288,0.144,82
1,480,289,228,0.258,0.129,100
1,481,283,253,3.317,1.658,66
1,482,282,243,1.296,0.648,97
1,483,289,232,1.682,0.841,91
1,484,291,219,1.697,0.848,105
1,485,288,215,0.645,0.323,104
1,486,286,234,2.465,1.232,118
1,487,282,235,0.532,0.266,73
1,488,282,242,0.903,0.452,150
1,489,285,226,2.100,1.050,128
1,490,290,211,2.040,1.020,115
1,491,291,206,0.658,0.329,81
1,492,290,201,0.658,0.329,98
1,493,289,205,0.532,0.266,118
1,494,288,219,1.811,0.905,80
1,495,288,220,0.129,0.065,89
1,496,287,217,0.408,0.204,98
1,497,288,220,0.408,0.204,83
1,498,289,203,2.197,1.098,116
1,499,290,193,1.296,0.648,115
1,500,283,186,1.277,0.639,131
1,501,286,232,5.947,2.973,109
1,502,287,235,0.408,0.204,103
1,503,286,222,1.682,0.841,105
1,504,289,226,0.645,0.323,109
1,505,289,217,1.161,0.581,114
1,506,289,217,0.000,0.000,114
1,507,286,238,2.737,1.368,92
1,508,287,247,1.168,0.584,77
1,509,285,241,0.816,0.408,107
1,510,286,223,2.326,1.163,113
1,511,287,236,1.682,0.841,98
1,512,289,232,0.577,0.288,92
1,513,288,231,0.182,0.091,79
1,514,286,222,1.189,0.595,80
1,515,289,205,2.227,1.113,102
1,516,285,211,0.930,0.465,84
1,517,286,228,2.197,1.098,90
1,518,286,224,0.516,0.258,105
1,519,285,225,0.182,0.091,77
1,520,285,230,0.645,0.323,107
1,521,287,222,1.064,0.532,95
1,522,286,225,0.408,0.204,80
1,523,285,215,1.296,0.648,90
1,524,285,218,0.387,0.194,113
1,525,287,210,1.064,0.532,103
1,526,290,217,0.982,0.491,100
1,527,287,219,0.465,0.233,92
1,528,290,220,0.408,0.204,92
1,529,287,228,1.102,0.551,130
1,530,283,227,0.532,0.266,107
1,531,286,218,1.224,0.612,123
1,532,289,212,0.865,0.433,112
1,533,285,221,1.271,0.635,98
1,534,288,217,0.645,0.323,93
1,535,289,221,0.532,0.266,133
1,536,284,239,2.410,1.205,96
1,537,282,262,2.978,1.489,93
1,538,288,255,1.189,0.595,91
1,539,286,230,3.235,1.618,115
1,540,286,225,0.645,0.323,147
1,541,283,239,1.847,0.923,124
1,542,285,233,0.816,0.408,97
1,543,289,222,1.510,0.755,107
1,544,288,209,1.682,0.841,131
1,545,286,222,1.697,0.848,109
1,546,287,240,2.326,1.163,116
1,547,286,246,0.785,0.392,99
1,548,285,260,1.811,0.905,82
1,549,286,240,2.583,1.292,96
1,550,286,224,2.064,1.032,116
1,551,287,219,0.658,0.329,108
1,552,290,232,1.721,0.861,125
1,553,288,241,1.189,0.595,100
1,554,284,263,2.885,1.442,78
1,555,284,262,0.129,0.065,98
1,556,284,254,1.032,0.516,95
1,557,286,248,0.816,0.408,109
1,558,286,241,0.903,0.452,82
1,559,288,248,0.939,0.470,94
1,560,289,252,0.532,0.266,98
1,561,287,262,1.316,0.658,111
1,562,288,245,2.197,1.098,108
1,563,287,237,1.040,0.520,110
1,564,289,230,0.939,0.470,104
1,565,288,222,1.040,0.520,85
1,566,287,207,1.939,0.970,78
1,567,285,197,1.316,0.658,93
1,568,286,207,1.296,0.648,97
1,569,289,225,2.354,1.177,129
1,570,287,216,1.189,0.595,81
1,571,288,217,0.182,0.091,110
1,572,291,229,1.596,0.798,93
1,573,292,221,1.040,0.520,95
1,574,290,215,0.816,0.408,113
1,575,286,202,1.755,0.877,99
1,576,283,201,0.408,0.204,78
1,577,282,210,1.168,0.584,71
1,578,287,227,2.286,1.143,101
1,579,287,248,2.709,1.355,93
1,580,287,241,0.903,0.452,81
1,581,289,243,0.365,0.182,85
1,582,290,249,0.785,0.392,76
1,583,290,254,0.645,0.323,121
1,584,284,267,1.847,0.923,123
1,585,286,248,2.465,1.232,95
1,586,286,243,0.645,0.323,80
1,587,285,258,1.939,0.970,89
1,588,286,247,1.425,0.712,89
1,589,286,245,0.258,0.129,94
1,590,287,235,1.296,0.648,90
1,591,290,216,2.481,1.241,106
1,592,289,208,1.040,0.520,93
1,593,285,212,0.730,0.365,108
1,594,286,203,1.168,0.584,68
1,595,275,192,2.007,1.003,95
1,596,280,201,1.328,0.664,99
1,597,284,193,1.154,0.577,131
1,598,286,216,2.978,1.489,123
1,599,283,253,4.789,2.394,111
1,600,280,265,1.596,0.798,108
1,601,279,268,0.408,0.204,87
1,602,284,257,1.559,0.779,94
1,603,285,246,1.425,0.712,96
1,604,285,238,1.032,0.516,112
1,605,285,242,0.516,0.258,103
1,606,281,222,2.631,1.316,96
1,607,282,226,0.532,0.266,80
1,608,284,213,1.697,0.848,82
1,609,284,182,3.999,2.000,92
1,610,278,174,1.290,0.645,89
