particle,frame,x,y,Distance,Velocity,Pixel Value
1,1,478,324,-1.000,-1.000,48
1,2,477,334,1.296,0.648,45
1,3,474,350,2.100,1.050,31
1,4,475,336,1.811,0.905,37
1,5,478,323,1.721,0.861,39
1,6,470,315,1.459,0.730,27
1,7,470,316,0.129,0.065,38
1,8,477,301,2.135,1.068,34
1,9,470,286,2.135,1.068,43
1,10,476,308,2.942,1.471,31
1,11,471,308,0.645,0.323,37
1,12,483,311,1.596,0.798,34
1,13,476,301,1.575,0.787,32
1,14,479,320,2.481,1.241,34
1,15,474,345,3.289,1.644,30
1,16,462,375,4.168,2.084,45
1,17,455,398,3.101,1.551,32
1,18,478,355,6.291,3.145,46
1,19,479,326,3.743,1.872,56
1,20,478,315,1.425,0.712,44
1,21,479,318,0.408,0.204,61
1,22,475,328,1.389,0.695,69
1,23,479,317,1.510,0.755,55
1,24,480,324,0.912,0.456,51
1,25,478,301,2.978,1.489,45
1,26,477,334,4.259,2.129,62
1,27,475,340,0.816,0.408,49
1,28,483,306,4.506,2.253,38
1,29,478,279,3.542,1.771,38
1,30,472,279,0.774,0.387,28
1,31,469,303,3.120,1.560,25
1,32,479,284,2.770,1.385,36
1,33,476,277,0.982,0.491,70
1,34,471,258,2.534,1.267,50
1,35,473,279,2.721,1.361,75
1,36,467,248,4.073,2.037,44
1,37,442,205,6.416,3.208,34
1,38,446,211,0.930,0.465,43
1,39,460,234,3.473,1.737,32
1,40,465,249,2.040,1.020,54
1,41,470,255,1.008,0.504,60
1,42,470,247,1.032,0.516,55
1,43,473,271,3.120,1.560,55
1,44,479,296,3.317,1.658,44
1,45,467,279,2.684,1.342,39
1,46,476,285,1.395,0.698,45
1,47,466,277,1.652,0.826,50
1,48,459,282,1.110,0.555,43
1,49,461,277,0.695,0.347,26
1,50,458,281,0.645,0.323,56
1,51,463,277,0.826,0.413,60
1,52,472,316,5.163,2.582,32
1,53,467,301,2.040,1.020,35
1,54,477,284,2.544,1.272,59
1,55,463,248,4.983,2.491,30
1,56,464,247,0.182,0.091,36
1,57,462,231,2.080,1.040,58
1,58,466,249,2.379,1.189,47
1,59,483,299,6.813,3.406,59
1,60,481,328,3.750,1.875,49
1,61,482,314,1.811,0.905,52
1,62,478,290,3.139,1.569,55
1,63,476,284,0.816,0.408,46
1,64,477,282,0.288,0.144,43
1,65,480,290,1.102,0.551,48
1,66,483,304,1.847,0.923,56
1,67,480,303,0.408,0.204,26
1,68,471,294,1.642,0.821,39
1,69,481,306,2.015,1.008,48
1,70,471,276,4.079,2.040,50
1,71,476,281,0.912,0.456,40
1,72,479,299,2.354,1.177,42
1,73,474,280,2.534,1.267,60
1,74,482,319,5.136,2.568,34
1,75,480,329,1.316,0.658,52
1,76,482,303,3.364,1.682,60
1,77,480,313,1.316,0.658,34
1,78,482,312,0.288,0.144,49
1,79,480,302,1.316,0.658,40
1,80,478,288,1.824,0.912,48
1,81,474,272,2.128,1.064,57
1,82,478,297,3.266,1.633,40
1,83,475,302,0.752,0.376,49
1,84,473,290,1.569,0.785,53
1,85,479,299,1.395,0.698,50
1,86,479,318,2.451,1.226,59
1,87,481,323,0.695,0.347,45
1,88,477,318,0.826,0.413,34
1,89,471,299,2.570,1.285,36
1,90,477,314,2.084,1.042,58
1,91,478,325,1.425,0.712,62
1,92,471,336,1.682,0.841,72
1,93,475,314,2.885,1.442,41
1,94,475,291,2.967,1.484,46
1,95,479,311,2.631,1.316,43
1,96,482,326,1.973,0.987,43
1,97,478,332,0.930,0.465,45
1,98,475,318,1.847,0.923,57
1,99,471,329,1.510,0.755,53
1,100,472,328,0.182,0.091,58
1,101,465,359,4.100,2.050,41
1,102,469,362,0.645,0.323,62
1,103,458,376,2.297,1.148,59
1,104,474,353,3.614,1.807,39
1,105,475,337,2.068,1.034,61
1,106,473,349,1.569,0.785,60
1,107,461,372,3.347,1.673,57
1,108,461,377,0.645,0.323,45
1,109,458,374,0.547,0.274,42
1,110,456,370,0.577,0.288,70
1,111,448,386,2.308,1.154,61
1,112,444,401,2.003,1.001,44
1,113,463,366,5.137,2.569,43
1,114,467,337,3.776,1.888,39
1,115,462,366,3.796,1.898,40
1,116,466,354,1.632,0.816,37
1,117,467,343,1.425,0.712,49
1,118,470,338,0.752,0.376,39
1,119,474,323,2.003,1.001,43
1,120,466,298,3.386,1.693,30
1,121,468,290,1.064,0.532,34
1,122,474,315,3.317,1.658,40
1,123,476,328,1.697,0.848,35
1,124,470,326,0.816,0.408,41
1,125,455,344,3.023,1.511,56
1,126,461,352,1.290,0.645,54
1,127,472,329,3.289,1.644,46
1,128,451,337,2.899,1.449,34
1,129,457,301,4.708,2.354,32
1,130,456,314,1.682,0.841,34
1,131,451,317,0.752,0.376,25
1,132,460,332,2.257,1.128,35
1,133,449,319,2.197,1.098,31
1,134,473,320,3.099,1.549,36
1,135,463,334,2.219,1.110,39
1,136,470,313,2.856,1.428,43
1,137,474,298,2.003,1.001,44
1,138,476,298,0.258,0.129,42
1,139,476,290,1.032,0.516,42
1,140,476,293,0.387,0.194,50
1,141,477,297,0.532,0.266,39
1,142,474,317,2.609,1.304,34
1,143,471,297,2.609,1.304,32
1,144,478,312,2.135,1.068,45
1,145,477,328,2.068,1.034,41
1,146,472,323,0.912,0.456,52
1,147,473,328,0.658,0.329,42
1,148,476,306,2.864,1.432,54
1,149,475,296,1.296,0.648,40
1,150,477,314,2.336,1.168,42
1,151,477,310,0.516,0.258,36
1,152,478,312,0.288,0.144,67
1,153,479,324,1.553,0.777,75
1,154,478,318,0.785,0.392,55
1,155,478,314,0.516,0.258,52
1,156,477,331,2.197,1.098,48
1,157,481,312,2.505,1.252,60
1,158,475,348,4.708,2.354,34
1,159,479,322,3.393,1.697,41
1,160,479,297,3.225,1.613,47
1,161,475,321,3.139,1.569,41
1,162,476,298,2.970,1.485,27
1,163,479,310,1.596,0.798,38
1,164,477,299,1.442,0.721,48
1,165,468,268,4.164,2.082,61
1,166,472,305,4.801,2.400,49
1,167,478,291,1.965,0.982,80
1,168,478,305,1.806,0.903,59
1,169,476,298,0.939,0.470,45
1,170,476,318,2.580,1.290,36
1,171,476,330,1.548,0.774,40
1,172,476,308,2.838,1.419,42
1,173,474,329,2.721,1.361,46
1,174,472,340,1.442,0.721,47
1,175,472,340,0.000,0.000,39
1,176,479,332,1.371,0.686,39
1,177,477,328,0.577,0.288,46
1,178,473,330,0.577,0.288,34
1,179,471,337,0.939,0.470,38
1,180,472,351,1.811,0.905,42
1,181,469,361,1.347,0.673,36
1,182,474,344,2.286,1.143,35
1,183,469,346,0.695,0.347,29
1,184,471,345,0.288,0.144,31
1,185,471,351,0.774,0.387,36
1,186,467,358,1.040,0.520,41
1,187,471,339,2.505,1.252,69
1,188,473,334,0.695,0.347,64
1,189,473,338,0.516,0.258,48
1,190,474,330,1.040,0.520,47
1,191,472,328,0.365,0.182,34
1,192,475,339,1.471,0.735,40
1,193,475,353,1.806,0.903,34
1,194,462,382,4.100,2.050,48
1,195,466,369,1.755,0.877,48
1,196,470,345,3.139,1.569,42
1,197,476,331,1.965,0.982,34
1,198,475,334,0.408,0.204,41
1,199,475,346,1.548,0.774,54
1,200,476,305,5.291,2.645,59
1,201,475,308,0.408,0.204,41
1,202,471,336,3.649,1.824,35
1,203,476,331,0.912,0.456,37
1,204,476,343,1.548,0.774,33
1,205,471,362,2.534,1.267,34
1,206,470,354,1.040,0.520,55
1,207,477,334,2.733,1.367,60
1,208,476,332,0.288,0.144,51
1,209,471,342,1.442,0.721,46
1,210,468,361,2.481,1.241,60
1,211,473,319,5.456,2.728,68
1,212,471,331,1.569,0.785,64
1,213,472,349,2.326,1.163,52
1,214,473,346,0.408,0.204,46
1,215,467,364,2.448,1.224,46
1,216,476,338,3.549,1.775,44
1,217,474,346,1.064,0.532,34
1,218,476,339,0.939,0.470,53
1,219,472,337,0.577,0.288,45
1,220,467,366,3.796,1.898,56
1,221,467,370,0.516,0.258,47
1,222,473,343,3.568,1.784,58
1,223,472,348,0.658,0.329,41
1,224,472,351,0.387,0.194,43
1,225,475,346,0.752,0.376,47
1,226,472,340,0.865,0.433,37
1,227,468,364,3.139,1.569,28
1,228,473,346,2.410,1.205,45
1,229,476,320,3.376,1.688,53
1,230,480,316,0.730,0.365,31
1,231,480,318,0.258,0.129,28
1,232,477,301,2.227,1.113,46
1,233,461,292,2.368,1.184,34
1,234,452,289,1.224,0.612,41
1,235,436,239,6.772,3.386,27
1,236,451,232,2.135,1.068,45
1,237,465,258,3.809,1.905,35
1,238,467,269,1.442,0.721,35
1,239,470,276,0.982,0.491,44
1,240,477,310,4.478,2.239,46
1,241,475,310,0.258,0.129,43
1,242,473,329,2.465,1.232,46
1,243,474,344,1.939,0.970,61
