particle,frame,x,y,Distance,Velocity,Pixel Value
1,261,487,406,0.408,0.204,164
1,262,489,418,1.569,0.785,137
1,263,491,414,0.577,0.288,141
1,264,490,400,1.811,0.905,161
1,265,490,396,0.516,0.258,160
1,266,490,401,0.645,0.323,147
1,267,492,403,0.365,0.182,143
1,268,495,405,0.465,0.233,144
1,269,491,407,0.577,0.288,155
1,270,489,413,0.816,0.408,191
1,271,491,407,0.816,0.408,146
1,272,488,415,1.102,0.551,173
1,273,491,430,1.973,0.987,160
1,274,489,426,0.577,0.288,127
1,275,487,431,0.695,0.347,154
1,276,489,420,1.442,0.721,158
1,277,487,431,1.442,0.721,200
1,278,487,436,0.645,0.323,136
1,279,489,424,1.569,0.785,155
1,280,491,417,0.939,0.470,156
1,281,489,423,0.816,0.408,124
1,282,490,427,0.532,0.266,89
1,283,488,409,2.336,1.168,118
1,284,487,411,0.288,0.144,105
1,285,486,405,0.785,0.392,110
1,286,489,409,0.645,0.323,148
1,287,483,417,1.290,0.645,117
1,288,485,420,0.465,0.233,161
1,289,480,419,0.658,0.329,175
1,290,484,397,2.885,1.442,140
1,291,483,401,0.532,0.266,153
1,292,484,409,1.040,0.520,140
1,293,486,411,0.365,0.182,146
1,294,489,403,1.102,0.551,70
1,295,486,411,1.102,0.551,116
1,296,487,412,0.182,0.091,167
1,297,490,410,0.465,0.233,156
1,298,491,421,1.425,0.712,164
1,299,486,427,1.008,0.504,103
1,300,489,426,0.408,0.204,140
1,301,488,407,2.454,1.227,172
1,302,491,409,0.465,0.233,112
1,303,489,441,4.136,2.068,183
1,304,485,429,1.632,0.816,154
1,305,487,427,0.365,0.182,141
1,306,487,412,1.935,0.968,183
1,307,489,415,0.465,0.233,195
1,308,487,403,1.569,0.785,98
1,309,490,406,0.547,0.274,180
1,310,489,412,0.785,0.392,173
1,311,486,417,0.752,0.376,173
1,312,489,415,0.465,0.233,113
1,313,493,420,0.826,0.413,112
1,314,489,410,1.389,0.695,156
1,315,489,414,0.516,0.258,144
1,316,489,386,3.612,1.806,142
1,317,488,378,1.040,0.520,195
1,318,486,373,0.695,0.347,167
1,319,488,381,1.064,0.532,194
1,320,488,392,1.419,0.710,135
1,321,484,378,1.878,0.939,135
1,322,486,381,0.465,0.233,197
1,323,487,375,0.785,0.392,127
1,324,487,369,0.774,0.387,197
1,325,487,361,1.032,0.516,153
1,326,485,357,0.577,0.288,139
1,327,486,371,1.811,0.905,143
1,328,489,376,0.752,0.376,145
1,329,491,381,0.695,0.347,146
1,330,489,381,0.258,0.129,171
1,331,489,375,0.774,0.387,166
1,332,489,379,0.516,0.258,152
1,333,489,383,0.516,0.258,148
1,334,492,383,0.387,0.194,172
1,335,489,364,2.481,1.241,131
1,336,493,369,0.826,0.413,205
1,337,493,369,0.000,0.000,178
1,338,495,377,1.064,0.532,191
1,339,494,363,1.811,0.905,166
1,340,494,360,0.387,0.194,182
1,341,494,362,0.258,0.129,161
1,342,494,359,0.387,0.194,168
1,343,494,373,1.806,0.903,184
1,344,496,387,1.824,0.912,167
1,345,494,396,1.189,0.595,161
1,346,493,396,0.129,0.065,148
1,347,490,383,1.721,0.861,162
1,348,496,396,1.847,0.923,157
1,349,493,403,0.982,0.491,175
1,350,495,396,0.939,0.470,185
1,351,493,397,0.288,0.144,192
1,352,492,390,0.912,0.456,128
1,353,494,386,0.577,0.288,136
1,354,493,388,0.288,0.144,169
1,355,494,396,1.040,0.520,181
1,356,493,389,0.912,0.456,135
1,357,493,382,0.903,0.452,162
1,358,494,393,1.425,0.712,136
1,359,493,415,2.841,1.420,153
1,360,493,403,1.548,0.774,173
1,361,490,394,1.224,0.612,156
1,362,488,400,0.816,0.408,122
1,363,485,409,1.224,0.612,65
1,364,485,419,1.290,0.645,111
1,365,482,409,1.347,0.673,77
1,366,480,406,0.465,0.233,75
1,367,485,405,0.658,0.329,71
1,368,490,417,1.677,0.839,88
1,369,491,424,0.912,0.456,82
1,370,484,441,2.372,1.186,117
1,371,489,435,1.008,0.504,103
1,372,489,416,2.451,1.226,66
1,373,491,416,0.258,0.129,79
1,374,492,396,2.583,1.292,73
1,375,494,405,1.189,0.595,72
1,376,494,404,0.129,0.065,76
1,377,496,405,0.288,0.144,64
1,378,497,417,1.553,0.777,70
1,379,497,408,1.161,0.581,78
1,380,492,394,1.918,0.959,95
1,381,491,390,0.532,0.266,101
1,382,499,398,1.459,0.730,75
1,383,491,396,1.064,0.532,62
1,384,488,407,1.471,0.735,66
1,385,485,392,1.973,0.987,74
1,386,482,398,0.865,0.433,80
1,387,479,399,0.408,0.204,86
1,388,476,399,0.387,0.194,84
1,389,475,392,0.912,0.456,103
1,390,475,398,0.774,0.387,80
1,391,476,396,0.288,0.144,73
1,392,478,395,0.288,0.144,83
1,393,480,404,1.189,0.595,86
1,394,478,404,0.258,0.129,78
1,395,477,401,0.408,0.204,75
1,396,480,412,1.471,0.735,65
1,397,480,402,1.290,0.645,82
1,398,479,401,0.182,0.091,94
1,399,479,404,0.387,0.194,70
1,400,479,406,0.258,0.129,62
1,401,477,407,0.288,0.144,77
1,402,477,398,1.161,0.581,78
1,403,477,398,0.000,0.000,85
1,404,478,407,1.168,0.584,64
1,405,478,405,0.258,0.129,61
1,406,478,399,0.774,0.387,75
1,407,478,399,0.000,0.000,87
1,408,482,397,0.577,0.288,74
1,409,480,405,1.064,0.532,66
1,410,479,407,0.288,0.144,83
1,411,480,405,0.288,0.144,98
1,412,480,407,0.258,0.129,98
1,413,478,413,0.816,0.408,92
1,414,478,402,1.419,0.710,107
1,415,478,395,0.903,0.452,119
1,416,480,404,1.189,0.595,88
1,417,478,401,0.465,0.233,89
1,418,476,396,0.695,0.347,89
1,419,477,396,0.129,0.065,87
1,420,483,402,1.095,0.547,106
1,421,479,400,0.577,0.288,100
1,422,478,393,0.912,0.456,118
1,423,478,393,0.000,0.000,121
1,424,478,392,0.129,0.065,93
1,425,478,393,0.129,0.065,116
1,426,476,395,0.365,0.182,93
1,427,476,403,1.032,0.516,99
1,428,476,410,0.903,0.452,95
1,429,480,420,1.389,0.695,110
1,430,479,408,1.553,0.777,116
1,431,480,397,1.425,0.712,120
1,432,479,406,1.168,0.584,108
1,433,479,413,0.903,0.452,107
1,434,479,407,0.774,0.387,103
1,435,482,414,0.982,0.491,108
1,436,484,408,0.816,0.408,110
1,437,483,414,0.785,0.392,135
1,438,484,424,1.296,0.648,104
1,439,485,433,1.168,0.584,117
1,440,484,424,1.168,0.584,122
1,441,484,413,1.419,0.710,120
1,442,483,410,0.408,0.204,131
1,443,483,418,1.032,0.516,103
1,444,482,409,1.168,0.584,143
1,445,482,419,1.290,0.645,130
1,446,482,427,1.032,0.516,130
1,447,484,421,0.816,0.408,116
1,448,485,432,1.425,0.712,128
1,449,485,434,0.258,0.129,137
1,450,482,427,0.982,0.491,112
1,451,483,432,0.658,0.329,148
1,452,484,437,0.658,0.329,120
1,453,484,423,1.806,0.903,126
1,454,484,421,0.258,0.129,107
1,455,483,431,1.296,0.648,130
1,456,484,435,0.532,0.266,151
1,457,486,424,1.442,0.721,132
1,458,490,432,1.154,0.577,100
1,459,487,441,1.224,0.612,124
1,460,487,450,1.161,0.581,126
1,461,484,440,1.347,0.673,132
1,462,484,433,0.903,0.452,118
1,463,484,432,0.129,0.065,129
1,464,487,431,0.408,0.204,113
1,465,485,437,0.816,0.408,139
1,466,483,438,0.288,0.144,133
1,467,481,445,0.939,0.470,148
1,468,480,438,0.912,0.456,136
1,469,480,437,0.129,0.065,118
1,470,479,436,0.182,0.091,130
1,471,481,433,0.465,0.233,144
1,472,486,449,2.162,1.081,145
1,473,485,452,0.408,0.204,151
1,474,486,443,1.168,0.584,162
1,475,487,458,1.939,0.970,145
1,476,484,447,1.471,0.735,139
1,477,483,442,0.658,0.329,164
1,478,481,434,1.064,0.532,154
1,479,485,446,1.632,0.816,129
1,480,485,445,0.129,0.065,143
1,481,488,447,0.465,0.233,163
1,482,477,443,1.510,0.755,132
1,483,479,437,0.816,0.408,189
1,484,484,448,1.559,0.779,155
1,485,488,447,0.532,0.266,147
1,486,488,461,1.806,0.903,114
1,487,489,454,0.912,0.456,163
1,488,494,466,1.677,0.839,129
1,489,488,455,1.616,0.808,137
1,490,482,442,1.847,0.923,137
1,491,489,441,0.912,0.456,162
1,492,489,448,0.903,0.452,176
1,493,483,461,1.847,0.923,176
1,494,488,452,1.328,0.664,154
1,495,488,456,0.516,0.258,184
1,496,490,450,0.816,0.408,140
1,497,488,457,0.939,0.470,144
1,498,486,469,1.569,0.785,165
1,499,486,455,1.806,0.903,151
1,500,481,456,0.658,0.329,121
1,501,483,472,2.080,1.040,124
1,502,485,464,1.064,0.532,148
1,503,485,461,0.387,0.194,139
1,504,485,459,0.258,0.129,122
1,505,484,459,0.129,0.065,117
1,506,484,448,1.419,0.710,170
1,507,486,451,0.465,0.233,137
1,508,489,449,0.465,0.233,139
1,509,488,461,1.553,0.777,128
1,510,485,470,1.224,0.612,160
1,511,485,462,1.032,0.516,140
1,512,483,468,0.816,0.408,130
1,513,483,469,0.129,0.065,132
1,514,483,470,0.129,0.065,131
1,515,483,462,1.032,0.516,133
1,516,482,445,2.197,1.098,117
1,517,483,449,0.532,0.266,158
1,518,483,448,0.129,0.065,146
1,519,485,440,1.064,0.532,120
1,520,482,453,1.721,0.861,133
1,521,480,445,1.064,0.532,122
1,522,482,439,0.816,0.408,122
1,523,485,458,2.481,1.241,127
1,524,481,460,0.577,0.288,120
1,525,482,453,0.912,0.456,155
1,526,489,469,2.253,1.126,129
1,527,489,466,0.387,0.194,159
1,528,491,466,0.258,0.129,160
1,529,488,468,0.465,0.233,109
1,530,479,456,1.935,0.968,138
1,531,484,473,2.286,1.143,110
1,532,483,457,2.068,1.034,174
1,533,486,462,0.752,0.376,144
1,534,487,466,0.532,0.266,141
1,535,485,490,3.107,1.553,99
1,536,486,476,1.811,0.905,126
1,537,483,475,0.408,0.204,153
1,538,478,454,2.785,1.392,148
1,539,486,491,4.883,2.442,104
1,540,475,455,4.856,2.428,120
1,541,478,473,2.354,1.177,137
1,542,478,466,0.903,0.452,131
1,543,479,474,1.040,0.520,125
1,544,476,471,0.547,0.274,108
1,545,485,460,1.833,0.917,119
1,546,483,459,0.288,0.144,136
1,547,478,452,1.110,0.555,146
1,548,481,460,1.102,0.551,122
1,549,481,459,0.129,0.065,117
1,550,479,452,0.939,0.470,129
1,551,483,446,0.930,0.465,147
1,552,486,467,2.737,1.368,124
1,553,483,455,1.596,0.798,135
1,554,481,455,0.258,0.129,141
1,555,484,452,0.547,0.274,128
1,556,484,447,0.645,0.323,148
1,557,482,459,1.569,0.785,160
1,558,485,459,0.387,0.194,120
1,559,485,453,0.774,0.387,106
1,560,486,455,0.288,0.144,82
1,561,486,471,2.064,1.032,153
1,562,481,466,0.912,0.456,114
1,563,480,468,0.288,0.144,143
1,564,479,459,1.168,0.584,145
1,565,477,452,0.939,0.470,137
1,566,473,457,0.826,0.413,115
1,567,477,461,0.730,0.365,152
1,568,483,452,1.395,0.698,140
1,569,480,461,1.224,0.612,99
1,570,481,448,1.682,0.841,161
1,571,483,450,0.365,0.182,136
1,572,488,463,1.797,0.898,127
1,573,491,468,0.752,0.376,138
1,574,489,476,1.064,0.532,140
1,575,484,483,1.110,0.555,113
1,576,484,470,1.677,0.839,142
1,577,486,463,0.939,0.470,157
1,578,485,461,0.288,0.144,146
1,579,486,461,0.129,0.065,117
1,580,487,468,0.912,0.456,151
1,581,484,465,0.547,0.274,136
1,582,487,470,0.752,0.376,144
1,583,484,472,0.465,0.233,132
1,584,481,458,1.847,0.923,155
1,585,475,455,0.865,0.433,134
1,586,477,455,0.258,0.129,143
1,587,482,455,0.645,0.323,175
1,588,484,454,0.288,0.144,142
1,589,487,457,0.547,0.274,159
1,590,481,467,1.504,0.752,144
1,591,482,447,2.583,1.292,160
1,592,481,443,0.532,0.266,161
1,593,486,447,0.826,0.413,148
1,594,486,452,0.645,0.323,152
1,595,484,447,0.695,0.347,159
1,596,480,445,0.577,0.288,136
1,597,483,447,0.465,0.233,146
1,598,482,451,0.532,0.266,139
1,599,482,459,1.032,0.516,116
1,600,487,458,0.658,0.329,159
1,601,485,452,0.816,0.408,149
1,602,483,449,0.465,0.233,169
1,603,481,447,0.365,0.182,139
1,604,484,448,0.408,0.204,127
1,605,484,445,0.387,0.194,145
1,606,484,450,0.645,0.323,178
1,607,482,452,0.365,0.182,121
1,608,483,448,0.532,0.266,164
1,609,485,458,1.316,0.658,126
1,610,488,451,0.982,0.491,162
