particle,frame,x,y,Distance,Velocity,Pixel Value
0,1,658,302,-1.000,-1.000,85
0,2,660,300,0.365,0.182,64
0,3,627,289,4.487,2.244,9
0,4,633,290,0.785,0.392,8
0,5,634,287,0.408,0.204,79
0,6,664,299,4.168,2.084,83
0,7,660,298,0.532,0.266,92
0,8,652,302,1.154,0.577,80
0,9,664,302,1.548,0.774,73
0,10,662,301,0.288,0.144,75
0,11,658,302,0.532,0.266,78
0,12,661,302,0.387,0.194,68
0,13,660,302,0.129,0.065,78
0,14,659,301,0.182,0.091,62
0,15,659,298,0.387,0.194,55
0,16,659,304,0.774,0.387,63
0,17,659,301,0.387,0.194,65
0,18,661,301,0.258,0.129,71
0,19,660,303,0.288,0.144,80
0,20,660,301,0.258,0.129,69
0,21,660,306,0.645,0.323,78
0,22,661,302,0.532,0.266,84
0,23,661,304,0.258,0.129,81
0,24,660,302,0.288,0.144,81
0,25,660,302,0.000,0.000,86
0,26,662,302,0.258,0.129,73
0,27,658,301,0.532,0.266,74
0,28,659,300,0.182,0.091,74
0,29,659,300,0.000,0.000,59
0,30,659,303,0.387,0.194,66
0,31,659,301,0.258,0.129,86
0,32,659,301,0.000,0.000,51
0,33,659,301,0.000,0.000,52
0,34,661,300,0.288,0.144,47
0,35,660,301,0.182,0.091,46
0,36,659,302,0.182,0.091,59
0,37,659,300,0.258,0.129,49
0,38,659,300,0.000,0.000,57
0,39,660,299,0.182,0.091,52
0,40,660,299,0.000,0.000,61
0,41,659,301,0.288,0.144,72
0,42,659,301,0.000,0.000,67
0,43,659,301,0.000,0.000,70
0,44,660,302,0.182,0.091,64
0,45,660,302,0.000,0.000,77
0,46,660,303,0.129,0.065,85
0,47,660,303,0.000,0.000,84
0,48,660,303,0.000,0.000,80
0,49,660,302,0.129,0.065,86
0,50,660,302,0.000,0.000,92
0,51,660,301,0.129,0.065,86
0,52,660,299,0.258,0.129,71
0,53,659,299,0.129,0.065,77
0,54,659,300,0.129,0.065,76
0,55,660,302,0.288,0.144,80
0,56,659,303,0.182,0.091,87
0,57,658,302,0.182,0.091,75
