x,y,filename,frame,particle
380.600002288818,243.400001525879,0,0,0
380.600002288818,243.600002288818,50,1,0
374.600002288818,246.000003814697,100,2,0
375.800003051758,246.600002288818,150,3,0
374.400001525879,250.200004577637,200,4,0
373.400001525879,251.800003051758,250,5,0
376.000003814697,254.000003814697,300,6,0
374.200000762939,241.400001525879,350,7,0
372.200000762939,254.800003051758,400,8,0
373.800003051758,257.000003814697,450,9,0
368.800003051758,242,500,10,0
374.600006103516,252.200004577637,550,11,0
372.200000762939,252.600002288818,600,12,0
381,249.000003814697,650,13,0
372.000003814697,250.800003051758,700,14,0
361.800003051758,239.800003051758,750,15,0
379.600006103516,244.400001525879,800,16,0
379.600002288818,244.600002288818,850,17,0
374.800003051758,245.800003051758,900,18,0
381.800003051758,245.600002288818,950,19,0
375.600002288818,245.600002288818,1000,20,0
380.400001525879,244.400001525879,1050,21,0
375.800003051758,245.800003051758,1100,22,0
380.400001525879,245.600002288818,1150,23,0
374.600002288818,246.800003051758,1200,24,0
375.800003051758,249.000003814697,1250,25,0
379.200004577637,247.200000762939,1300,26,0
374.800003051758,248.800003051758,1350,27,0
373.400001525879,246.200000762939,1400,28,0
374.800003051758,245.400001525879,1450,29,0
374.600002288818,246.800003051758,1500,30,0
369.800003051758,246.600002288818,1550,31,0
375.600006103516,246.600002288818,1600,32,0
375.600002288818,249.000003814697,1650,33,0
373.200000762939,243.600002288818,1700,34,0
380.800003051758,249.600006103516,1750,35,0
380.600002288818,249.600002288818,1800,36,0
374.600002288818,241.200000762939,1850,37,0
380.600006103516,245.200004577637,1900,38,0
375.800003051758,243.200000762939,1950,39,0
374.400001525879,243.600002288818,2000,40,0
373.400001525879,243.600002288818,2050,41,0
372.400001525879,246.000003814697,2100,42,0
372.600002288818,238.200000762939,2150,43,0
377.400001525879,230.200000762939,2200,44,0
371.600002288818,235.400001525879,2250,45,0
380,236.800003051758,2300,46,0
379.400001525879,239.000003814697,2350,47,0
370.000003814697,240.800003051758,2400,48,0
380.200004577637,240.600002288818,2450,49,0
373.400001525879,239.400001525879,2500,50,0
379.600006103516,243.200004577637,2550,51,0
373.600002288818,247.200004577637,2600,52,0
372.400001525879,247.600002288818,2650,53,0
375.000003814697,246.400001525879,2700,54,0
369.600002288818,250.200004577637,2750,55,0
372.000003814697,245.800003051758,2800,56,0
371.400001525879,246.800003051758,2850,57,0
372.800003051758,240.600002288818,2900,58,0
375.000003814697,243.000003814697,2950,59,0
380.400001525879,246.000003814697,3000,60,0
374.600002288818,241.800003051758,3050,61,0
380.600006103516,247.600006103516,3100,62,0
379.400001525879,247.600002288818,3150,63,0
380.800003051758,245.200000762939,3200,64,0
372.200000762939,243.200000762939,3250,65,0
379.800003051758,247.200004577637,3300,66,0
374.800003051758,245.200000762939,3350,67,0
379.400001525879,248.000003814697,3400,68,0
379.600002288818,248.600002288818,3450,69,0
374.800003051758,248.600002288818,3500,70,0
379.400001525879,245.000003814697,3550,71,0
371.200000762939,246.800003051758,3600,72,0
380,245.400001525879,3650,73,0
377.000003814697,252.800003051758,3700,74,0
378.800003051758,246.600002288818,3750,75,0
371.400001525879,246.600002288818,3800,76,0
372.800003051758,245.400001525879,3850,77,0
372.600002288818,246.800003051758,3900,78,0
375.000003814697,246.600002288818,3950,79,0
379.200004577637,245.400001525879,4000,80,0
379.600002288818,246.800003051758,4050,81,0
372.400001525879,245.400001525879,4100,82,0
373.800003051758,246.800003051758,4150,83,0
380.800003051758,246.600002288818,4200,84,0
374.600002288818,249.000003814697,4250,85,0
374.600002288818,246.000003814697,4300,86,0
380.600006103516,245.400001525879,4350,87,0
379.400001525879,245.600002288818,4400,88,0
372.400001525879,240.800003051758,4450,89,0
379.800003051758,246.600006103516,4500,90,0
379.600002288818,247.800003051758,4550,91,0
374.800003051758,250.000003814697,4600,92,0
375.800003051758,269.800003051758,4650,93,0
375.600002288818,248,4700,94,0
379.200004577637,246.200000762939,4750,95,0
373.600002288818,249.000003814697,4800,96,0
371.200000762939,247.200000762939,4850,97,0
380,244.000003814697,4900,98,0
380.600002288818,244.600002288818,4950,99,0
375.800003051758,232.600002288818,5000,100,0
375.600002288818,247,5050,101,0
372.000003814697,250.000003814697,5100,102,0
371.400001525879,247.000003814697,5150,103,0
378.800003051758,247.600002288818,5200,104,0
372.600002288818,241.600002288818,5250,105,0
378.600006103516,247.600006103516,5300,106,0
373.800003051758,250.000003814697,5350,107,0
378.400001525879,248.200000762939,5400,108,0
370.200000762939,245.000003814697,5450,109,0
375.400001525879,248.000003814697,5500,110,0
390,242.600002288818,5550,111,0
