particle,frame,x,y,Distance,Velocity,Pixel Value
1,194,250,152,0.365,0.182,132
1,195,250,152,0.000,0.000,136
1,196,250,153,0.129,0.065,140
1,197,251,154,0.182,0.091,123
1,198,251,149,0.645,0.323,173
1,199,251,143,0.774,0.387,146
1,200,251,135,1.032,0.516,133
1,201,250,134,0.182,0.091,140
1,202,250,130,0.516,0.258,152
1,203,250,129,0.129,0.065,110
1,204,252,128,0.288,0.144,154
1,205,251,136,1.040,0.520,150
1,206,250,135,0.182,0.091,133
1,207,250,138,0.387,0.194,141
1,208,250,135,0.387,0.194,164
1,209,251,132,0.408,0.204,156
1,210,250,126,0.785,0.392,152
1,211,250,124,0.258,0.129,128
1,212,250,126,0.258,0.129,134
1,213,250,123,0.387,0.194,99
1,214,249,114,1.168,0.584,106
1,215,250,116,0.288,0.144,127
1,216,249,124,1.040,0.520,125
1,217,252,123,0.408,0.204,176
1,218,249,116,0.982,0.491,132
1,219,249,116,0.000,0.000,122
1,220,250,122,0.785,0.392,112
1,221,250,122,0.000,0.000,101
1,222,249,126,0.532,0.266,106
1,223,249,122,0.516,0.258,127
1,224,250,122,0.129,0.065,123
1,225,250,122,0.000,0.000,133
1,226,250,124,0.258,0.129,130
1,227,250,128,0.516,0.258,118
1,228,251,133,0.658,0.329,113
1,229,250,132,0.182,0.091,143
1,230,249,134,0.288,0.144,145
1,231,250,134,0.129,0.065,136
1,232,250,130,0.516,0.258,119
1,233,248,131,0.288,0.144,146
1,234,247,131,0.129,0.065,116
1,235,246,134,0.408,0.204,142
1,236,246,137,0.387,0.194,191
1,237,246,138,0.129,0.065,156
1,238,248,138,0.258,0.129,106
1,239,248,135,0.387,0.194,168
1,240,249,135,0.129,0.065,107
1,241,250,135,0.129,0.065,138
1,242,252,138,0.465,0.233,129
1,243,251,136,0.288,0.144,204
1,244,251,138,0.258,0.129,144
1,245,251,134,0.516,0.258,174
1,246,252,136,0.288,0.144,135
1,247,252,135,0.129,0.065,149
1,248,252,131,0.516,0.258,131
1,249,252,135,0.516,0.258,145
1,250,252,139,0.516,0.258,113
1,251,251,143,0.532,0.266,102
1,252,252,142,0.182,0.091,107
1,253,251,134,1.040,0.520,94
1,254,250,134,0.129,0.065,114
1,255,251,132,0.288,0.144,105
1,256,250,133,0.182,0.091,92
1,257,251,133,0.129,0.065,68
1,258,250,138,0.658,0.329,90
1,259,251,139,0.182,0.091,135
1,260,250,141,0.288,0.144,83
1,261,250,146,0.645,0.323,95
1,262,248,152,0.816,0.408,91
1,263,248,156,0.516,0.258,114
1,264,248,156,0.000,0.000,61
1,265,248,154,0.258,0.129,93
1,266,248,150,0.516,0.258,98
1,267,249,144,0.785,0.392,96
1,268,250,142,0.288,0.144,117
1,269,250,142,0.000,0.000,98
1,270,251,141,0.182,0.091,100
1,271,251,139,0.258,0.129,121
1,272,250,144,0.658,0.329,78
1,273,250,148,0.516,0.258,89
1,274,250,151,0.387,0.194,94
1,275,250,152,0.129,0.065,107
1,276,250,152,0.000,0.000,113
1,277,250,148,0.516,0.258,110
1,278,251,145,0.408,0.204,112
1,279,250,144,0.182,0.091,103
1,280,250,144,0.000,0.000,98
1,281,250,139,0.645,0.323,68
1,282,250,134,0.645,0.323,96
1,283,252,132,0.365,0.182,83
1,284,252,135,0.387,0.194,99
1,285,252,138,0.387,0.194,112
1,286,252,136,0.258,0.129,100
1,287,251,130,0.785,0.392,145
1,288,250,125,0.658,0.329,139
1,289,251,124,0.182,0.091,137
1,290,251,130,0.774,0.387,85
1,291,252,135,0.658,0.329,116
1,292,251,136,0.182,0.091,92
1,293,252,138,0.288,0.144,107
1,294,252,136,0.258,0.129,60
1,295,252,132,0.516,0.258,81
1,296,252,134,0.258,0.129,137
1,297,252,138,0.516,0.258,155
1,298,253,135,0.408,0.204,122
1,299,251,133,0.365,0.182,131
1,300,252,132,0.182,0.091,96
1,301,252,130,0.258,0.129,131
1,302,251,130,0.129,0.065,93
1,303,252,135,0.658,0.329,142
1,304,251,136,0.182,0.091,146
1,305,251,138,0.258,0.129,101
1,306,254,140,0.465,0.233,116
1,307,254,134,0.774,0.387,113
1,308,252,135,0.288,0.144,69
1,309,252,138,0.387,0.194,90
1,310,250,136,0.365,0.182,101
1,311,248,134,0.365,0.182,86
1,312,248,136,0.258,0.129,88
1,313,248,133,0.387,0.194,76
1,314,248,136,0.387,0.194,83
1,315,247,144,1.040,0.520,75
1,316,246,150,0.785,0.392,57
1,317,248,147,0.465,0.233,100
1,318,248,146,0.129,0.065,101
1,319,250,148,0.365,0.182,86
1,320,250,148,0.000,0.000,92
1,321,248,149,0.288,0.144,51
1,322,247,143,0.785,0.392,85
1,323,246,144,0.182,0.091,88
1,324,246,148,0.516,0.258,101
1,325,248,149,0.288,0.144,109
1,326,247,154,0.658,0.329,105
1,327,247,158,0.516,0.258,94
1,328,248,154,0.532,0.266,109
1,329,247,156,0.288,0.144,113
1,330,246,154,0.288,0.144,124
1,331,245,154,0.129,0.065,90
1,332,247,152,0.365,0.182,121
1,333,249,152,0.258,0.129,131
1,334,247,152,0.258,0.129,92
1,335,248,148,0.532,0.266,94
1,336,247,139,1.168,0.584,101
1,337,248,133,0.785,0.392,69
1,338,248,136,0.387,0.194,97
1,339,248,133,0.387,0.194,100
1,340,248,133,0.000,0.000,84
1,341,246,136,0.465,0.233,80
1,342,246,140,0.516,0.258,85
1,343,246,139,0.129,0.065,68
1,344,246,142,0.387,0.194,95
1,345,248,137,0.695,0.347,84
1,346,249,138,0.182,0.091,106
1,347,250,139,0.182,0.091,120
1,348,252,144,0.695,0.347,103
1,349,251,138,0.785,0.392,122
1,350,262,152,2.297,1.148,93
1,351,264,155,0.465,0.233,145
1,352,263,158,0.408,0.204,90
1,353,263,160,0.258,0.129,81
1,354,264,160,0.129,0.065,99
1,355,264,161,0.129,0.065,83
1,356,263,154,0.912,0.456,105
1,357,266,153,0.408,0.204,91
1,358,266,159,0.774,0.387,152
1,359,266,157,0.258,0.129,132
1,360,266,149,1.032,0.516,173
1,361,264,144,0.695,0.347,163
1,362,264,143,0.129,0.065,141
1,363,264,146,0.387,0.194,134
1,364,262,144,0.365,0.182,194
1,365,262,141,0.387,0.194,161
1,366,263,143,0.288,0.144,161
1,367,264,144,0.182,0.091,166
1,368,264,151,0.903,0.452,159
1,369,264,152,0.129,0.065,190
1,370,264,157,0.645,0.323,103
1,371,264,152,0.645,0.323,196
1,372,264,144,1.032,0.516,137
1,373,264,144,0.000,0.000,122
1,374,264,146,0.258,0.129,180
1,375,265,144,0.288,0.144,114
1,376,264,142,0.288,0.144,129
1,377,261,136,0.865,0.433,135
1,378,262,134,0.288,0.144,67
1,379,264,141,0.939,0.470,107
1,380,266,147,0.816,0.408,102
1,381,265,154,0.912,0.456,91
1,382,266,154,0.129,0.065,114
1,383,265,151,0.408,0.204,90
1,384,266,155,0.532,0.266,132
1,385,266,158,0.387,0.194,145
1,386,264,160,0.365,0.182,130
1,387,264,152,1.032,0.516,121
1,388,262,147,0.695,0.347,160
1,389,261,142,0.658,0.329,148
1,390,262,145,0.408,0.204,197
1,391,262,148,0.387,0.194,202
1,392,263,151,0.408,0.204,175
1,393,263,144,0.903,0.452,137
1,394,264,150,0.785,0.392,135
1,395,265,158,1.040,0.520,134
1,396,265,164,0.774,0.387,121
1,397,265,159,0.645,0.323,147
1,398,263,159,0.258,0.129,125
1,399,265,154,0.695,0.347,119
1,400,263,150,0.577,0.288,145
1,401,262,146,0.532,0.266,107
1,402,263,144,0.288,0.144,107
1,403,262,138,0.785,0.392,143
1,404,264,142,0.577,0.288,131
1,405,264,142,0.000,0.000,121
1,406,264,145,0.387,0.194,114
1,407,264,150,0.645,0.323,85
1,408,265,149,0.182,0.091,82
1,409,264,143,0.785,0.392,95
1,410,263,140,0.408,0.204,124
1,411,262,140,0.129,0.065,116
1,412,264,142,0.365,0.182,99
1,413,262,138,0.577,0.288,114
1,414,262,145,0.903,0.452,118
1,415,264,143,0.365,0.182,126
1,416,264,144,0.129,0.065,93
1,417,262,135,1.189,0.595,98
1,418,262,138,0.387,0.194,83
1,419,263,148,1.296,0.648,138
1,420,264,156,1.040,0.520,100
1,421,264,157,0.129,0.065,105
1,422,262,154,0.465,0.233,105
1,423,262,152,0.258,0.129,63
1,424,262,151,0.129,0.065,85
1,425,262,146,0.645,0.323,92
1,426,262,144,0.258,0.129,82
1,427,265,145,0.408,0.204,109
1,428,265,151,0.774,0.387,114
1,429,266,150,0.182,0.091,145
1,430,266,150,0.000,0.000,148
1,431,266,152,0.258,0.129,88
1,432,266,153,0.129,0.065,189
1,433,266,156,0.387,0.194,111
1,434,266,158,0.258,0.129,133
1,435,267,156,0.288,0.144,110
1,436,266,153,0.408,0.204,122
1,437,267,151,0.288,0.144,85
1,438,265,156,0.695,0.347,122
1,439,264,160,0.532,0.266,102
1,440,264,165,0.645,0.323,92
1,441,263,162,0.408,0.204,91
1,442,263,162,0.000,0.000,84
1,443,264,154,1.040,0.520,85
1,444,262,152,0.365,0.182,76
1,445,262,153,0.129,0.065,89
1,446,263,152,0.182,0.091,114
1,447,264,154,0.288,0.144,90
1,448,264,155,0.129,0.065,114
1,449,264,158,0.387,0.194,106
1,450,262,158,0.258,0.129,93
1,451,264,156,0.365,0.182,86
1,452,264,156,0.000,0.000,116
1,453,266,160,0.577,0.288,79
1,454,265,156,0.532,0.266,101
1,455,264,157,0.182,0.091,100
1,456,266,166,1.189,0.595,100
1,457,264,168,0.365,0.182,90
1,458,263,170,0.288,0.144,90
1,459,262,174,0.532,0.266,89
1,460,262,176,0.258,0.129,82
1,461,261,175,0.182,0.091,82
1,462,262,172,0.408,0.204,88
1,463,263,168,0.532,0.266,91
1,464,262,167,0.182,0.091,83
1,465,263,162,0.658,0.329,114
1,466,264,159,0.408,0.204,77
1,467,266,156,0.465,0.233,89
1,468,264,154,0.365,0.182,67
1,469,264,150,0.516,0.258,77
1,470,264,148,0.258,0.129,76
1,471,264,154,0.774,0.387,81
1,472,263,155,0.182,0.091,78
1,473,265,155,0.258,0.129,104
1,474,264,155,0.129,0.065,114
1,475,266,155,0.258,0.129,77
1,476,265,158,0.408,0.204,120
1,477,266,157,0.182,0.091,140
1,478,266,152,0.645,0.323,122
1,479,266,151,0.129,0.065,89
1,480,266,152,0.129,0.065,93
1,481,265,157,0.658,0.329,94
1,482,265,160,0.387,0.194,102
1,483,264,156,0.532,0.266,90
1,484,266,152,0.577,0.288,89
1,485,264,155,0.465,0.233,82
1,486,264,150,0.645,0.323,78
1,487,264,147,0.387,0.194,83
1,488,264,154,0.903,0.452,102
1,489,264,157,0.387,0.194,86
1,490,262,162,0.695,0.347,97
1,491,266,160,0.577,0.288,103
1,492,262,166,0.930,0.465,101
1,493,263,168,0.288,0.144,104
1,494,264,168,0.129,0.065,83
1,495,264,159,1.161,0.581,84
1,496,265,158,0.182,0.091,101
1,497,264,155,0.408,0.204,109
1,498,263,154,0.182,0.091,68
1,499,264,152,0.288,0.144,70
1,500,262,152,0.258,0.129,82
1,501,262,152,0.000,0.000,62
1,502,262,151,0.129,0.065,95
1,503,262,151,0.000,0.000,76
1,504,260,146,0.695,0.347,78
1,505,259,142,0.532,0.266,90
1,506,258,136,0.785,0.392,69
1,507,258,135,0.129,0.065,68
1,508,260,142,0.939,0.470,62
1,509,262,146,0.577,0.288,74
1,510,261,146,0.129,0.065,54
1,511,262,139,0.912,0.456,72
1,512,262,137,0.258,0.129,90
1,513,262,136,0.129,0.065,104
1,514,263,142,0.785,0.392,92
1,515,264,144,0.288,0.144,89
1,516,264,144,0.000,0.000,127
1,517,265,149,0.658,0.329,111
1,518,266,154,0.658,0.329,95
1,519,266,157,0.387,0.194,99
1,520,264,154,0.465,0.233,91
1,521,265,148,0.785,0.392,105
1,522,265,149,0.129,0.065,108
1,523,264,153,0.532,0.266,91
1,524,265,155,0.288,0.144,106
1,525,266,159,0.532,0.266,149
1,526,264,148,1.442,0.721,133
1,527,264,144,0.516,0.258,95
1,528,264,143,0.129,0.065,140
1,529,264,141,0.258,0.129,132
1,530,265,146,0.658,0.329,132
1,531,266,152,0.785,0.392,115
1,532,263,165,1.721,0.861,138
1,533,264,167,0.288,0.144,100
1,534,264,167,0.000,0.000,129
1,535,265,168,0.182,0.091,132
1,536,264,170,0.288,0.144,143
1,537,264,165,0.645,0.323,83
1,538,264,162,0.387,0.194,111
1,539,262,160,0.365,0.182,153
1,540,264,164,0.577,0.288,86
1,541,264,163,0.129,0.065,123
1,542,264,166,0.387,0.194,111
1,543,264,170,0.516,0.258,122
1,544,262,170,0.258,0.129,105
1,545,263,166,0.532,0.266,120
1,546,264,158,1.040,0.520,128
1,547,263,159,0.182,0.091,99
1,548,264,160,0.182,0.091,81
1,549,265,164,0.532,0.266,108
1,550,263,169,0.695,0.347,123
1,551,263,177,1.032,0.516,154
1,552,264,172,0.658,0.329,159
1,553,264,166,0.774,0.387,127
1,554,264,168,0.258,0.129,146
1,555,264,164,0.516,0.258,152
1,556,264,167,0.387,0.194,170
1,557,265,169,0.288,0.144,75
1,558,264,168,0.182,0.091,136
1,559,264,168,0.000,0.000,112
1,560,265,176,1.040,0.520,168
1,561,265,174,0.258,0.129,170
1,562,265,174,0.000,0.000,127
1,563,262,168,0.865,0.433,89
1,564,264,169,0.288,0.144,68
1,565,264,164,0.645,0.323,120
1,566,264,157,0.903,0.452,123
1,567,266,158,0.288,0.144,126
1,568,266,157,0.129,0.065,154
1,569,266,155,0.258,0.129,111
1,570,264,157,0.365,0.182,125
1,571,263,164,0.912,0.456,110
1,572,260,169,0.752,0.376,75
1,573,261,176,0.912,0.456,110
1,574,262,180,0.532,0.266,82
1,575,262,176,0.516,0.258,86
1,576,261,178,0.288,0.144,121
1,577,262,176,0.288,0.144,95
1,578,260,175,0.288,0.144,93
1,579,260,178,0.387,0.194,83
1,580,259,186,1.040,0.520,100
1,581,256,192,0.865,0.433,122
1,582,257,186,0.785,0.392,101
1,583,260,182,0.645,0.323,121
1,584,261,183,0.182,0.091,124
1,585,258,188,0.752,0.376,96
1,586,259,195,0.912,0.456,70
1,587,257,187,1.064,0.532,85
1,588,260,168,2.481,1.241,82
1,589,262,162,0.816,0.408,83
1,590,260,166,0.577,0.288,92
1,591,259,162,0.532,0.266,82
1,592,258,162,0.129,0.065,77
1,593,260,165,0.465,0.233,79
1,594,262,156,1.189,0.595,66
1,595,258,149,1.040,0.520,73
1,596,258,142,0.903,0.452,83
1,597,262,142,0.516,0.258,73
1,598,259,143,0.408,0.204,74
1,599,257,148,0.695,0.347,78
1,600,258,143,0.658,0.329,86
1,601,261,142,0.408,0.204,79
1,602,260,146,0.532,0.266,64
1,603,260,152,0.774,0.387,57
1,604,261,150,0.288,0.144,98
1,605,261,150,0.000,0.000,70
1,606,262,146,0.532,0.266,91
1,607,260,138,1.064,0.532,79
1,608,259,128,1.296,0.648,117
1,609,258,130,0.288,0.144,68
1,610,259,132,0.288,0.144,129
