particle,frame,x,y,Distance,Velocity,Pixel Value
1,1,441,315,-1.000,-1.000,99
1,2,444,319,0.645,0.323,196
1,3,437,330,1.682,0.841,124
1,4,437,330,0.000,0.000,100
1,5,442,307,3.036,1.518,109
1,6,452,286,3.000,1.500,47
1,7,455,287,0.408,0.204,91
1,8,465,255,4.325,2.162,159
1,9,477,276,3.120,1.560,239
1,10,476,297,2.712,1.356,156
1,11,471,286,1.559,0.779,155
1,12,471,278,1.032,0.516,206
1,13,479,276,1.064,0.532,161
1,14,473,261,2.084,1.042,146
1,15,469,262,0.532,0.266,122
1,16,470,278,2.068,1.034,202
1,17,466,297,2.505,1.252,126
1,18,458,292,1.217,0.608,132
1,19,451,294,0.939,0.470,197
1,20,446,311,2.286,1.143,129
1,21,447,338,3.485,1.743,160
1,22,443,337,0.532,0.266,154
1,23,449,328,1.395,0.698,91
1,24,457,321,1.371,0.686,168
1,25,475,295,4.079,2.040,122
1,26,464,316,3.058,1.529,188
1,27,471,298,2.491,1.246,147
1,28,471,266,4.128,2.064,174
1,29,478,283,2.372,1.186,212
1,30,477,263,2.583,1.292,143
1,31,470,264,0.912,0.456,138
1,32,462,262,1.064,0.532,235
1,33,473,288,3.642,1.821,161
1,34,468,298,1.442,0.721,182
1,35,466,287,1.442,0.721,185
1,36,467,307,2.583,1.292,109
1,37,452,320,2.561,1.280,116
1,38,467,291,4.212,2.106,95
1,39,462,262,3.796,1.898,156
1,40,470,261,1.040,0.520,184
1,41,467,261,0.387,0.194,135
1,42,478,278,2.612,1.306,121
1,43,466,292,2.379,1.189,107
1,44,467,261,4.001,2.001,162
1,45,458,270,1.642,0.821,194
1,46,456,269,0.288,0.144,118
1,47,458,270,0.288,0.144,136
1,48,456,272,0.365,0.182,175
1,49,454,277,0.695,0.347,152
1,50,460,274,0.865,0.433,112
1,51,447,304,4.218,2.109,130
1,52,451,299,0.826,0.413,113
1,53,449,309,1.316,0.658,95
1,54,454,313,0.826,0.413,135
1,55,442,338,3.577,1.789,70
1,56,448,323,2.084,1.042,74
1,57,458,304,2.770,1.385,164
1,58,461,308,0.645,0.323,131
1,59,449,303,1.677,0.839,113
1,60,436,301,1.697,0.848,130
1,61,452,302,2.068,1.034,117
1,62,453,319,2.197,1.098,174
1,63,451,314,0.695,0.347,145
1,64,461,291,3.235,1.618,110
1,65,461,291,0.000,0.000,116
1,66,463,288,0.465,0.233,146
1,67,471,267,2.899,1.449,106
1,68,468,231,4.660,2.330,108
1,69,462,254,3.066,1.533,82
1,70,461,258,0.532,0.266,87
1,71,471,277,2.770,1.385,96
1,72,470,287,1.296,0.648,96
1,73,475,296,1.328,0.664,121
1,74,457,314,3.284,1.642,179
1,75,454,316,0.465,0.233,198
1,76,455,307,1.168,0.584,176
1,77,458,312,0.752,0.376,218
1,78,460,318,0.816,0.408,107
1,79,468,310,1.459,0.730,104
1,80,466,298,1.569,0.785,123
1,81,464,279,2.465,1.232,108
1,82,467,279,0.387,0.194,90
1,83,467,275,0.516,0.258,103
1,84,467,265,1.290,0.645,90
1,85,459,270,1.217,0.608,116
