particle,frame,x,y,Distance,Velocity,Pixel Value
1,73,211,218,3.009,1.504,94
1,74,218,222,1.040,0.520,97
1,75,236,249,4.186,2.093,93
1,76,227,260,1.833,0.917,114
1,77,212,252,2.193,1.097,101
1,78,198,244,2.080,1.040,100
1,79,220,240,2.885,1.442,101
1,80,235,249,2.257,1.128,102
1,81,225,242,1.575,0.787,100
1,82,211,267,3.696,1.848,111
1,83,224,229,5.181,2.590,108
1,84,229,207,2.910,1.455,108
1,85,221,197,1.652,0.826,102
1,86,225,201,0.730,0.365,103
1,87,240,198,1.973,0.987,93
1,88,238,207,1.189,0.595,121
1,89,234,208,0.532,0.266,96
1,90,224,215,1.575,0.787,93
1,91,222,211,0.577,0.288,118
1,92,220,223,1.569,0.785,101
1,93,229,227,1.271,0.635,97
1,94,252,232,3.036,1.518,109
1,95,231,220,3.120,1.560,117
1,96,187,233,5.919,2.959,107
1,97,179,250,2.424,1.212,93
1,98,196,251,2.197,1.098,112
1,99,206,226,3.473,1.737,91
1,100,214,209,2.424,1.212,102
1,101,216,215,0.816,0.408,97
1,102,201,237,3.435,1.717,101
1,103,199,239,0.365,0.182,97
1,104,217,226,2.864,1.432,82
1,105,214,218,1.102,0.551,76
1,106,218,205,1.755,0.877,101
1,107,234,222,3.012,1.506,101
1,108,231,236,1.847,0.923,101
1,109,225,237,0.785,0.392,85
1,110,225,220,2.193,1.097,95
1,111,233,234,2.080,1.040,93
1,112,213,226,2.779,1.389,121
1,113,185,226,3.612,1.806,113
1,114,194,230,1.271,0.635,104
1,115,192,221,1.189,0.595,117
1,116,195,214,0.982,0.491,80
1,117,199,200,1.878,0.939,102
1,118,219,199,2.583,1.292,108
1,119,212,183,2.253,1.126,99
1,120,215,175,1.102,0.551,92
1,121,228,194,2.970,1.485,91
1,122,233,213,2.534,1.267,90
1,123,232,221,1.040,0.520,102
1,124,241,235,2.147,1.073,116
1,125,247,242,1.189,0.595,111
1,126,237,243,1.296,0.648,90
1,127,223,228,2.647,1.323,97
1,128,212,226,1.442,0.721,108
1,129,221,213,2.040,1.020,119
1,130,230,224,1.833,0.917,95
1,131,215,250,3.872,1.936,110
1,132,225,252,1.316,0.658,116
1,133,237,235,2.684,1.342,129
1,134,249,248,2.282,1.141,105
1,135,222,255,3.598,1.799,86
1,136,219,229,3.376,1.688,113
1,137,228,211,2.596,1.298,87
1,138,225,216,0.752,0.376,100
1,139,242,222,2.326,1.163,100
1,140,264,219,2.864,1.432,111
1,141,248,230,2.505,1.252,93
1,142,237,236,1.616,0.808,119
1,143,220,239,2.227,1.113,117
1,144,223,234,0.752,0.376,100
1,145,226,227,0.982,0.491,99
1,146,209,218,2.481,1.241,114
1,147,238,228,3.957,1.979,99
1,148,247,235,1.471,0.735,88
1,149,236,215,2.944,1.472,91
1,150,204,230,4.559,2.280,123
1,151,218,244,2.554,1.277,107
1,152,239,229,3.329,1.665,141
1,153,243,230,0.532,0.266,106
1,154,228,235,2.040,1.020,98
1,155,234,222,1.847,0.923,118
1,156,227,204,2.491,1.246,127
1,157,236,210,1.395,0.698,117
1,158,232,231,2.758,1.379,117
1,159,231,217,1.811,0.905,101
1,160,223,222,1.217,0.608,98
1,161,200,239,3.689,1.845,109
1,162,197,229,1.347,0.673,98
1,163,216,211,3.376,1.688,102
1,164,210,215,0.930,0.465,101
1,165,228,218,2.354,1.177,95
1,166,232,233,2.003,1.001,100
1,167,233,229,0.532,0.266,104
1,168,246,210,2.970,1.485,120
1,169,244,219,1.189,0.595,122
1,170,232,239,3.009,1.504,94
1,171,231,224,1.939,0.970,100
1,172,225,227,0.865,0.433,101
1,173,212,234,1.905,0.952,107
1,174,207,231,0.752,0.376,106
1,175,224,216,2.925,1.462,113
1,176,232,199,2.424,1.212,105
1,177,216,184,2.829,1.415,91
1,178,191,189,3.289,1.644,103
1,179,194,207,2.354,1.177,116
1,180,214,223,3.304,1.652,103
1,181,224,230,1.575,0.787,90
1,182,211,211,2.970,1.485,114
1,183,213,208,0.465,0.233,109
1,184,219,198,1.504,0.752,112
1,185,203,216,3.107,1.553,101
1,186,220,240,3.794,1.897,97
1,187,228,224,2.308,1.154,97
1,188,208,217,2.733,1.367,92
1,189,212,222,0.826,0.413,92
1,190,215,230,1.102,0.551,115
1,191,206,224,1.395,0.698,110
1,192,211,240,2.162,1.081,114
1,193,225,242,1.824,0.912,88
1,194,216,240,1.189,0.595,71
1,195,217,239,0.182,0.091,83
1,196,207,225,2.219,1.110,100
1,197,181,208,4.007,2.004,113
1,198,198,195,2.761,1.380,108
1,199,186,193,1.569,0.785,114
1,200,191,214,2.785,1.392,109
1,201,196,210,0.826,0.413,89
1,202,212,222,2.580,1.290,99
1,203,196,235,2.659,1.330,117
1,204,202,229,1.095,0.547,104
1,205,206,211,2.379,1.189,96
1,206,205,231,2.583,1.292,94
1,207,199,235,0.930,0.465,108
1,208,209,229,1.504,0.752,90
1,209,208,243,1.811,0.905,102
1,210,218,242,1.296,0.648,110
1,211,207,222,2.944,1.472,104
1,212,224,224,2.208,1.104,120
1,213,238,231,2.019,1.010,103
1,214,204,225,4.454,2.227,103
1,215,214,204,3.000,1.500,107
1,216,231,211,2.372,1.186,84
1,217,219,220,1.935,0.968,106
1,218,206,227,1.905,0.952,134
1,219,204,236,1.189,0.595,122
1,220,230,219,4.007,2.004,107
1,221,248,224,2.410,1.205,94
1,222,235,204,3.077,1.539,126
1,223,226,198,1.395,0.698,114
1,224,233,222,3.225,1.613,104
1,225,232,228,0.785,0.392,106
1,226,227,223,0.912,0.456,100
1,227,219,214,1.553,0.777,114
1,228,210,222,1.553,0.777,63
1,229,221,231,1.833,0.917,110
1,230,241,228,2.609,1.304,103
1,231,237,233,0.826,0.413,114
1,232,221,231,2.080,1.040,98
1,233,221,223,1.032,0.516,102
1,234,199,210,3.296,1.648,146
1,235,194,201,1.328,0.664,120
1,236,209,190,2.400,1.200,86
1,237,238,194,3.776,1.888,114
1,238,253,204,2.326,1.163,105
1,239,240,207,1.721,0.861,116
1,240,229,236,4.001,2.001,106
1,241,235,243,1.189,0.595,112
1,242,231,217,3.393,1.697,85
1,243,195,220,4.660,2.330,111
1,244,201,224,0.930,0.465,90
1,245,220,223,2.454,1.227,108
1,246,220,224,0.129,0.065,113
1,247,191,231,3.848,1.924,77
1,248,194,212,2.481,1.241,106
1,249,204,219,1.575,0.787,113
1,250,218,216,1.847,0.923,101
1,251,244,214,3.364,1.682,97
1,252,234,209,1.442,0.721,89
1,253,210,217,3.263,1.632,116
1,254,210,234,2.193,1.097,95
1,255,215,243,1.328,0.664,92
1,256,235,249,2.694,1.347,86
1,257,223,247,1.569,0.785,118
1,258,216,224,3.101,1.551,118
1,259,199,216,2.424,1.212,103
1,260,205,211,1.008,0.504,79
1,261,203,216,0.695,0.347,73
1,262,197,222,1.095,0.547,107
1,263,190,231,1.471,0.735,107
1,264,190,200,3.999,2.000,115
1,265,181,203,1.224,0.612,104
1,266,193,216,2.282,1.141,108
1,267,210,218,2.208,1.104,132
1,268,223,232,2.465,1.232,124
1,269,204,234,2.465,1.232,134
1,270,221,215,3.289,1.644,101
1,271,221,211,0.516,0.258,127
1,272,233,218,1.792,0.896,126
1,273,238,212,1.008,0.504,110
1,274,207,200,4.288,2.144,97
1,275,215,228,3.757,1.878,98
1,276,215,233,0.645,0.323,118
1,277,220,243,1.442,0.721,99
1,278,225,229,1.918,0.959,107
1,279,230,222,1.110,0.555,119
1,280,200,211,4.122,2.061,71
1,281,180,221,2.885,1.442,105
1,282,205,239,3.974,1.987,117
1,283,214,255,2.368,1.184,94
1,284,200,229,3.809,1.905,105
1,285,196,214,2.003,1.001,107
1,286,198,234,2.593,1.296,98
1,287,220,239,2.910,1.455,91
1,288,212,252,1.969,0.985,113
1,289,199,254,1.697,0.848,109
1,290,216,227,4.116,2.058,110
1,291,232,216,2.505,1.252,127
1,292,219,235,2.970,1.485,107
1,293,202,239,2.253,1.126,109
1,294,207,224,2.040,1.020,105
1,295,194,205,2.970,1.485,114
1,296,188,190,2.084,1.042,118
1,297,213,181,3.428,1.714,116
1,298,205,186,1.217,0.608,113
1,299,197,217,4.130,2.065,107
1,300,217,214,2.609,1.304,109
1,301,223,215,0.785,0.392,115
1,302,229,210,1.008,0.504,112
1,303,210,232,3.750,1.875,105
1,304,199,233,1.425,0.712,101
1,305,187,234,1.553,0.777,91
1,306,179,230,1.154,0.577,110
1,307,173,244,1.965,0.982,101
1,308,199,251,3.473,1.737,96
1,309,226,264,3.866,1.933,119
1,310,224,251,1.697,0.848,113
1,311,208,228,3.614,1.807,133
1,312,179,239,4.001,2.001,78
1,313,181,252,1.697,0.848,109
1,314,191,261,1.736,0.868,118
1,315,202,258,1.471,0.735,127
1,316,226,236,4.200,2.100,102
1,317,203,233,2.992,1.496,110
1,318,189,220,2.465,1.232,108
1,319,205,221,2.068,1.034,118
1,320,192,231,2.116,1.058,114
1,321,199,207,3.225,1.613,144
1,322,196,227,2.609,1.304,114
1,323,194,234,0.939,0.470,124
1,324,172,238,2.885,1.442,107
1,325,187,235,1.973,0.987,121
1,326,230,246,5.726,2.863,89
1,327,213,255,2.481,1.241,108
1,328,195,240,3.023,1.511,125
1,329,202,215,3.349,1.675,106
1,330,200,205,1.316,0.658,82
1,331,205,209,0.826,0.413,109
1,332,201,210,0.532,0.266,101
1,333,183,234,3.870,1.935,104
1,334,185,217,2.208,1.104,88
1,335,200,196,3.329,1.665,87
1,336,193,222,3.473,1.737,102
1,337,177,225,2.100,1.050,109
1,338,201,208,3.794,1.897,125
1,339,191,232,3.354,1.677,91
1,340,181,228,1.389,0.695,116
1,341,196,215,2.561,1.280,117
1,342,206,203,2.015,1.008,107
1,343,215,199,1.271,0.635,116
1,344,258,203,5.571,2.785,113
1,345,250,219,2.308,1.154,91
1,346,234,224,2.162,1.081,98
1,347,210,223,3.099,1.549,124
1,348,198,221,1.569,0.785,97
1,349,216,202,3.376,1.688,85
1,350,204,203,1.553,0.777,120
1,351,208,202,0.532,0.266,121
1,352,215,198,1.040,0.520,104
1,353,196,197,2.454,1.227,110
1,354,175,215,3.568,1.784,108
1,355,184,241,3.549,1.775,74
1,356,211,226,3.984,1.992,110
1,357,211,205,2.709,1.355,92
1,358,217,229,3.191,1.596,113
1,359,219,242,1.697,0.848,92
1,360,220,235,0.912,0.456,72
1,361,195,253,3.974,1.987,120
1,362,171,256,3.120,1.560,94
1,363,189,265,2.596,1.298,126
1,364,198,268,1.224,0.612,123
1,365,204,262,1.095,0.547,125
1,366,231,245,4.116,2.058,105
1,367,250,240,2.534,1.267,112
1,368,219,218,4.904,2.452,108
1,369,208,195,3.289,1.644,88
1,370,214,204,1.395,0.698,110
1,371,219,208,0.826,0.413,103
1,372,220,195,1.682,0.841,127
1,373,217,206,1.471,0.735,121
1,374,208,208,1.189,0.595,99
1,375,202,221,1.847,0.923,99
1,376,202,237,2.064,1.032,95
1,377,200,227,1.316,0.658,106
1,378,212,237,2.015,1.008,94
1,379,189,227,3.235,1.618,101
1,380,193,244,2.253,1.126,101
1,381,205,233,2.100,1.050,111
1,382,194,228,1.559,0.779,89
1,383,178,230,2.080,1.040,103
1,384,180,232,0.365,0.182,128
1,385,202,215,3.587,1.793,103
1,386,218,191,3.721,1.860,111
1,387,201,198,2.372,1.186,97
1,388,203,230,4.136,2.068,106
1,389,199,213,2.253,1.126,124
1,390,175,196,3.794,1.897,71
1,391,184,200,1.271,0.635,114
1,392,202,205,2.410,1.205,107
1,393,227,231,4.653,2.326,121
1,394,218,230,1.168,0.584,96
1,395,198,213,3.386,1.693,111
1,396,174,221,3.263,1.632,120
1,397,161,234,2.372,1.186,118
1,398,170,228,1.395,0.698,102
1,399,175,243,2.040,1.020,111
1,400,194,249,2.570,1.285,125
1,401,186,243,1.290,0.645,105
1,402,208,217,4.394,2.197,119
1,403,218,204,2.116,1.058,110
1,404,219,207,0.408,0.204,108
1,405,201,217,2.656,1.328,105
1,406,197,197,2.631,1.316,118
1,407,206,185,1.935,0.968,108
1,408,206,205,2.580,1.290,111
1,409,183,211,3.066,1.533,106
1,410,172,206,1.559,0.779,106
1,411,191,213,2.612,1.306,108
1,412,183,209,1.154,0.577,108
1,413,194,209,1.419,0.710,115
1,414,186,215,1.290,0.645,109
1,415,192,215,0.774,0.387,89
1,416,187,233,2.410,1.205,98
1,417,184,240,0.982,0.491,110
1,418,181,238,0.465,0.233,101
1,419,178,216,2.864,1.432,113
1,420,178,195,2.709,1.355,116
1,421,188,213,2.656,1.328,97
1,422,195,208,1.110,0.555,103
1,423,194,192,2.068,1.034,105
1,424,216,184,3.020,1.510,101
1,425,225,191,1.471,0.735,119
1,426,220,186,0.912,0.456,108
1,427,195,199,3.635,1.817,98
1,428,184,217,2.721,1.361,101
1,429,204,225,2.779,1.389,99
1,430,179,215,3.473,1.737,96
1,431,184,223,1.217,0.608,86
1,432,182,224,0.288,0.144,82
1,433,204,204,3.835,1.918,113
1,434,216,204,1.548,0.774,111
1,435,182,215,4.610,2.305,110
1,436,164,201,2.942,1.471,128
1,437,183,185,3.204,1.602,128
1,438,179,181,0.730,0.365,115
1,439,202,175,3.066,1.533,117
1,440,212,201,3.594,1.797,105
1,441,215,207,0.865,0.433,103
1,442,204,209,1.442,0.721,120
1,443,195,224,2.257,1.128,116
1,444,189,237,1.847,0.923,122
1,445,181,225,1.860,0.930,120
1,446,173,220,1.217,0.608,103
1,447,177,219,0.532,0.266,104
1,448,175,225,0.816,0.408,121
1,449,187,218,1.792,0.896,125
1,450,194,201,2.372,1.186,87
1,451,185,202,1.168,0.584,110
1,452,206,202,2.709,1.355,93
1,453,198,182,2.779,1.389,117
1,454,195,170,1.596,0.798,130
1,455,198,162,1.102,0.551,132
1,456,193,190,3.669,1.835,124
1,457,200,194,1.040,0.520,120
1,458,206,171,3.066,1.533,109
1,459,204,162,1.189,0.595,122
1,460,216,170,1.860,0.930,110
1,461,228,187,2.684,1.342,102
1,462,223,188,0.658,0.329,122
1,463,214,187,1.168,0.584,106
1,464,195,214,4.259,2.129,115
1,465,210,214,1.935,0.968,105
1,466,196,203,2.297,1.148,126
1,467,191,185,2.410,1.205,118
1,468,168,176,3.186,1.593,122
1,469,187,183,2.612,1.306,100
1,470,230,203,6.118,3.059,100
1,471,220,201,1.316,0.658,117
1,472,217,187,1.847,0.923,77
1,473,206,178,1.833,0.917,110
1,474,207,177,0.182,0.091,113
1,475,210,207,3.889,1.945,111
1,476,208,213,0.816,0.408,123
1,477,185,189,4.288,2.144,126
1,478,186,180,1.168,0.584,132
1,479,183,186,0.865,0.433,85
1,480,192,220,4.537,2.269,131
1,481,206,232,2.379,1.189,108
1,482,245,219,5.303,2.652,130
1,483,241,213,0.930,0.465,106
1,484,201,203,5.319,2.659,117
1,485,191,200,1.347,0.673,111
1,486,210,188,2.899,1.449,102
1,487,221,212,3.406,1.703,124
1,488,230,227,2.257,1.128,117
1,489,212,229,2.336,1.168,128
1,490,205,234,1.110,0.555,103
1,491,195,227,1.575,0.787,119
1,492,171,215,3.461,1.731,126
1,493,172,213,0.288,0.144,119
1,494,177,212,0.658,0.329,99
1,495,198,221,2.947,1.474,113
1,496,190,216,1.217,0.608,100
1,497,203,209,1.905,0.952,117
1,498,195,213,1.154,0.577,115
1,499,205,220,1.575,0.787,88
1,500,186,233,2.970,1.485,103
1,501,177,250,2.481,1.241,139
1,502,166,236,2.297,1.148,98
1,503,192,213,4.478,2.239,113
1,504,211,208,2.534,1.267,108
1,505,208,232,3.120,1.560,105
1,506,197,221,2.007,1.003,97
1,507,211,231,2.219,1.110,108
1,508,194,222,2.481,1.241,100
1,509,184,211,1.918,0.959,61
1,510,188,215,0.730,0.365,94
1,511,179,216,1.168,0.584,113
1,512,170,216,1.161,0.581,105
1,513,179,237,2.947,1.474,101
1,514,197,218,3.376,1.688,119
1,515,217,196,3.835,1.918,111
1,516,201,196,2.064,1.032,102
1,517,205,179,2.253,1.126,118
1,518,195,202,3.235,1.618,116
1,519,166,218,4.273,2.136,108
1,520,177,214,1.510,0.755,109
1,521,166,209,1.559,0.779,109
1,522,173,196,1.905,0.952,114
1,523,177,196,0.516,0.258,117
1,524,200,192,3.012,1.506,118
1,525,196,196,0.730,0.365,105
1,526,178,181,3.023,1.511,139
1,527,186,201,2.779,1.389,123
1,528,201,200,1.939,0.970,113
1,529,192,200,1.161,0.581,82
1,530,184,197,1.102,0.551,116
1,531,184,198,0.129,0.065,120
1,532,181,210,1.596,0.798,117
1,533,177,189,2.758,1.379,115
1,534,187,199,1.824,0.912,111
1,535,201,216,2.841,1.420,128
1,536,219,203,2.864,1.432,102
1,537,223,198,0.826,0.413,115
1,538,203,194,2.631,1.316,98
1,539,201,202,1.064,0.532,108
1,540,180,207,2.785,1.392,105
1,541,206,220,3.750,1.875,103
1,542,184,219,2.841,1.420,130
1,543,184,248,3.741,1.871,104
1,544,206,252,2.885,1.442,73
1,545,201,226,3.415,1.708,114
1,546,181,188,5.539,2.770,107
1,547,186,192,0.826,0.413,110
1,548,186,190,0.258,0.129,116
1,549,178,198,1.459,0.730,105
1,550,173,220,2.910,1.455,78
1,551,189,217,2.100,1.050,104
1,552,187,220,0.465,0.233,115
1,553,190,220,0.387,0.194,112
1,554,191,216,0.532,0.266,101
1,555,206,197,3.123,1.561,130
1,556,223,215,3.194,1.597,113
1,557,214,231,2.368,1.184,115
1,558,195,250,3.466,1.733,107
1,559,170,250,3.225,1.613,97
1,560,179,249,1.168,0.584,127
1,561,209,227,4.799,2.400,117
1,562,210,221,0.785,0.392,112
1,563,197,217,1.755,0.877,113
1,564,180,197,3.386,1.693,85
1,565,174,188,1.395,0.698,98
1,566,181,214,3.473,1.737,116
1,567,161,226,3.009,1.504,99
1,568,204,245,6.064,3.032,75
1,569,199,256,1.559,0.779,128
1,570,201,225,4.007,2.004,100
1,571,214,198,3.866,1.933,134
1,572,202,226,3.930,1.965,120
1,573,189,241,2.561,1.280,102
1,574,195,207,4.454,2.227,122
1,575,174,197,3.000,1.500,91
1,576,180,174,3.066,1.533,122
1,577,189,190,2.368,1.184,116
1,578,194,194,0.826,0.413,116
1,579,185,189,1.328,0.664,113
1,580,145,182,5.238,2.619,100
1,581,181,193,4.856,2.428,127
1,582,220,188,5.072,2.536,106
1,583,211,195,1.471,0.735,111
1,584,184,194,3.485,1.743,125
1,585,191,194,0.903,0.452,107
1,586,183,212,2.541,1.271,129
1,587,187,200,1.632,0.816,131
1,588,193,184,2.204,1.102,97
1,589,181,203,2.899,1.449,109
1,590,183,190,1.697,0.848,117
1,591,197,179,2.297,1.148,126
1,592,201,164,2.003,1.001,104
1,593,201,186,2.838,1.419,105
1,594,195,180,1.095,0.547,121
1,595,202,182,0.939,0.470,120
1,596,208,192,1.504,0.752,116
1,597,202,215,3.066,1.533,112
1,598,181,220,2.785,1.392,89
1,599,188,214,1.189,0.595,110
1,600,202,220,1.965,0.982,95
1,601,198,211,1.271,0.635,111
1,602,199,201,1.296,0.648,88
1,603,204,207,1.008,0.504,120
1,604,197,211,1.040,0.520,129
1,605,190,207,1.040,0.520,98
1,606,160,192,4.327,2.163,103
1,607,165,216,3.162,1.581,95
1,608,151,223,2.019,1.010,97
1,609,131,217,2.694,1.347,117
1,610,160,228,4.001,2.001,105
