particle,frame,x,y,Distance,Velocity,Pixel Value
1,1,502,335,-1.000,-1.000,57
1,2,497,316,2.534,1.267,60
1,3,503,333,2.326,1.163,53
1,4,503,338,0.645,0.323,51
1,5,502,326,1.553,0.777,43
1,6,499,322,0.645,0.323,61
1,7,498,350,3.614,1.807,58
1,8,502,368,2.379,1.189,48
1,9,501,380,1.553,0.777,52
1,10,503,366,1.824,0.912,55
1,11,504,341,3.228,1.614,48
1,12,501,333,1.102,0.551,52
1,13,504,353,2.609,1.304,46
1,14,504,353,0.000,0.000,43
1,15,501,353,0.387,0.194,59
1,16,502,337,2.068,1.034,59
1,17,503,349,1.553,0.777,40
1,18,504,328,2.712,1.356,34
1,19,505,367,5.033,2.516,51
1,20,502,390,2.992,1.496,60
1,21,500,391,0.288,0.144,48
1,22,503,383,1.102,0.551,51
1,23,500,380,0.547,0.274,43
1,24,500,364,2.064,1.032,31
1,25,502,354,1.316,0.658,52
1,26,505,343,1.471,0.735,71
1,27,504,361,2.326,1.163,56
1,28,499,360,0.658,0.329,51
1,29,502,334,3.376,1.688,54
1,30,505,336,0.465,0.233,51
1,31,505,348,1.548,0.774,58
1,32,500,338,1.442,0.721,56
1,33,506,334,0.930,0.465,55
1,34,505,350,2.068,1.034,59
1,35,505,354,0.516,0.258,54
1,36,501,366,1.632,0.816,66
1,37,504,357,1.224,0.612,58
1,38,500,339,2.379,1.189,21
1,39,501,358,2.454,1.227,53
1,40,501,355,0.387,0.194,55
1,41,499,361,0.816,0.408,52
1,42,504,361,0.645,0.323,57
1,43,504,342,2.451,1.226,44
1,44,503,342,0.129,0.065,37
1,45,503,354,1.548,0.774,43
1,46,503,338,2.064,1.032,58
1,47,503,363,3.225,1.613,38
1,48,506,338,3.248,1.624,58
1,49,505,338,0.129,0.065,47
1,50,500,334,0.826,0.413,44
1,51,503,336,0.465,0.233,69
1,52,500,369,4.275,2.137,52
1,53,500,344,3.225,1.613,37
1,54,500,333,1.419,0.710,47
1,55,498,328,0.695,0.347,59
1,56,499,326,0.288,0.144,52
1,57,498,344,2.326,1.163,53
1,58,503,369,3.289,1.644,51
1,59,503,358,1.419,0.710,28
1,60,505,366,1.064,0.532,45
1,61,502,348,2.354,1.177,45
1,62,501,314,4.388,2.194,48
1,63,496,291,3.036,1.518,37
1,64,496,303,1.548,0.774,39
1,65,498,322,2.465,1.232,47
1,66,494,297,3.266,1.633,43
1,67,501,326,3.848,1.924,38
1,68,501,320,0.774,0.387,45
1,69,504,339,2.481,1.241,48
1,70,503,334,0.658,0.329,46
1,71,502,347,1.682,0.841,41
1,72,499,301,5.947,2.973,40
1,73,502,319,2.354,1.177,33
1,74,502,319,0.000,0.000,37
1,75,505,320,0.408,0.204,44
1,76,501,312,1.154,0.577,50
1,77,490,287,3.523,1.762,62
1,78,495,312,3.289,1.644,84
1,79,499,314,0.577,0.288,53
1,80,497,312,0.365,0.182,54
1,81,500,312,0.387,0.194,43
1,82,501,327,1.939,0.970,63
1,83,501,355,3.612,1.806,54
1,84,505,352,0.645,0.323,63
1,85,509,375,3.012,1.506,52
1,86,499,392,2.544,1.272,42
1,87,503,384,1.154,0.577,40
1,88,500,387,0.547,0.274,62
1,89,508,378,1.553,0.777,48
1,90,508,377,0.129,0.065,45
1,91,504,382,0.826,0.413,58
1,92,500,375,1.040,0.520,57
1,93,505,360,2.040,1.020,74
1,94,506,334,3.356,1.678,46
1,95,502,315,2.505,1.252,66
1,96,503,360,5.806,2.903,65
1,97,504,380,2.583,1.292,47
1,98,504,373,0.903,0.452,43
1,99,505,367,0.785,0.392,50
1,100,504,348,2.454,1.227,52
1,101,504,353,0.645,0.323,55
1,102,500,367,1.878,0.939,41
1,103,478,381,3.364,1.682,33
1,104,504,358,4.478,2.239,43
1,105,501,324,4.403,2.202,51
1,106,505,351,3.521,1.761,52
1,107,505,362,1.419,0.710,54
1,108,505,368,0.774,0.387,46
1,109,504,381,1.682,0.841,51
1,110,502,391,1.316,0.658,50
1,111,503,367,3.099,1.549,54
1,112,505,352,1.952,0.976,58
1,113,501,358,0.930,0.465,70
1,114,503,357,0.288,0.144,65
1,115,502,330,3.485,1.743,61
1,116,504,308,2.850,1.425,71
1,117,502,320,1.569,0.785,37
1,118,500,339,2.465,1.232,45
1,119,505,358,2.534,1.267,48
1,120,504,354,0.532,0.266,33
1,121,505,355,0.182,0.091,46
1,122,507,332,2.978,1.489,33
1,123,503,340,1.154,0.577,42
1,124,500,351,1.471,0.735,75
1,125,502,370,2.465,1.232,40
1,126,504,344,3.364,1.682,58
1,127,501,304,5.174,2.587,49
1,128,499,316,1.569,0.785,77
1,129,505,327,1.616,0.808,65
1,130,504,360,4.259,2.129,64
1,131,507,341,2.481,1.241,53
1,132,500,329,1.792,0.896,34
1,133,498,334,0.695,0.347,55
1,134,503,340,1.008,0.504,45
1,135,503,330,1.290,0.645,26
1,136,503,322,1.032,0.516,54
1,137,506,319,0.547,0.274,49
1,138,504,341,2.850,1.425,45
1,139,504,327,1.806,0.903,49
1,140,501,338,1.471,0.735,33
1,141,501,338,0.000,0.000,29
1,142,501,335,0.387,0.194,58
1,143,501,382,6.063,3.032,54
1,144,503,364,2.336,1.168,40
1,145,504,357,0.912,0.456,74
