x,y,filename,frame,particle
229.5,228.5,00000,0,0
230.5,226.5,00050,1,0
227.5,214.5,00100,2,0
221.5,227.5,00150,3,0
235.5,215.5,00200,4,0
230.5,225.5,00250,5,0
233.5,219.5,00300,6,0
233.5,219.5,00350,7,0
234.5,214.5,00400,8,0
237.5,218.5,00450,9,0
228.5,222.5,00500,10,0
225.5,227.5,00550,11,0
221.5,215.5,00600,12,0
227.5,218.5,00650,13,0
221.5,221.5,00700,14,0
234.5,226.5,00750,15,0
232.5,225.5,00800,16,0
223.5,218.5,00850,17,0
228.5,220.5,00900,18,0
226.5,216.5,00950,19,0
219.5,228.5,01000,20,0
213.5,242.5,01050,21,0
208.5,233.5,01100,22,0
232.5,230.5,01150,23,0
230.5,230.5,01200,24,0
221.5,231.5,01250,25,0
215.5,224.5,01300,26,0
215.5,218.5,01350,27,0
211.5,218.5,01400,28,0
203.5,217.5,01450,29,0
222.5,220.5,01500,30,0
219.5,225.5,01550,31,0
225.5,232.5,01600,32,0
225.5,235.5,01650,33,0
224.5,228.5,01700,34,0
222.5,219.5,01750,35,0
226.5,225.5,01800,36,0
228.5,228.5,01850,37,0
228.5,225.5,01900,38,0
213.5,212.5,01950,39,0
214.5,209.5,02000,40,0
214.5,214.5,02050,41,0
211.5,212.5,02100,42,0
218.5,224.5,02150,43,0
224.5,227.5,02200,44,0
229.5,220.5,02250,45,0
228.5,219.5,02300,46,0
223.5,225.5,02350,47,0
223.5,227.5,02400,48,0
220.5,228.5,02450,49,0
223.5,226.5,02500,50,0
232.5,221.5,02550,51,0
235.5,217.5,02600,52,0
224.5,220.5,02650,53,0
228.5,217.5,02700,54,0
220.5,222.5,02750,55,0
216.5,221.5,02800,56,0
226.5,217.5,02850,57,0
231.5,221.5,02900,58,0
233.5,218.5,02950,59,0
233.5,216.5,03000,60,0
236.5,215.5,03050,61,0
230.5,204.5,03100,62,0
226.5,207.5,03150,63,0
226.5,220.5,03200,64,0
232.5,230.5,03250,65,0
233.5,226.5,03300,66,0
238.5,226.5,03350,67,0
235.5,222.5,03400,68,0
223.5,223.5,03450,69,0
216.5,217.5,03500,70,0
219.5,223.5,03550,71,0
234.5,221.5,03600,72,0
240.5,221.5,03650,73,0
225.5,216.5,03700,74,0
220.5,219.5,03750,75,0
227.5,227.5,03800,76,0
224.5,225.5,03850,77,0
222.5,230.5,03900,78,0
219.5,232.5,03950,79,0
222.5,233.5,04000,80,0
236.5,236.5,04050,81,0
240.5,233.5,04100,82,0
225.5,234.5,04150,83,0
222.5,226.5,04200,84,0
219.5,220.5,04250,85,0
217.5,225.5,04300,86,0
224.5,225.5,04350,87,0
229.5,219.5,04400,88,0
227.5,224.5,04450,89,0
222.5,217.5,04500,90,0
224.5,220.5,04550,91,0
227.5,220.5,04600,92,0
227.5,231.5,04650,93,0
211.5,222.5,04700,94,0
208.5,226.5,04750,95,0
206.5,214.5,04800,96,0
205.5,211.5,04850,97,0
217.5,211.5,04900,98,0
224.5,222.5,04950,99,0
214.5,232.5,05000,100,0
214.5,225.5,05050,101,0
214.5,219.5,05100,102,0
221.5,218.5,05150,103,0
227.5,217.5,05200,104,0
227.5,221.5,05250,105,0
226.5,223.5,05300,106,0
234.5,218.5,05350,107,0
233.5,220.5,05400,108,0
226.5,225.5,05450,109,0
223.5,215.5,05500,110,0
231.5,218.5,05550,111,0
227.5,212.5,05600,112,0
217.5,220.5,05650,113,0
217.5,225.5,05700,114,0
221.5,223.5,05750,115,0
224.5,227.5,05800,116,0
217.5,227.5,05850,117,0
221.5,234.5,05900,118,0
225.5,233.5,05950,119,0
