x,y,filename,frame,particle
275,265,0,0,0
274.800003051758,264.800003051758,50,1,0
272.600002288818,265.000003814697,100,2,0
271.800003051758,264.800003051758,150,3,0
274.400001525879,268.600002288818,200,4,0
272.600002288818,266.600002288818,250,5,0
274.200000762939,267.000003814697,300,6,0
270.200000762939,268.000003814697,350,7,0
267.400001525879,270.200000762939,400,8,0
266.800003051758,269.800003051758,450,9,0
275.400001525879,268.800003051758,500,10,0
270,267.800003051758,550,11,0
267.400001525879,265.600002288818,600,12,0
275.200000762939,264.800003051758,650,13,0
271.200000762939,265.000003814697,700,14,0
269.600002288818,262.400001525879,750,15,0
268.800003051758,260.600002288818,800,16,0
271.400001525879,261.000003814697,850,17,0
269.600002288818,257.200000762939,900,18,0
271.200000762939,259.200000762939,950,19,0
272.000003814697,256.400001525879,1000,20,0
271.800003051758,255.800003051758,1050,21,0
275.600002288818,256.000003814697,1100,22,0
271.200000762939,255.800003051758,1150,23,0
274.400001525879,254.800003051758,1200,24,0
275.000003814697,255.000003814697,1250,25,0
272.400001525879,251.200000762939,1300,26,0
275.400001525879,250.800003051758,1350,27,0
271.200000762939,247.400001525879,1400,28,0
270.800003051758,248.000003814697,1450,29,0
269.800003051758,247.800003051758,1500,30,0
271.200000762939,250.400001525879,1550,31,0
272.000003814697,247.400001525879,1600,32,0
268.200000762939,248.000003814697,1650,33,0
270.200000762939,247.800003051758,1700,34,0
273.400001525879,245.600002288818,1750,35,0
268,248.400001525879,1800,36,0
272.600002288818,247.800003051758,1850,37,0
276.600002288818,244.400001525879,1900,38,0
268.600002288818,249.800003051758,1950,39,0
276.200000762939,247.600002288818,2000,40,0
269.800003051758,249.200000762939,2050,41,0
267.600002288818,248.800003051758,2100,42,0
269.200000762939,249.000003814697,2150,43,0
270.000003814697,250.000003814697,2200,44,0
271.000003814697,251.000003814697,2250,45,0
270.800003051758,250.800003051758,2300,46,0
275.800003051758,251.000003814697,2350,47,0
270,252.000003814697,2400,48,0
274.600002288818,254.200000762939,2450,49,0
269,256.200000762939,2500,50,0
271.200000762939,258.200000762939,2550,51,0
270.800003051758,257.800003051758,2600,52,0
267.400001525879,255.600002288818,2650,53,0
275.200000762939,257.200000762939,2700,54,0
271.200000762939,256.800003051758,2750,55,0
269.600002288818,254.600002288818,2800,56,0
274.800003051758,257.400001525879,2850,57,0
279.800003051758,256.800003051758,2900,58,0
266.800003051758,253.400001525879,2950,59,0
276,259,3000,60,0
276,262,3050,61,0
278,263,3100,62,0
276,272,3150,63,0
272,281,3200,64,0
273,278,3250,65,0
273,281,3300,66,0
272,283,3350,67,0
273,282,3400,68,0
273,281,3450,69,0
272,276,3500,70,0
274,271,3550,71,0
274,268,3600,72,0
276,267,3650,73,0
276,264,3700,74,0
276,264,3750,75,0
276,262,3800,76,0
276,260,3850,77,0
276,262,3900,78,0
276,260,3950,79,0
276,260,4000,80,0
277,259,4050,81,0
276,257,4100,82,0
276,258,4150,83,0
276,260,4200,84,0
275,261,4250,85,0
276,260,4300,86,0
275,256,4350,87,0
275,258,4400,88,0
275,255,4450,89,0
275,253,4500,90,0
273,255,4550,91,0
275,253,4600,92,0
275,249,4650,93,0
275,253,4700,94,0
276,256,4750,95,0
277,253,4800,96,0
277,254,4850,97,0
276,255,4900,98,0
275,259,4950,99,0
275,267,5000,100,0
276,272,5050,101,0
273,277,5100,102,0
272,276,5150,103,0
273,269,5200,104,0
274,266,5250,105,0
275,266,5300,106,0
273,264,5350,107,0
275,264,5400,108,0
275,259,5450,109,0
276,259,5500,110,0
276,260,5550,111,0
278,254,5600,112,0
278,255,5650,113,0
276,256,5700,114,0
276,252,5750,115,0
275,248,5800,116,0
275,241,5850,117,0
275,239,5900,118,0
274,243,5950,119,0
275,241,6000,120,0
276,240,6050,121,0
276,243,6100,122,0
277,244,6150,123,0
279,245,6200,124,0
277,248,6250,125,0
277,251,6300,126,0
277,252,6350,127,0
277,251,6400,128,0
276,251,6450,129,0
278,254,6500,130,0
278,256,6550,131,0
278,255,6600,132,0
277,256,6650,133,0
277,259,6700,134,0
276,260,6750,135,0
276,259,6800,136,0
277,259,6850,137,0
276,260,6900,138,0
276,262,6950,139,0
276,260,7000,140,0
276,261,7050,141,0
276,264,7100,142,0
278,261,7150,143,0
277,259,7200,144,0
277,257,7250,145,0
276,257,7300,146,0
276,256,7350,147,0
276,260,7400,148,0
277,260,7450,149,0
276,257,7500,150,0
275,253,7550,151,0
276,253,7600,152,0
276,254,7650,153,0
276,255,7700,154,0
277,255,7750,155,0
276,255,7800,156,0
276,254,7850,157,0
278,252,7900,158,0
279,252,7950,159,0
279,251,8000,160,0
280,251,8050,161,0
281,251,8100,162,0
282,256,8150,163,0
281,256,8200,164,0
279,258,8250,165,0
280,257,8300,166,0
281,259,8350,167,0
281,261,8400,168,0
