x,y,filename,frame,particle
508.5,509.5,55400,209,0
507.5,511.5,55401,210,0
509.5,511.5,55402,211,0
508.5,512.5,55403,212,0
508.5,512.5,55404,213,0
512.5,513.5,55405,214,0
508.5,513.5,55406,215,0
511.5,513.5,55407,216,0
511.5,513.5,55408,217,0
510.5,512.5,55409,218,0
510.5,512.5,55410,219,0
511.5,513.5,55411,220,0
511.5,512.5,55412,221,0
511.5,513.5,55413,222,0
510.5,515.5,55414,223,0
509.5,514.5,55415,224,0
510.5,513.5,55416,225,0
511.5,512.5,55417,226,0
511.5,513.5,55418,227,0
511.5,512.5,55419,228,0
506.5,517.5,55420,229,0
510.5,513.5,55421,230,0
511.5,513.5,55422,231,0
509.5,512.5,55423,232,0
508.5,512.5,55424,233,0
510.5,513.5,55425,234,0
512.5,512.5,55426,235,0
510.5,512.5,55427,236,0
508.5,515.5,55428,237,0
509.5,512.5,55429,238,0
509.5,515.5,55430,239,0
508.5,516.5,55431,240,0
509.5,514.5,55432,241,0
508.5,516.5,55433,242,0
508.5,513.5,55434,243,0
507.5,513.5,55435,244,0
507.5,514.5,55436,245,0
502.5,516.5,55437,246,0
510.5,514.5,55438,247,0
504.5,520.5,55439,248,0
510.5,516.5,55440,249,0
507.5,516.5,55441,250,0
507.5,517.5,55442,251,0
508.5,517.5,55443,252,0
508.5,517.5,55444,253,0
507.5,518.5,55445,254,0
501.5,522.5,55446,255,0
508.5,518.5,55447,256,0
507.5,521.5,55448,257,0
506.5,518.5,55449,258,0
508.5,519.5,55450,259,0
508.5,519.5,55451,260,0
507.5,520.5,55452,261,0
508.5,519.5,55453,262,0
510.5,518.5,55454,263,0
507.5,518.5,55455,264,0
507.5,519.5,55456,265,0
506.5,518.5,55457,266,0
505.5,518.5,55458,267,0
503.5,523.5,55459,268,0
508.5,518.5,55460,269,0
503.5,523.5,55461,270,0
507.5,519.5,55462,271,0
507.5,518.5,55463,272,0
508.5,519.5,55464,273,0
505.5,519.5,55465,274,0
507.5,519.5,55466,275,0
506.5,519.5,55467,276,0
506.5,518.5,55468,277,0
506.5,518.5,55469,278,0
504.5,518.5,55470,279,0
506.5,520.5,55471,280,0
508.5,518.5,55472,281,0
507.5,519.5,55473,282,0
507.5,520.5,55474,283,0
506.5,520.5,55475,284,0
506.5,519.5,55476,285,0
506.5,519.5,55477,286,0
504.5,522.5,55478,287,0
505.5,520.5,55479,288,0
503.5,520.5,55480,289,0
505.5,521.5,55481,290,0
504.5,521.5,55482,291,0
505.5,520.5,55483,292,0
506.5,521.5,55484,293,0
505.5,521.5,55485,294,0
506.5,521.5,55486,295,0
506.5,520.5,55487,296,0
504.5,522.5,55488,297,0
503.5,520.5,55489,298,0
504.5,521.5,55490,299,0
503.5,522.5,55491,300,0
503.5,520.5,55492,301,0
504.5,521.5,55493,302,0
503.5,520.5,55494,303,0
504.5,523.5,55495,304,0
505.5,522.5,55496,305,0
503.5,520.5,55497,306,0
505.5,522.5,55498,307,0
504.5,521.5,55499,308,0
505.5,522.5,55500,309,0
505.5,522.5,55501,310,0
505.5,522.5,55502,311,0
505.5,522.5,55503,312,0
506.5,522.5,55504,313,0
505.5,524.5,55505,314,0
504.5,521.5,55506,315,0
505.5,523.5,55507,316,0
504.5,521.5,55508,317,0
505.5,522.5,55509,318,0
503.5,523.5,55510,319,0
506.5,523.5,55511,320,0
506.5,523.5,55512,321,0
505.5,522.5,55513,322,0
503.5,523.5,55514,323,0
505.5,522.5,55515,324,0
503.5,522.5,55516,325,0
505.5,522.5,55517,326,0
505.5,523.5,55518,327,0
505.5,523.5,55519,328,0
503.5,523.5,55520,329,0
506.5,523.5,55521,330,0
505.5,524.5,55522,331,0
505.5,523.5,55523,332,0
505.5,524.5,55524,333,0
504.5,522.5,55525,334,0
505.5,524.5,55526,335,0
503.5,522.5,55527,336,0
505.5,524.5,55528,337,0
503.5,523.5,55529,338,0
505.5,523.5,55530,339,0
504.5,523.5,55531,340,0
504.5,524.5,55532,341,0
505.5,524.5,55533,342,0
504.5,524.5,55534,343,0
505.5,524.5,55535,344,0
504.5,527.5,55536,345,0
503.5,525.5,55537,346,0
504.5,527.5,55538,347,0
504.5,526.5,55539,348,0
505.5,525.5,55540,349,0
503.5,526.5,55541,350,0
506.5,525.5,55542,351,0
506.5,525.5,55543,352,0
505.5,525.5,55544,353,0
504.5,525.5,55545,354,0
504.5,527.5,55546,355,0
503.5,528.5,55547,356,0
505.5,526.5,55548,357,0
504.5,525.5,55549,358,0
506.5,526.5,55550,359,0
504.5,528.5,55551,360,0
505.5,526.5,55552,361,0
506.5,527.5,55553,362,0
505.5,527.5,55554,363,0
504.5,526.5,55555,364,0
505.5,527.5,55556,365,0
504.5,529.5,55557,366,0
505.5,527.5,55558,367,0
504.5,527.5,55559,368,0
505.5,529.5,55560,369,0
505.5,528.5,55561,370,0
505.5,528.5,55562,371,0
505.5,529.5,55563,372,0
506.5,527.5,55564,373,0
505.5,527.5,55565,374,0
505.5,528.5,55566,375,0
504.5,528.5,55567,376,0
506.5,528.5,55568,377,0
507.5,528.5,55569,378,0
507.5,528.5,55570,379,0
506.5,530.5,55571,380,0
507.5,528.5,55572,381,0
506.5,529.5,55573,382,0
506.5,526.5,55574,383,0
509.5,529.5,55575,384,0
507.5,528.5,55576,385,0
505.5,529.5,55577,386,0
508.5,530.5,55578,387,0
507.5,530.5,55579,388,0
508.5,529.5,55580,389,0
507.5,530.5,55581,390,0
509.5,529.5,55582,391,0
509.5,529.5,55583,392,0
509.5,530.5,55584,393,0
507.5,529.5,55585,394,0
508.5,530.5,55586,395,0
512.5,530.5,55587,396,0
510.5,530.5,55588,397,0
509.5,530.5,55589,398,0
510.5,531.5,55590,399,0
509.5,529.5,55591,400,0
507.5,531.5,55592,401,0
508.5,532.5,55593,402,0
510.5,530.5,55594,403,0
516.5,532.5,55595,404,0
508.5,531.5,55596,405,0
510.5,531.5,55597,406,0
509.5,531.5,55598,407,0
510.5,533.5,55599,408,0
507.5,532.5,55600,409,0
512.5,530.5,55601,410,0
510.5,532.5,55602,411,0
511.5,532.5,55603,412,0
511.5,531.5,55604,413,0
508.5,531.5,55605,414,0
511.5,531.5,55606,415,0
511.5,531.5,55607,416,0
512.5,532.5,55608,417,0
512.5,531.5,55609,418,0
510.5,531.5,55610,419,0
512.5,532.5,55611,420,0
512.5,531.5,55612,421,0
512.5,531.5,55613,422,0
512.5,533.5,55614,423,0
513.5,532.5,55615,424,0
513.5,531.5,55616,425,0
513.5,532.5,55617,426,0
511.5,531.5,55618,427,0
510.5,531.5,55619,428,0
513.5,531.5,55620,429,0
514.5,531.5,55621,430,0
511.5,532.5,55622,431,0
510.5,531.5,55623,432,0
512.5,532.5,55624,433,0
513.5,530.5,55625,434,0
513.5,532.5,55626,435,0
518.5,530.5,55627,436,0
512.5,531.5,55628,437,0
514.5,529.5,55629,438,0
514.5,530.5,55630,439,0
514.5,528.5,55631,440,0
515.5,530.5,55632,441,0
514.5,530.5,55633,442,0
513.5,530.5,55634,443,0
514.5,529.5,55635,444,0
514.5,532.5,55636,445,0
514.5,527.5,55637,446,0
514.5,529.5,55638,447,0
515.5,529.5,55639,448,0
514.5,528.5,55640,449,0
512.5,527.5,55641,450,0
514.5,529.5,55642,451,0
514.5,526.5,55643,452,0
514.5,526.5,55644,453,0
515.5,529.5,55645,454,0
514.5,528.5,55646,455,0
514.5,531.5,55647,456,0
516.5,529.5,55648,457,0
513.5,527.5,55649,458,0
514.5,529.5,55650,459,0
511.5,523.5,55651,460,0
514.5,528.5,55652,461,0
511.5,528.5,55653,462,0
514.5,528.5,55654,463,0
516.5,528.5,55655,464,0
515.5,528.5,55656,465,0
514.5,528.5,55657,466,0
514.5,527.5,55658,467,0
513.5,530.5,55659,468,0
512.5,529.5,55660,469,0
514.5,527.5,55661,470,0
513.5,527.5,55662,471,0
514.5,528.5,55663,472,0
513.5,527.5,55664,473,0
511.5,527.5,55665,474,0
513.5,527.5,55666,475,0
512.5,528.5,55667,476,0
513.5,526.5,55668,477,0
512.5,525.5,55669,478,0
510.5,527.5,55670,479,0
513.5,527.5,55671,480,0
513.5,527.5,55672,481,0
515.5,526.5,55673,482,0
513.5,527.5,55674,483,0
513.5,526.5,55675,484,0
513.5,526.5,55676,485,0
511.5,526.5,55677,486,0
507.5,528.5,55678,487,0
512.5,525.5,55679,488,0
513.5,526.5,55680,489,0
512.5,525.5,55681,490,0
512.5,525.5,55682,491,0
511.5,524.5,55683,492,0
511.5,524.5,55684,493,0
512.5,523.5,55685,494,0
511.5,526.5,55686,495,0
511.5,524.5,55687,496,0
512.5,525.5,55688,497,0
511.5,527.5,55689,498,0
511.5,525.5,55690,499,0
510.5,526.5,55691,500,0
512.5,522.5,55692,501,0
511.5,526.5,55693,502,0
510.5,522.5,55694,503,0
509.5,525.5,55695,504,0
511.5,524.5,55696,505,0
509.5,525.5,55697,506,0
510.5,523.5,55698,507,0
506.5,516.5,55699,508,0
511.5,523.5,55700,509,0
509.5,524.5,55701,510,0
510.5,522.5,55702,511,0
509.5,523.5,55703,512,0
510.5,523.5,55704,513,0
509.5,523.5,55705,514,0
507.5,524.5,55706,515,0
509.5,521.5,55707,516,0
512.5,523.5,55708,517,0
508.5,521.5,55709,518,0
509.5,523.5,55710,519,0
510.5,523.5,55711,520,0
510.5,523.5,55712,521,0
507.5,522.5,55713,522,0
509.5,522.5,55714,523,0
509.5,524.5,55715,524,0
510.5,523.5,55716,525,0
510.5,522.5,55717,526,0
509.5,522.5,55718,527,0
508.5,524.5,55719,528,0
510.5,522.5,55720,529,0
510.5,525.5,55721,530,0
510.5,522.5,55722,531,0
509.5,522.5,55723,532,0
510.5,521.5,55724,533,0
511.5,519.5,55725,534,0
510.5,521.5,55726,535,0
511.5,519.5,55727,536,0
509.5,521.5,55728,537,0
508.5,519.5,55729,538,0
510.5,521.5,55730,539,0
510.5,521.5,55731,540,0
511.5,520.5,55732,541,0
510.5,518.5,55733,542,0
510.5,518.5,55734,543,0
510.5,520.5,55735,544,0
510.5,522.5,55736,545,0
510.5,521.5,55737,546,0
510.5,520.5,55738,547,0
509.5,519.5,55739,548,0
509.5,522.5,55740,549,0
508.5,526.5,55741,550,0
509.5,522.5,55742,551,0
510.5,520.5,55743,552,0
511.5,520.5,55744,553,0
511.5,521.5,55745,554,0
511.5,520.5,55746,555,0
510.5,520.5,55747,556,0
509.5,521.5,55748,557,0
510.5,520.5,55749,558,0
510.5,520.5,55750,559,0
510.5,518.5,55751,560,0
510.5,521.5,55752,561,0
510.5,521.5,55753,562,0
510.5,522.5,55754,563,0
510.5,521.5,55755,564,0
509.5,523.5,55756,565,0
508.5,522.5,55757,566,0
509.5,520.5,55758,567,0
510.5,520.5,55759,568,0
509.5,523.5,55760,569,0
508.5,526.5,55761,570,0
510.5,520.5,55762,571,0
508.5,523.5,55763,572,0
509.5,523.5,55764,573,0
509.5,521.5,55765,574,0
509.5,521.5,55766,575,0
510.5,521.5,55767,576,0
509.5,520.5,55768,577,0
509.5,522.5,55769,578,0
506.5,522.5,55770,579,0
509.5,523.5,55771,580,0
508.5,522.5,55772,581,0
508.5,522.5,55773,582,0
509.5,521.5,55774,583,0
509.5,523.5,55775,584,0
507.5,520.5,55776,585,0
508.5,520.5,55777,586,0
506.5,521.5,55778,587,0
509.5,523.5,55779,588,0
509.5,523.5,55780,589,0
509.5,522.5,55781,590,0
508.5,525.5,55782,591,0
508.5,525.5,55783,592,0
506.5,523.5,55784,593,0
509.5,525.5,55785,594,0
508.5,523.5,55786,595,0
507.5,524.5,55787,596,0
509.5,524.5,55788,597,0
508.5,523.5,55789,598,0
507.5,525.5,55790,599,0
508.5,525.5,55791,600,0
507.5,525.5,55792,601,0
508.5,525.5,55793,602,0
508.5,525.5,55794,603,0
506.5,524.5,55795,604,0
508.5,527.5,55796,605,0
506.5,526.5,55797,606,0
508.5,527.5,55798,607,0
507.5,528.5,55799,608,0
510.5,528.5,55800,609,0
508.5,528.5,55801,610,0
507.5,529.5,55802,611,0
507.5,531.5,55803,612,0
506.5,528.5,55804,613,0
508.5,530.5,55805,614,0
508.5,532.5,55806,615,0
509.5,530.5,55807,616,0
510.5,533.5,55808,617,0
508.5,532.5,55809,618,0
509.5,531.5,55810,619,0
507.5,532.5,55811,620,0
510.5,532.5,55812,621,0
509.5,531.5,55813,622,0
510.5,532.5,55814,623,0
509.5,533.5,55815,624,0
509.5,533.5,55816,625,0
508.5,531.5,55817,626,0
510.5,533.5,55818,627,0
510.5,534.5,55819,628,0
509.5,534.5,55820,629,0
508.5,532.5,55821,630,0
509.5,532.5,55822,631,0
511.5,533.5,55823,632,0
508.5,533.5,55824,633,0
509.5,534.5,55825,634,0
509.5,534.5,55826,635,0
510.5,536.5,55827,636,0
511.5,533.5,55828,637,0
511.5,534.5,55829,638,0
511.5,534.5,55830,639,0
512.5,533.5,55831,640,0
510.5,533.5,55832,641,0
510.5,533.5,55833,642,0
511.5,535.5,55834,643,0
516.5,533.5,55835,644,0
511.5,532.5,55836,645,0
513.5,534.5,55837,646,0
512.5,533.5,55838,647,0
513.5,534.5,55839,648,0
512.5,531.5,55840,649,0
514.5,532.5,55841,650,0
513.5,533.5,55842,651,0
515.5,533.5,55843,652,0
514.5,532.5,55844,653,0
513.5,530.5,55845,654,0
515.5,533.5,55846,655,0
513.5,534.5,55847,656,0
513.5,532.5,55848,657,0
514.5,533.5,55849,658,0
514.5,529.5,55850,659,0
513.5,531.5,55851,660,0
514.5,529.5,55852,661,0
514.5,531.5,55853,662,0
513.5,532.5,55854,663,0
512.5,529.5,55855,664,0
514.5,531.5,55856,665,0
515.5,530.5,55857,666,0
513.5,529.5,55858,667,0
513.5,532.5,55859,668,0
513.5,532.5,55860,669,0
514.5,530.5,55861,670,0
516.5,529.5,55862,671,0
515.5,530.5,55863,672,0
514.5,531.5,55864,673,0
514.5,530.5,55865,674,0
515.5,530.5,55866,675,0
513.5,530.5,55867,676,0
513.5,530.5,55868,677,0
515.5,530.5,55869,678,0
516.5,530.5,55870,679,0
515.5,529.5,55871,680,0
513.5,529.5,55872,681,0
513.5,530.5,55873,682,0
514.5,531.5,55874,683,0
515.5,529.5,55875,684,0
515.5,530.5,55876,685,0
513.5,527.5,55877,686,0
514.5,528.5,55878,687,0
518.5,528.5,55879,688,0
514.5,528.5,55880,689,0
516.5,528.5,55881,690,0
514.5,528.5,55882,691,0
514.5,528.5,55883,692,0
514.5,527.5,55884,693,0
518.5,528.5,55885,694,0
514.5,527.5,55886,695,0
513.5,528.5,55887,696,0
512.5,526.5,55888,697,0
511.5,526.5,55889,698,0
513.5,527.5,55890,699,0
512.5,527.5,55891,700,0
510.5,526.5,55892,701,0
513.5,527.5,55893,702,0
512.5,527.5,55894,703,0
511.5,527.5,55895,704,0
513.5,526.5,55896,705,0
510.5,525.5,55897,706,0
512.5,526.5,55898,707,0
511.5,524.5,55899,708,0
512.5,525.5,55900,709,0
509.5,525.5,55901,710,0
509.5,524.5,55902,711,0
510.5,524.5,55903,712,0
509.5,524.5,55904,713,0
511.5,524.5,55905,714,0
510.5,522.5,55906,715,0
512.5,523.5,55907,716,0
509.5,523.5,55908,717,0
510.5,523.5,55909,718,0
509.5,526.5,55910,719,0
508.5,522.5,55911,720,0
509.5,524.5,55912,721,0
507.5,525.5,55913,722,0
509.5,525.5,55914,723,0
508.5,526.5,55915,724,0
509.5,524.5,55916,725,0
508.5,527.5,55917,726,0
508.5,525.5,55918,727,0
506.5,524.5,55919,728,0
508.5,525.5,55920,729,0
506.5,523.5,55921,730,0
505.5,523.5,55922,731,0
506.5,526.5,55923,732,0
507.5,524.5,55924,733,0
506.5,524.5,55925,734,0
503.5,524.5,55926,735,0
504.5,524.5,55927,736,0
505.5,524.5,55928,737,0
506.5,523.5,55929,738,0
504.5,524.5,55930,739,0
504.5,524.5,55931,740,0
506.5,523.5,55932,741,0
506.5,526.5,55933,742,0
506.5,524.5,55934,743,0
504.5,524.5,55935,744,0
506.5,525.5,55936,745,0
504.5,523.5,55937,746,0
505.5,524.5,55938,747,0
507.5,523.5,55939,748,0
507.5,523.5,55940,749,0
504.5,522.5,55941,750,0
504.5,523.5,55942,751,0
505.5,523.5,55943,752,0
506.5,523.5,55944,753,0
507.5,523.5,55945,754,0
506.5,525.5,55946,755,0
506.5,523.5,55947,756,0
504.5,522.5,55948,757,0
505.5,525.5,55949,758,0
504.5,524.5,55950,759,0
506.5,523.5,55951,760,0
505.5,524.5,55952,761,0
504.5,525.5,55953,762,0
505.5,523.5,55954,763,0
505.5,522.5,55955,764,0
506.5,524.5,55956,765,0
507.5,523.5,55957,766,0
505.5,525.5,55958,767,0
504.5,523.5,55959,768,0
503.5,525.5,55960,769,0
503.5,525.5,55961,770,0
505.5,525.5,55962,771,0
505.5,525.5,55963,772,0
504.5,525.5,55964,773,0
504.5,523.5,55965,774,0
505.5,525.5,55966,775,0
505.5,527.5,55967,776,0
505.5,524.5,55968,777,0
503.5,524.5,55969,778,0
505.5,526.5,55970,779,0
504.5,527.5,55971,780,0
504.5,527.5,55972,781,0
505.5,525.5,55973,782,0
505.5,525.5,55974,783,0
505.5,525.5,55975,784,0
504.5,527.5,55976,785,0
506.5,528.5,55977,786,0
506.5,526.5,55978,787,0
504.5,528.5,55979,788,0
507.5,528.5,55980,789,0
507.5,527.5,55981,790,0
506.5,528.5,55982,791,0
507.5,527.5,55983,792,0
507.5,528.5,55984,793,0
507.5,528.5,55985,794,0
506.5,528.5,55986,795,0
506.5,528.5,55987,796,0
507.5,527.5,55988,797,0
504.5,528.5,55989,798,0
506.5,528.5,55990,799,0
507.5,527.5,55991,800,0
505.5,526.5,55992,801,0
505.5,527.5,55993,802,0
507.5,527.5,55994,803,0
508.5,528.5,55995,804,0
505.5,526.5,55996,805,0
506.5,528.5,55997,806,0
505.5,528.5,55998,807,0
504.5,528.5,55999,808,0
507.5,527.5,56000,809,0
506.5,530.5,56001,810,0
505.5,526.5,56002,811,0
506.5,527.5,56003,812,0
507.5,527.5,56004,813,0
506.5,528.5,56005,814,0
506.5,527.5,56006,815,0
507.5,527.5,56007,816,0
505.5,526.5,56008,817,0
507.5,527.5,56009,818,0
505.5,529.5,56010,819,0
505.5,528.5,56011,820,0
507.5,527.5,56012,821,0
507.5,527.5,56013,822,0
506.5,529.5,56014,823,0
506.5,527.5,56015,824,0
506.5,527.5,56016,825,0
507.5,527.5,56017,826,0
505.5,528.5,56018,827,0
504.5,528.5,56019,828,0
505.5,529.5,56020,829,0
507.5,528.5,56021,830,0
506.5,527.5,56022,831,0
505.5,530.5,56023,832,0
504.5,528.5,56024,833,0
506.5,529.5,56025,834,0
505.5,528.5,56026,835,0
504.5,528.5,56027,836,0
505.5,529.5,56028,837,0
505.5,530.5,56029,838,0
504.5,531.5,56030,839,0
507.5,530.5,56031,840,0
506.5,530.5,56032,841,0
506.5,530.5,56033,842,0
506.5,531.5,56034,843,0
504.5,530.5,56035,844,0
504.5,531.5,56036,845,0
505.5,533.5,56037,846,0
506.5,534.5,56038,847,0
508.5,532.5,56039,848,0
505.5,530.5,56040,849,0
507.5,532.5,56041,850,0
504.5,532.5,56042,851,0
505.5,532.5,56043,852,0
509.5,532.5,56044,853,0
509.5,533.5,56045,854,0
509.5,532.5,56046,855,0
505.5,533.5,56047,856,0
506.5,533.5,56048,857,0
508.5,532.5,56049,858,0
508.5,533.5,56050,859,0
506.5,531.5,56051,860,0
506.5,531.5,56052,861,0
506.5,532.5,56053,862,0
508.5,533.5,56054,863,0
506.5,532.5,56055,864,0
506.5,532.5,56056,865,0
508.5,532.5,56057,866,0
509.5,533.5,56058,867,0
508.5,532.5,56059,868,0
508.5,535.5,56060,869,0
508.5,533.5,56061,870,0
508.5,533.5,56062,871,0
508.5,533.5,56063,872,0
508.5,533.5,56064,873,0
507.5,533.5,56065,874,0
509.5,534.5,56066,875,0
509.5,532.5,56067,876,0
508.5,533.5,56068,877,0
510.5,532.5,56069,878,0
508.5,533.5,56070,879,0
510.5,531.5,56071,880,0
509.5,532.5,56072,881,0
509.5,532.5,56073,882,0
510.5,531.5,56074,883,0
510.5,531.5,56075,884,0
513.5,531.5,56076,885,0
512.5,534.5,56077,886,0
510.5,530.5,56078,887,0
509.5,532.5,56079,888,0
511.5,531.5,56080,889,0
509.5,532.5,56081,890,0
510.5,532.5,56082,891,0
509.5,532.5,56083,892,0
509.5,532.5,56084,893,0
511.5,532.5,56085,894,0
511.5,531.5,56086,895,0
511.5,532.5,56087,896,0
509.5,533.5,56088,897,0
510.5,530.5,56089,898,0
511.5,534.5,56090,899,0
511.5,532.5,56091,900,0
509.5,532.5,56092,901,0
509.5,533.5,56093,902,0
510.5,530.5,56094,903,0
511.5,532.5,56095,904,0
511.5,532.5,56096,905,0
514.5,533.5,56097,906,0
510.5,531.5,56098,907,0
510.5,531.5,56099,908,0
510.5,531.5,56100,909,0
511.5,532.5,56101,910,0
510.5,532.5,56102,911,0
510.5,530.5,56103,912,0
511.5,533.5,56104,913,0
509.5,531.5,56105,914,0
511.5,531.5,56106,915,0
510.5,533.5,56107,916,0
510.5,531.5,56108,917,0
513.5,531.5,56109,918,0
510.5,531.5,56110,919,0
511.5,532.5,56111,920,0
511.5,531.5,56112,921,0
513.5,532.5,56113,922,0
509.5,533.5,56114,923,0
510.5,532.5,56115,924,0
511.5,531.5,56116,925,0
510.5,532.5,56117,926,0
512.5,531.5,56118,927,0
509.5,533.5,56119,928,0
510.5,532.5,56120,929,0
508.5,533.5,56121,930,0
