lagt,<y^2>
1.0,17.501070443349754
2.0,31.075904605263162
3.0,35.6817039538715
4.0,35.86907227722772
5.0,35.59824
6.0,36.06356920529801
7.0,36.879535820895526
8.0,37.1920634551495
9.0,38.42937853577371
10.0,39.387315
11.0,39.35507829716194
12.0,38.39162056856188
13.0,39.086344221105534
14.0,40.38180100671142
15.0,39.377873949579836
16.0,37.46838333333333
17.0,36.46846138279932
18.0,39.893270777027034
19.0,41.329300507614214
20.0,41.91579457627119
21.0,40.788874023769104
22.0,41.73462857142857
23.0,43.06262197614992
24.0,44.30891979522185
25.0,44.03320307692309
26.0,43.41939965753426
27.0,43.18529433962265
28.0,43.99054793814434
29.0,43.27303631669536
30.0,44.04009879310345
31.0,45.84577150259067
32.0,46.51782197231834
33.0,42.5276204506066
34.0,41.5982875
35.0,41.86854626086957
36.0,43.451289721254355
37.0,43.78578219895289
38.0,44.25338076923078
39.0,44.82007408056042
40.0,45.05345842105264
41.0,45.28479226713533
42.0,44.83401496478873
43.0,44.766734920634924
44.0,46.42276166077739
45.0,45.22048407079647
46.0,43.838235638297874
47.0,44.90103676731795
48.0,45.925765302491115
49.0,47.4371117647059
50.0,46.99987875000001
51.0,45.05245599284437
52.0,44.45091129032258
53.0,43.651108438061044
54.0,41.37592823741008
55.0,40.16330108108109
56.0,38.14723754512636
57.0,37.88577830018083
58.0,38.42670652173913
59.0,37.955701633393836
60.0,39.759588
