lagt,<y^2>
1.0,26.829097536945813
2.0,55.37797845394738
3.0,74.86686622734761
4.0,87.98904356435645
5.0,97.74000000000002
6.0,107.33717682119207
7.0,113.06799850746269
8.0,116.37954867109636
9.0,120.54668286189684
10.0,125.87152050000002
11.0,134.71657212020037
12.0,145.97316571906356
13.0,153.2312381909548
14.0,158.4080229865772
15.0,160.13186773109246
16.0,158.31145
17.0,157.09623844856665
18.0,160.15492550675674
19.0,162.78854771573603
20.0,165.65295813559322
21.0,167.06757606112055
22.0,169.1239224489796
23.0,168.7308102214651
24.0,168.25031416382254
25.0,166.7160338461539
26.0,167.42573167808217
27.0,169.85504716981134
28.0,173.06586340206184
29.0,179.7736569707401
30.0,183.4976265517241
31.0,185.10460880829018
32.0,183.7357785467128
33.0,183.0924187175044
34.0,185.24967656249999
35.0,188.12711739130435
36.0,189.66946045296166
37.0,191.1727146596859
38.0,188.96225192307693
39.0,188.9804064798599
40.0,189.50052000000002
41.0,187.85001195079084
42.0,183.82530897887324
43.0,178.56642222222223
44.0,177.84601378091875
45.0,180.0145911504425
46.0,179.197460106383
47.0,177.59675062166963
48.0,178.62622846975088
49.0,178.6121117647059
50.0,181.92153375000007
51.0,182.0363828264759
52.0,185.38000161290324
53.0,190.48389156193898
54.0,192.14641133093528
55.0,185.69706486486487
56.0,178.55707906137184
57.0,172.83257088607596
58.0,174.16740000000004
59.0,177.7522720508167
60.0,182.558772
