lagt,<y^2>
0.02,0.10175698054497348
0.04,0.11807350278071388
0.06,0.13802010128973588
0.08,0.15937929025967837
0.1,0.1849169489585893
0.12,0.21473925102749672
0.14,0.24489037017442
0.16,0.2810252844382589
0.18,0.31825053159165806
0.2,0.35710438729458166
0.22,0.3967094126955332
0.24,0.43822413164985713
0.26,0.48249006106374537
0.28,0.5265738989827287
0.3,0.5736978019169516
0.32,0.6203061478092224
0.34,0.6674534339944316
0.36,0.7166813985045776
0.38,0.766262176432005
0.4,0.8147995582643027
0.42,0.8654591313568273
0.44,0.9154388863645051
0.46,0.9653491075162047
0.48,1.0154497820498711
0.5,1.0658460620423318
0.52,1.116752406391033
0.54,1.1652664610260033
0.56,1.2141114258595254
0.58,1.2629946026829333
0.6,1.312044481911477
0.62,1.3607195220177388
0.64,1.4094726293341342
0.66,1.4568201369265628
0.68,1.5044121112642708
0.7,1.5512039604175656
0.72,1.5995026192217483
0.74,1.6451310990050672
0.76,1.6913745074394053
0.78,1.7387752865850192
0.8,1.783925630807596
0.82,1.8302875350921815
0.84,1.8749632085001338
0.86,1.9207700848307483
0.88,1.9660501978278992
0.9,2.0108659571387517
0.92,2.0561087911299616
0.94,2.10066029531328
0.96,2.145230935226969
0.98,2.1891066213501356
1.0,2.2334338559301528
1.02,2.279612288433
1.04,2.3231510814627097
1.06,2.3662310748243525
1.08,2.411643862418458
1.1,2.4546265316449865
1.12,2.498905047534286
1.14,2.5439607339696635
1.16,2.5878502166250223
1.18,2.6324768793703983
1.2,2.677289816405813
1.22,2.7219679066684703
1.24,2.765344810639534
1.26,2.809909021958662
1.28,2.8536439397118065
1.3,2.8989921403477323
1.32,2.9427541519174207
1.34,2.9868593695697654
1.36,3.0299933084071955
1.38,3.0724544380580734
1.4,3.1175578555226
1.42,3.1600343915680242
1.44,3.2046401678297993
1.46,3.2470497368632842
1.48,3.290924116281441
1.5,3.334722870555327
1.52,3.3781078833997924
1.54,3.420218630692855
1.56,3.4625571245120783
1.58,3.5051071896880504
1.6,3.547551498242755
1.62,3.5904736820900736
1.64,3.631328271012594
1.66,3.673784750428564
1.68,3.716918280967577
1.7,3.7590481615935807
1.72,3.801639425988034
1.74,3.8427424583952736
1.76,3.8832041366520156
1.78,3.92571368921243
1.8,3.96555619226475
1.82,4.00651432359613
1.84,4.04774668507115
1.86,4.086516483489567
1.88,4.126672060650054
1.9,4.166684779138191
1.92,4.206091794019426
1.94,4.245372243629102
1.96,4.285676958129615
1.98,4.325469186162584
2.0,4.363663112114676
2.02,4.403724696116874
2.04,4.4431109757856895
2.06,4.482980027436436
2.08,4.521216637248241
2.1,4.561049827263414
2.12,4.599201254136494
2.14,4.636703994057953
2.16,4.6752570075193285
2.18,4.713793533445076
2.2,4.751043570726213
2.22,4.789756892948191
2.24,4.828312679562104
2.26,4.865544585822767
2.28,4.904436703159181
2.3,4.941501601964567
2.32,4.978900282618494
2.34,5.015756822141534
2.36,5.052672271916857
2.38,5.090653536621194
2.4,5.128204726366677
2.42,5.163696365046984
2.44,5.2022237099914515
2.46,5.239260416749628
2.48,5.2776492566343975
2.5,5.313125824493985
2.52,5.349716104162728
2.54,5.38572969290438
2.56,5.421397754912264
2.58,5.456908346729566
2.6,5.493234261409676
2.62,5.529286993511019
2.64,5.564956622889289
2.66,5.599821962375592
2.68,5.635094992013659
2.7,5.669696289904565
2.72,5.705509132192404
2.74,5.739237721230182
2.76,5.773564373734394
2.78,5.809652578032058
2.8,5.844342753088222
2.82,5.879317363934239
