lagt,<y^2>
0.02,0.44413621830746564
0.04,0.48268994016076705
0.06,0.4962961811980906
0.08,0.516409985753881
0.1,0.5342771662544913
0.12,0.5391660904910008
0.14,0.5567402678771329
0.16,0.5816423840188696
0.18,0.6097903706365927
0.2,0.6326266760260638
0.22,0.657441201718808
0.24,0.6812946535120188
0.26,0.7048898728001212
0.28,0.7347430314998264
0.3,0.763224305454985
0.32,0.7865420745279035
0.34,0.8182898509642588
0.36,0.8483802109593848
0.38,0.8673735502477693
0.4,0.9019271660747825
0.42,0.9367769768642017
0.44,0.9633262806750703
0.46,0.9970764770370236
0.48,1.031618345357495
0.5,1.0653266588149504
0.52,1.0934230318967382
0.54,1.1251574412197376
0.56,1.1502438540957267
0.58,1.1896623762925973
0.6,1.2199495603746093
0.62,1.2545824598383049
0.64,1.2828577243654724
0.66,1.324846657062865
0.68,1.350096810450049
0.7,1.3871345357195815
0.72,1.420467460066535
0.74,1.4540478697073185
0.76,1.48588660063509
0.78,1.5221708998179928
0.8,1.5542582094301964
0.82,1.5902624312869644
0.84,1.6246306264972776
0.86,1.6570533937020482
0.88,1.6922684307983318
0.9,1.7271624694406782
0.92,1.7594260335326455
0.94,1.798415623862842
0.96,1.8313233727566598
0.98,1.8614534074750297
1.0,1.8973145621953578
1.02,1.9350498408109302
1.04,1.969255200357457
1.06,2.0094124488542886
1.08,2.043206577680897
1.1,2.0747510909467377
1.12,2.103069561475189
1.14,2.1417738166700153
1.16,2.179001983058473
1.18,2.2114642228163293
1.2,2.243895666043091
1.22,2.2831400922644796
1.24,2.312047306586005
1.26,2.346731047173186
1.28,2.383318296934989
1.3,2.4188773628001483
1.32,2.4521048521223983
1.34,2.4926731774729864
1.36,2.5263564475005236
1.38,2.5581410382825918
1.4,2.5930725185038663
1.42,2.6258370936651514
1.44,2.6582476711771363
1.46,2.6895598111851897
1.48,2.7207643798327554
1.5,2.759887491609765
1.52,2.7799916777962057
1.54,2.8200738948014124
1.56,2.851538536248306
1.58,2.880982465829897
1.6,2.915808796262823
1.62,2.9497758225641695
1.64,2.9770104514258775
1.66,3.0142851854573625
1.68,3.0455477653156113
1.7,3.074346488329049
1.72,3.1011365726921474
1.74,3.133716987426014
1.76,3.1656748980218508
1.78,3.1929189817884756
1.8,3.225640219933966
1.82,3.2534035565337365
1.84,3.2906113739038614
1.86,3.317354926807678
1.88,3.349504462078598
1.9,3.3785424683066805
1.92,3.404281645862723
1.94,3.4372688517683185
1.96,3.463363733479534
1.98,3.48988354394966
2.0,3.5209571830116673
2.02,3.5537247180867366
2.04,3.5762978231394915
2.06,3.6060830061215388
2.08,3.631911940483949
2.1,3.661514754302436
2.12,3.688849921100937
2.14,3.72302642563057
2.16,3.7412450980355807
2.18,3.765960949354265
2.2,3.7909313054753797
2.22,3.823587764981702
2.24,3.8465592077995163
2.26,3.8748708502328926
2.28,3.9060155552776274
2.3,3.937220224285319
2.32,3.953386632575874
2.34,3.977867390420996
2.36,4.008230159408147
2.38,4.037354494767981
2.4,4.059635826035209
2.42,4.081676638344159
2.44,4.11744827367662
2.46,4.136375827789522
2.48,4.153238557643403
2.5,4.1766244315113275
2.52,4.21449959030427
2.54,4.236993323634455
2.56,4.255409485363409
2.58,4.289430447542149
2.6,4.313486633476765
2.62,4.331485441589794
2.64,4.366445875268789
2.66,4.391682408320451
2.68,4.418174759145022
2.7,4.441194874613112
2.72,4.472027663975818
2.74,4.488611459995988
2.76,4.517503910289222
2.78,4.542925093954172
2.8,4.569206036028323
2.82,4.590336575421303
2.84,4.620544163790941
2.86,4.637117312733174
2.88,4.673564651452263
2.9,4.699836005812829
2.92,4.72126691219094
2.94,4.745002240600288
2.96,4.7753905879654805
2.98,4.799863148905887
3.0,4.825062380663976
3.02,4.848560816534521
3.04,4.873837251687802
3.06,4.897041845831205
3.08,4.92305578058415
3.1,4.946832476606833
3.12,4.971961252840341
3.14,4.99796061052039
3.16,5.023971132243729
3.18,5.049233377639578
3.2,5.0716632496759955
3.22,5.091661281790831
3.24,5.116234914159022
3.26,5.146127279205651
3.28,5.169790772714353
3.3,5.195534032166281
3.32,5.222873027015443
3.34,5.242492079707893
3.36,5.272795207710787
3.38,5.301524293242794
3.4,5.322370756967671
3.42,5.35247153640285
3.44,5.384106053589881
3.46,5.401510225743576
3.48,5.429333503069786
3.5,5.4581667039020765
3.52,5.481736649698436
3.54,5.508100614312175
3.56,5.532925164823108
3.58,5.561684773867918
3.6,5.591585811297911
3.62,5.61077966372802
3.64,5.627164158262699
3.66,5.666583657587316
3.68,5.6867134159979535
3.7,5.716860356403602
3.72,5.736796168737613
3.74,5.764413037091929
3.76,5.78825955381912
3.78,5.816759047052142
3.8,5.841675009492142
3.82,5.87605769965678
3.84,5.907638935222781
3.86,5.928088279517045
3.88,5.9501936255938315
3.9,5.979362475597249
3.92,6.006037732009112
3.94,6.032659564868564
3.96,6.0601918376629405
3.98,6.086215067640413
4.0,6.113326796742158
4.02,6.1375569772795675
4.04,6.1657217504189346
4.06,6.1973305559533305
4.08,6.224474022310698
4.1,6.251152218844483
4.12,6.274034309758197
4.14,6.300460174949306
4.16,6.327150013301221
4.18,6.3602079750305185
4.2,6.3825720842886335
4.22,6.414882709560791
4.24,6.440180791271748
4.26,6.464864655724472
4.28,6.491014875017315
4.3,6.518114861598267
4.32,6.544652049964184
4.34,6.572303733656284
4.36,6.5978231676371655
4.38,6.620871685222188
4.4,6.6503145550878715
4.42,6.6727047366872405
4.44,6.698615960385618
4.46,6.724348112966616
4.48,6.756267374318938
4.5,6.783795712603276
4.52,6.812869480389937
4.54,6.838376109363091
4.56,6.864826519358625
4.58,6.892121452313534
4.6,6.921281887489482
4.62,6.947916136223448
4.64,6.97535661576787
4.66,6.99760604316853
4.68,7.0244436802223795
4.7,7.057898589116189
4.72,7.088403411139395
4.74,7.116879391802583
4.76,7.132385080403162
4.78,7.171005476932059
4.8,7.193092572000107
4.82,7.2235702317501
4.84,7.256502369731038
4.86,7.279768724130405
4.88,7.307073990299015
4.9,7.3291956036945525
4.92,7.361092998963322
4.94,7.391881852715927
4.96,7.41668307510496
4.98,7.447854837313638
5.0,7.46585102628083
5.02,7.498569107727332
5.04,7.522076453064179
5.06,7.553564321386556
5.08,7.5849013657932955
5.1,7.608523916609159
5.12,7.641975763344846
5.14,7.661546167168542
5.16,7.695173317988184
5.18,7.725585149201374
5.2,7.7522607493681175
5.22,7.776936990734042
5.24,7.808172048526568
5.26,7.839493113074025
5.28,7.862569757917178
5.3,7.893446901972072
5.32,7.920454410793887
5.34,7.951877941841956
5.36,7.975529080093969
5.38,8.002633894614593
5.4,8.03271906657621
5.42,8.05578002858146
5.44,8.081512040949402
5.46,8.115778546235807
5.48,8.133010527751997
5.5,8.168377873474789
5.52,8.199034691911322
5.54,8.224401309664787
5.56,8.251670847557866
5.58,8.276211431026562
5.6,8.300953139986337
5.62,8.328152387844739
5.64,8.35570203458117
5.66,8.383055792171836
5.68,8.405975577300682
5.7,8.43293499562964
5.72,8.459364534270339
5.74,8.48660960950859
5.76,8.513814295431205
5.78,8.536967502131166
5.8,8.563109559914746
5.82,8.589174083297651
5.84,8.6132211257314
5.86,8.633267662269626
5.88,8.656108035476793
5.9,8.683008140935453
5.92,8.710328257370213
5.94,8.738375378434935
5.96,8.762812645942555
5.98,8.792179641156551
6.0,8.808251646246385
6.02,8.831725560452531
6.04,8.856263177250455
6.06,8.881754177120685
6.08,8.907167189821953
6.1,8.928943778807525
6.12,8.954573062513528
6.14,8.980116751697253
6.16,9.004652680561941
6.18,9.022974593667437
6.2,9.0414581346994
6.22,9.066348012957747
6.24,9.085880146849853
6.26,9.111415694384034
6.28,9.129235007408562
6.3,9.155986323345013
6.32,9.17476144189152
6.34,9.194364386912548
6.36,9.218445641504344
6.38,9.239327507450554
6.4,9.25518912214582
6.42,9.275672600708688
6.44,9.296420612230634
6.46,9.314406743012158
6.48,9.339130433524012
6.5,9.36197118868778
6.52,9.383065392129945
6.54,9.40168637348135
6.56,9.424148399866693
6.58,9.444178159337781
6.6,9.460385364232543
6.62,9.477742621476748
6.64,9.500612911921225
6.66,9.514516292782561
6.68,9.533634312782606
6.7,9.55619383190616
6.72,9.579155360675434
6.74,9.599387494340988
6.76,9.615493985148799
6.78,9.63095531917691
6.8,9.646186724189725
6.82,9.661035886866692
6.84,9.679761499169434
6.86,9.699633904880692
6.88,9.710020426734825
6.9,9.729932680850142
6.92,9.745140546033143
6.94,9.759653095297644
6.96,9.763536314381467
6.98,9.785478643631661
7.0,9.801714538760008
7.02,9.81593646984127
7.04,9.835920172345837
7.06,9.849271985289736
7.08,9.861533594037152
7.1,9.87700649449432
7.12,9.889349307935095
7.14,9.901657254510491
7.16,9.915865969623741
7.18,9.926981105210672
7.2,9.941728154411674
7.22,9.956377392360631
7.24,9.963122322162938
7.26,9.983993478097455
7.28,9.994828674965198
7.3,10.01173061631985
7.32,10.0279949005006
7.34,10.042824216983771
7.36,10.051531303866007
7.38,10.061882832333582
7.4,10.077305940896963
7.42,10.088087676661006
7.44,10.108930210874309
7.46,10.125946403159402
7.48,10.14263671672559
7.5,10.15077549428512
7.52,10.162803311651553
7.54,10.178485563802534
7.56,10.189497197724062
7.58,10.198782732516964
7.6,10.211366628126818
7.62,10.230956931520472
7.64,10.240815301495557
7.66,10.253893576496063
7.68,10.272103883920662
7.7,10.282781348291094
7.72,10.29316782901326
7.74,10.30912421236588
7.76,10.316478515099648
7.78,10.337966244016801
7.8,10.350973796624505
7.82,10.359413558515858
7.84,10.37974731152602
7.86,10.389068884679439
7.88,10.404673610506132
7.9,10.414756967743548
7.92,10.431717857109472
7.94,10.451145017876621
7.96,10.461326124343483
7.98,10.480127594291437
8.0,10.493251023846907
8.02,10.511553368288512
8.04,10.522861236557945
8.06,10.539634785403244
8.08,10.553218414833383
8.1,10.564865313067752
8.12,10.582482495280926
8.14,10.601886611596699
8.16,10.61005372090457
8.18,10.631257074572101
8.2,10.640620893578804
8.22,10.655488325974119
8.24,10.669084187534823
8.26,10.687377061637669
8.28,10.701857531879734
8.3,10.71546277296741
8.32,10.730638689445659
8.34,10.750698792739623
8.36,10.762354069568188
8.38,10.77979005455522
8.4,10.795485855074524
8.42,10.807458391530618
8.44,10.82179552528802
8.46,10.841963634964715
8.48,10.853002284873993
8.5,10.87122884677606
8.52,10.882573949129567
8.54,10.896791693108435
8.56,10.915155551373143
8.58,10.927687874383793
8.6,10.944848444654328
8.62,10.953906577020366
8.64,10.97496752181857
8.66,10.988764359123307
8.68,10.995435028379541
8.7,11.008277439369364
8.72,11.02268371722245
8.74,11.040017476556075
8.76,11.053760334562883
8.78,11.069514741841664
8.8,11.08339648168879
8.82,11.099825589217668
8.84,11.112372294265386
8.86,11.128561032427482
8.88,11.143667346673313
8.9,11.162450435805605
8.92,11.172758624934607
8.94,11.19150546982192
8.96,11.204872008045319
8.98,11.221361996277622
9.0,11.23909589687341
9.02,11.254983602287854
9.04,11.275716361744543
9.06,11.28494476798418
9.08,11.307964636889135
9.1,11.32393307893731
9.12,11.336431786358512
9.14,11.357131631388373
9.16,11.36694991900533
9.18,11.380326936636544
9.2,11.398917757000266
9.22,11.416960442137421
9.24,11.431918023992388
9.26,11.446833479413591
9.28,11.464612852216948
9.3,11.478319073596777
9.32,11.495985871660094
9.34,11.502735666503721
9.36,11.526337756040514
9.38,11.539461658921043
9.4,11.561647768470886
9.42,11.573921283042267
9.44,11.588422234671944
9.46,11.605666607442377
9.48,11.618892298358967
9.5,11.632336214354186
9.52,11.64758798558316
9.54,11.666296733312969
9.56,11.681325038455228
9.58,11.689339203244543
9.6,11.71319414641157
9.62,11.724941477373482
9.64,11.7384985999241
9.66,11.75574339077301
9.68,11.771375621038208
9.7,11.787923895939914
9.72,11.802590966533556
9.74,11.81551218971211
9.76,11.82979956553532
9.78,11.843837515586129
9.8,11.85429241682556
9.82,11.877666395528806
9.84,11.887060271152013
9.86,11.898921024715571
9.88,11.914384812768809
9.9,11.920686233275928
9.92,11.936166895496058
9.94,11.949509292555714
9.96,11.958824455023345
9.98,11.976072666685129
10.0,11.989454078589278
10.02,12.00257069697049
10.04,12.01411010505327
10.06,12.027234159245666
10.08,12.040186310116713
10.1,12.050645284622378
10.12,12.06253783173327
10.14,12.073767384577668
10.16,12.08745788127544
10.18,12.099420197352044
10.2,12.113866618786357
10.22,12.1292744221123
10.24,12.14230501890727
10.26,12.151556603611551
10.28,12.1693761374354
10.3,12.181340203544767
10.32,12.19252852475278
10.34,12.20720706659908
10.36,12.220493255435851
10.38,12.234034785767
10.4,12.245503663509748
10.42,12.253985220881386
10.44,12.261350829942552
10.46,12.27492419149939
10.48,12.2911647491206
10.5,12.302243366760024
10.52,12.316567095833845
10.54,12.323961390992032
10.56,12.340990115324438
10.58,12.345216821634013
10.6,12.355453654676072
10.62,12.366595375629899
10.64,12.375668265340595
10.66,12.384712302707257
10.68,12.40012034668918
10.7,12.408868351276467
10.72,12.416583571496973
10.74,12.428784854155808
10.76,12.43812319430326
10.78,12.44739190587154
10.8,12.454943128461817
10.82,12.467963893573792
10.84,12.479515031395762
10.86,12.488030207418772
10.88,12.49758952546145
10.9,12.508882655252176
10.92,12.5147954661186
10.94,12.523979677214873
10.96,12.532957067018245
10.98,12.540023067920822
11.0,12.553577445700723
11.02,12.566230003723183
11.04,12.571035301640121
11.06,12.580252383506338
11.08,12.58974352341659
11.1,12.59820430482982
11.12,12.61337550223817
11.14,12.622684189998555
11.16,12.634531965744982
11.18,12.638976269163393
11.2,12.649500569434416
11.22,12.661053432482605
11.24,12.670587489832105
11.26,12.679604851116938
11.28,12.679238666871816
11.3,12.689921023060103
11.32,12.700562057132503
11.34,12.715229446566488
11.36,12.718372517667248
11.38,12.726325004904208
11.4,12.732468155363657
11.42,12.740847797500578
11.44,12.74623417085072
11.46,12.754331669172233
11.48,12.76318829121463
11.5,12.763627568272375
11.52,12.766990120521545
11.54,12.772664584064406
11.56,12.782317016897133
11.58,12.791117479353812
11.6,12.795520506798894
11.62,12.800331859921805
11.64,12.807594896044433
11.66,12.812342158886098
11.68,12.816463071229593
11.7,12.827616678498394
11.72,12.830026676071904
11.74,12.828543197479675
11.76,12.836366236859826
11.78,12.84236818364699
11.8,12.850073714618086
11.82,12.855310489059397
11.84,12.86144375114375
11.86,12.868848473853495
11.88,12.875866190772424
11.9,12.879174627488648
11.92,12.887899025526119
11.94,12.893635431413623
11.96,12.899901731878577
11.98,12.907938680953967
12.0,12.915329620493894
12.02,12.922082440272874
12.04,12.92815649801773
12.06,12.934028414099421
12.08,12.948560385641377
12.1,12.94850288134369
12.12,12.959685916285288
12.14,12.963350311424971
12.16,12.970402056331007
12.18,12.976582410326554
12.2,12.977636217530527
12.22,12.986532331361726
12.24,12.99002481949864
12.26,13.002048089977096
12.28,13.002833887368762
