lagt,<y^2>
0.02,0.1083419358284501
0.04,0.1358081239262992
0.06,0.14564400423906948
0.08,0.15167138948546383
0.1,0.15759402841494846
0.12,0.16198278587050507
0.14,0.16682115810095935
0.16,0.17266131187183542
0.18,0.1784835439613025
0.2,0.18437547287917908
0.22,0.19037998787057014
0.24,0.19504751986329752
0.26,0.2011881232151331
0.28,0.20777393855372991
0.3,0.21456931531364867
0.32,0.22156041396816648
0.34,0.22931074235251092
0.36,0.23540223345718367
0.38,0.24179679949066876
0.4,0.24948545530511873
0.42,0.25656832937796936
0.44,0.2649337191629354
0.46,0.2716184485308545
0.48,0.2813133367249837
0.5,0.2887494881735241
0.52,0.294440353568649
0.54,0.30374880878054195
0.56,0.31139542489906263
0.58,0.3194367469023109
0.6,0.32717768661878044
0.62,0.33521714378810125
0.64,0.3426092315805066
0.66,0.35019188026232556
0.68,0.3595456706179626
0.7,0.36642099357254976
0.72,0.3733998748414992
0.74,0.3825142357984905
0.76,0.38923027979402197
0.78,0.39790617990457083
0.8,0.40648624125946126
0.82,0.41366514980669844
0.84,0.41984546734868033
0.86,0.4280204645268252
0.88,0.4355456706840112
0.9,0.4437290462886415
0.92,0.449385323442215
0.94,0.45445845348462227
0.96,0.46153548511201453
0.98,0.4666287907000733
1.0,0.47349597157604834
1.02,0.47903693425963545
1.04,0.48547627275530275
1.06,0.49217933739162467
1.08,0.4989381489567786
1.1,0.5068419132663019
1.12,0.5111889655742977
1.14,0.515352787984068
1.16,0.5217922429029503
1.18,0.527808255279187
1.2,0.5333292922213106
1.22,0.539905969110244
1.24,0.5450063949710838
1.26,0.5493192917240575
1.28,0.555461663388161
1.3,0.5594246197001853
1.32,0.5635197214731694
1.34,0.5701844125228532
1.36,0.575783674337713
1.38,0.5807591351642526
1.4,0.5843457975877162
1.42,0.5909945440079151
1.44,0.5948481852019365
1.46,0.5992875715956341
1.48,0.6031496293253734
1.5,0.6070700371415584
1.52,0.6105822606526735
1.54,0.6129291563854609
1.56,0.6151660289655924
1.58,0.61802869308362
1.6,0.6240324062497319
1.62,0.6294352391268137
1.64,0.6325757011352822
1.66,0.6362844482238704
1.68,0.6383560269790405
1.7,0.6421358446979469
1.72,0.6446028556488841
1.74,0.6489468864978404
1.76,0.6525248690797446
1.78,0.6551497405106782
1.8,0.6578163653487662
1.82,0.6614240021504619
1.84,0.6645338423826435
1.86,0.6675553076646811
1.88,0.6694097179348859
1.9,0.6709494240697198
1.92,0.673750585793007
1.94,0.6762133757438527
1.96,0.679901765879107
1.98,0.6816506655941024
2.0,0.6857470649437271
2.02,0.6880801492425792
2.04,0.6913510668844292
2.06,0.6920621659971424
2.08,0.6948882158611416
2.1,0.6973037912330041
2.12,0.6986578327089679
2.14,0.7019826413357337
2.16,0.7043566436382601
2.18,0.7076976731242016
2.2,0.7093873004278546
2.22,0.7124007527885557
2.24,0.7145079785822466
2.26,0.716478460580137
2.28,0.7172068325915099
2.3,0.7200890865729015
2.32,0.7230464231101562
2.34,0.7232127125656689
2.36,0.7253776503233288
2.38,0.72632754587054
2.4,0.7278815087061767
2.42,0.731685923491817
2.44,0.7337989461720265
2.46,0.7355599411037916
2.48,0.7366719199164469
2.5,0.7384886587383268
2.52,0.7391138579636088
2.54,0.7394964655225458
2.56,0.7417192369048837
2.58,0.7433229445327694
2.6,0.7438558235049536
2.62,0.7447442762315257
2.64,0.748245893395846
2.66,0.7487925549560965
2.68,0.7508385838015526
2.7,0.7523011816870329
2.72,0.7541556636663591
2.74,0.7542502594014221
2.76,0.7548127498623745
2.78,0.7577082568177081
2.8,0.7570538163976483
2.82,0.7601466128024521
2.84,0.7612931474527146
2.86,0.7615905015585503
2.88,0.7658108397159531
2.9,0.766254276867743
2.92,0.7668172555082575
2.94,0.7689164898671617
2.96,0.7695506260406707
2.98,0.7692300286119059
3.0,0.7693128186477675
3.02,0.7715312867134475
3.04,0.7724930956582043
3.06,0.7743452066427903
3.08,0.7767075630308097
3.1,0.7782861113896617
3.12,0.7780539961021233
3.14,0.7807559521744298
3.16,0.7825145408973516
3.18,0.783835217866245
3.2,0.7845597376806119
3.22,0.7864212535396296
3.24,0.7873123682284999
3.26,0.7881184026881043
3.28,0.7880915795376838
3.3,0.7908966967344112
3.32,0.7933768629974639
3.34,0.7946372333640558
3.36,0.7954567586698359
3.38,0.796176535214134
3.4,0.7975461372029768
3.42,0.7991654803676486
3.44,0.801225420522128
3.46,0.8008136606239769
3.48,0.8028611829024239
3.5,0.8041019490271917
3.52,0.8045575575288991
3.54,0.8056320049393091
