lagt,<y^2>
1.0,19.489004615384616
2.0,47.59885154109589
3.0,71.64646603773585
4.0,92.77581443298969
5.0,110.45073683304648
6.0,123.73879327586205
7.0,133.02311588946458
8.0,140.240884083045
9.0,143.5666677642981
10.0,146.22904618055557
11.0,147.11483026086955
12.0,145.6858550522648
13.0,142.3197987783595
14.0,140.7536730769231
15.0,143.77997705779333
16.0,146.25269999999998
17.0,146.5333179261863
18.0,146.0366681338028
19.0,147.3211278659612
20.0,150.5762480565371
21.0,154.60193557522126
22.0,156.3920065602837
23.0,158.15265239786856
24.0,161.04219412811386
25.0,163.88453529411765
26.0,166.11456910714287
27.0,164.14091574239714
28.0,161.47237491039428
29.0,160.1988515260323
30.0,159.4121899280576
31.0,158.69235027027028
32.0,160.82839494584837
33.0,163.2889967450271
34.0,164.82847971014493
35.0,164.98391724137932
36.0,163.48915
37.0,162.69931092896175
38.0,162.88297974452556
39.0,162.8035755027422
40.0,162.48974761904762
41.0,161.53908513761468
42.0,161.04708529411766
43.0,161.0909990791897
44.0,160.19654354243542
45.0,157.83781256931607
46.0,153.53649666666666
47.0,149.2537918367347
48.0,146.03231356877322
49.0,143.07571769087525
50.0,140.40325298507463
51.0,140.90497495327102
52.0,141.4551179775281
53.0,139.47545140712947
54.0,136.49248063909775
55.0,135.42447608286253
56.0,135.25322924528302
57.0,135.99526238185254
58.0,136.17736458333331
59.0,137.10218406072104
60.0,138.88913688212926
