lagt,<y^2>
0.02,0.08720401101032517
0.04,0.13657502706464233
0.06,0.17132815089130882
0.08,0.2047976107091873
0.1,0.23700241321226284
0.12,0.2653918041456115
0.14,0.2973786441836965
0.16,0.3295057820860687
0.18,0.36200701273825725
0.2,0.3979569890969912
0.22,0.43546421212811803
0.24,0.4730291919208383
0.26,0.5107736721602468
0.28,0.5509609598843064
0.3,0.5925246628514025
0.32,0.6331461410768114
0.34,0.6762293813107183
0.36,0.7216849768780512
0.38,0.7668806187973431
0.4,0.8099649932571721
0.42,0.8548351754905049
0.44,0.899411944961185
0.46,0.9451624936352977
0.48,0.9894555170185928
0.5,1.0352816142864925
0.52,1.0804938646237607
0.54,1.1249906839028256
0.56,1.1691382228123726
0.58,1.2129050835250121
0.6,1.2525404795997779
0.62,1.2932174592577395
0.64,1.3406626136759023
0.66,1.3878552963069544
0.68,1.4325663945880707
0.7,1.4742470794425737
0.72,1.5131540618859844
0.74,1.554774486667372
0.76,1.5978873874768822
0.78,1.640291096940391
0.8,1.6844510006490543
0.82,1.725433871473803
0.84,1.7687595465731665
0.86,1.8084380695961157
0.88,1.8478031500234595
0.9,1.8891443827618195
0.92,1.9308669159725385
0.94,1.967998125704808
0.96,2.0082349687124275
0.98,2.0488913353542304
1.0,2.087741384448083
1.02,2.1263348059622458
1.04,2.1639217705771223
1.06,2.2018990721262246
1.08,2.242064204851339
1.1,2.2833199856086535
1.12,2.325580391196809
1.14,2.365879843102243
1.16,2.403767979271712
1.18,2.442337516432316
1.2,2.4806093121477035
1.22,2.5203949578138825
1.24,2.5633005471194084
1.26,2.603732772000297
1.28,2.649452189942754
1.3,2.692592778140638
1.32,2.731900387850167
1.34,2.771099155141124
1.36,2.813321367344605
1.38,2.853037398938836
1.4,2.891333157870895
1.42,2.9305311102977902
1.44,2.967692682383626
1.46,3.006192400523083
1.48,3.0460182492176293
1.5,3.0850326711299365
1.52,3.12685566081486
1.54,3.1673634673227555
1.56,3.2074011888214895
1.58,3.2486991345113965
1.6,3.2902403705234105
1.62,3.3305000059666585
1.64,3.3724740974592975
1.66,3.4107415146563613
1.68,3.4495224987579785
1.7,3.49224698372631
1.72,3.5323062766539204
1.74,3.5751423607005735
1.76,3.6175629656526214
1.78,3.6568227376590934
1.8,3.699738714543328
1.82,3.7434739277335494
1.84,3.7838229420670366
1.86,3.8243965358363416
1.88,3.8641715481872536
1.9,3.9043055027148488
1.92,3.9456720064873085
1.94,3.987641030010294
1.96,4.027982506228003
1.98,4.069216455729525
2.0,4.108687416267901
2.02,4.1469012255092315
2.04,4.186242351134582
2.06,4.230556267560854
2.08,4.268657005255458
2.1,4.310519837528489
2.12,4.351469997125413
2.14,4.392930443402381
2.16,4.435488783742073
2.18,4.476243771911813
2.2,4.515963240266703
2.22,4.557497223860377
2.24,4.595209007877915
2.26,4.634719711781255
2.28,4.670156249703087
2.3,4.708116294336223
2.32,4.749333850947851
2.34,4.787883219338674
2.36,4.8270356790457765
2.38,4.86627622195731
2.4,4.906639227181764
2.42,4.945508788968618
2.44,4.984954365585375
2.46,5.0239404119725775
2.48,5.062460097168315
2.5,5.101234403702766
2.52,5.141108519162318
