lagt,<y^2>
1.0,2.6855045977011494
2.0,5.545362335526315
3.0,8.0690255354201
4.0,10.426086798679869
5.0,12.761419999999998
6.0,15.103824999999999
7.0,17.238286069651743
8.0,18.932198671096344
9.0,20.472434941763726
10.0,22.044526166666667
11.0,23.20103288814691
12.0,24.073779598662206
13.0,24.87620150753769
14.0,25.58321677852349
15.0,25.92849008403361
16.0,26.25058333333333
17.0,26.76746492411467
18.0,27.529421283783783
19.0,28.49173282571912
20.0,29.762923728813558
21.0,31.251259592529713
22.0,32.190053911564625
23.0,32.85537529812606
24.0,33.46765017064846
25.0,34.06944256410256
26.0,34.598706849315064
27.0,35.054820754716985
28.0,35.43593109965636
29.0,35.58355920826161
30.0,35.45498189655172
31.0,35.06596718480138
32.0,34.71146678200692
33.0,34.47273223570191
34.0,34.326460590277776
35.0,34.362042956521734
36.0,34.41769111498258
37.0,34.3018739965096
38.0,34.15669230769231
39.0,34.12645008756568
40.0,34.30702385964912
41.0,34.618036203866424
42.0,34.77767940140844
43.0,34.44526419753086
44.0,34.17796784452297
45.0,33.61005221238938
46.0,33.07311879432624
47.0,32.57059946714032
48.0,32.13796601423488
49.0,31.309105882352934
50.0,30.84084732142857
51.0,30.321604293381036
52.0,30.282765412186382
53.0,30.425417414721718
54.0,30.365015287769783
55.0,30.37307117117117
56.0,29.921334296028874
57.0,30.151449547920432
58.0,30.469882427536234
59.0,30.541739564428315
60.0,30.529774
