lagt,<y^2>
0.02,0.07749866551898156
0.04,0.09179999720868184
0.06,0.09713401172601416
0.08,0.10049342765835874
0.1,0.10352210111544272
0.12,0.10427974912844783
0.14,0.1047090832223194
0.16,0.10457306673245247
0.18,0.10428260139111954
0.2,0.1043477970542066
0.22,0.10597441982629117
0.24,0.1077800073478854
0.26,0.10643369534607813
0.28,0.10821889166032948
0.3,0.10808709687615466
0.32,0.11107910488075359
0.34,0.11134687248185442
0.36,0.11116794737234956
0.38,0.11256709877393334
0.4,0.11396455736370426
0.42,0.11468549546215118
0.44,0.11419091485785261
0.46,0.11532637158489505
0.48,0.11663322583728875
0.5,0.11590878670860585
0.52,0.11813613557079139
0.54,0.11881348439801007
0.56,0.11890787314436199
0.58,0.12053616390650922
0.6,0.11967661396996435
0.62,0.12035167335838133
0.64,0.12017008215678475
0.66,0.12194279607112364
0.68,0.12246876930083331
0.7,0.12265925558472697
0.72,0.12297798205344235
0.74,0.12320991980189779
0.76,0.12574831804132988
0.78,0.1263522224812065
0.8,0.12692407907495515
0.82,0.1288335411484782
0.84,0.12928284437632828
0.86,0.12967431774359406
0.88,0.1315125641529968
0.9,0.13095700590031373
0.92,0.1310677865896198
0.94,0.13119018766656804
0.96,0.1330180020961493
0.98,0.13324899250167965
1.0,0.1344559830816619
1.02,0.13539179006187824
1.04,0.13616011504256822
1.06,0.13533244509102207
1.08,0.13749799451964137
1.1,0.13741366841019814
1.12,0.1386027532616531
1.14,0.13846210613617851
1.16,0.1395354086486153
1.18,0.14041893565924654
1.2,0.14042364493627604
1.22,0.1427173486724314
1.24,0.14290358854335503
1.26,0.14473057163221215
1.28,0.14444654941482019
1.3,0.14381542524540342
1.32,0.14447928620081688
1.34,0.14502966710905374
1.36,0.1462115748881883
1.38,0.14718990519573733
1.4,0.14710358762528167
1.42,0.14859820747764124
1.44,0.15010502327172684
1.46,0.14876176248546236
1.48,0.1508701305096023
1.5,0.15032800076203473
1.52,0.15208815568659032
1.54,0.15238560246491012
1.56,0.15275541684737856
1.58,0.1524736845201456
1.6,0.1531279929269908
1.62,0.15530144820241873
1.64,0.15446416944579458
1.66,0.15432697489523778
1.68,0.15554991042926003
1.7,0.15641540244283372
1.72,0.15770493540948852
1.74,0.15814844403023376
1.76,0.15845901121429323
1.78,0.1587900125819309
1.8,0.15881293657557113
1.82,0.15841654246194267
1.84,0.1585858912725903
1.86,0.16062336556222656
1.88,0.15880544516763737
1.9,0.16205156508073074
1.92,0.16286911089351525
1.94,0.1641526435316895
1.96,0.16264730876831285
1.98,0.16364265211706452
