lagt,<y^2>
0.02,0.7616294849658819
0.04,0.948033914555752
0.06,1.01428228461527
0.08,1.0718872933466665
0.1,1.1012642834478044
0.12,1.1210000143552754
0.14,1.139830784189982
0.16,1.158406602183132
0.18,1.1687954753862924
0.2,1.1905155435569479
0.22,1.2115599224493947
0.24,1.2287151227272728
0.26,1.2492667867805387
0.28,1.2664367393566178
0.3,1.2874835215945117
0.32,1.2877338236602334
0.34,1.3070196253766235
0.36,1.326132450209367
0.38,1.3481967142125606
0.4,1.357890831460467
0.42,1.3731429144831964
0.44,1.385388392478983
0.46,1.398572290017658
0.48,1.415282272028018
0.5,1.4315108733912034
0.52,1.446768013002355
0.54,1.4664554320932113
0.56,1.478434306609015
0.58,1.494098750273979
0.6,1.5091610868335692
0.62,1.5239027003337415
0.64,1.5393140709173665
0.66,1.5552776765250835
0.68,1.5681697952244011
0.7,1.578289735210528
0.72,1.5867864202992725
0.74,1.609235371562702
0.76,1.6208620646345007
0.78,1.6382407908177654
0.8,1.6449168911077996
0.82,1.6706685443717697
0.84,1.690095734082942
0.86,1.696990611533307
0.88,1.721348623721387
0.9,1.7403101697524732
0.92,1.7370085936674455
0.94,1.7561964441762479
0.96,1.7736744968986324
0.98,1.7909282253038332
1.0,1.7984300387406411
1.02,1.8094592891351595
1.04,1.8227757241366311
1.06,1.8267487345897926
1.08,1.8430583509304879
1.1,1.8635256334797377
1.12,1.8881616034227129
1.14,1.9009638859046225
1.16,1.914690788161179
1.18,1.9304309273554354
1.2,1.9424606894956724
1.22,1.9528837458000021
1.24,1.9681233780327854
1.26,1.981849731417336
1.28,1.9976834929846266
1.3,1.9997708501554508
1.32,2.0153555676654067
1.34,2.029861807686841
1.36,2.0433067515761403
1.38,2.060689345957134
1.4,2.066696273896672
1.42,2.074186654409965
1.44,2.0814975150432704
1.46,2.0923472875829767
1.48,2.109245426217812
1.5,2.1201498002623795
1.52,2.1480901193054067
1.54,2.1530833493240946
1.56,2.1704301545757394
1.58,2.1824399561586745
1.6,2.1883980211995397
1.62,2.199171319750973
1.64,2.2133858469438032
1.66,2.220482216963545
1.68,2.231249589621353
1.7,2.249603060902206
1.72,2.2525596709417868
1.74,2.2632398184705718
1.76,2.267944514892577
1.78,2.276571098470588
1.8,2.284582827076244
1.82,2.299706669749954
1.84,2.314732520768742
1.86,2.3250479500665726
1.88,2.322202086116198
1.9,2.3344573500706063
1.92,2.3429381490918755
1.94,2.36286747817185
1.96,2.3799383068073063
1.98,2.3743689352913036
2.0,2.393864013484317
2.02,2.4049523878015258
2.04,2.417699121368892
2.06,2.424327649021785
2.08,2.428757126091937
2.1,2.441999372832379
2.12,2.4493459754513696
2.14,2.455390036744408
2.16,2.4765438054836144
2.18,2.485850917086425
2.2,2.4888888626069
2.22,2.504345265384678
2.24,2.5060293969427327
2.26,2.51700193046609
2.28,2.524611203688847
2.3,2.5351615042429514
2.32,2.5415180927948255
2.34,2.5487015934455095
2.36,2.5511701176151638
2.38,2.55873586377171
2.4,2.5651560770393402
2.42,2.5791922940294816
2.44,2.587162101341705
2.46,2.5909742587089637
2.48,2.599372472106248
2.5,2.6087015866667964
2.52,2.617862219942765
2.54,2.6281470244029634
2.56,2.635631482066497
2.58,2.6410376043341643
2.6,2.654527579688662
2.62,2.656335126733442
2.64,2.6560638365311964
2.66,2.6750982850233633
2.68,2.676411732848349
2.7,2.6802638689076956
2.72,2.6876358001681258
2.74,2.6860683776903893
2.76,2.6956586019653743
2.78,2.7056139606055
2.8,2.7130975386498406
2.82,2.725017452568629
2.84,2.724593318576394
2.86,2.7246473198014125
2.88,2.7373503757255064
2.9,2.7403958416193377
2.92,2.7410458744701995
2.94,2.744152476072871
2.96,2.759398025210454
2.98,2.770997009827785
3.0,2.77591966207111
3.02,2.7748099656830534
3.04,2.7764347958966593
3.06,2.789420217044877
3.08,2.805553615750608
3.1,2.8180431171374685
3.12,2.8218334492851085
3.14,2.8213198503165438
3.16,2.8300793680319636
3.18,2.8330069664946946
3.2,2.8366778654419926
3.22,2.853586171021014
3.24,2.8502571025993175
3.26,2.8530361864710807
3.28,2.868731478100876
3.3,2.8690294693826743
3.32,2.875421257262249
3.34,2.8790967853115963
3.36,2.8952174341478045
3.38,2.9112283710075313
3.4,2.9119099024322845
3.42,2.907312986704465
3.44,2.9190201287339037
3.46,2.932796111358324
3.48,2.9389149276944178
3.5,2.938324677130078
3.52,2.9426238361622334
3.54,2.944776472606294
3.56,2.9523188620298724
3.58,2.9574869696956685
3.6,2.953916966040159
3.62,2.970117607670946
3.64,2.9740641484256516
3.66,2.9745489231676028
3.68,2.9852576562544324
3.7,2.9928740908886406
3.72,2.999332263124278
3.74,2.9994661677951426
3.76,3.004828014935897
3.78,3.026146738132826
3.8,3.02592281557735
3.82,3.019053808366875
3.84,3.0363135971078847
3.86,3.036956207929934
3.88,3.03466791179841
3.9,3.041058152242395
3.92,3.0535209208849894
3.94,3.064875538372025
3.96,3.0781280659759247
3.98,3.082518314901815
4.0,3.0881582688318767
4.02,3.0858695038149486
4.04,3.092305427860122
4.06,3.082386234822042
4.08,3.097428652307829
4.1,3.103260346481981
4.12,3.099354875296211
4.14,3.108711716219612
4.16,3.1018645502918787
4.18,3.112428134978145
4.2,3.1119765182879533
4.22,3.1106190753905865
4.24,3.115873284542041
4.26,3.1172824736301425
4.28,3.1275712083927303
4.3,3.1230752224035525
4.32,3.1350653550080443
4.34,3.1317855699079464
4.36,3.1339564719114383
4.38,3.1380919534718084
4.4,3.136616866230481
4.42,3.150776836313969
4.44,3.1523406774954394
4.46,3.1533976431952273
4.48,3.168436589032242
4.5,3.170963942188171
4.52,3.174792530469494
4.54,3.181344744677662
4.56,3.1841786884703764
4.58,3.188672292044641
4.6,3.1854418192775547
4.62,3.182295906442512
4.64,3.1938010596177464
4.66,3.1904813829756957
4.68,3.1926267719885257
4.7,3.203062924095508
4.72,3.2142998642325122
4.74,3.2162411317709267
4.76,3.217661248806889
4.78,3.2276423738213667
4.8,3.2212286223402686
4.82,3.2168526857405326
4.84,3.2181331814632697
4.86,3.2272886553832985
4.88,3.2273639435834114
4.9,3.2310038100877194
4.92,3.2338109015269056
4.94,3.2299953867396978
4.96,3.2258951072119935
4.98,3.2251437702983528
5.0,3.23178010211294
5.02,3.2411676774579457
5.04,3.2420783542214298
5.06,3.2480017265773413
5.08,3.2476633699965287
5.1,3.250922143076307
5.12,3.250530895741164
5.14,3.2443055330606216
5.16,3.248477339527584
5.18,3.2524805592460835
5.2,3.257710000318045
5.22,3.2529714752057184
5.24,3.2547088353874747
5.26,3.2666811358832595
5.28,3.2718643872145114
5.3,3.270767682003274
