lagt,<y^2>
0.02,0.0754879027602348
0.04,0.0959129816572334
0.06,0.11323155268707584
0.08,0.13457048611032973
0.1,0.15966278319323138
0.12,0.18550065522780868
0.14,0.2157588313055125
0.16,0.24806477441079
0.18,0.28324068174082406
0.2,0.3216074188521439
0.22,0.36150880692532955
0.24,0.40457219783265413
0.26,0.44989904060345814
0.28,0.4955790752832772
0.3,0.5447291747214881
0.32,0.593703127612797
0.34,0.6462595852660058
0.36,0.6986269698265253
0.38,0.7541802680984365
0.4,0.8105871859778524
0.42,0.8679083871890009
0.44,0.9255619812608569
0.46,0.9853699601376219
0.48,1.0449689473816612
0.5,1.1061416920057259
0.52,1.1674130043823654
0.54,1.2289841948267788
0.56,1.2913695875829676
0.58,1.353052235286776
0.6,1.4147002924994627
0.62,1.4775501157139814
0.64,1.5404150519834434
0.66,1.6032693358844146
0.68,1.666078662454526
0.7,1.7284517689873793
0.72,1.7900826661181315
0.74,1.8523616151130116
0.76,1.9152544112536276
0.78,1.9785167771429366
0.8,2.040035905858903
0.82,2.100636939582227
0.84,2.1627924762525335
0.86,2.2241813282710408
0.88,2.28498989470424
0.9,2.3457404498891656
0.92,2.4061009990595212
0.94,2.465252613527258
0.96,2.526084376609702
0.98,2.5849290418017707
1.0,2.6427654357802357
1.02,2.701229463692544
1.04,2.7589096419780095
1.06,2.817581226678438
1.08,2.876260485107117
1.1,2.933329553524518
1.12,2.9897367810639772
1.14,3.0469696776394017
1.16,3.103421905408803
1.18,3.1588739577615055
1.2,3.214944683401576
1.22,3.2687184520345998
1.24,3.324075592625901
1.26,3.3785851953096246
1.28,3.433403960702319
1.3,3.4873436559207565
1.32,3.541561997106055
1.34,3.596176130074395
1.36,3.6496017807186463
1.38,3.7034517156338644
1.4,3.755919010810824
1.42,3.8085814843041947
1.44,3.862706273893377
1.46,3.9148873732145937
1.48,3.9678891359986026
1.5,4.019835914863352
1.52,4.072267007575395
1.54,4.1238012821617325
1.56,4.1751060076068125
1.58,4.225495037719881
1.6,4.277070201846117
1.62,4.3275476615183095
1.64,4.378724578400815
1.66,4.428442852447088
1.68,4.478465274444686
1.7,4.527436278511381
1.72,4.576058567549532
1.74,4.6241034060551405
1.76,4.673954777416549
1.78,4.722220456799277
1.8,4.77208378035767
1.82,4.820694131720592
1.84,4.868208676964592
1.86,4.915796182538027
1.88,4.963915054234617
1.9,5.012549151596039
1.92,5.060286371478482
1.94,5.107000775120038
1.96,5.153871296526991
1.98,5.200687766780858
2.0,5.246720254731319
2.02,5.29287220594529
2.04,5.339108393525124
2.06,5.384341829617432
2.08,5.429585076837505
2.1,5.475298821498369
2.12,5.51983104501966
2.14,5.565309575639668
2.16,5.610598990192408
2.18,5.654935000577368
2.2,5.699476443747602
2.22,5.744438674797572
2.24,5.7869091813078235
2.26,5.831525961803341
2.28,5.875188970569904
2.3,5.919114406701694
2.32,5.96291928374623
2.34,6.006918868951172
2.36,6.0508119658326756
2.38,6.095239306359849
2.4,6.13741279831573
2.42,6.181306199430658
2.44,6.224934883312722
2.46,6.2682569563964625
2.48,6.310650841499287
2.5,6.353584285479111
2.52,6.39700435323041
2.54,6.43937135762919
2.56,6.482398820858754
2.58,6.526038168348487
2.6,6.569901484641088
2.62,6.612728438952714
2.64,6.654949506004705
2.66,6.697169306868285
2.68,6.739349436855608
2.7,6.781557977690693
2.72,6.823992761484689
2.74,6.8656735304275145
2.76,6.907078911811793
2.78,6.94861926042853
2.8,6.989687816372613
2.82,7.03090781941123
2.84,7.072104386861793
2.86,7.1123970168528245
2.88,7.1525928513781345
2.9,7.193216016444396
2.92,7.232297328336113
2.94,7.272846768074489
2.96,7.313220925232605
2.98,7.351532964508642
3.0,7.3902007381781125
3.02,7.429678500422425
3.04,7.467229113398016
3.06,7.505824686496328
3.08,7.54374487006646
3.1,7.581928298106766
3.12,7.619164519045111
3.14,7.65639480404728
3.16,7.693729268944347
3.18,7.731109895692624
3.2,7.7694758332235505
3.22,7.8078097326929345
3.24,7.844630123986259
3.26,7.8809434170265344
3.28,7.918291100778034
3.3,7.956048938770054
3.32,7.9927488326806335
3.34,8.03002608363235
3.36,8.06746636934248
3.38,8.103921056555516
3.4,8.140124485070624
3.42,8.177096882470092
3.44,8.21303444224471
3.46,8.249831236447147
3.48,8.285647488707195
3.5,8.323016364857311
3.52,8.35825663414586
3.54,8.394681152726493
3.56,8.430713284721202
3.58,8.466893886255745
3.6,8.50287163203481
3.62,8.538791198275376
3.64,8.573812606431781
3.66,8.610592877700899
3.68,8.645078627898048
3.7,8.679742143934075
3.72,8.714339768331756
3.74,8.749085537912451
3.76,8.783141341036172
3.78,8.818230426121957
3.8,8.851499446147507
3.82,8.884949140328219
3.84,8.920363591144586
3.86,8.953628076230824
3.88,8.987543162650063
3.9,9.020599966801184
3.92,9.054105194750031
3.94,9.088265007749717
3.96,9.121967487973622
3.98,9.154562398932734
4.0,9.18715684763468
4.02,9.220881214235504
4.04,9.253447428804161
4.06,9.285905597663199
4.08,9.318289281906363
4.1,9.350561105973249
4.12,9.382812247105234
4.14,9.414487521442128
4.16,9.447201625749972
4.18,9.479162502625378
4.2,9.51103516940889
4.22,9.542695001575705
4.24,9.57391927425266
4.26,9.604496470229767
4.28,9.635468462438
4.3,9.666456435816336
4.32,9.69838246443898
4.34,9.728202067215431
4.36,9.759231803064502
4.38,9.788146718872989
4.4,9.818304048157831
4.42,9.849648046487697
4.44,9.877843279762676
4.46,9.90625827193821
4.48,9.935724748582189
4.5,9.964141182554494
4.52,9.99294711832612
4.54,10.019938035615125
4.56,10.048283309850282
4.58,10.075862869227825
4.6,10.102851255389842
4.62,10.129401994442755
4.64,10.156721020801706
4.66,10.183563448491658
4.68,10.210846082098863
4.7,10.235451353294158
4.72,10.261235620882667
4.74,10.28713362693539
4.76,10.312956919906682
4.78,10.337603672394373
4.8,10.362064624777911
4.82,10.38715440005084
4.84,10.411977430744683
4.86,10.437474156942551
4.88,10.462269776966036
4.9,10.48591026405432
4.92,10.510820034733577
4.94,10.534815625485502
4.96,10.559858581183885
4.98,10.583283170111384
5.0,10.608546660307889
5.02,10.633841581504475
5.04,10.657408260037485
5.06,10.680048020527352
5.08,10.704630240649474
5.1,10.7291926168311
5.12,10.752902226836099
5.14,10.775780474986016
5.16,10.799840273082555
5.18,10.823054060509046
5.2,10.84661380031102
5.22,10.869701123079057
5.24,10.892989341265976
5.26,10.916690419081283
5.28,10.940023944005272
5.3,10.962411472636338
5.32,10.985176245393498
5.34,11.00811868041484
5.36,11.03156455708451
5.38,11.053714960209968
5.4,11.077103351237877
5.42,11.099376254999669
5.44,11.120982479645395
5.46,11.142863901669072
5.48,11.164479031612178
5.5,11.186564787325
5.52,11.208002085015684
5.54,11.230170780672406
5.56,11.250941753800404
5.58,11.271875213377422
5.6,11.293620030148096
5.62,11.314348802041081
5.64,11.334101254424459
5.66,11.355452347559794
5.68,11.376619154778895
5.7,11.396962372035494
5.72,11.418272850880431
5.74,11.438416147190527
5.76,11.458745932939868
5.78,11.480317125129671
5.8,11.501517853698926
5.82,11.522893319481517
5.84,11.544142822681668
5.86,11.565266656724148
5.88,11.586316477142882
