lagt,<y^2>
1.0,58.94118620689656
2.0,101.88365180921055
3.0,120.90931976935752
4.0,132.32158663366337
5.0,135.12024
6.0,137.4478465231788
7.0,142.32615970149257
8.0,137.49728471760798
9.0,140.8488319467554
10.0,141.78435149999999
11.0,144.91590250417366
12.0,144.55983311036792
13.0,143.67558241206032
14.0,141.6275562080537
15.0,140.4753262184874
16.0,137.05321666666669
17.0,131.6476123102867
18.0,127.6363185810811
19.0,135.25085177664974
20.0,140.93468847457626
21.0,137.34545653650255
22.0,136.57078622448984
23.0,135.44395758091994
24.0,135.50839556313997
25.0,132.23941076923077
26.0,131.38020462328768
27.0,135.34626226415097
28.0,142.8311443298969
29.0,147.01350051635114
30.0,143.98363706896555
31.0,137.4223958549223
32.0,137.65148408304503
33.0,141.5771719237435
34.0,141.0317390625
35.0,143.1320994782609
36.0,142.33761219512198
37.0,142.05235287958118
38.0,140.84234999999998
39.0,139.8268371278459
40.0,137.5869347368421
41.0,139.47889033391914
42.0,149.24534102112676
43.0,149.99678571428572
44.0,138.34128816254417
45.0,132.28150460176994
46.0,129.9260026595745
47.0,134.5677106571936
48.0,131.9523085409253
49.0,130.96127647058825
50.0,132.57933267857143
51.0,137.73181073345262
52.0,146.42346612903225
53.0,146.22650143626572
54.0,149.32951672661872
55.0,150.1419016216216
56.0,141.6132454873646
57.0,137.90501283905968
58.0,135.27451467391305
59.0,136.38786206896552
60.0,143.573958
