lagt,<y^2>
0.014285714285714285,0.012775345877868884
0.02857142857142857,0.018587973041184088
0.04285714285714286,0.02468856917021789
0.05714285714285714,0.030802465953965425
0.07142857142857142,0.0368408471921851
0.08571428571428572,0.04355841896004324
0.1,0.05052241394117947
0.11428571428571428,0.05810265161302618
0.12857142857142856,0.06604597859890124
0.14285714285714285,0.07461901150959739
0.15714285714285714,0.08330177544160951
0.17142857142857143,0.09270156985297552
0.18571428571428572,0.10280782790979737
0.2,0.11333919785347366
0.21428571428571427,0.12430646956104086
0.22857142857142856,0.13588473178777652
0.24285714285714285,0.14780340439313802
0.2571428571428571,0.1601666822191796
0.2714285714285714,0.17312959456718838
0.2857142857142857,0.18645967676319153
0.3,0.20029193016238336
0.3142857142857143,0.21434512074410747
0.32857142857142857,0.22891127696205335
0.34285714285714286,0.24349740334801415
0.35714285714285715,0.2587170385099455
0.37142857142857144,0.27437723609701875
0.38571428571428573,0.29031694182657924
0.4,0.3065570831200931
0.4142857142857143,0.32286522211731233
0.42857142857142855,0.3396876448380899
0.44285714285714284,0.3566793711126548
0.45714285714285713,0.3741137455326305
0.4714285714285714,0.3918631667760004
0.4857142857142857,0.41007185870064916
0.5,0.42856831806444484
0.5142857142857142,0.44727837735963133
0.5285714285714286,0.4662546778869956
0.5428571428571428,0.485209276246846
0.5571428571428572,0.5046258728690954
0.5714285714285714,0.5243505260117117
0.5857142857142857,0.5442453221164498
0.6,0.5641638802290108
0.6142857142857143,0.5843830380793348
0.6285714285714286,0.60475852846484
0.6428571428571429,0.6252401476911295
0.6571428571428571,0.6459844336545876
0.6714285714285714,0.6672296551513878
0.6857142857142857,0.6885058868665322
0.7,0.7099460826850399
0.7142857142857143,0.731756063733819
0.7285714285714285,0.7536279872007213
0.7428571428571429,0.7758689806217896
0.7571428571428571,0.7980081930270928
0.7714285714285715,0.8204950550410933
0.7857142857142857,0.843222533456363
0.8,0.8656577417540477
0.8142857142857143,0.8883892716290823
0.8285714285714286,0.911429004973349
0.8428571428571429,0.9344261006057267
0.8571428571428571,0.9577924013768873
0.8714285714285714,0.9814466709856559
0.8857142857142857,1.0049989323919855
0.9,1.0287860614264102
0.9142857142857143,1.052646678933956
0.9285714285714286,1.0766678841005695
0.9428571428571428,1.100812269862225
0.9571428571428572,1.1249256008116348
0.9714285714285714,1.1493494446454582
0.9857142857142858,1.1736735589791307
1.0,1.1985240191729727
1.0142857142857142,1.223313942483821
1.0285714285714285,1.2480086967834305
1.042857142857143,1.2730301345149881
1.0571428571428572,1.2980201270375793
1.0714285714285714,1.3230877187017023
1.0857142857142856,1.3484267146823319
1.1,1.3738880384183214
1.1142857142857143,1.3993227056961532
1.1285714285714286,1.424910394936043
1.1428571428571428,1.450346085949819
1.1571428571428573,1.4757700326899559
1.1714285714285715,1.5011135727710783
1.1857142857142857,1.5265474008025455
1.2,1.5521518124782852
