lagt,<y^2>
1.0,149.2911709359606
2.0,291.37090559210526
3.0,378.33062026359147
4.0,419.74085346534656
5.0,435.10967999999997
6.0,449.67424321192055
7.0,457.57197462686577
8.0,451.98637475083063
9.0,443.2244495840266
10.0,417.855834
11.0,404.911834557596
12.0,408.64105836120405
13.0,421.10462562814075
14.0,416.05372902684564
15.0,418.63905378151264
16.0,441.3960833333334
17.0,447.9330627318718
18.0,460.43931739864865
19.0,455.4183258883249
20.0,445.4923652542373
21.0,434.3484820033956
22.0,416.29821581632655
23.0,411.5898689948893
24.0,410.1657174061434
25.0,425.81891846153843
26.0,447.09156061643836
27.0,454.1318660377359
28.0,463.0259597938145
29.0,468.8889118760758
30.0,467.89805017241383
31.0,442.6169968911918
32.0,417.39278667820076
33.0,424.8060660311959
34.0,437.5042375
35.0,441.2620424347826
36.0,449.34245905923353
37.0,460.8870361256545
38.0,477.70013076923084
39.0,467.1338926444834
40.0,471.8900652631579
41.0,480.1077553602812
42.0,470.4664056338029
43.0,452.2013920634921
44.0,434.62586448763255
45.0,414.18197203539825
46.0,412.0046138297872
47.0,419.0673165186501
48.0,447.2381546263345
49.0,473.3665588235295
50.0,514.9245101785714
51.0,532.0988420393559
52.0,536.2491661290323
53.0,519.6481206463195
54.0,502.30301276978423
55.0,489.53316648648655
56.0,479.3571601083033
57.0,478.398093851718
58.0,470.9662614130435
59.0,463.71695226860254
60.0,464.14407600000004
