lagt,<y^2>
1.0,36.05555615763546
2.0,97.31558338815789
3.0,151.46752092257
4.0,188.90987227722772
5.0,210.69144
6.0,222.95255662251654
7.0,228.07452537313432
8.0,226.76616029900333
9.0,223.56861963394346
10.0,220.52268150000003
11.0,220.5748592654424
12.0,225.70344481605352
13.0,235.58499346733666
14.0,245.87610100671145
15.0,255.05990621848736
16.0,263.36915
17.0,265.22898010118047
18.0,262.44182584459463
19.0,260.8020487309645
20.0,256.92740084745765
21.0,251.98091816638367
22.0,246.7549913265306
23.0,246.70302470187394
24.0,248.67073412969282
25.0,246.58310769230772
26.0,240.4812220890411
27.0,234.23773584905658
28.0,229.3417159793815
29.0,225.53658588640275
30.0,222.2526956896552
31.0,221.93481450777205
32.0,225.69958339100344
33.0,234.0797006932409
34.0,246.47813437500002
35.0,258.2967850434783
36.0,265.6966484320557
37.0,268.98261989528794
38.0,266.4103326923077
39.0,260.5528812609457
40.0,251.9326989473684
41.0,240.2785676625659
42.0,227.13529911971835
43.0,221.44402063492066
44.0,221.12145000000004
45.0,225.78535752212392
46.0,239.41124361702128
47.0,258.2548992895204
48.0,273.5170766903915
49.0,279.8186470588235
50.0,276.14706428571435
51.0,266.1393268336315
52.0,255.1019580645161
53.0,246.04674398563736
54.0,241.3784169064748
55.0,238.12603783783783
56.0,234.38464440433214
57.0,230.93751482820974
58.0,233.28194999999997
59.0,236.90157386569874
60.0,239.76176400000003
