lagt,<y^2>
0.02,0.1487875973247656
0.04,0.15692074866163802
0.06,0.16215941033633735
0.08,0.17211102690596886
0.1,0.18278932927906325
0.12,0.1910764039608052
0.14,0.20136194102456417
0.16,0.2131234400588438
0.18,0.22341296057148846
0.2,0.23836044711882212
0.22,0.25017982538325045
0.24,0.26463891331658485
0.26,0.28132217379287694
0.28,0.29477212039626705
0.3,0.30784584131363296
0.32,0.32192530010040676
0.34,0.33791603605758275
0.36,0.3577211349993819
0.38,0.3717008743201918
0.4,0.3901147800288334
0.42,0.40844215405003637
0.44,0.42586187987553364
0.46,0.44146413909844934
0.48,0.46198632617334157
0.5,0.4798705872995243
0.52,0.4978533074917966
0.54,0.51547064971509
0.56,0.5340646046170179
0.58,0.5527450714279855
0.6,0.5748237546499785
0.62,0.5925695459669809
0.64,0.6125090534351786
0.66,0.6298273117251195
0.68,0.6503294727995694
0.7,0.6706095565341061
0.72,0.6887450244314018
0.74,0.7072390303524466
0.76,0.7271638294549739
0.78,0.7479561743702328
0.8,0.7663170594010795
0.82,0.784576760049958
0.84,0.8052504047725562
0.86,0.8246054863317526
0.88,0.844591027155811
0.9,0.8635749003824895
0.92,0.8842455360787473
0.94,0.9026287637689024
0.96,0.924808234479338
0.98,0.9418386637070976
1.0,0.9631524588792073
1.02,0.9835720584102495
1.04,1.0030045763232311
1.06,1.024058231861061
1.08,1.0437937289474404
1.1,1.0640105668268134
1.12,1.083877733992445
1.14,1.104806837144231
1.16,1.1234149435681513
1.18,1.144561874021816
1.2,1.1606413428489375
1.22,1.181616197613904
1.24,1.1997602339267803
1.26,1.2186522543013214
1.28,1.2371402745757836
1.3,1.2579036215176183
1.32,1.276477232292168
1.34,1.294814564283431
1.36,1.3148799613894793
1.38,1.3324493118331704
1.4,1.3530286279776762
1.42,1.3701823446323975
1.44,1.3897286582294035
1.46,1.4077260247728423
1.48,1.4263754533534698
1.5,1.442998240945632
1.52,1.463158418456173
1.54,1.480700955179825
1.56,1.4985627959005599
1.58,1.5162208571560438
1.6,1.5348085163066532
1.62,1.552029247011044
1.64,1.5681873227258132
1.66,1.5876217156849861
1.68,1.6014520464651063
1.7,1.6192835660716394
1.72,1.6377397794917823
1.74,1.653556057840274
1.76,1.6694138052729592
1.78,1.6852580953035323
1.8,1.7009045603337276
1.82,1.7163462580812743
1.84,1.7332728203509131
1.86,1.7498469564129622
1.88,1.7662900121777798
1.9,1.7831353454780388
