lagt,<y^2>
0.02,0.07982652760030517
0.04,0.11653304984544055
0.06,0.14494148369182108
0.08,0.17728223688267344
0.1,0.21663518237876792
0.12,0.2579713139717433
0.14,0.30724120668033056
0.16,0.3590771627536636
0.18,0.4159096071067912
0.2,0.4761319055259384
0.22,0.5442652416697151
0.24,0.6116257590632255
0.26,0.6824752990434874
0.28,0.7576262333485788
0.3,0.8362843150610746
0.32,0.9161213975774648
0.34,0.9950592637169294
0.36,1.0772833525052303
0.38,1.1616363944814727
0.4,1.2474953084603144
0.42,1.3356726434772697
0.44,1.4189585494226027
0.46,1.5074907778817617
0.48,1.5954148270918314
0.5,1.6863248262812458
0.52,1.7746064963425405
0.54,1.863049112675704
0.56,1.951543072382972
0.58,2.0398139798339265
0.6,2.1274460939807107
0.62,2.2170189579205903
0.64,2.3044138746246703
0.66,2.3925631407031323
0.68,2.4774326001162286
0.7,2.560348483277267
0.72,2.64390343770934
0.74,2.7281794859865216
0.76,2.8135523719598203
0.78,2.8948310542692446
0.8,2.9766941027689215
0.82,3.0564348672355757
0.84,3.1370071531474557
0.86,3.217886973999702
0.88,3.295042989575902
0.9,3.3724842012099874
0.92,3.448891855341481
0.94,3.5252971316809636
0.96,3.601652166481566
0.98,3.679828447508622
1.0,3.7546374791624255
1.02,3.830958798583475
1.04,3.905779059822318
1.06,3.9796807738855975
1.08,4.050970069173816
1.1,4.123373226968138
1.12,4.194108709962024
1.14,4.264894207827817
1.16,4.335713709373655
1.18,4.4021452271703545
1.2,4.469684481370403
1.22,4.539078900558377
1.24,4.607400024793113
1.26,4.67519132821359
1.28,4.743567472332984
1.3,4.810591624117551
1.32,4.876748276262298
1.34,4.942419659403204
1.36,5.007799840310312
1.38,5.0724637028184
1.4,5.138727146235199
1.42,5.201354903025666
1.44,5.26502282831199
1.46,5.330927022859289
1.48,5.391550624535193
1.5,5.454047157592643
1.52,5.517027100089052
1.54,5.578710230024541
1.56,5.641021162438516
1.58,5.701698792420999
1.6,5.762379213009405
1.62,5.822102070760134
1.64,5.882061132847215
1.66,5.941508739868064
1.68,6.0014157341778365
1.7,6.062259606906175
1.72,6.120476678999033
1.74,6.178503754217994
1.76,6.2358544256991975
1.78,6.29261050117487
1.8,6.351598352783679
1.82,6.409969954910706
1.84,6.466907087083062
1.86,6.524514309836651
1.88,6.580555321447274
1.9,6.638462294530881
1.92,6.694919075764789
1.94,6.750396067497615
1.96,6.807121542432843
1.98,6.86296822303923
2.0,6.918737984246256
2.02,6.972890632091507
2.04,7.028858093904456
2.06,7.083017624059624
2.08,7.134404295261794
2.1,7.189405491511608
2.12,7.241897481509717
2.14,7.2938249057287905
2.16,7.345020129149729
2.18,7.398459746988561
2.2,7.448548937125083
2.22,7.499713535017008
2.24,7.551944001581809
2.26,7.603443860290308
2.28,7.655234424127889
2.3,7.706035603329831
2.32,7.753357866342484
2.34,7.804944961017272
2.36,7.853928916740355
2.38,7.902850592626584
2.4,7.951018487315009
2.42,8.000644439895707
2.44,8.049640408213778
2.46,8.098871938276899
2.48,8.148028471692175
2.5,8.194762664533105
2.52,8.243116759960127
2.54,8.291480905927427
2.56,8.33898338272382
2.58,8.38590071797764
2.6,8.432277299996631
2.62,8.480657628926155
2.64,8.527899648629829
2.66,8.57574685188861
2.68,8.62309203485047
2.7,8.66999547966574
2.72,8.717936804192979
2.74,8.767043155469418
2.76,8.815189248630324
2.78,8.865520867070023
2.8,8.913090086745829
2.82,8.959568191347428
2.84,9.007171772069437
2.86,9.053142994503984
2.88,9.098633257388395
2.9,9.144264078275121
2.92,9.191770592834358
2.94,9.237663824357822
2.96,9.285106588835802
2.98,9.333232779499257
3.0,9.382501641740477
3.02,9.430686231110787
3.04,9.476632088208435
3.06,9.523625858403458
3.08,9.57013629596402
3.1,9.61826254572607
3.12,9.66666616778867
3.14,9.713063993255304
3.16,9.759893193257032
3.18,9.807448607331096
3.2,9.855660205746162
3.22,9.902304191143905
3.24,9.946904565195025
3.26,9.995349784258428
3.28,10.041201686151826
3.3,10.084464847156994
3.32,10.12943195216077
3.34,10.172184290932796
3.36,10.218410750264932
3.38,10.260250621454649
3.4,10.302630070372683
3.42,10.344926049154086
3.44,10.386367912707335
3.46,10.428440707700672
3.48,10.470569707295548
3.5,10.511115330481319
3.52,10.551474304224136
3.54,10.591523298317528
3.56,10.629483366231145
3.58,10.67012043375267
3.6,10.709087370966877
3.62,10.747982569802561
3.64,10.785609180568617
3.66,10.825483176925164
3.68,10.86370444186273
3.7,10.901658241452711
3.72,10.938772064208822
3.74,10.976532226471795
3.76,11.014522547664903
3.78,11.052732208678432
3.8,11.09040958115176
3.82,11.12764669677149
3.84,11.161969184984063
3.86,11.19905810974823
3.88,11.23394774494364
3.9,11.269601751752916
3.92,11.30671970859612
3.94,11.342280105601876
3.96,11.37895117975016
3.98,11.413841674281986
4.0,11.447871407651805
4.02,11.484736957826742
4.04,11.522536100651992
4.06,11.560500926973964
4.08,11.594934558320746
4.1,11.630328980676461
4.12,11.66721341170231
4.14,11.702068770816195
4.16,11.736619533740562
4.18,11.771752402789955
4.2,11.8093780800591
4.22,11.84600437457485
4.24,11.881401328759926
4.26,11.915594872691122
4.28,11.95275523615796
4.3,11.989166026572224
4.32,12.02523671956483
4.34,12.060994610091436
4.36,12.097645414811128
4.38,12.131468651814693
4.4,12.168343984079394
4.42,12.203093802401659
4.44,12.23778255629043
4.46,12.272864364673497
4.48,12.307616308152335
4.5,12.342563329916977
4.52,12.377877786620237
4.54,12.41476312284445
4.56,12.450081530202098
4.58,12.48315644384548
4.6,12.518100352485233
4.62,12.552230359996765
4.64,12.586086023313392
4.66,12.62036188448587
4.68,12.655585840558173
4.7,12.689248444213723
4.72,12.722160829864196
4.74,12.756568072238009
4.76,12.789891236815595
4.78,12.823454779925767
4.8,12.85792557245559
4.82,12.888352783780359
4.84,12.918542797365973
4.86,12.94995105967429
4.88,12.98154363323572
4.9,13.013798392035428
4.92,13.045463319177209
