lagt,<y^2>
0.02,0.021028700694399185
0.04,0.03431515784211711
0.06,0.048424098268286725
0.08,0.06399282314065705
0.1,0.081869272177158
0.12,0.10292604493301372
0.14,0.12651607721083
0.16,0.15234965408261425
0.18,0.18001030910443644
0.2,0.20905865640517682
0.22,0.23996450300661193
0.24,0.2727963530978307
0.26,0.3064202107845339
0.28,0.34216764912397146
0.3,0.3780259455602815
0.32,0.41474501676667574
0.34,0.4530041470365565
0.36,0.49143362375114413
0.38,0.5308271566659306
0.4,0.570661664106426
0.42,0.610367738421901
0.44,0.6512797477002273
0.46,0.6921912804550512
0.48,0.733704933763911
0.5,0.7749609760299276
0.52,0.8171125415437535
0.54,0.859285963101273
0.56,0.9008237083060963
0.58,0.9433199438893481
0.6,0.9858312813133909
0.62,1.0276531176457262
0.64,1.070165595035798
0.66,1.113011253425859
0.68,1.1561242422109637
0.7,1.199280967952268
0.72,1.2421978028428173
0.74,1.284294791425901
0.76,1.326424598808942
0.78,1.3687328663448575
0.8,1.4111003418786625
0.82,1.4537941451240612
0.84,1.4960146087370718
0.86,1.5380967158806225
0.88,1.5798813061411883
0.9,1.6220486364300906
0.92,1.663924681935897
0.94,1.7060976265473935
0.96,1.7478131355363515
0.98,1.7895651583816057
1.0,1.8308861477650975
1.02,1.8727358087512906
1.04,1.9140740339633038
1.06,1.9553448125915691
1.08,1.9964613963932554
1.1,2.037139005715621
1.12,2.0776561344337217
1.14,2.1185042319615515
1.16,2.158655792080182
1.18,2.198591789267772
1.2,2.23885120934119
1.22,2.278587227302817
1.24,2.3175576660732755
1.26,2.3567821889908553
1.28,2.395752614738106
1.3,2.434464799549075
1.32,2.4732781505018173
1.34,2.5120841874661015
1.36,2.550413898239125
1.38,2.5886805539751707
1.4,2.626334097224798
1.42,2.6644267995402813
1.44,2.7019448874748857
1.46,2.7402568877363813
1.48,2.7771670444557524
1.5,2.8145932147286814
1.52,2.851737667922784
1.54,2.888457079884369
1.56,2.92498297093186
1.58,2.962328910240111
1.6,2.998899641782605
1.62,3.0353068689730125
1.64,3.071639330467441
1.66,3.108324284023006
1.68,3.14489104617273
1.7,3.1812232674159104
1.72,3.217706250786351
1.74,3.2537345733712564
1.76,3.289674020111901
1.78,3.3259697570253075
1.8,3.361999515062855
1.82,3.398147472673367
1.84,3.4342979708448658
1.86,3.470570955713604
1.88,3.5063007136819033
1.9,3.5421531258143517
