lagt,<y^2>
0.02,0.06893142715195551
0.04,0.09263150293160577
0.06,0.10370433695870618
0.08,0.10948597226534137
0.1,0.11473859981033369
0.12,0.12036715547548367
0.14,0.12622546030186782
0.16,0.1303857087621135
0.18,0.13471855533292496
0.2,0.13949025712457172
0.22,0.14358515056700782
0.24,0.14832589007194
0.26,0.15358340298261242
0.28,0.1586030189573236
0.3,0.16358969524028422
0.32,0.16768966866756826
0.34,0.17191847207075261
0.36,0.17603532278957185
0.38,0.1799316599535462
0.4,0.1841792024442454
0.42,0.18955808507330785
0.44,0.19359325037197586
0.46,0.19782819877480623
0.48,0.20175270869830558
0.5,0.20560928784999502
0.52,0.20961781432267113
0.54,0.2144627077791984
0.56,0.21956393990346226
0.58,0.22445136072330912
0.6,0.2296008514306323
0.62,0.23366079227407455
0.64,0.23807776150914464
0.66,0.2420731397355437
0.68,0.24596304518991682
0.7,0.24923957435269706
0.72,0.25390188430195304
0.74,0.2586704987737773
0.76,0.2623000045804276
0.78,0.265671541374945
0.8,0.26977809034727235
0.82,0.27397360764079376
0.84,0.2788491203020864
0.86,0.28296209429827474
0.88,0.28524945488462855
0.9,0.289479615598602
0.92,0.2940503628671096
0.94,0.2976500447457465
0.96,0.3021024291497865
0.98,0.3070465282591328
1.0,0.3120390420583306
1.02,0.31676595000645347
1.04,0.3208253497731013
1.06,0.3228391996614337
1.08,0.3270468911345308
1.1,0.3323465908049538
1.12,0.3367725216208767
1.14,0.34112272995933374
1.16,0.3444594930257039
1.18,0.3487479918367242
1.2,0.35121860518645137
1.22,0.3553165695776334
1.24,0.3590158174299817
1.26,0.3627558654822594
1.28,0.36612979869037415
1.3,0.36972849932882695
1.32,0.3735544262802911
1.34,0.37596203377305426
1.36,0.37951779981924655
1.38,0.3828625182770694
1.4,0.3862306491084527
1.42,0.3885909147460744
1.44,0.39109227810777225
1.46,0.39575301495875925
1.48,0.3988806057429501
1.5,0.4016788117401676
1.52,0.4051928070737935
1.54,0.4085240227126951
1.56,0.4110780910161937
1.58,0.4133329068824376
1.6,0.41657289285633636
1.62,0.4208461669320723
1.64,0.4248014294924652
1.66,0.4276157970535486
1.68,0.4311415741718309
1.7,0.4332214919525887
1.72,0.43584918093604424
1.74,0.4384034405252214
1.76,0.4409297166738215
1.78,0.4438426515513945
1.8,0.4468987381061922
1.82,0.4497007730017859
1.84,0.452350961267919
1.86,0.45647650509801574
1.88,0.45849114423196297
1.9,0.4613130502790794
1.92,0.46330626963933425
1.94,0.4664232509601657
1.96,0.468503362319748
1.98,0.4693311157680933
2.0,0.47221284980710065
2.02,0.4750306337773948
2.04,0.4780894212322404
2.06,0.48091885111003335
2.08,0.4833455029611301
2.1,0.48569763430785945
2.12,0.4874368086587862
2.14,0.48921022810792203
2.16,0.4918947052939127
2.18,0.49367708633358814
2.2,0.4958313957711769
2.22,0.497187413755497
2.24,0.4989314721636176
2.26,0.5003857801510802
2.28,0.502117546240415
2.3,0.5043233496978383
2.32,0.5059268773221239
2.34,0.5090495294523044
2.36,0.5100224033300016
2.38,0.5113527053534441
2.4,0.5128987547890578
2.42,0.5153462899295616
2.44,0.5179383089359949
2.46,0.5191144477534161
2.48,0.5210263564051687
2.5,0.5239200014356923
2.52,0.5252991292790506
2.54,0.5271588147241345
2.56,0.5281928714884374
2.58,0.5293865896449915
2.6,0.5313783769973218
2.62,0.5323739214055051
2.64,0.5335350552321017
2.66,0.5352945734784057
2.68,0.5372603598737504
2.7,0.539140135313283
2.72,0.5416933852373855
2.74,0.5433053803444974
2.76,0.5455183167353361
2.78,0.5458145399041547
2.8,0.5465641018294538
2.82,0.5492370840941918
2.84,0.5508177443152281
2.86,0.5529205981539158
2.88,0.5541880729516112
2.9,0.5568201710244188
2.92,0.5585416962013239
2.94,0.5596763046733652
2.96,0.5611547143235113
2.98,0.5634372555755447
3.0,0.5645207489481099
3.02,0.5661672458774297
3.04,0.5668122335132039
3.06,0.5690152891862149
3.08,0.5715265123586842
3.1,0.573376576976205
3.12,0.5756197830764423
3.14,0.5766656092482331
3.16,0.5787060157519845
3.18,0.579848118333678
3.2,0.5813717130585272
3.22,0.5832701847639243
3.24,0.5840491796514076
3.26,0.5858699460336998
3.28,0.5871801825493729
3.3,0.5903293952047142
3.32,0.5921122992833188
3.34,0.5932406812562128
3.36,0.5947920895094193
3.38,0.5955558481189649
3.4,0.5970520806077827
3.42,0.5992375363985907
3.44,0.5997331123288226
3.46,0.6015224926342869
3.48,0.6029929876803207
3.5,0.6045828097532612
3.52,0.6057366409916779
3.54,0.6074371828581622
3.56,0.6099188794484925
3.58,0.6109445586262203
3.6,0.6121238871064444
3.62,0.6135546639870196
3.64,0.6152568615616901
3.66,0.6169050687360018
3.68,0.6181701777049033
3.7,0.620492435399354
3.72,0.6218713618163627
3.74,0.6230269007087798
3.76,0.6234605097457346
3.78,0.6234493405464212
3.8,0.6249811859897664
3.82,0.6263935521140624
3.84,0.6284475253237264
3.86,0.6302246128149291
3.88,0.632538330406496
3.9,0.6319156742792859
3.92,0.6334193861815169
3.94,0.6341351368641805
3.96,0.6357308240816235
3.98,0.6370924369078343
4.0,0.6384297785487385
4.02,0.6399059158551345
4.04,0.6413341309630355
4.06,0.6420474268314231
4.08,0.6444904122881833
4.1,0.6453347829573982
4.12,0.6461710261483639
4.14,0.6459624868724231
4.16,0.6480878887655794
4.18,0.648769142659342
4.2,0.64980320604432
4.22,0.6501192433676258
4.24,0.6512798176472175
4.26,0.6524798496674599
4.28,0.6537577875324976
4.3,0.6555471147447097
4.32,0.6558947911208324
4.34,0.6558300436703604
4.36,0.6568616139244975
4.38,0.658118831820379
4.4,0.6592381285811528
4.42,0.6595413573709467
4.44,0.6602949084138207
4.46,0.6613651220569678
4.48,0.6616402791088397
4.5,0.6621815149961124
4.52,0.6637287356146375
4.54,0.6637707568167984
4.56,0.6637199989296896
4.58,0.6647676397687351
4.6,0.6654326757109444
4.62,0.6660343278318991
4.64,0.6661540625454732
4.66,0.6667902738956374
4.68,0.6678646992299436
4.7,0.6681333932965264
4.72,0.6689970233025585
4.74,0.668878563489513
4.76,0.6695975600428525
4.78,0.6699319317474013
4.8,0.6704267086661653
4.82,0.6709057796232133
4.84,0.6722421680303536
4.86,0.6725650366319061
